variant,continent,year,gender,potentialsupport2069_65
estimates,903,1950,male,29.771
estimates,903,1951,male,29.557
estimates,903,1952,male,29.661
estimates,903,1953,male,30.063
estimates,903,1954,male,30.764
estimates,903,1955,male,31.781
estimates,903,1956,male,31.277
estimates,903,1957,male,31.062
estimates,903,1958,male,31.116
estimates,903,1959,male,31.423
estimates,903,1960,male,31.976
estimates,903,1961,male,31.273
estimates,903,1962,male,30.852
estimates,903,1963,male,30.681
estimates,903,1964,male,30.741
estimates,903,1965,male,31.014
estimates,903,1966,male,30.287
estimates,903,1967,male,29.821
estimates,903,1968,male,29.59
estimates,903,1969,male,29.581
estimates,903,1970,male,29.778
estimates,903,1971,male,29.151
estimates,903,1972,male,28.781
estimates,903,1973,male,28.626
estimates,903,1974,male,28.656
estimates,903,1975,male,28.848
estimates,903,1976,male,28.293
estimates,903,1977,male,27.946
estimates,903,1978,male,27.788
estimates,903,1979,male,27.806
estimates,903,1980,male,27.978
estimates,903,1981,male,27.571
estimates,903,1982,male,27.357
estimates,903,1983,male,27.309
estimates,903,1984,male,27.405
estimates,903,1985,male,27.631
estimates,903,1986,male,27.196
estimates,903,1987,male,26.924
estimates,903,1988,male,26.788
estimates,903,1989,male,26.764
estimates,903,1990,male,26.84
estimates,903,1991,male,26.415
estimates,903,1992,male,26.14
estimates,903,1993,male,25.995
estimates,903,1994,male,25.964
estimates,903,1995,male,26.034
estimates,903,1996,male,25.694
estimates,903,1997,male,25.525
estimates,903,1998,male,25.499
estimates,903,1999,male,25.586
estimates,903,2000,male,25.767
estimates,903,2001,male,25.451
estimates,903,2002,male,25.271
estimates,903,2003,male,25.227
estimates,903,2004,male,25.321
estimates,903,2005,male,25.544
estimates,903,2006,male,25.321
estimates,903,2007,male,25.235
estimates,903,2008,male,25.263
estimates,903,2009,male,25.384
estimates,903,2010,male,25.586
estimates,903,2011,male,25.457
estimates,903,2012,male,25.435
estimates,903,2013,male,25.495
estimates,903,2014,male,25.613
estimates,903,2015,male,25.77
medium_variant,903,2015,male,25.77
medium_variant,903,2016,male,25.544
medium_variant,903,2017,male,25.402
medium_variant,903,2018,male,25.324
medium_variant,903,2019,male,25.291
medium_variant,903,2020,male,25.288
medium_variant,903,2021,male,24.926
medium_variant,903,2022,male,24.647
medium_variant,903,2023,male,24.436
medium_variant,903,2024,male,24.281
medium_variant,903,2025,male,24.169
medium_variant,903,2026,male,23.786
medium_variant,903,2027,male,23.49
medium_variant,903,2028,male,23.263
medium_variant,903,2029,male,23.09
medium_variant,903,2030,male,22.959
medium_variant,903,2031,male,22.608
medium_variant,903,2032,male,22.333
medium_variant,903,2033,male,22.116
medium_variant,903,2034,male,21.945
medium_variant,903,2035,male,21.805
medium_variant,903,2036,male,21.481
medium_variant,903,2037,male,21.218
medium_variant,903,2038,male,20.995
medium_variant,903,2039,male,20.792
medium_variant,903,2040,male,20.595
medium_variant,903,2041,male,20.221
medium_variant,903,2042,male,19.892
medium_variant,903,2043,male,19.591
medium_variant,903,2044,male,19.303
medium_variant,903,2045,male,19.015
medium_variant,903,2046,male,18.581
medium_variant,903,2047,male,18.19
medium_variant,903,2048,male,17.83
medium_variant,903,2049,male,17.488
medium_variant,903,2050,male,17.157
medium_variant,903,2051,male,16.72
medium_variant,903,2052,male,16.329
medium_variant,903,2053,male,15.974
medium_variant,903,2054,male,15.651
medium_variant,903,2055,male,15.352
medium_variant,903,2056,male,14.985
medium_variant,903,2057,male,14.664
medium_variant,903,2058,male,14.381
medium_variant,903,2059,male,14.128
medium_variant,903,2060,male,13.899
medium_variant,903,2061,male,13.618
medium_variant,903,2062,male,13.376
medium_variant,903,2063,male,13.162
medium_variant,903,2064,male,12.966
medium_variant,903,2065,male,12.782
medium_variant,903,2066,male,12.544
medium_variant,903,2067,male,12.334
medium_variant,903,2068,male,12.143
medium_variant,903,2069,male,11.962
medium_variant,903,2070,male,11.784
medium_variant,903,2071,male,11.553
medium_variant,903,2072,male,11.344
medium_variant,903,2073,male,11.149
medium_variant,903,2074,male,10.96
medium_variant,903,2075,male,10.773
medium_variant,903,2076,male,10.541
medium_variant,903,2077,male,10.329
medium_variant,903,2078,male,10.128
medium_variant,903,2079,male,9.933
medium_variant,903,2080,male,9.737
medium_variant,903,2081,male,9.503
medium_variant,903,2082,male,9.285
medium_variant,903,2083,male,9.083
medium_variant,903,2084,male,8.895
medium_variant,903,2085,male,8.721
medium_variant,903,2086,male,8.528
medium_variant,903,2087,male,8.359
medium_variant,903,2088,male,8.205
medium_variant,903,2089,male,8.063
medium_variant,903,2090,male,7.928
medium_variant,903,2091,male,7.775
medium_variant,903,2092,male,7.638
medium_variant,903,2093,male,7.513
medium_variant,903,2094,male,7.396
medium_variant,903,2095,male,7.283
medium_variant,903,2096,male,7.153
medium_variant,903,2097,male,7.036
medium_variant,903,2098,male,6.928
medium_variant,903,2099,male,6.825
medium_variant,903,2100,male,6.725
estimates,903,1950,female,23.925
estimates,903,1951,female,23.783
estimates,903,1952,female,23.861
estimates,903,1953,female,24.136
estimates,903,1954,female,24.597
estimates,903,1955,female,25.24
estimates,903,1956,female,24.859
estimates,903,1957,female,24.669
estimates,903,1958,female,24.653
estimates,903,1959,female,24.803
estimates,903,1960,female,25.107
estimates,903,1961,female,24.64
estimates,903,1962,female,24.366
estimates,903,1963,female,24.25
estimates,903,1964,female,24.258
estimates,903,1965,female,24.37
estimates,903,1966,female,23.842
estimates,903,1967,female,23.471
estimates,903,1968,female,23.253
estimates,903,1969,female,23.185
estimates,903,1970,female,23.258
estimates,903,1971,female,22.847
estimates,903,1972,female,22.609
estimates,903,1973,female,22.509
estimates,903,1974,female,22.515
estimates,903,1975,female,22.607
estimates,903,1976,female,22.255
estimates,903,1977,female,22.033
estimates,903,1978,female,21.934
estimates,903,1979,female,21.948
estimates,903,1980,female,22.055
estimates,903,1981,female,21.819
estimates,903,1982,female,21.703
estimates,903,1983,female,21.687
estimates,903,1984,female,21.751
estimates,903,1985,female,21.876
estimates,903,1986,female,21.656
estimates,903,1987,female,21.541
estimates,903,1988,female,21.514
estimates,903,1989,female,21.556
estimates,903,1990,female,21.652
estimates,903,1991,female,21.437
estimates,903,1992,female,21.316
estimates,903,1993,female,21.274
estimates,903,1994,female,21.3
estimates,903,1995,female,21.382
estimates,903,1996,female,21.128
estimates,903,1997,female,20.983
estimates,903,1998,female,20.927
estimates,903,1999,female,20.941
estimates,903,2000,female,21.009
estimates,903,2001,female,20.802
estimates,903,2002,female,20.683
estimates,903,2003,female,20.642
estimates,903,2004,female,20.676
estimates,903,2005,female,20.779
estimates,903,2006,female,20.602
estimates,903,2007,female,20.509
estimates,903,2008,female,20.482
estimates,903,2009,female,20.506
estimates,903,2010,female,20.568
estimates,903,2011,female,20.476
estimates,903,2012,female,20.448
estimates,903,2013,female,20.464
estimates,903,2014,female,20.51
estimates,903,2015,female,20.57
medium_variant,903,2015,female,20.57
medium_variant,903,2016,female,20.427
medium_variant,903,2017,female,20.33
medium_variant,903,2018,female,20.262
medium_variant,903,2019,female,20.21
medium_variant,903,2020,female,20.162
medium_variant,903,2021,female,19.92
medium_variant,903,2022,female,19.722
medium_variant,903,2023,female,19.553
medium_variant,903,2024,female,19.402
medium_variant,903,2025,female,19.261
medium_variant,903,2026,female,18.979
medium_variant,903,2027,female,18.739
medium_variant,903,2028,female,18.532
medium_variant,903,2029,female,18.352
medium_variant,903,2030,female,18.191
medium_variant,903,2031,female,17.934
medium_variant,903,2032,female,17.72
medium_variant,903,2033,female,17.534
medium_variant,903,2034,female,17.362
medium_variant,903,2035,female,17.193
medium_variant,903,2036,female,16.946
medium_variant,903,2037,female,16.726
medium_variant,903,2038,female,16.52
medium_variant,903,2039,female,16.322
medium_variant,903,2040,female,16.124
medium_variant,903,2041,female,15.863
medium_variant,903,2042,female,15.624
medium_variant,903,2043,female,15.395
medium_variant,903,2044,female,15.165
medium_variant,903,2045,female,14.925
medium_variant,903,2046,female,14.633
medium_variant,903,2047,female,14.359
medium_variant,903,2048,female,14.094
medium_variant,903,2049,female,13.828
medium_variant,903,2050,female,13.555
medium_variant,903,2051,female,13.248
medium_variant,903,2052,female,12.958
medium_variant,903,2053,female,12.683
medium_variant,903,2054,female,12.42
medium_variant,903,2055,female,12.168
medium_variant,903,2056,female,11.905
medium_variant,903,2057,female,11.665
medium_variant,903,2058,female,11.443
medium_variant,903,2059,female,11.234
medium_variant,903,2060,female,11.035
medium_variant,903,2061,female,10.834
medium_variant,903,2062,female,10.652
medium_variant,903,2063,female,10.482
medium_variant,903,2064,female,10.317
medium_variant,903,2065,female,10.154
medium_variant,903,2066,female,9.986
medium_variant,903,2067,female,9.831
medium_variant,903,2068,female,9.68
medium_variant,903,2069,female,9.528
medium_variant,903,2070,female,9.371
medium_variant,903,2071,female,9.207
medium_variant,903,2072,female,9.049
medium_variant,903,2073,female,8.893
medium_variant,903,2074,female,8.736
medium_variant,903,2075,female,8.573
medium_variant,903,2076,female,8.407
medium_variant,903,2077,female,8.249
medium_variant,903,2078,female,8.092
medium_variant,903,2079,female,7.932
medium_variant,903,2080,female,7.767
medium_variant,903,2081,female,7.6
medium_variant,903,2082,female,7.439
medium_variant,903,2083,female,7.281
medium_variant,903,2084,female,7.128
medium_variant,903,2085,female,6.979
medium_variant,903,2086,female,6.839
medium_variant,903,2087,female,6.71
medium_variant,903,2088,female,6.587
medium_variant,903,2089,female,6.466
medium_variant,903,2090,female,6.345
medium_variant,903,2091,female,6.234
medium_variant,903,2092,female,6.129
medium_variant,903,2093,female,6.028
medium_variant,903,2094,female,5.927
medium_variant,903,2095,female,5.825
medium_variant,903,2096,female,5.732
medium_variant,903,2097,female,5.643
medium_variant,903,2098,female,5.556
medium_variant,903,2099,female,5.468
medium_variant,903,2100,female,5.378
