variant,continent,year,gender,potentialsupport2069_65
medium_variant,935,2048,male,5.877
medium_variant,935,2049,male,5.806
medium_variant,935,2050,male,5.732
medium_variant,935,2051,male,5.63
medium_variant,935,2052,male,5.536
medium_variant,935,2053,male,5.443
medium_variant,935,2054,male,5.345
medium_variant,935,2055,male,5.236
medium_variant,935,2056,male,5.095
medium_variant,935,2057,male,4.955
medium_variant,935,2058,male,4.822
medium_variant,935,2059,male,4.705
medium_variant,935,2060,male,4.606
medium_variant,935,2061,male,4.503
medium_variant,935,2062,male,4.42
medium_variant,935,2063,male,4.353
medium_variant,935,2064,male,4.298
medium_variant,935,2065,male,4.249
medium_variant,935,2066,male,4.194
medium_variant,935,2067,male,4.151
medium_variant,935,2068,male,4.116
medium_variant,935,2069,male,4.085
medium_variant,935,2070,male,4.056
medium_variant,935,2071,male,4.015
medium_variant,935,2072,male,3.98
medium_variant,935,2073,male,3.947
medium_variant,935,2074,male,3.915
medium_variant,935,2075,male,3.882
medium_variant,935,2076,male,3.837
medium_variant,935,2077,male,3.796
medium_variant,935,2078,male,3.757
medium_variant,935,2079,male,3.72
medium_variant,935,2080,male,3.682
medium_variant,935,2081,male,3.633
medium_variant,935,2082,male,3.588
medium_variant,935,2083,male,3.548
medium_variant,935,2084,male,3.511
medium_variant,935,2085,male,3.474
medium_variant,935,2086,male,3.429
medium_variant,935,2087,male,3.391
medium_variant,935,2088,male,3.356
medium_variant,935,2089,male,3.323
medium_variant,935,2090,male,3.291
medium_variant,935,2091,male,3.257
medium_variant,935,2092,male,3.227
medium_variant,935,2093,male,3.201
medium_variant,935,2094,male,3.176
medium_variant,935,2095,male,3.151
medium_variant,935,2096,male,3.126
medium_variant,935,2097,male,3.103
medium_variant,935,2098,male,3.083
medium_variant,935,2099,male,3.063
medium_variant,935,2100,male,3.044
estimates,935,1950,female,20.347
estimates,935,1951,female,20.097
estimates,935,1952,female,20.024
estimates,935,1953,female,20.117
estimates,935,1954,female,20.36
estimates,935,1955,female,20.756
estimates,935,1956,female,20.53
estimates,935,1957,female,20.467
estimates,935,1958,female,20.568
estimates,935,1959,female,20.848
estimates,935,1960,female,21.32
estimates,935,1961,female,20.973
estimates,935,1962,female,20.808
estimates,935,1963,female,20.804
estimates,935,1964,female,20.94
estimates,935,1965,female,21.208
estimates,935,1966,female,20.722
estimates,935,1967,female,20.344
estimates,935,1968,female,20.059
estimates,935,1969,female,19.857
estimates,935,1970,female,19.732
estimates,935,1971,female,19.346
estimates,935,1972,female,19.07
estimates,935,1973,female,18.875
estimates,935,1974,female,18.732
estimates,935,1975,female,18.621
estimates,935,1976,female,18.249
estimates,935,1977,female,17.946
estimates,935,1978,female,17.701
estimates,935,1979,female,17.509
estimates,935,1980,female,17.363
estimates,935,1981,female,17.052
estimates,935,1982,female,16.814
estimates,935,1983,female,16.639
estimates,935,1984,female,16.521
estimates,935,1985,female,16.451
estimates,935,1986,female,16.257
estimates,935,1987,female,16.13
estimates,935,1988,female,16.051
estimates,935,1989,female,16.005
estimates,935,1990,female,15.978
estimates,935,1991,female,15.804
estimates,935,1992,female,15.669
estimates,935,1993,female,15.556
estimates,935,1994,female,15.451
estimates,935,1995,female,15.341
estimates,935,1996,female,15.101
estimates,935,1997,female,14.885
estimates,935,1998,female,14.684
estimates,935,1999,female,14.491
estimates,935,2000,female,14.3
estimates,935,2001,female,14.022
estimates,935,2002,female,13.774
estimates,935,2003,female,13.557
estimates,935,2004,female,13.373
estimates,935,2005,female,13.221
estimates,935,2006,female,13.018
estimates,935,2007,female,12.853
estimates,935,2008,female,12.719
estimates,935,2009,female,12.609
estimates,935,2010,female,12.517
estimates,935,2011,female,12.38
estimates,935,2012,female,12.265
estimates,935,2013,female,12.153
estimates,935,2014,female,12.027
estimates,935,2015,female,11.874
medium_variant,935,2015,female,11.874
medium_variant,935,2016,female,11.647
medium_variant,935,2017,female,11.421
medium_variant,935,2018,female,11.178
medium_variant,935,2019,female,10.902
medium_variant,935,2020,female,10.587
medium_variant,935,2021,female,10.209
medium_variant,935,2022,female,9.827
medium_variant,935,2023,female,9.459
medium_variant,935,2024,female,9.127
medium_variant,935,2025,female,8.836
medium_variant,935,2026,female,8.561
medium_variant,935,2027,female,8.324
medium_variant,935,2028,female,8.106
medium_variant,935,2029,female,7.889
medium_variant,935,2030,female,7.662
medium_variant,935,2031,female,7.425
medium_variant,935,2032,female,7.197
medium_variant,935,2033,female,6.973
medium_variant,935,2034,female,6.75
medium_variant,935,2035,female,6.526
medium_variant,935,2036,female,6.304
medium_variant,935,2037,female,6.091
medium_variant,935,2038,female,5.889
medium_variant,935,2039,female,5.7
medium_variant,935,2040,female,5.527
medium_variant,935,2041,female,5.364
medium_variant,935,2042,female,5.216
medium_variant,935,2043,female,5.084
medium_variant,935,2044,female,4.966
medium_variant,935,2045,female,4.863
medium_variant,935,2046,female,4.77
medium_variant,935,2047,female,4.692
medium_variant,935,2048,female,4.624
medium_variant,935,2049,female,4.555
medium_variant,935,2050,female,4.482
medium_variant,935,2051,female,4.404
medium_variant,935,2052,female,4.329
medium_variant,935,2053,female,4.252
medium_variant,935,2054,female,4.169
medium_variant,935,2055,female,4.077
medium_variant,935,2056,female,3.979
medium_variant,935,2057,female,3.879
medium_variant,935,2058,female,3.782
medium_variant,935,2059,female,3.695
medium_variant,935,2060,female,3.619
medium_variant,935,2061,female,3.552
medium_variant,935,2062,female,3.499
medium_variant,935,2063,female,3.455
medium_variant,935,2064,female,3.418
medium_variant,935,2065,female,3.383
medium_variant,935,2066,female,3.353
medium_variant,935,2067,female,3.33
medium_variant,935,2068,female,3.31
medium_variant,935,2069,female,3.292
medium_variant,935,2070,female,3.272
medium_variant,935,2071,female,3.254
medium_variant,935,2072,female,3.237
medium_variant,935,2073,female,3.22
medium_variant,935,2074,female,3.201
medium_variant,935,2075,female,3.178
medium_variant,935,2076,female,3.155
medium_variant,935,2077,female,3.131
medium_variant,935,2078,female,3.107
medium_variant,935,2079,female,3.082
medium_variant,935,2080,female,3.054
medium_variant,935,2081,female,3.025
medium_variant,935,2082,female,2.997
medium_variant,935,2083,female,2.97
medium_variant,935,2084,female,2.943
medium_variant,935,2085,female,2.914
medium_variant,935,2086,female,2.886
medium_variant,935,2087,female,2.861
medium_variant,935,2088,female,2.836
medium_variant,935,2089,female,2.81
medium_variant,935,2090,female,2.782
medium_variant,935,2091,female,2.759
medium_variant,935,2092,female,2.738
medium_variant,935,2093,female,2.717
medium_variant,935,2094,female,2.696
medium_variant,935,2095,female,2.673
medium_variant,935,2096,female,2.656
medium_variant,935,2097,female,2.639
medium_variant,935,2098,female,2.622
medium_variant,935,2099,female,2.604
medium_variant,935,2100,female,2.586
