variant,continent,year,gender,potentialsupport2069_65
medium_variant,905,2025,male,5.378
medium_variant,905,2026,male,5.19
medium_variant,905,2027,male,5.015
medium_variant,905,2028,male,4.851
medium_variant,905,2029,male,4.698
medium_variant,905,2030,male,4.554
medium_variant,905,2031,male,4.422
medium_variant,905,2032,male,4.302
medium_variant,905,2033,male,4.193
medium_variant,905,2034,male,4.098
medium_variant,905,2035,male,4.017
medium_variant,905,2036,male,3.954
medium_variant,905,2037,male,3.904
medium_variant,905,2038,male,3.865
medium_variant,905,2039,male,3.833
medium_variant,905,2040,male,3.806
medium_variant,905,2041,male,3.787
medium_variant,905,2042,male,3.776
medium_variant,905,2043,male,3.77
medium_variant,905,2044,male,3.766
medium_variant,905,2045,male,3.76
medium_variant,905,2046,male,3.758
medium_variant,905,2047,male,3.758
medium_variant,905,2048,male,3.758
medium_variant,905,2049,male,3.753
medium_variant,905,2050,male,3.742
medium_variant,905,2051,male,3.729
medium_variant,905,2052,male,3.714
medium_variant,905,2053,male,3.695
medium_variant,905,2054,male,3.671
medium_variant,905,2055,male,3.639
medium_variant,905,2056,male,3.607
medium_variant,905,2057,male,3.574
medium_variant,905,2058,male,3.537
medium_variant,905,2059,male,3.495
medium_variant,905,2060,male,3.445
medium_variant,905,2061,male,3.399
medium_variant,905,2062,male,3.351
medium_variant,905,2063,male,3.302
medium_variant,905,2064,male,3.252
medium_variant,905,2065,male,3.204
medium_variant,905,2066,male,3.17
medium_variant,905,2067,male,3.14
medium_variant,905,2068,male,3.111
medium_variant,905,2069,male,3.082
medium_variant,905,2070,male,3.05
medium_variant,905,2071,male,3.03
medium_variant,905,2072,male,3.012
medium_variant,905,2073,male,2.992
medium_variant,905,2074,male,2.97
medium_variant,905,2075,male,2.943
medium_variant,905,2076,male,2.927
medium_variant,905,2077,male,2.91
medium_variant,905,2078,male,2.892
medium_variant,905,2079,male,2.873
medium_variant,905,2080,male,2.853
medium_variant,905,2081,male,2.847
medium_variant,905,2082,male,2.844
medium_variant,905,2083,male,2.841
medium_variant,905,2084,male,2.833
medium_variant,905,2085,male,2.819
medium_variant,905,2086,male,2.814
medium_variant,905,2087,male,2.808
medium_variant,905,2088,male,2.798
medium_variant,905,2089,male,2.784
medium_variant,905,2090,male,2.762
medium_variant,905,2091,male,2.753
medium_variant,905,2092,male,2.741
medium_variant,905,2093,male,2.726
medium_variant,905,2094,male,2.707
medium_variant,905,2095,male,2.681
medium_variant,905,2096,male,2.669
medium_variant,905,2097,male,2.656
medium_variant,905,2098,male,2.64
medium_variant,905,2099,male,2.621
medium_variant,905,2100,male,2.596
estimates,905,1950,female,12.03
estimates,905,1951,female,11.573
estimates,905,1952,female,11.145
estimates,905,1953,female,10.765
estimates,905,1954,female,10.441
estimates,905,1955,female,10.161
estimates,905,1956,female,9.828
estimates,905,1957,female,9.545
estimates,905,1958,female,9.309
estimates,905,1959,female,9.111
estimates,905,1960,female,8.939
estimates,905,1961,female,8.704
estimates,905,1962,female,8.49
estimates,905,1963,female,8.3
estimates,905,1964,female,8.139
estimates,905,1965,female,8.007
estimates,905,1966,female,7.872
estimates,905,1967,female,7.773
estimates,905,1968,female,7.697
estimates,905,1969,female,7.628
estimates,905,1970,female,7.552
estimates,905,1971,female,7.418
estimates,905,1972,female,7.306
estimates,905,1973,female,7.217
estimates,905,1974,female,7.148
estimates,905,1975,female,7.085
estimates,905,1976,female,6.987
estimates,905,1977,female,6.896
estimates,905,1978,female,6.819
estimates,905,1979,female,6.755
estimates,905,1980,female,6.696
estimates,905,1981,female,6.616
estimates,905,1982,female,6.548
estimates,905,1983,female,6.492
estimates,905,1984,female,6.44
estimates,905,1985,female,6.385
estimates,905,1986,female,6.319
estimates,905,1987,female,6.259
estimates,905,1988,female,6.204
estimates,905,1989,female,6.149
estimates,905,1990,female,6.089
estimates,905,1991,female,6.023
estimates,905,1992,female,5.961
estimates,905,1993,female,5.906
estimates,905,1994,female,5.863
estimates,905,1995,female,5.83
estimates,905,1996,female,5.799
estimates,905,1997,female,5.78
estimates,905,1998,female,5.775
estimates,905,1999,female,5.785
estimates,905,2000,female,5.808
estimates,905,2001,female,5.838
estimates,905,2002,female,5.883
estimates,905,2003,female,5.937
estimates,905,2004,female,5.994
estimates,905,2005,female,6.048
estimates,905,2006,female,6.067
estimates,905,2007,female,6.087
estimates,905,2008,female,6.101
estimates,905,2009,female,6.104
estimates,905,2010,female,6.09
estimates,905,2011,female,6.053
estimates,905,2012,female,6.008
estimates,905,2013,female,5.95
estimates,905,2014,female,5.87
estimates,905,2015,female,5.763
medium_variant,905,2015,female,5.763
medium_variant,905,2016,female,5.631
medium_variant,905,2017,female,5.485
medium_variant,905,2018,female,5.331
medium_variant,905,2019,female,5.174
medium_variant,905,2020,female,5.017
medium_variant,905,2021,female,4.865
medium_variant,905,2022,female,4.721
medium_variant,905,2023,female,4.58
medium_variant,905,2024,female,4.441
medium_variant,905,2025,female,4.302
medium_variant,905,2026,female,4.174
medium_variant,905,2027,female,4.053
medium_variant,905,2028,female,3.936
medium_variant,905,2029,female,3.825
medium_variant,905,2030,female,3.718
medium_variant,905,2031,female,3.629
medium_variant,905,2032,female,3.547
medium_variant,905,2033,female,3.471
medium_variant,905,2034,female,3.404
medium_variant,905,2035,female,3.345
medium_variant,905,2036,female,3.307
medium_variant,905,2037,female,3.278
medium_variant,905,2038,female,3.256
medium_variant,905,2039,female,3.237
medium_variant,905,2040,female,3.218
medium_variant,905,2041,female,3.211
medium_variant,905,2042,female,3.208
medium_variant,905,2043,female,3.207
medium_variant,905,2044,female,3.205
medium_variant,905,2045,female,3.201
medium_variant,905,2046,female,3.207
medium_variant,905,2047,female,3.214
medium_variant,905,2048,female,3.219
medium_variant,905,2049,female,3.22
medium_variant,905,2050,female,3.214
medium_variant,905,2051,female,3.212
medium_variant,905,2052,female,3.208
medium_variant,905,2053,female,3.2
medium_variant,905,2054,female,3.187
medium_variant,905,2055,female,3.166
medium_variant,905,2056,female,3.151
medium_variant,905,2057,female,3.134
medium_variant,905,2058,female,3.113
medium_variant,905,2059,female,3.086
medium_variant,905,2060,female,3.05
medium_variant,905,2061,female,3.021
medium_variant,905,2062,female,2.99
medium_variant,905,2063,female,2.955
medium_variant,905,2064,female,2.919
medium_variant,905,2065,female,2.88
medium_variant,905,2066,female,2.857
medium_variant,905,2067,female,2.835
medium_variant,905,2068,female,2.813
medium_variant,905,2069,female,2.79
medium_variant,905,2070,female,2.762
medium_variant,905,2071,female,2.748
medium_variant,905,2072,female,2.734
medium_variant,905,2073,female,2.718
medium_variant,905,2074,female,2.698
medium_variant,905,2075,female,2.673
medium_variant,905,2076,female,2.66
medium_variant,905,2077,female,2.646
medium_variant,905,2078,female,2.63
medium_variant,905,2079,female,2.612
medium_variant,905,2080,female,2.592
medium_variant,905,2081,female,2.587
medium_variant,905,2082,female,2.585
medium_variant,905,2083,female,2.581
medium_variant,905,2084,female,2.573
medium_variant,905,2085,female,2.557
medium_variant,905,2086,female,2.553
medium_variant,905,2087,female,2.548
medium_variant,905,2088,female,2.539
medium_variant,905,2089,female,2.525
medium_variant,905,2090,female,2.504
medium_variant,905,2091,female,2.496
medium_variant,905,2092,female,2.487
medium_variant,905,2093,female,2.474
medium_variant,905,2094,female,2.456
medium_variant,905,2095,female,2.431
medium_variant,905,2096,female,2.422
medium_variant,905,2097,female,2.411
medium_variant,905,2098,female,2.397
medium_variant,905,2099,female,2.379
medium_variant,905,2100,female,2.355
