variant,continent,year,gender,potentialsupport2069_65
estimates,908,1957,female,10.07
estimates,908,1958,female,9.913
estimates,908,1959,female,9.768
estimates,908,1960,female,9.626
estimates,908,1961,female,9.384
estimates,908,1962,female,9.162
estimates,908,1963,female,8.955
estimates,908,1964,female,8.766
estimates,908,1965,female,8.591
estimates,908,1966,female,8.378
estimates,908,1967,female,8.196
estimates,908,1968,female,8.033
estimates,908,1969,female,7.876
estimates,908,1970,female,7.72
estimates,908,1971,female,7.52
estimates,908,1972,female,7.339
estimates,908,1973,female,7.171
estimates,908,1974,female,7.016
estimates,908,1975,female,6.871
estimates,908,1976,female,6.691
estimates,908,1977,female,6.537
estimates,908,1978,female,6.399
estimates,908,1979,female,6.267
estimates,908,1980,female,6.137
estimates,908,1981,female,5.984
estimates,908,1982,female,5.839
estimates,908,1983,female,5.72
estimates,908,1984,female,5.654
estimates,908,1985,female,5.651
estimates,908,1986,female,5.671
estimates,908,1987,female,5.753
estimates,908,1988,female,5.861
estimates,908,1989,female,5.945
estimates,908,1990,female,5.972
estimates,908,1991,female,5.923
estimates,908,1992,female,5.838
estimates,908,1993,female,5.732
estimates,908,1994,female,5.627
estimates,908,1995,female,5.533
estimates,908,1996,female,5.416
estimates,908,1997,female,5.31
estimates,908,1998,female,5.219
estimates,908,1999,female,5.15
estimates,908,2000,female,5.103
estimates,908,2001,female,5.05
estimates,908,2002,female,5.026
estimates,908,2003,female,5.014
estimates,908,2004,female,4.996
estimates,908,2005,female,4.96
estimates,908,2006,female,4.875
estimates,908,2007,female,4.78
estimates,908,2008,female,4.691
estimates,908,2009,female,4.623
estimates,908,2010,female,4.581
estimates,908,2011,female,4.548
estimates,908,2012,female,4.538
estimates,908,2013,female,4.534
estimates,908,2014,female,4.518
estimates,908,2015,female,4.482
medium_variant,908,2015,female,4.482
medium_variant,908,2016,female,4.431
medium_variant,908,2017,female,4.368
medium_variant,908,2018,female,4.296
medium_variant,908,2019,female,4.217
medium_variant,908,2020,female,4.133
medium_variant,908,2021,female,4.036
medium_variant,908,2022,female,3.939
medium_variant,908,2023,female,3.841
medium_variant,908,2024,female,3.745
medium_variant,908,2025,female,3.65
medium_variant,908,2026,female,3.558
medium_variant,908,2027,female,3.472
medium_variant,908,2028,female,3.389
medium_variant,908,2029,female,3.307
medium_variant,908,2030,female,3.226
medium_variant,908,2031,female,3.149
medium_variant,908,2032,female,3.075
medium_variant,908,2033,female,3.006
medium_variant,908,2034,female,2.942
medium_variant,908,2035,female,2.882
medium_variant,908,2036,female,2.834
medium_variant,908,2037,female,2.792
medium_variant,908,2038,female,2.753
medium_variant,908,2039,female,2.714
medium_variant,908,2040,female,2.673
medium_variant,908,2041,female,2.639
medium_variant,908,2042,female,2.607
medium_variant,908,2043,female,2.575
medium_variant,908,2044,female,2.544
medium_variant,908,2045,female,2.512
medium_variant,908,2046,female,2.485
medium_variant,908,2047,female,2.461
medium_variant,908,2048,female,2.436
medium_variant,908,2049,female,2.41
medium_variant,908,2050,female,2.381
medium_variant,908,2051,female,2.357
medium_variant,908,2052,female,2.334
medium_variant,908,2053,female,2.311
medium_variant,908,2054,female,2.286
medium_variant,908,2055,female,2.258
medium_variant,908,2056,female,2.235
medium_variant,908,2057,female,2.212
medium_variant,908,2058,female,2.19
medium_variant,908,2059,female,2.171
medium_variant,908,2060,female,2.153
medium_variant,908,2061,female,2.146
medium_variant,908,2062,female,2.144
medium_variant,908,2063,female,2.146
medium_variant,908,2064,female,2.148
medium_variant,908,2065,female,2.15
medium_variant,908,2066,female,2.163
medium_variant,908,2067,female,2.179
medium_variant,908,2068,female,2.196
medium_variant,908,2069,female,2.21
medium_variant,908,2070,female,2.22
medium_variant,908,2071,female,2.237
medium_variant,908,2072,female,2.254
medium_variant,908,2073,female,2.267
medium_variant,908,2074,female,2.274
medium_variant,908,2075,female,2.274
medium_variant,908,2076,female,2.279
medium_variant,908,2077,female,2.281
medium_variant,908,2078,female,2.278
medium_variant,908,2079,female,2.27
medium_variant,908,2080,female,2.256
medium_variant,908,2081,female,2.249
medium_variant,908,2082,female,2.241
medium_variant,908,2083,female,2.23
medium_variant,908,2084,female,2.216
medium_variant,908,2085,female,2.196
medium_variant,908,2086,female,2.186
medium_variant,908,2087,female,2.176
medium_variant,908,2088,female,2.165
medium_variant,908,2089,female,2.149
medium_variant,908,2090,female,2.129
medium_variant,908,2091,female,2.122
medium_variant,908,2092,female,2.114
medium_variant,908,2093,female,2.104
medium_variant,908,2094,female,2.092
medium_variant,908,2095,female,2.075
medium_variant,908,2096,female,2.073
medium_variant,908,2097,female,2.07
medium_variant,908,2098,female,2.066
medium_variant,908,2099,female,2.058
medium_variant,908,2100,female,2.046
