variant,continent,year,gender,potentialsupport2069_65
estimates,909,1950,male,14.753
estimates,909,1951,male,14.54
estimates,909,1952,male,14.407
estimates,909,1953,male,14.348
estimates,909,1954,male,14.362
estimates,909,1955,male,14.444
estimates,909,1956,male,14.143
estimates,909,1957,male,13.925
estimates,909,1958,male,13.794
estimates,909,1959,male,13.764
estimates,909,1960,male,13.841
estimates,909,1961,male,13.758
estimates,909,1962,male,13.799
estimates,909,1963,male,13.944
estimates,909,1964,male,14.176
estimates,909,1965,male,14.482
estimates,909,1966,male,14.514
estimates,909,1967,male,14.645
estimates,909,1968,male,14.862
estimates,909,1969,male,15.144
estimates,909,1970,male,15.46
estimates,909,1971,male,15.283
estimates,909,1972,male,15.158
estimates,909,1973,male,15.082
estimates,909,1974,male,15.056
estimates,909,1975,male,15.072
estimates,909,1976,male,14.757
estimates,909,1977,male,14.516
estimates,909,1978,male,14.33
estimates,909,1979,male,14.179
estimates,909,1980,male,14.047
estimates,909,1981,male,13.729
estimates,909,1982,male,13.456
estimates,909,1983,male,13.235
estimates,909,1984,male,13.084
estimates,909,1985,male,12.998
estimates,909,1986,male,12.812
estimates,909,1987,male,12.689
estimates,909,1988,male,12.595
estimates,909,1989,male,12.495
estimates,909,1990,male,12.373
estimates,909,1991,male,12.102
estimates,909,1992,male,11.85
estimates,909,1993,male,11.619
estimates,909,1994,male,11.41
estimates,909,1995,male,11.222
estimates,909,1996,male,10.965
estimates,909,1997,male,10.725
estimates,909,1998,male,10.508
estimates,909,1999,male,10.327
estimates,909,2000,male,10.189
estimates,909,2001,male,10.03
estimates,909,2002,male,9.924
estimates,909,2003,male,9.85
estimates,909,2004,male,9.787
estimates,909,2005,male,9.719
estimates,909,2006,male,9.63
estimates,909,2007,male,9.545
estimates,909,2008,male,9.464
estimates,909,2009,male,9.387
estimates,909,2010,male,9.309
estimates,909,2011,male,9.159
estimates,909,2012,male,9.018
estimates,909,2013,male,8.868
estimates,909,2014,male,8.694
estimates,909,2015,male,8.492
