variant,region,year,gender,childdependencyratio2064
estimates,906,1950,male,88.071
estimates,906,1951,male,89.805
estimates,906,1952,male,91.879
estimates,906,1953,male,93.495
estimates,906,1954,male,94.28
estimates,906,1955,male,94.36
estimates,906,1956,male,95.775
estimates,906,1957,male,96.056
estimates,906,1958,male,95.967
estimates,906,1959,male,96.203
estimates,906,1960,male,97.007
estimates,906,1961,male,97.292
estimates,906,1962,male,98.738
estimates,906,1963,male,100.736
estimates,906,1964,male,102.44
estimates,906,1965,male,103.507
estimates,906,1966,male,105.454
estimates,906,1967,male,106.565
estimates,906,1968,male,106.989
estimates,906,1969,male,106.924
estimates,906,1970,male,106.398
estimates,906,1971,male,105.634
estimates,906,1972,male,104.105
estimates,906,1973,male,102.203
estimates,906,1974,male,100.291
estimates,906,1975,male,98.529
estimates,906,1976,male,96.797
estimates,906,1977,male,95.14
estimates,906,1978,male,93.436
estimates,906,1979,male,91.574
estimates,906,1980,male,89.53
estimates,906,1981,male,87.102
estimates,906,1982,male,84.902
estimates,906,1983,male,82.746
estimates,906,1984,male,80.469
estimates,906,1985,male,78.075
estimates,906,1986,male,76.181
estimates,906,1987,male,74.204
estimates,906,1988,male,72.202
estimates,906,1989,male,70.163
estimates,906,1990,male,68.038
estimates,906,1991,male,66.479
estimates,906,1992,male,64.328
estimates,906,1993,male,62
estimates,906,1994,male,59.998
estimates,906,1995,male,58.522
estimates,906,1996,male,56.637
estimates,906,1997,male,55.531
estimates,906,1998,male,54.84
estimates,906,1999,male,54.082
estimates,906,2000,male,53.06
estimates,906,2001,male,52.263
estimates,906,2002,male,51.32
estimates,906,2003,male,50.187
estimates,906,2004,male,48.868
estimates,906,2005,male,47.364
estimates,906,2006,male,45.834
estimates,906,2007,male,44.029
estimates,906,2008,male,42.172
estimates,906,2009,male,40.516
estimates,906,2010,male,39.193
estimates,906,2011,male,38.154
estimates,906,2012,male,37.395
estimates,906,2013,male,36.877
estimates,906,2014,male,36.515
estimates,906,2015,male,36.253
medium_variant,906,2015,male,36.253
medium_variant,906,2016,male,36.167
medium_variant,906,2017,male,36.171
medium_variant,906,2018,male,36.23
medium_variant,906,2019,male,36.3
medium_variant,906,2020,male,36.345
medium_variant,906,2021,male,36.319
medium_variant,906,2022,male,36.275
medium_variant,906,2023,male,36.204
medium_variant,906,2024,male,36.105
medium_variant,906,2025,male,35.984
medium_variant,906,2026,male,35.888
medium_variant,906,2027,male,35.766
medium_variant,906,2028,male,35.618
medium_variant,906,2029,male,35.446
medium_variant,906,2030,male,35.255
medium_variant,906,2031,male,35.109
medium_variant,906,2032,male,34.928
medium_variant,906,2033,male,34.73
medium_variant,906,2034,male,34.535
medium_variant,906,2035,male,34.358
medium_variant,906,2036,male,34.236
medium_variant,906,2037,male,34.131
medium_variant,906,2038,male,34.039
medium_variant,906,2039,male,33.946
medium_variant,906,2040,male,33.842
medium_variant,906,2041,male,33.767
medium_variant,906,2042,male,33.685
medium_variant,906,2043,male,33.611
medium_variant,906,2044,male,33.558
medium_variant,906,2045,male,33.537
medium_variant,906,2046,male,33.574
medium_variant,906,2047,male,33.625
medium_variant,906,2048,male,33.707
medium_variant,906,2049,male,33.845
medium_variant,906,2050,male,34.053
medium_variant,906,2051,male,34.346
medium_variant,906,2052,male,34.706
