variant,region,year,gender,childdependencyratio2064
estimates,927,1950,male,59.076
estimates,927,1951,male,60.316
estimates,927,1952,male,61.366
estimates,927,1953,male,62.6
estimates,927,1954,male,64.01
estimates,927,1955,male,65.433
estimates,927,1956,male,66.839
estimates,927,1957,male,68.406
estimates,927,1958,male,69.874
estimates,927,1959,male,71.056
estimates,927,1960,male,71.918
estimates,927,1961,male,73.28
estimates,927,1962,male,74.231
estimates,927,1963,male,74.805
estimates,927,1964,male,75.07
estimates,927,1965,male,75.064
estimates,927,1966,male,75.057
estimates,927,1967,male,74.63
estimates,927,1968,male,73.919
estimates,927,1969,male,73.115
estimates,927,1970,male,72.351
estimates,927,1971,male,71.744
estimates,927,1972,male,71.3
estimates,927,1973,male,70.814
estimates,927,1974,male,70.047
estimates,927,1975,male,68.926
estimates,927,1976,male,68.264
estimates,927,1977,male,67.122
estimates,927,1978,male,65.718
estimates,927,1979,male,64.334
estimates,927,1980,male,63.105
estimates,927,1981,male,61.437
estimates,927,1982,male,60.098
estimates,927,1983,male,58.98
estimates,927,1984,male,57.904
estimates,927,1985,male,56.81
estimates,927,1986,male,56.123
estimates,927,1987,male,55.346
estimates,927,1988,male,54.552
estimates,927,1989,male,53.825
estimates,927,1990,male,53.165
estimates,927,1991,male,52.384
estimates,927,1992,male,51.655
estimates,927,1993,male,50.996
estimates,927,1994,male,50.402
estimates,927,1995,male,49.88
estimates,927,1996,male,49.418
estimates,927,1997,male,49.059
estimates,927,1998,male,48.813
estimates,927,1999,male,48.657
estimates,927,2000,male,48.53
estimates,927,2001,male,48.243
estimates,927,2002,male,47.877
estimates,927,2003,male,47.415
estimates,927,2004,male,46.902
estimates,927,2005,male,46.419
estimates,927,2006,male,46.152
estimates,927,2007,male,45.839
estimates,927,2008,male,45.452
estimates,927,2009,male,44.967
estimates,927,2010,male,44.409
estimates,927,2011,male,44.455
estimates,927,2012,male,44.359
estimates,927,2013,male,44.154
estimates,927,2014,male,43.942
estimates,927,2015,male,43.799
medium_variant,927,2015,male,43.799
medium_variant,927,2016,male,43.775
medium_variant,927,2017,male,43.928
medium_variant,927,2018,male,44.193
medium_variant,927,2019,male,44.458
medium_variant,927,2020,male,44.667
medium_variant,927,2021,male,45.018
medium_variant,927,2022,male,45.295
medium_variant,927,2023,male,45.499
medium_variant,927,2024,male,45.648
medium_variant,927,2025,male,45.745
medium_variant,927,2026,male,45.794
medium_variant,927,2027,male,45.792
medium_variant,927,2028,male,45.737
medium_variant,927,2029,male,45.62
medium_variant,927,2030,male,45.449
medium_variant,927,2031,male,45.338
medium_variant,927,2032,male,45.174
medium_variant,927,2033,male,44.965
medium_variant,927,2034,male,44.726
medium_variant,927,2035,male,44.465
medium_variant,927,2036,male,44.259
medium_variant,927,2037,male,44.04
medium_variant,927,2038,male,43.807
medium_variant,927,2039,male,43.559
medium_variant,927,2040,male,43.298
medium_variant,927,2041,male,43.12
medium_variant,927,2042,male,42.928
medium_variant,927,2043,male,42.738
medium_variant,927,2044,male,42.574
medium_variant,927,2045,male,42.446
medium_variant,927,2046,male,42.427
medium_variant,927,2047,male,42.434
medium_variant,927,2048,male,42.463
medium_variant,927,2049,male,42.504
medium_variant,927,2050,male,42.546
medium_variant,927,2051,male,42.649
medium_variant,927,2052,male,42.751
medium_variant,927,2053,male,42.846
medium_variant,927,2054,male,42.93
medium_variant,927,2055,male,42.998
medium_variant,927,2056,male,43.099
medium_variant,927,2057,male,43.185
medium_variant,927,2058,male,43.244
medium_variant,927,2059,male,43.264
medium_variant,927,2060,male,43.238
medium_variant,927,2061,male,43.219
medium_variant,927,2062,male,43.159
medium_variant,927,2063,male,43.061
medium_variant,927,2064,male,42.932
medium_variant,927,2065,male,42.778
medium_variant,927,2066,male,42.651
medium_variant,927,2067,male,42.502
medium_variant,927,2068,male,42.34
medium_variant,927,2069,male,42.179
medium_variant,927,2070,male,42.028
medium_variant,927,2071,male,41.932
medium_variant,927,2072,male,41.849
medium_variant,927,2073,male,41.776
medium_variant,927,2074,male,41.705
medium_variant,927,2075,male,41.632
medium_variant,927,2076,male,41.604
medium_variant,927,2077,male,41.573
medium_variant,927,2078,male,41.544
medium_variant,927,2079,male,41.521
medium_variant,927,2080,male,41.507
medium_variant,927,2081,male,41.531
medium_variant,927,2082,male,41.563
medium_variant,927,2083,male,41.596
medium_variant,927,2084,male,41.624
medium_variant,927,2085,male,41.643
medium_variant,927,2086,male,41.682
medium_variant,927,2087,male,41.711
medium_variant,927,2088,male,41.729
medium_variant,927,2089,male,41.733
medium_variant,927,2090,male,41.723
medium_variant,927,2091,male,41.725
medium_variant,927,2092,male,41.714
medium_variant,927,2093,male,41.689
medium_variant,927,2094,male,41.65
medium_variant,927,2095,male,41.597
medium_variant,927,2096,male,41.556
medium_variant,927,2097,male,41.504
medium_variant,927,2098,male,41.442
medium_variant,927,2099,male,41.373
medium_variant,927,2100,male,41.301
estimates,927,1950,female,58.058
estimates,927,1951,female,59.331
estimates,927,1952,female,60.506
estimates,927,1953,female,61.914
estimates,927,1954,female,63.548
estimates,927,1955,female,65.247
estimates,927,1956,female,66.604
estimates,927,1957,female,68.128
estimates,927,1958,female,69.583
estimates,927,1959,female,70.796
estimates,927,1960,female,71.727
estimates,927,1961,female,72.964
estimates,927,1962,female,73.827
estimates,927,1963,female,74.348
estimates,927,1964,female,74.583
estimates,927,1965,female,74.559
estimates,927,1966,female,74.502
estimates,927,1967,female,74.038
estimates,927,1968,female,73.283
estimates,927,1969,female,72.423
estimates,927,1970,female,71.601
estimates,927,1971,female,70.907
estimates,927,1972,female,70.352
estimates,927,1973,female,69.742
estimates,927,1974,female,68.858
estimates,927,1975,female,67.648
estimates,927,1976,female,66.906
estimates,927,1977,female,65.717
estimates,927,1978,female,64.297
estimates,927,1979,female,62.914
estimates,927,1980,female,61.69
estimates,927,1981,female,60.024
estimates,927,1982,female,58.698
estimates,927,1983,female,57.595
estimates,927,1984,female,56.53
estimates,927,1985,female,55.442
estimates,927,1986,female,54.734
estimates,927,1987,female,53.899
estimates,927,1988,female,53.019
estimates,927,1989,female,52.186
estimates,927,1990,female,51.406
estimates,927,1991,female,50.573
estimates,927,1992,female,49.772
estimates,927,1993,female,49.028
estimates,927,1994,female,48.348
estimates,927,1995,female,47.737
estimates,927,1996,female,47.202
estimates,927,1997,female,46.745
estimates,927,1998,female,46.36
estimates,927,1999,female,46.021
estimates,927,2000,female,45.689
estimates,927,2001,female,45.365
estimates,927,2002,female,44.964
estimates,927,2003,female,44.488
estimates,927,2004,female,43.984
estimates,927,2005,female,43.519
estimates,927,2006,female,43.226
estimates,927,2007,female,42.923
estimates,927,2008,female,42.594
estimates,927,2009,female,42.212
estimates,927,2010,female,41.786
estimates,927,2011,female,41.797
estimates,927,2012,female,41.676
estimates,927,2013,female,41.471
estimates,927,2014,female,41.265
estimates,927,2015,female,41.109
medium_variant,927,2015,female,41.109
medium_variant,927,2016,female,41.186
medium_variant,927,2017,female,41.387
medium_variant,927,2018,female,41.662
medium_variant,927,2019,female,41.927
medium_variant,927,2020,female,42.141
medium_variant,927,2021,female,42.509
medium_variant,927,2022,female,42.808
medium_variant,927,2023,female,43.036
medium_variant,927,2024,female,43.204
medium_variant,927,2025,female,43.31
medium_variant,927,2026,female,43.398
medium_variant,927,2027,female,43.426
medium_variant,927,2028,female,43.392
medium_variant,927,2029,female,43.296
medium_variant,927,2030,female,43.145
medium_variant,927,2031,female,43.075
