variant,region,year,gender,childdependencyratio2064
estimates,928,1950,male,108.334
estimates,928,1951,male,109.593
estimates,928,1952,male,110.884
estimates,928,1953,male,111.942
estimates,928,1954,male,112.734
estimates,928,1955,male,113.365
estimates,928,1956,male,114.54
estimates,928,1957,male,115.345
estimates,928,1958,male,115.993
estimates,928,1959,male,116.658
estimates,928,1960,male,117.394
estimates,928,1961,male,118.561
estimates,928,1962,male,119.682
estimates,928,1963,male,120.703
estimates,928,1964,male,121.54
estimates,928,1965,male,122.167
estimates,928,1966,male,123.144
estimates,928,1967,male,123.875
estimates,928,1968,male,124.341
estimates,928,1969,male,124.545
estimates,928,1970,male,124.497
estimates,928,1971,male,124.88
estimates,928,1972,male,125.066
estimates,928,1973,male,125.097
estimates,928,1974,male,124.995
estimates,928,1975,male,124.781
estimates,928,1976,male,124.876
estimates,928,1977,male,124.786
estimates,928,1978,male,124.591
estimates,928,1979,male,124.352
estimates,928,1980,male,124.087
estimates,928,1981,male,123.917
estimates,928,1982,male,123.591
estimates,928,1983,male,123.161
estimates,928,1984,male,122.639
estimates,928,1985,male,122.015
estimates,928,1986,male,121.583
estimates,928,1987,male,120.976
estimates,928,1988,male,120.212
estimates,928,1989,male,119.32
estimates,928,1990,male,118.328
estimates,928,1991,male,117.267
estimates,928,1992,male,116.175
estimates,928,1993,male,115.023
estimates,928,1994,male,113.777
estimates,928,1995,male,112.459
estimates,928,1996,male,111.652
estimates,928,1997,male,110.747
estimates,928,1998,male,109.776
estimates,928,1999,male,108.751
estimates,928,2000,male,107.662
estimates,928,2001,male,106.398
estimates,928,2002,male,105.026
estimates,928,2003,male,103.632
estimates,928,2004,male,102.322
estimates,928,2005,male,101.147
estimates,928,2006,male,100.366
estimates,928,2007,male,99.681
estimates,928,2008,male,99.02
estimates,928,2009,male,98.281
estimates,928,2010,male,97.421
estimates,928,2011,male,96.848
estimates,928,2012,male,96.104
estimates,928,2013,male,95.223
estimates,928,2014,male,94.252
estimates,928,2015,male,93.214
medium_variant,928,2015,male,93.214
medium_variant,928,2016,male,92.18
medium_variant,928,2017,male,91.086
medium_variant,928,2018,male,89.939
medium_variant,928,2019,male,88.744
medium_variant,928,2020,male,87.52
medium_variant,928,2021,male,86.493
medium_variant,928,2022,male,85.422
medium_variant,928,2023,male,84.317
medium_variant,928,2024,male,83.188
medium_variant,928,2025,male,82.042
medium_variant,928,2026,male,81.045
medium_variant,928,2027,male,80.015
medium_variant,928,2028,male,78.973
medium_variant,928,2029,male,77.944
medium_variant,928,2030,male,76.94
medium_variant,928,2031,male,76.116
medium_variant,928,2032,male,75.3
medium_variant,928,2033,male,74.494
medium_variant,928,2034,male,73.691
medium_variant,928,2035,male,72.889
medium_variant,928,2036,male,72.239
medium_variant,928,2037,male,71.572
medium_variant,928,2038,male,70.893
medium_variant,928,2039,male,70.203
medium_variant,928,2040,male,69.508
medium_variant,928,2041,male,68.936
medium_variant,928,2042,male,68.343
medium_variant,928,2043,male,67.731
medium_variant,928,2044,male,67.1
medium_variant,928,2045,male,66.451
medium_variant,928,2046,male,65.92
medium_variant,928,2047,male,65.36
medium_variant,928,2048,male,64.773
medium_variant,928,2049,male,64.16
medium_variant,928,2050,male,63.528
medium_variant,928,2051,male,62.997
medium_variant,928,2052,male,62.441
medium_variant,928,2053,male,61.866
medium_variant,928,2054,male,61.277
medium_variant,928,2055,male,60.681
medium_variant,928,2056,male,60.204
medium_variant,928,2057,male,59.708
medium_variant,928,2058,male,59.199
medium_variant,928,2059,male,58.687
medium_variant,928,2060,male,58.177
medium_variant,928,2061,male,57.781
medium_variant,928,2062,male,57.375
medium_variant,928,2063,male,56.959
medium_variant,928,2064,male,56.533
medium_variant,928,2065,male,56.1
medium_variant,928,2066,male,55.768
medium_variant,928,2067,male,55.419
medium_variant,928,2068,male,55.055
medium_variant,928,2069,male,54.678
medium_variant,928,2070,male,54.29
medium_variant,928,2071,male,53.997
medium_variant,928,2072,male,53.681
medium_variant,928,2073,male,53.345
medium_variant,928,2074,male,52.991
medium_variant,928,2075,male,52.622
medium_variant,928,2076,male,52.331
medium_variant,928,2077,male,52.019
medium_variant,928,2078,male,51.687
medium_variant,928,2079,male,51.337
medium_variant,928,2080,male,50.973
medium_variant,928,2081,male,50.69
medium_variant,928,2082,male,50.385
medium_variant,928,2083,male,50.062
medium_variant,928,2084,male,49.725
medium_variant,928,2085,male,49.377
medium_variant,928,2086,male,49.105
medium_variant,928,2087,male,48.815
medium_variant,928,2088,male,48.512
medium_variant,928,2089,male,48.2
medium_variant,928,2090,male,47.881
medium_variant,928,2091,male,47.636
medium_variant,928,2092,male,47.379
medium_variant,928,2093,male,47.112
medium_variant,928,2094,male,46.836
medium_variant,928,2095,male,46.555
medium_variant,928,2096,male,46.344
medium_variant,928,2097,male,46.12
medium_variant,928,2098,male,45.885
medium_variant,928,2099,male,45.641
medium_variant,928,2100,male,45.391
estimates,928,1950,female,115.825
estimates,928,1951,female,116.942
estimates,928,1952,female,118.124
estimates,928,1953,female,119.054
estimates,928,1954,female,119.682
estimates,928,1955,female,120.096
estimates,928,1956,female,121.376
estimates,928,1957,female,122.183
estimates,928,1958,female,122.779
estimates,928,1959,female,123.367
estimates,928,1960,female,124.034
estimates,928,1961,female,124.735
estimates,928,1962,female,125.455
estimates,928,1963,female,126.134
estimates,928,1964,female,126.638
estimates,928,1965,female,126.93
estimates,928,1966,female,127.498
estimates,928,1967,female,127.797
estimates,928,1968,female,127.826
estimates,928,1969,female,127.597
estimates,928,1970,female,127.137
estimates,928,1971,female,127.045
estimates,928,1972,female,126.704
estimates,928,1973,female,126.179
estimates,928,1974,female,125.528
estimates,928,1975,female,124.798
estimates,928,1976,female,124.592
estimates,928,1977,female,124.236
estimates,928,1978,female,123.781
estimates,928,1979,female,123.277
estimates,928,1980,female,122.744
estimates,928,1981,female,122.294
estimates,928,1982,female,121.694
estimates,928,1983,female,120.998
estimates,928,1984,female,120.224
estimates,928,1985,female,119.36
estimates,928,1986,female,118.735
estimates,928,1987,female,117.98
estimates,928,1988,female,117.101
estimates,928,1989,female,116.125
estimates,928,1990,female,115.071
estimates,928,1991,female,113.925
estimates,928,1992,female,112.768
estimates,928,1993,female,111.567
estimates,928,1994,female,110.295
estimates,928,1995,female,108.968
estimates,928,1996,female,108.109
estimates,928,1997,female,107.17
estimates,928,1998,female,106.183
estimates,928,1999,female,105.161
estimates,928,2000,female,104.087
estimates,928,2001,female,102.817
estimates,928,2002,female,101.442
estimates,928,2003,female,100.046
estimates,928,2004,female,98.735
estimates,928,2005,female,97.56
estimates,928,2006,female,96.811
estimates,928,2007,female,96.148
estimates,928,2008,female,95.499
estimates,928,2009,female,94.77
estimates,928,2010,female,93.922
