variant,region,year,gender,childdependencyratio2064
estimates,902,1950,male,97.545
estimates,902,1951,male,98.815
estimates,902,1952,male,100.366
estimates,902,1953,male,101.626
estimates,902,1954,male,102.375
estimates,902,1955,male,102.719
estimates,902,1956,male,104.284
estimates,902,1957,male,105.056
estimates,902,1958,male,105.556
estimates,902,1959,male,106.242
estimates,902,1960,male,107.273
estimates,902,1961,male,108.326
estimates,902,1962,male,109.931
estimates,902,1963,male,111.771
estimates,902,1964,male,113.393
estimates,902,1965,male,114.611
estimates,902,1966,male,116.518
estimates,902,1967,male,117.894
estimates,902,1968,male,118.773
estimates,902,1969,male,119.209
estimates,902,1970,male,119.196
estimates,902,1971,male,119.113
estimates,902,1972,male,118.434
estimates,902,1973,male,117.39
estimates,902,1974,male,116.217
estimates,902,1975,male,115.042
estimates,902,1976,male,114.141
estimates,902,1977,male,113.166
estimates,902,1978,male,112.086
estimates,902,1979,male,110.865
estimates,902,1980,male,109.505
estimates,902,1981,male,108.221
estimates,902,1982,male,106.942
estimates,902,1983,male,105.613
estimates,902,1984,male,104.172
estimates,902,1985,male,102.622
estimates,902,1986,male,101.5
estimates,902,1987,male,100.219
estimates,902,1988,male,98.847
estimates,902,1989,male,97.417
estimates,902,1990,male,95.922
estimates,902,1991,male,94.78
estimates,902,1992,male,93.341
estimates,902,1993,male,91.785
estimates,902,1994,male,90.323
estimates,902,1995,male,89.036
estimates,902,1996,male,87.674
estimates,902,1997,male,86.595
estimates,902,1998,male,85.636
estimates,902,1999,male,84.581
estimates,902,2000,male,83.353
estimates,902,2001,male,82.286
estimates,902,2002,male,81.103
estimates,902,2003,male,79.811
estimates,902,2004,male,78.431
estimates,902,2005,male,76.972
estimates,902,2006,male,75.565
estimates,902,2007,male,74.039
estimates,902,2008,male,72.512
estimates,902,2009,male,71.103
estimates,902,2010,male,69.869
estimates,902,2011,male,68.843
estimates,902,2012,male,67.939
estimates,902,2013,male,67.149
estimates,902,2014,male,66.446
estimates,902,2015,male,65.805
medium_variant,902,2015,male,65.805
medium_variant,902,2016,male,65.311
medium_variant,902,2017,male,64.853
medium_variant,902,2018,male,64.416
medium_variant,902,2019,male,63.981
medium_variant,902,2020,male,63.53
medium_variant,902,2021,male,63.113
medium_variant,902,2022,male,62.678
medium_variant,902,2023,male,62.226
medium_variant,902,2024,male,61.755
medium_variant,902,2025,male,61.268
medium_variant,902,2026,male,60.848
medium_variant,902,2027,male,60.402
medium_variant,902,2028,male,59.936
medium_variant,902,2029,male,59.452
medium_variant,902,2030,male,58.956
medium_variant,902,2031,male,58.531
medium_variant,902,2032,male,58.081
medium_variant,902,2033,male,57.62
medium_variant,902,2034,male,57.157
medium_variant,902,2035,male,56.7
medium_variant,902,2036,male,56.321
medium_variant,902,2037,male,55.941
medium_variant,902,2038,male,55.562
medium_variant,902,2039,male,55.184
medium_variant,902,2040,male,54.807
medium_variant,902,2041,male,54.494
medium_variant,902,2042,male,54.177
medium_variant,902,2043,male,53.864
medium_variant,902,2044,male,53.561
medium_variant,902,2045,male,53.274
medium_variant,902,2046,male,53.06
medium_variant,902,2047,male,52.848
medium_variant,902,2048,male,52.643
medium_variant,902,2049,male,52.452
medium_variant,902,2050,male,52.276
medium_variant,902,2051,male,52.169
medium_variant,902,2052,male,52.066
medium_variant,902,2053,male,51.96
medium_variant,902,2054,male,51.836
medium_variant,902,2055,male,51.685
medium_variant,902,2056,male,51.56
medium_variant,902,2057,male,51.404
medium_variant,902,2058,male,51.221
medium_variant,902,2059,male,51.016
medium_variant,902,2060,male,50.795
medium_variant,902,2061,male,50.608
medium_variant,902,2062,male,50.399
medium_variant,902,2063,male,50.175
medium_variant,902,2064,male,49.94
medium_variant,902,2065,male,49.701
medium_variant,902,2066,male,49.512
medium_variant,902,2067,male,49.31
