variant,region,year,gender,childdependencyratio2064
estimates,921,1950,male,96.834
estimates,921,1951,male,97.583
estimates,921,1952,male,98.602
estimates,921,1953,male,99.465
estimates,921,1954,male,100.024
estimates,921,1955,male,100.353
estimates,921,1956,male,101.639
estimates,921,1957,male,102.355
estimates,921,1958,male,102.867
estimates,921,1959,male,103.492
estimates,921,1960,male,104.341
estimates,921,1961,male,105.441
estimates,921,1962,male,106.736
estimates,921,1963,male,108.103
estimates,921,1964,male,109.341
estimates,921,1965,male,110.361
estimates,921,1966,male,111.894
estimates,921,1967,male,113.137
estimates,921,1968,male,114.055
estimates,921,1969,male,114.619
estimates,921,1970,male,114.806
estimates,921,1971,male,114.969
estimates,921,1972,male,114.732
estimates,921,1973,male,114.203
estimates,921,1974,male,113.507
estimates,921,1975,male,112.737
estimates,921,1976,male,112.585
estimates,921,1977,male,112.216
estimates,921,1978,male,111.683
estimates,921,1979,male,111.035
estimates,921,1980,male,110.311
estimates,921,1981,male,110.017
estimates,921,1982,male,109.626
estimates,921,1983,male,109.148
estimates,921,1984,male,108.566
estimates,921,1985,male,107.879
estimates,921,1986,male,107.68
estimates,921,1987,male,107.257
estimates,921,1988,male,106.67
estimates,921,1989,male,105.976
estimates,921,1990,male,105.191
estimates,921,1991,male,104.56
estimates,921,1992,male,103.801
estimates,921,1993,male,102.923
estimates,921,1994,male,101.925
estimates,921,1995,male,100.812
estimates,921,1996,male,99.814
estimates,921,1997,male,98.717
estimates,921,1998,male,97.498
estimates,921,1999,male,96.125
estimates,921,2000,male,94.591
estimates,921,2001,male,93.12
estimates,921,2002,male,91.492
estimates,921,2003,male,89.751
estimates,921,2004,male,87.953
estimates,921,2005,male,86.139
estimates,921,2006,male,84.588
estimates,921,2007,male,83.034
estimates,921,2008,male,81.498
estimates,921,2009,male,79.978
estimates,921,2010,male,78.469
estimates,921,2011,male,77.057
estimates,921,2012,male,75.598
estimates,921,2013,male,74.137
estimates,921,2014,male,72.731
estimates,921,2015,male,71.403
