variant,continent,year,potentialsupport2564_65
estimates,903,1950,21.795
estimates,903,1951,21.585
estimates,903,1952,21.592
estimates,903,1953,21.798
estimates,903,1954,22.201
estimates,903,1955,22.801
estimates,903,1956,22.438
estimates,903,1957,22.27
estimates,903,1958,22.279
estimates,903,1959,22.448
estimates,903,1960,22.765
estimates,903,1961,22.3
estimates,903,1962,22.015
estimates,903,1963,21.886
estimates,903,1964,21.888
estimates,903,1965,22.007
estimates,903,1966,21.535
estimates,903,1967,21.228
estimates,903,1968,21.074
estimates,903,1969,21.068
estimates,903,1970,21.199
estimates,903,1971,20.781
estimates,903,1972,20.529
estimates,903,1973,20.414
estimates,903,1974,20.415
estimates,903,1975,20.514
estimates,903,1976,20.133
estimates,903,1977,19.889
estimates,903,1978,19.773
estimates,903,1979,19.774
estimates,903,1980,19.874
estimates,903,1981,19.609
estimates,903,1982,19.468
estimates,903,1983,19.43
estimates,903,1984,19.478
estimates,903,1985,19.599
estimates,903,1986,19.342
estimates,903,1987,19.191
estimates,903,1988,19.128
estimates,903,1989,19.132
estimates,903,1990,19.188
estimates,903,1991,18.937
estimates,903,1992,18.779
estimates,903,1993,18.703
estimates,903,1994,18.697
estimates,903,1995,18.753
estimates,903,1996,18.487
estimates,903,1997,18.324
estimates,903,1998,18.246
estimates,903,1999,18.232
estimates,903,2000,18.268
estimates,903,2001,18.012
estimates,903,2002,17.84
estimates,903,2003,17.752
estimates,903,2004,17.75
estimates,903,2005,17.825
estimates,903,2006,17.658
estimates,903,2007,17.58
estimates,903,2008,17.574
estimates,903,2009,17.629
estimates,903,2010,17.734
estimates,903,2011,17.727
estimates,903,2012,17.79
estimates,903,2013,17.901
estimates,903,2014,18.04
estimates,903,2015,18.19
medium_variant,903,2015,18.19
medium_variant,903,2016,18.092
medium_variant,903,2017,18.035
medium_variant,903,2018,18.009
medium_variant,903,2019,18.007
medium_variant,903,2020,18.019
medium_variant,903,2021,17.813
medium_variant,903,2022,17.653
medium_variant,903,2023,17.529
medium_variant,903,2024,17.429
medium_variant,903,2025,17.346
medium_variant,903,2026,17.099
medium_variant,903,2027,16.899
medium_variant,903,2028,16.737
medium_variant,903,2029,16.606
medium_variant,903,2030,16.499
medium_variant,903,2031,16.268
medium_variant,903,2032,16.082
medium_variant,903,2033,15.933
medium_variant,903,2034,15.818
medium_variant,903,2035,15.729
medium_variant,903,2036,15.543
medium_variant,903,2037,15.398
medium_variant,903,2038,15.279
medium_variant,903,2039,15.172
medium_variant,903,2040,15.065
medium_variant,903,2041,14.86
medium_variant,903,2042,14.677
medium_variant,903,2043,14.505
medium_variant,903,2044,14.331
medium_variant,903,2045,14.149
medium_variant,903,2046,13.882
medium_variant,903,2047,13.632
medium_variant,903,2048,13.391
medium_variant,903,2049,13.152
medium_variant,903,2050,12.91
medium_variant,903,2051,12.609
medium_variant,903,2052,12.329
medium_variant,903,2053,12.066
medium_variant,903,2054,11.819
medium_variant,903,2055,11.584
medium_variant,903,2056,11.322
medium_variant,903,2057,11.084
medium_variant,903,2058,10.869
medium_variant,903,2059,10.673
medium_variant,903,2060,10.495
medium_variant,903,2061,10.302
medium_variant,903,2062,10.133
medium_variant,903,2063,9.98
medium_variant,903,2064,9.839
medium_variant,903,2065,9.705
medium_variant,903,2066,9.553
medium_variant,903,2067,9.415
medium_variant,903,2068,9.287
medium_variant,903,2069,9.161
medium_variant,903,2070,9.036
medium_variant,903,2071,8.889
medium_variant,903,2072,8.751
medium_variant,903,2073,8.616
medium_variant,903,2074,8.482
medium_variant,903,2075,8.347
medium_variant,903,2076,8.193
medium_variant,903,2077,8.046
medium_variant,903,2078,7.902
medium_variant,903,2079,7.757
medium_variant,903,2080,7.611
medium_variant,903,2081,7.452
medium_variant,903,2082,7.297
medium_variant,903,2083,7.149
medium_variant,903,2084,7.009
medium_variant,903,2085,6.876
medium_variant,903,2086,6.741
medium_variant,903,2087,6.618
medium_variant,903,2088,6.502
medium_variant,903,2089,6.393
medium_variant,903,2090,6.288
medium_variant,903,2091,6.182
medium_variant,903,2092,6.083
medium_variant,903,2093,5.99
medium_variant,903,2094,5.9
medium_variant,903,2095,5.813
medium_variant,903,2096,5.724
medium_variant,903,2097,5.64
medium_variant,903,2098,5.559
medium_variant,903,2099,5.48
medium_variant,903,2100,5.401
high_variant,903,2015,10.3442769781765
low_variant,903,2015,10.3442769781765
constant_fertility,903,2015,10.3442769781765
instant_replacement,903,2015,10.3442769781765
zero_migration,903,2015,10.3442769781765
constant_mortality,903,2015,10.3442769781765
no_change,903,2015,10.3442769781765
high_variant,903,2020,10.1658225367431
low_variant,903,2020,10.1658225367431
constant_fertility,903,2020,10.1658225367431
instant_replacement,903,2020,10.1658046040173
zero_migration,903,2020,10.1822972214849
constant_mortality,903,2020,10.2345527651295
no_change,903,2020,10.2345551981846
high_variant,903,2025,9.80577499636142
low_variant,903,2025,9.80577499636142
constant_fertility,903,2025,9.80577499636142
instant_replacement,903,2025,9.80569222142774
zero_migration,903,2025,9.83952426707453
constant_mortality,903,2025,9.98796648011523
no_change,903,2025,9.98797738064113
high_variant,903,2030,9.43990306082054
low_variant,903,2030,9.43990306082054
constant_fertility,903,2030,9.43990306082054
instant_replacement,903,2030,9.43967197007446
zero_migration,903,2030,9.48506968656518
constant_mortality,903,2030,9.75373671863581
