variant,continent,year,potentialsupport2564_65
estimates,905,1950,11.111
estimates,905,1951,10.751
estimates,905,1952,10.433
estimates,905,1953,10.171
estimates,905,1954,9.963
estimates,905,1955,9.79
estimates,905,1956,9.497
estimates,905,1957,9.252
estimates,905,1958,9.059
estimates,905,1959,8.913
estimates,905,1960,8.799
estimates,905,1961,8.567
estimates,905,1962,8.365
estimates,905,1963,8.196
estimates,905,1964,8.059
estimates,905,1965,7.953
estimates,905,1966,7.801
estimates,905,1967,7.687
estimates,905,1968,7.614
estimates,905,1969,7.584
estimates,905,1970,7.588
estimates,905,1971,7.508
estimates,905,1972,7.48
estimates,905,1973,7.49
estimates,905,1974,7.513
estimates,905,1975,7.528
estimates,905,1976,7.404
estimates,905,1977,7.279
estimates,905,1978,7.169
estimates,905,1979,7.082
estimates,905,1980,7.012
estimates,905,1981,6.922
estimates,905,1982,6.852
estimates,905,1983,6.803
estimates,905,1984,6.772
estimates,905,1985,6.753
estimates,905,1986,6.702
estimates,905,1987,6.664
estimates,905,1988,6.636
estimates,905,1989,6.61
estimates,905,1990,6.579
estimates,905,1991,6.517
estimates,905,1992,6.459
estimates,905,1993,6.408
estimates,905,1994,6.37
estimates,905,1995,6.345
estimates,905,1996,6.299
estimates,905,1997,6.265
estimates,905,1998,6.247
estimates,905,1999,6.247
estimates,905,2000,6.265
estimates,905,2001,6.276
estimates,905,2002,6.298
estimates,905,2003,6.329
estimates,905,2004,6.363
estimates,905,2005,6.398
estimates,905,2006,6.388
estimates,905,2007,6.378
estimates,905,2008,6.364
estimates,905,2009,6.342
estimates,905,2010,6.31
estimates,905,2011,6.251
estimates,905,2012,6.181
estimates,905,2013,6.092
estimates,905,2014,5.979
estimates,905,2015,5.844
medium_variant,905,2015,5.844
medium_variant,905,2016,5.692
medium_variant,905,2017,5.528
medium_variant,905,2018,5.358
medium_variant,905,2019,5.19
medium_variant,905,2020,5.028
medium_variant,905,2021,4.873
medium_variant,905,2022,4.722
medium_variant,905,2023,4.574
medium_variant,905,2024,4.426
medium_variant,905,2025,4.278
medium_variant,905,2026,4.14
medium_variant,905,2027,4.004
medium_variant,905,2028,3.873
medium_variant,905,2029,3.749
medium_variant,905,2030,3.634
medium_variant,905,2031,3.535
medium_variant,905,2032,3.443
medium_variant,905,2033,3.359
medium_variant,905,2034,3.287
medium_variant,905,2035,3.228
medium_variant,905,2036,3.192
medium_variant,905,2037,3.165
medium_variant,905,2038,3.146
medium_variant,905,2039,3.128
medium_variant,905,2040,3.109
medium_variant,905,2041,3.099
medium_variant,905,2042,3.087
medium_variant,905,2043,3.074
medium_variant,905,2044,3.066
medium_variant,905,2045,3.063
medium_variant,905,2046,3.073
medium_variant,905,2047,3.086
medium_variant,905,2048,3.097
medium_variant,905,2049,3.103
medium_variant,905,2050,3.099
medium_variant,905,2051,3.096
medium_variant,905,2052,3.083
medium_variant,905,2053,3.061
medium_variant,905,2054,3.038
medium_variant,905,2055,3.017
medium_variant,905,2056,3.003
medium_variant,905,2057,2.988
medium_variant,905,2058,2.971
medium_variant,905,2059,2.948
medium_variant,905,2060,2.918
medium_variant,905,2061,2.89
medium_variant,905,2062,2.855
