country,year,variant,gender,freq,agebroad,percentagetotaldeaths
620,1950,estimates,female,5yearly,"Region, subregion, country or area *",Portugal
620,1950,estimates,male,5yearly,"Region, subregion, country or area *",Portugal
620,1950,estimates,female,5yearly,0_4,25.1844372752359
620,1950,estimates,male,5yearly,0_4,29.2079597294321
620,1950,estimates,female,5yearly,0_14,27.2858556521879
620,1950,estimates,male,5yearly,0_14,31.5872266792512
620,1950,estimates,female,5yearly,0_19,28.3627118916788
620,1950,estimates,male,5yearly,0_19,32.9034922133082
620,1950,estimates,female,5yearly,0_24,29.8494734386188
620,1950,estimates,male,5yearly,0_24,34.8293220072361
620,1950,estimates,female,5yearly,5_14,2.10141837695198
620,1950,estimates,male,5yearly,5_14,2.3792669498191
620,1950,estimates,female,5yearly,15plus,72.7141443478121
620,1950,estimates,male,5yearly,15plus,68.4127733207488
620,1950,estimates,female,5yearly,15_24,2.56361778643089
620,1950,estimates,male,5yearly,15_24,3.2420953279849
620,1950,estimates,female,5yearly,15_49,11.619749471025
620,1950,estimates,male,5yearly,15_49,15.9705836086204
620,1950,estimates,female,5yearly,15_59,18.2735705608341
620,1950,estimates,male,5yearly,15_59,25.2666352052855
620,1950,estimates,female,5yearly,15_64,23.6011327707024
620,1950,estimates,male,5yearly,15_64,31.6635205285512
620,1950,estimates,female,5yearly,20plus,71.6372881083212
620,1950,estimates,male,5yearly,20plus,67.0965077866918
620,1950,estimates,female,5yearly,20_64,22.5242765312115
620,1950,estimates,male,5yearly,20_64,30.3472549944943
620,1950,estimates,female,5yearly,20_69,29.9303281656034
620,1950,estimates,male,5yearly,20_69,38.188610980022
620,1950,estimates,female,5yearly,25plus,70.1505265613812
620,1950,estimates,male,5yearly,25plus,65.1706779927639
620,1950,estimates,female,5yearly,25_69,28.4435666186634
620,1950,estimates,male,5yearly,25_69,36.2627811860941
620,1950,estimates,female,5yearly,40plus,65.4613546586
620,1950,estimates,male,5yearly,40plus,58.9059304703476
620,1950,estimates,female,5yearly,50plus,61.0943948767871
620,1950,estimates,male,5yearly,50plus,52.4421897121284
620,1950,estimates,female,5yearly,60plus,54.440573786978
620,1950,estimates,male,5yearly,60plus,43.1461381154633
620,1950,estimates,female,5yearly,65plus,49.1130115771097
620,1950,estimates,male,5yearly,65plus,36.7492527921976
620,1950,estimates,female,5yearly,70plus,41.7069599427178
620,1950,estimates,male,5yearly,70plus,28.9078968066698
620,1950,estimates,female,5yearly,80plus,20.4228581542596
620,1950,estimates,male,5yearly,80plus,10.8612553091081
620,1950,estimates,female,5yearly,90plus,3.9043581100107
620,1950,estimates,male,5yearly,90plus,1.30957999056159
620,1955,estimates,female,5yearly,"Region, subregion, country or area *",Portugal
620,1955,estimates,male,5yearly,"Region, subregion, country or area *",Portugal
620,1955,estimates,female,5yearly,0_4,22.9244289648469
620,1955,estimates,male,5yearly,0_4,26.5709035850039
620,1955,estimates,female,5yearly,0_14,24.5468167827636
620,1955,estimates,male,5yearly,0_14,28.5321672476066
620,1955,estimates,female,5yearly,0_19,25.1798153248016
620,1955,estimates,male,5yearly,0_19,29.437487185149
620,1955,estimates,female,5yearly,0_24,26.060667422647
620,1955,estimates,male,5yearly,0_24,30.6929482832043
620,1955,estimates,female,5yearly,5_14,1.62238781791673
620,1955,estimates,male,5yearly,5_14,1.96126366260272
620,1955,estimates,female,5yearly,15plus,75.4531832172363
620,1955,estimates,male,5yearly,15plus,71.4678327523934
620,1955,estimates,female,5yearly,15_24,1.51385063988336
620,1955,estimates,male,5yearly,15_24,2.16078103559768
620,1955,estimates,female,5yearly,15_49,8.84658998866029
620,1955,estimates,male,5yearly,15_49,13.3069413119253
620,1955,estimates,female,5yearly,15_59,15.5880447108375
620,1955,estimates,male,5yearly,15_59,23.3498414901503
620,1955,estimates,female,5yearly,15_64,20.8059290458448
620,1955,estimates,male,5yearly,15_64,30.1712852704131
620,1955,estimates,female,5yearly,20plus,74.8201846751985
620,1955,estimates,male,5yearly,20plus,70.562512814851
620,1955,estimates,female,5yearly,20_64,20.1729305038069
620,1955,estimates,male,5yearly,20_64,29.2659653328707
620,1955,estimates,female,5yearly,20_69,27.7843026081322
620,1955,estimates,male,5yearly,20_69,37.7426935633961
620,1955,estimates,female,5yearly,25plus,73.939332577353
620,1955,estimates,male,5yearly,25plus,69.3070517167957
620,1955,estimates,female,5yearly,25_69,26.9034505102867
620,1955,estimates,male,5yearly,25_69,36.4872324653408
620,1955,estimates,female,5yearly,40plus,70.3758302284141
620,1955,estimates,male,5yearly,40plus,64.1365550526
620,1955,estimates,female,5yearly,50plus,66.6065932285761
620,1955,estimates,male,5yearly,50plus,58.1608914404681
620,1955,estimates,female,5yearly,60plus,59.8651385063988
620,1955,estimates,male,5yearly,60plus,48.1179912622431
620,1955,estimates,female,5yearly,65plus,54.6472541713915
620,1955,estimates,male,5yearly,65plus,41.2965474819804
620,1955,estimates,female,5yearly,70plus,47.0358820670663
620,1955,estimates,male,5yearly,70plus,32.819819251455
620,1955,estimates,female,5yearly,80plus,23.4322857605702
620,1955,estimates,male,5yearly,80plus,12.6504266359636
620,1955,estimates,female,5yearly,90plus,4.04827474485663
620,1955,estimates,male,5yearly,90plus,1.33629323533587
620,1960,estimates,female,5yearly,"Region, subregion, country or area *",Portugal
620,1960,estimates,male,5yearly,"Region, subregion, country or area *",Portugal
620,1960,estimates,female,5yearly,0_4,20.2137314327583
620,1960,estimates,male,5yearly,0_4,23.4994360135357
620,1960,estimates,female,5yearly,0_14,21.6116865383334
620,1960,estimates,male,5yearly,0_14,25.262193707351
620,1960,estimates,female,5yearly,0_19,22.1191633917272
620,1960,estimates,male,5yearly,0_19,26.1293728950505
620,1960,estimates,female,5yearly,0_24,22.7598581229601
620,1960,estimates,male,5yearly,0_24,27.1637480700463
620,1960,estimates,female,5yearly,5_14,1.39795510557517
620,1960,estimates,male,5yearly,5_14,1.76275769381535
620,1960,estimates,female,5yearly,15plus,78.3883134616666
620,1960,estimates,male,5yearly,15plus,74.737806292649
620,1960,estimates,female,5yearly,15_24,1.14817158462666
620,1960,estimates,male,5yearly,15_24,1.9015543626953
620,1960,estimates,female,5yearly,15_49,7.51931659228669
620,1960,estimates,male,5yearly,15_49,12.1937073510236
620,1960,estimates,female,5yearly,15_59,14.2901152334643
620,1960,estimates,male,5yearly,15_59,22.7578538115085
620,1960,estimates,female,5yearly,15_64,19.708752414574
620,1960,estimates,male,5yearly,15_64,30.2436741518204
620,1960,estimates,female,5yearly,20plus,77.8808366082728
620,1960,estimates,male,5yearly,20plus,73.8706271049495
620,1960,estimates,female,5yearly,20_64,19.2012755611803
620,1960,estimates,male,5yearly,20_64,29.3764949641209
620,1960,estimates,female,5yearly,20_69,26.8508958902285
620,1960,estimates,male,5yearly,20_69,38.3518795548907
620,1960,estimates,female,5yearly,25plus,77.2401418770399
620,1960,estimates,male,5yearly,25plus,72.8362519299537
620,1960,estimates,female,5yearly,25_69,26.2102011589955
620,1960,estimates,male,5yearly,25_69,37.3175043798949
620,1960,estimates,female,5yearly,40plus,74.202774262306
620,1960,estimates,male,5yearly,40plus,68.0655664264058
620,1960,estimates,female,5yearly,50plus,70.8689968693799
620,1960,estimates,male,5yearly,50plus,62.5440989416254
620,1960,estimates,female,5yearly,60plus,64.0981982282022
620,1960,estimates,male,5yearly,60plus,51.9799524811405
620,1960,estimates,female,5yearly,65plus,58.6795610470925
620,1960,estimates,male,5yearly,65plus,44.4941321408286
620,1960,estimates,female,5yearly,70plus,51.0299407180444
620,1960,estimates,male,5yearly,70plus,35.5187475500588
620,1960,estimates,female,5yearly,80plus,26.0936355158862
620,1960,estimates,male,5yearly,80plus,14.0732622417062
620,1960,estimates,female,5yearly,90plus,4.33998867648038
620,1960,estimates,male,5yearly,90plus,1.45876498964025
620,1965,estimates,female,5yearly,"Region, subregion, country or area *",Portugal
620,1965,estimates,male,5yearly,"Region, subregion, country or area *",Portugal
620,1965,estimates,female,5yearly,0_4,13.3056497104477
620,1965,estimates,male,5yearly,0_4,15.8832591031719
620,1965,estimates,female,5yearly,0_14,14.3062625858338
620,1965,estimates,male,5yearly,0_14,17.2924349089284
620,1965,estimates,female,5yearly,0_19,14.7527860814749
620,1965,estimates,male,5yearly,0_19,18.2031511900771
620,1965,estimates,female,5yearly,0_24,15.269352478393
620,1965,estimates,male,5yearly,0_24,19.2040611081845
620,1965,estimates,female,5yearly,5_14,1.00061287538617
620,1965,estimates,male,5yearly,5_14,1.40917580575643
620,1965,estimates,female,5yearly,15plus,85.6937374141662
620,1965,estimates,male,5yearly,15plus,82.7075650910716
620,1965,estimates,female,5yearly,15_24,0.963089892559192
620,1965,estimates,male,5yearly,15_24,1.9116261992561
620,1965,estimates,female,5yearly,15_49,6.88921964703381
620,1965,estimates,male,5yearly,15_49,12.0552176619894
620,1965,estimates,female,5yearly,15_59,13.6379365694821
620,1965,estimates,male,5yearly,15_59,23.4008588349856
620,1965,estimates,female,5yearly,15_64,19.6082600592863
620,1965,estimates,male,5yearly,15_64,32.1225037115081
620,1965,estimates,female,5yearly,20plus,85.2472139185251
620,1965,estimates,male,5yearly,20plus,81.7968488099229
620,1965,estimates,female,5yearly,20_64,19.1617365636452
620,1965,estimates,male,5yearly,20_64,31.2117874303593
620,1965,estimates,female,5yearly,20_69,27.7390735158618
620,1965,estimates,male,5yearly,20_69,41.6965981833565
620,1965,estimates,female,5yearly,25plus,84.730647521607
620,1965,estimates,male,5yearly,25plus,80.7959388918155
620,1965,estimates,female,5yearly,25_69,27.2225071189437
620,1965,estimates,male,5yearly,25_69,40.6956882652491
620,1965,estimates,female,5yearly,40plus,82.1957615706287
620,1965,estimates,male,5yearly,40plus,76.4454927126734
620,1965,estimates,female,5yearly,50plus,78.8045177671324
620,1965,estimates,male,5yearly,50plus,70.6523474290822
620,1965,estimates,female,5yearly,60plus,72.055800844684
620,1965,estimates,male,5yearly,60plus,59.3067062560861
620,1965,estimates,female,5yearly,65plus,66.0854773548799
620,1965,estimates,male,5yearly,65plus,50.5850613795636
620,1965,estimates,female,5yearly,70plus,57.5081404026633
620,1965,estimates,male,5yearly,70plus,40.1002506265664
620,1965,estimates,female,5yearly,80plus,29.9158234418581
620,1965,estimates,male,5yearly,80plus,16.1362801909232
620,1965,estimates,female,5yearly,90plus,5.14148249135929
