country,year,variant,gender,freq,agebroad,percentagetotaldeaths
887,1950,estimates,female,5yearly,0_4,57.8643417294994
887,1950,estimates,male,5yearly,0_4,59.3980027193024
887,1950,estimates,female,5yearly,0_14,63.6043577461809
887,1950,estimates,male,5yearly,0_14,64.3870675936932
887,1950,estimates,female,5yearly,0_19,65.9068312657711
887,1950,estimates,male,5yearly,0_19,66.3810387955642
887,1950,estimates,female,5yearly,0_24,68.4214502651819
887,1950,estimates,male,5yearly,0_24,68.771046324667
887,1950,estimates,female,5yearly,5_14,5.74001601668153
887,1950,estimates,male,5yearly,5_14,4.98906487439085
887,1950,estimates,female,5yearly,15plus,36.3956422538191
887,1950,estimates,male,5yearly,15plus,35.6129324063068
887,1950,estimates,female,5yearly,15_24,4.81709251900092
887,1950,estimates,male,5yearly,15_24,4.38397873097385
887,1950,estimates,female,5yearly,15_49,15.8577235158127
887,1950,estimates,male,5yearly,15_49,16.0957326809949
887,1950,estimates,female,5yearly,15_59,20.5318747072423
887,1950,estimates,male,5yearly,15_59,21.4011301928057
887,1950,estimates,female,5yearly,15_64,23.5118840754899
887,1950,estimates,male,5yearly,15_64,24.390708039041
887,1950,estimates,female,5yearly,20plus,34.0931687342289
887,1950,estimates,male,5yearly,20plus,33.6189612044358
887,1950,estimates,female,5yearly,20_64,21.2094105558997
887,1950,estimates,male,5yearly,20_64,22.39673683717
887,1950,estimates,female,5yearly,20_69,24.6472552545292
887,1950,estimates,male,5yearly,20_69,25.6472132666654
887,1950,estimates,female,5yearly,25plus,31.5785497348182
887,1950,estimates,male,5yearly,25plus,31.228953675333
887,1950,estimates,female,5yearly,25_69,22.1326362551185
887,1950,estimates,male,5yearly,25_69,23.2572057375625
887,1950,estimates,female,5yearly,40plus,24.5874193499645
887,1950,estimates,male,5yearly,40plus,24.3118317231717
887,1950,estimates,female,5yearly,50plus,20.5379187380064
887,1950,estimates,male,5yearly,50plus,19.5171997253119
887,1950,estimates,female,5yearly,60plus,15.8637675465768
887,1950,estimates,male,5yearly,60plus,14.2118022135011
887,1950,estimates,female,5yearly,65plus,12.8837581783291
887,1950,estimates,male,5yearly,65plus,11.2222243672658
887,1950,estimates,female,5yearly,70plus,9.44591347969961
887,1950,estimates,male,5yearly,70plus,7.97174793777045
887,1950,estimates,female,5yearly,80plus,2.80201266224445
887,1950,estimates,male,5yearly,80plus,2.15751545120838
887,1950,estimates,female,5yearly,90plus,0.254755896707514
887,1950,estimates,male,5yearly,90plus,0.157201049110159
887,1955,estimates,female,5yearly,0_4,58.2231780033794
887,1955,estimates,male,5yearly,0_4,60.1534299506979
887,1955,estimates,female,5yearly,0_14,64.0535671893983
887,1955,estimates,male,5yearly,0_14,65.2141519347023
887,1955,estimates,female,5yearly,0_19,66.4325313150214
887,1955,estimates,male,5yearly,0_19,67.2861756325902
887,1955,estimates,female,5yearly,0_24,69.0019689712474
887,1955,estimates,male,5yearly,0_24,69.7330390794203
887,1955,estimates,female,5yearly,5_14,5.83038918601891
887,1955,estimates,male,5yearly,5_14,5.06072198400444
887,1955,estimates,female,5yearly,15plus,35.9464328106017
887,1955,estimates,male,5yearly,15plus,34.7858480652977
887,1955,estimates,female,5yearly,15_24,4.94840178184916
887,1955,estimates,male,5yearly,15_24,4.51888714471794
887,1955,estimates,female,5yearly,15_49,16.0662468056583
887,1955,estimates,male,5yearly,15_49,16.2129110327233
887,1955,estimates,female,5yearly,15_59,20.6415215539512
887,1955,estimates,male,5yearly,15_59,21.438058951836
887,1955,estimates,female,5yearly,15_64,23.4480736199746
887,1955,estimates,male,5yearly,15_64,24.274920163501
887,1955,estimates,female,5yearly,20plus,33.5674686849786
887,1955,estimates,male,5yearly,20plus,32.7138243674098
887,1955,estimates,female,5yearly,20_64,21.0691094943514
887,1955,estimates,male,5yearly,20_64,22.2028964656131
887,1955,estimates,female,5yearly,20_69,24.2309142450182
887,1955,estimates,male,5yearly,20_69,25.1381563228195
887,1955,estimates,female,5yearly,25plus,30.9980310287526
887,1955,estimates,male,5yearly,25plus,30.2669609205797
887,1955,estimates,female,5yearly,25_69,21.6614765887922
887,1955,estimates,male,5yearly,25_69,22.6912928759894
887,1955,estimates,female,5yearly,40plus,23.9295638938152
887,1955,estimates,male,5yearly,40plus,23.3312694452937
887,1955,estimates,female,5yearly,50plus,19.8801860049434
887,1955,estimates,male,5yearly,50plus,18.5729370325743
887,1955,estimates,female,5yearly,60plus,15.3049112566505
887,1955,estimates,male,5yearly,60plus,13.3477891134616
887,1955,estimates,female,5yearly,65plus,12.4983591906271
887,1955,estimates,male,5yearly,65plus,10.5109279017966
887,1955,estimates,female,5yearly,70plus,9.33655443996034
887,1955,estimates,male,5yearly,70plus,7.57566804459026
887,1955,estimates,female,5yearly,80plus,3.00344919076678
887,1955,estimates,male,5yearly,80plus,2.21923629291453
887,1955,estimates,female,5yearly,90plus,0.235159402885032
887,1955,estimates,male,5yearly,90plus,0.145671101884989
887,1960,estimates,female,5yearly,0_4,59.6126090374373
887,1960,estimates,male,5yearly,0_4,61.9045283062943
887,1960,estimates,female,5yearly,0_14,65.2791434226191
887,1960,estimates,male,5yearly,0_14,66.801686580936
887,1960,estimates,female,5yearly,0_19,67.7325015608373
887,1960,estimates,male,5yearly,0_19,68.9402805517596
887,1960,estimates,female,5yearly,0_24,70.3228595044247
887,1960,estimates,male,5yearly,0_24,71.4082483618907
887,1960,estimates,female,5yearly,5_14,5.66653438518178
887,1960,estimates,male,5yearly,5_14,4.89715827464172
887,1960,estimates,female,5yearly,15plus,34.7208565773809
887,1960,estimates,male,5yearly,15plus,33.198313419064
887,1960,estimates,female,5yearly,15_24,5.04371608180557
887,1960,estimates,male,5yearly,15_24,4.60656178095472
887,1960,estimates,female,5yearly,15_49,16.0057226486966
887,1960,estimates,male,5yearly,15_49,15.9629512830396
887,1960,estimates,female,5yearly,15_59,20.4286425644746
887,1960,estimates,male,5yearly,15_59,20.9720032236589
887,1960,estimates,female,5yearly,15_64,23.1034247423671
887,1960,estimates,male,5yearly,15_64,23.6938925680648
887,1960,estimates,female,5yearly,20plus,32.2674984391627
887,1960,estimates,male,5yearly,20plus,31.0597194482404
887,1960,estimates,female,5yearly,20_64,20.6500666041489
887,1960,estimates,male,5yearly,20_64,21.5552985972412
887,1960,estimates,female,5yearly,20_69,23.5632082220105
887,1960,estimates,male,5yearly,20_69,24.2662088136702
887,1960,estimates,female,5yearly,25plus,29.6771404955753
887,1960,estimates,male,5yearly,25plus,28.5917516381093
887,1960,estimates,female,5yearly,25_69,20.972850278423
887,1960,estimates,male,5yearly,25_69,21.798241003539
887,1960,estimates,female,5yearly,40plus,22.6871172157191
887,1960,estimates,male,5yearly,40plus,21.8157608886086
887,1960,estimates,female,5yearly,50plus,18.7151339286843
887,1960,estimates,male,5yearly,50plus,17.2353621360244
887,1960,estimates,female,5yearly,60plus,14.2922140129063
887,1960,estimates,male,5yearly,60plus,12.2263101954051
887,1960,estimates,female,5yearly,65plus,11.6174318350138
887,1960,estimates,male,5yearly,65plus,9.50442085099922
887,1960,estimates,female,5yearly,70plus,8.70429021715228
887,1960,estimates,male,5yearly,70plus,6.79351063457024
887,1960,estimates,female,5yearly,80plus,2.95206776182255
887,1960,estimates,male,5yearly,80plus,2.08930469416121
887,1960,estimates,female,5yearly,90plus,0.250997798397962
887,1960,estimates,male,5yearly,90plus,0.145298246843501
887,1965,estimates,female,5yearly,0_4,59.857646143676
887,1965,estimates,male,5yearly,0_4,62.5227944103928
887,1965,estimates,female,5yearly,0_14,65.3054289332487
887,1965,estimates,male,5yearly,0_14,67.3058112844005
887,1965,estimates,female,5yearly,0_19,67.6608250789159
887,1965,estimates,male,5yearly,0_19,69.3797954278468
887,1965,estimates,female,5yearly,0_24,70.2947165533482
887,1965,estimates,male,5yearly,0_24,71.8826339770655
887,1965,estimates,female,5yearly,5_14,5.44778278957275
887,1965,estimates,male,5yearly,5_14,4.78301687400774
887,1965,estimates,female,5yearly,15plus,34.6945710667513
887,1965,estimates,male,5yearly,15plus,32.6941887155995
887,1965,estimates,female,5yearly,15_24,4.98928762009945
887,1965,estimates,male,5yearly,15_24,4.57682269266499
887,1965,estimates,female,5yearly,15_49,15.7977736302888
887,1965,estimates,male,5yearly,15_49,15.4807838819557
887,1965,estimates,female,5yearly,15_59,20.2478581877361
887,1965,estimates,male,5yearly,15_59,20.4559865125904
887,1965,estimates,female,5yearly,15_64,22.9369708522382
887,1965,estimates,male,5yearly,15_64,23.200408947697
887,1965,estimates,female,5yearly,20plus,32.3391749210841
887,1965,estimates,male,5yearly,20plus,30.6202045721532
887,1965,estimates,female,5yearly,20_64,20.5815747065711
887,1965,estimates,male,5yearly,20_64,21.1264248042507
887,1965,estimates,female,5yearly,20_69,23.5292712130343
887,1965,estimates,male,5yearly,20_69,23.9094318477849
887,1965,estimates,female,5yearly,25plus,29.7052834466518
887,1965,estimates,male,5yearly,25plus,28.1173660229345
887,1965,estimates,female,5yearly,25_69,20.895379738602
887,1965,estimates,male,5yearly,25_69,21.4065932985662
887,1965,estimates,female,5yearly,40plus,22.8233426342101
887,1965,estimates,male,5yearly,40plus,21.6130332417461
887,1965,estimates,female,5yearly,50plus,18.8967974364624
887,1965,estimates,male,5yearly,50plus,17.2134048336438
887,1965,estimates,female,5yearly,60plus,14.4467128790152
887,1965,estimates,male,5yearly,60plus,12.2382022030091
887,1965,estimates,female,5yearly,65plus,11.7576002145131
887,1965,estimates,male,5yearly,65plus,9.49377976790252
887,1965,estimates,female,5yearly,70plus,8.80990370804982
887,1965,estimates,male,5yearly,70plus,6.71077272436827
887,1965,estimates,female,5yearly,80plus,3.11521848210754
887,1965,estimates,male,5yearly,80plus,2.09561118511273
887,1965,estimates,female,5yearly,90plus,0.305309464327908
887,1965,estimates,male,5yearly,90plus,0.170558714960506
887,1970,estimates,female,5yearly,0_4,59.1243597543026
887,1970,estimates,male,5yearly,0_4,62.5463888095918
887,1970,estimates,female,5yearly,0_14,64.711984053782
887,1970,estimates,male,5yearly,0_14,67.5897723314485
887,1970,estimates,female,5yearly,0_19,66.9065514621572
887,1970,estimates,male,5yearly,0_19,69.5563697695553
887,1970,estimates,female,5yearly,0_24,69.4128663102504
887,1970,estimates,male,5yearly,0_24,71.9372909720895
887,1970,estimates,female,5yearly,5_14,5.58762429947939
887,1970,estimates,male,5yearly,5_14,5.04338352185676
887,1970,estimates,female,5yearly,15plus,35.288015946218
887,1970,estimates,male,5yearly,15plus,32.4102276685515
887,1970,estimates,female,5yearly,15_24,4.70088225646834
887,1970,estimates,male,5yearly,15_24,4.34751864064092
887,1970,estimates,female,5yearly,15_49,15.4886893431156
887,1970,estimates,male,5yearly,15_49,14.6956606002195
887,1970,estimates,female,5yearly,15_59,20.0294926534697
887,1970,estimates,male,5yearly,15_59,19.6468557749976
887,1970,estimates,female,5yearly,15_64,22.8192397511627
887,1970,estimates,male,5yearly,15_64,22.4785046631066
887,1970,estimates,female,5yearly,20plus,33.0934485378428
887,1970,estimates,male,5yearly,20plus,30.4436302304447
887,1970,estimates,female,5yearly,20_64,20.6246723427876
887,1970,estimates,male,5yearly,20_64,20.5119072249998
887,1970,estimates,female,5yearly,20_69,23.709906672012
887,1970,estimates,male,5yearly,20_69,23.4150544618374
887,1970,estimates,female,5yearly,25plus,30.5871336897496
887,1970,estimates,male,5yearly,25plus,28.0627090279105
887,1970,estimates,female,5yearly,25_69,21.2035918239188
887,1970,estimates,male,5yearly,25_69,21.0341332593033
887,1970,estimates,female,5yearly,40plus,23.7118691109311
887,1970,estimates,male,5yearly,40plus,21.8716853444099
887,1970,estimates,female,5yearly,50plus,19.7993266031023
887,1970,estimates,male,5yearly,50plus,17.714567068332
887,1970,estimates,female,5yearly,60plus,15.2585232927482
887,1970,estimates,male,5yearly,60plus,12.7633718935539
887,1970,estimates,female,5yearly,65plus,12.4687761950552
887,1970,estimates,male,5yearly,65plus,9.93172300544487
887,1970,estimates,female,5yearly,70plus,9.38354186583086
887,1970,estimates,male,5yearly,70plus,7.02857576860725
887,1970,estimates,female,5yearly,80plus,3.35997577789677
887,1970,estimates,male,5yearly,80plus,2.14547425928496
