country,year,variant,gender,freq,agebroad,percentagetotaldeaths
266,1950,estimates,female,5yearly,"Region, subregion, country or area *",Gabon
266,1950,estimates,male,5yearly,"Region, subregion, country or area *",Gabon
266,1950,estimates,female,5yearly,0_4,31.6529281496063
266,1950,estimates,male,5yearly,0_4,34.6701815704511
266,1950,estimates,female,5yearly,0_14,37.847563976378
266,1950,estimates,male,5yearly,0_14,40.5882527176328
266,1950,estimates,female,5yearly,0_19,39.9544783464567
266,1950,estimates,male,5yearly,0_19,42.7593969372945
266,1950,estimates,female,5yearly,0_24,42.3781988188976
266,1950,estimates,male,5yearly,0_24,45.5703326323272
266,1950,estimates,female,5yearly,5_14,6.19463582677165
266,1950,estimates,male,5yearly,5_14,5.91807114718166
266,1950,estimates,female,5yearly,15plus,62.152436023622
266,1950,estimates,male,5yearly,15plus,59.4117472823672
266,1950,estimates,female,5yearly,15_24,4.53063484251969
266,1950,estimates,male,5yearly,15_24,4.98207991469447
266,1950,estimates,female,5yearly,15_49,19.9926181102362
266,1950,estimates,male,5yearly,15_49,21.4715203933533
266,1950,estimates,female,5yearly,15_59,28.2418799212598
266,1950,estimates,male,5yearly,15_59,30.6951808299517
266,1950,estimates,female,5yearly,15_64,33.9074803149606
266,1950,estimates,male,5yearly,15_64,36.3052042297325
266,1950,estimates,female,5yearly,20plus,60.0455216535433
266,1950,estimates,male,5yearly,20plus,57.2406030627055
266,1950,estimates,female,5yearly,20_64,31.8005659448819
266,1950,estimates,male,5yearly,20_64,34.1340600100708
266,1950,estimates,female,5yearly,20_69,38.6564960629921
266,1950,estimates,male,5yearly,20_69,40.4105328633631
266,1950,estimates,female,5yearly,25plus,57.6218011811024
266,1950,estimates,male,5yearly,25plus,54.4296673676727
266,1950,estimates,female,5yearly,25_69,36.2327755905512
266,1950,estimates,male,5yearly,25_69,37.5995971683303
266,1950,estimates,female,5yearly,40plus,48.7420029527559
266,1950,estimates,male,5yearly,40plus,45.3185628387785
266,1950,estimates,female,5yearly,50plus,42.1598179133858
266,1950,estimates,male,5yearly,50plus,37.9402268890139
266,1950,estimates,female,5yearly,60plus,33.9105561023622
266,1950,estimates,male,5yearly,60plus,28.7165664524155
266,1950,estimates,female,5yearly,65plus,28.2449557086614
266,1950,estimates,male,5yearly,65plus,23.1065430526347
266,1950,estimates,female,5yearly,70plus,21.3890255905512
266,1950,estimates,male,5yearly,70plus,16.8300701993424
266,1950,estimates,female,5yearly,80plus,7.30191929133858
266,1950,estimates,male,5yearly,80plus,4.96726992683866
266,1950,estimates,female,5yearly,90plus,0.682824803149606
266,1950,estimates,male,5yearly,90plus,0.313971742543171
266,1955,estimates,female,5yearly,"Region, subregion, country or area *",Gabon
266,1955,estimates,male,5yearly,"Region, subregion, country or area *",Gabon
266,1955,estimates,female,5yearly,0_4,32.4557479711164
266,1955,estimates,male,5yearly,0_4,35.4510527124635
266,1955,estimates,female,5yearly,0_14,38.7341044156176
266,1955,estimates,male,5yearly,0_14,41.4568925772245
266,1955,estimates,female,5yearly,0_19,40.7789635120455
266,1955,estimates,male,5yearly,0_19,43.5746119563547
266,1955,estimates,female,5yearly,0_24,43.1497220269666
266,1955,estimates,male,5yearly,0_24,46.3377900722299
266,1955,estimates,female,5yearly,5_14,6.27835644450125
266,1955,estimates,male,5yearly,5_14,6.00583986476103
266,1955,estimates,female,5yearly,15plus,61.2658955843824
266,1955,estimates,male,5yearly,15plus,58.5431074227755
266,1955,estimates,female,5yearly,15_24,4.41561761134897
266,1955,estimates,male,5yearly,15_24,4.88089749500538
266,1955,estimates,female,5yearly,15_49,19.5731356636207
266,1955,estimates,male,5yearly,15_49,21.0788381742739
266,1955,estimates,female,5yearly,15_59,27.6790849255544
266,1955,estimates,male,5yearly,15_59,30.1337021668972
266,1955,estimates,female,5yearly,15_64,33.2481308709822
266,1955,estimates,male,5yearly,15_64,35.6600583986476
266,1955,estimates,female,5yearly,20plus,59.2210364879545
266,1955,estimates,male,5yearly,20plus,56.4253880436453
266,1955,estimates,female,5yearly,20_64,31.2032717745543
266,1955,estimates,male,5yearly,20_64,33.5423390195174
266,1955,estimates,female,5yearly,20_69,37.9576969774427
266,1955,estimates,male,5yearly,20_69,39.741816505302
266,1955,estimates,female,5yearly,25plus,56.8502779730334
266,1955,estimates,male,5yearly,25plus,53.6622099277701
266,1955,estimates,female,5yearly,25_69,35.5869384625216
266,1955,estimates,male,5yearly,25_69,36.9786383894268
266,1955,estimates,female,5yearly,40plus,48.1404562591859
266,1955,estimates,male,5yearly,40plus,44.690333487014
266,1955,estimates,female,5yearly,50plus,41.6927599207617
266,1955,estimates,male,5yearly,50plus,37.4642692485016
266,1955,estimates,female,5yearly,60plus,33.586810658828
266,1955,estimates,male,5yearly,60plus,28.4094052558783
266,1955,estimates,female,5yearly,65plus,28.0177647134002
266,1955,estimates,male,5yearly,65plus,22.8830490241279
266,1955,estimates,female,5yearly,70plus,21.2633395105119
266,1955,estimates,male,5yearly,70plus,16.6835715383433
266,1955,estimates,female,5yearly,80plus,7.32315163908237
266,1955,estimates,male,5yearly,80plus,4.95466420777624
266,1955,estimates,female,5yearly,90plus,0.699725222058918
266,1955,estimates,male,5yearly,90plus,0.310434916244045
266,1960,estimates,female,5yearly,"Region, subregion, country or area *",Gabon
266,1960,estimates,male,5yearly,"Region, subregion, country or area *",Gabon
266,1960,estimates,female,5yearly,0_4,34.1712192503237
266,1960,estimates,male,5yearly,0_4,37.3570713657457
266,1960,estimates,female,5yearly,0_14,40.4522057662551
266,1960,estimates,male,5yearly,0_14,43.3562827939705
266,1960,estimates,female,5yearly,0_19,42.4669214008274
266,1960,estimates,male,5yearly,0_19,45.4429650298747
266,1960,estimates,female,5yearly,0_24,44.7784760160419
266,1960,estimates,male,5yearly,0_24,48.0725486033181
266,1960,estimates,female,5yearly,5_14,6.28098651593141
266,1960,estimates,male,5yearly,5_14,5.9992114282248
266,1960,estimates,female,5yearly,15plus,59.5477942337449
266,1960,estimates,male,5yearly,15plus,56.6437172060295
266,1960,estimates,female,5yearly,15_24,4.32627024978684
266,1960,estimates,male,5yearly,15_24,4.71626580934761
266,1960,estimates,female,5yearly,15_49,19.0324312375659
266,1960,estimates,male,5yearly,15_49,20.2480968123503
266,1960,estimates,female,5yearly,15_59,26.7786654877317
266,1960,estimates,male,5yearly,15_59,28.9102544660459
266,1960,estimates,female,5yearly,15_64,32.1154514163009
266,1960,estimates,male,5yearly,15_64,34.2179491067908
266,1960,estimates,female,5yearly,20plus,57.5330785991726
266,1960,estimates,male,5yearly,20plus,54.5570349701253
266,1960,estimates,female,5yearly,20_64,30.1007357817286
266,1960,estimates,male,5yearly,20_64,32.1312668708865
266,1960,estimates,female,5yearly,20_69,36.6059304638899
266,1960,estimates,male,5yearly,20_69,38.1153134572806
266,1960,estimates,female,5yearly,25plus,55.2215239839581
266,1960,estimates,male,5yearly,25plus,51.9274513966819
266,1960,estimates,female,5yearly,25_69,34.2943758486753
266,1960,estimates,male,5yearly,25_69,35.4857298838373
266,1960,estimates,female,5yearly,40plus,46.6731929137588
266,1960,estimates,male,5yearly,40plus,43.2925904582815
266,1960,estimates,female,5yearly,50plus,40.515362996179
266,1960,estimates,male,5yearly,50plus,36.3956203936793
266,1960,estimates,female,5yearly,60plus,32.7691287460132
266,1960,estimates,male,5yearly,60plus,27.7334627399836
266,1960,estimates,female,5yearly,65plus,27.432342817444
266,1960,estimates,male,5yearly,65plus,22.4257680992387
266,1960,estimates,female,5yearly,70plus,20.9271481352828
266,1960,estimates,male,5yearly,70plus,16.4417215128446
266,1960,estimates,female,5yearly,80plus,7.33255439416427
266,1960,estimates,male,5yearly,80plus,4.99529889903248
266,1960,estimates,female,5yearly,90plus,0.719992421132409
266,1960,estimates,male,5yearly,90plus,0.336659488641534
266,1965,estimates,female,5yearly,"Region, subregion, country or area *",Gabon
266,1965,estimates,male,5yearly,"Region, subregion, country or area *",Gabon
266,1965,estimates,female,5yearly,0_4,35.2145738279442
266,1965,estimates,male,5yearly,0_4,38.7952269746313
266,1965,estimates,female,5yearly,0_14,41.3343913244727
266,1965,estimates,male,5yearly,0_14,44.7135225055184
266,1965,estimates,female,5yearly,0_19,43.2520002644978
266,1965,estimates,male,5yearly,0_19,46.7609328513388
266,1965,estimates,female,5yearly,0_24,45.4407194339747
266,1965,estimates,male,5yearly,0_24,49.3042003902876
266,1965,estimates,female,5yearly,5_14,6.11981749652847
266,1965,estimates,male,5yearly,5_14,5.9182955308871
266,1965,estimates,female,5yearly,15plus,58.6656086755273
