country,year,variant,gender,freq,agebroad,percentagetotaldeaths
120,1950,estimates,female,5yearly,0_4,47.1400730005288
120,1950,estimates,male,5yearly,0_4,49.699807331205
120,1950,estimates,female,5yearly,0_14,55.9256533621292
120,1950,estimates,male,5yearly,0_14,57.7411944066605
120,1950,estimates,female,5yearly,0_19,58.6426487284077
120,1950,estimates,male,5yearly,0_19,60.4476489861285
120,1950,estimates,female,5yearly,0_24,61.532345447082
120,1950,estimates,male,5yearly,0_24,63.6894500722071
120,1950,estimates,female,5yearly,5_14,8.78558036160039
120,1950,estimates,male,5yearly,5_14,8.04138707545553
120,1950,estimates,female,5yearly,15plus,44.0743466378708
120,1950,estimates,male,5yearly,15plus,42.2588055933395
120,1950,estimates,female,5yearly,15_24,5.60669208495279
120,1950,estimates,male,5yearly,15_24,5.94825566554655
120,1950,estimates,female,5yearly,15_49,20.1768432263719
120,1950,estimates,male,5yearly,15_49,20.876415731005
120,1950,estimates,female,5yearly,15_59,26.0956551002371
120,1950,estimates,male,5yearly,15_59,27.2411297175007
120,1950,estimates,female,5yearly,15_64,29.7038929917274
120,1950,estimates,male,5yearly,15_64,30.6801453233234
120,1950,estimates,female,5yearly,20plus,41.3573512715923
120,1950,estimates,male,5yearly,20plus,39.5523510138715
120,1950,estimates,female,5yearly,20_64,26.9868976254489
120,1950,estimates,male,5yearly,20_64,27.9736907438554
120,1950,estimates,female,5yearly,20_69,31.0115417756066
120,1950,estimates,male,5yearly,20_69,31.5081665693415
120,1950,estimates,female,5yearly,25plus,38.467654552918
120,1950,estimates,male,5yearly,25plus,36.3105499277929
120,1950,estimates,female,5yearly,25_69,28.1218450569323
120,1950,estimates,male,5yearly,25_69,28.266365483263
120,1950,estimates,female,5yearly,40plus,29.440957956281
120,1950,estimates,male,5yearly,40plus,27.3358905948955
120,1950,estimates,female,5yearly,50plus,23.8975034114989
120,1950,estimates,male,5yearly,50plus,21.3823898623345
120,1950,estimates,female,5yearly,60plus,17.9786915376337
120,1950,estimates,male,5yearly,60plus,15.0176758758388
120,1950,estimates,female,5yearly,65plus,14.3704536461434
120,1950,estimates,male,5yearly,65plus,11.5786602700161
120,1950,estimates,female,5yearly,70plus,10.3458094959857
120,1950,estimates,male,5yearly,70plus,8.04418444452992
120,1950,estimates,female,5yearly,80plus,3.03466230783739
120,1950,estimates,male,5yearly,80plus,2.11900707384705
120,1950,estimates,female,5yearly,90plus,0.269221808445725
120,1950,estimates,male,5yearly,90plus,0.137071084644891
120,1955,estimates,female,5yearly,0_4,46.8629145511505
120,1955,estimates,male,5yearly,0_4,49.4324775969042
120,1955,estimates,female,5yearly,0_14,55.5327499909978
120,1955,estimates,male,5yearly,0_14,57.4019556124307
120,1955,estimates,female,5yearly,0_19,58.1919988477188
120,1955,estimates,male,5yearly,0_19,60.0648013586503
120,1955,estimates,female,5yearly,0_24,61.0489359403694
120,1955,estimates,male,5yearly,0_24,63.2841083516835
120,1955,estimates,female,5yearly,5_14,8.66983543984732
120,1955,estimates,male,5yearly,5_14,7.96947801552646
120,1955,estimates,female,5yearly,15plus,44.4672500090022
120,1955,estimates,male,5yearly,15plus,42.5980443875693
120,1955,estimates,female,5yearly,15_24,5.51618594937165
120,1955,estimates,male,5yearly,15_24,5.88215273925281
120,1955,estimates,female,5yearly,15_49,19.9373447121098
120,1955,estimates,male,5yearly,15_49,20.7044425007062
120,1955,estimates,female,5yearly,15_59,25.872312844334
120,1955,estimates,male,5yearly,15_59,27.0930260260499
120,1955,estimates,female,5yearly,15_64,29.5099204205826
120,1955,estimates,male,5yearly,15_64,30.5798428294778
120,1955,estimates,female,5yearly,20plus,41.8080011522812
120,1955,estimates,male,5yearly,20plus,39.9351986413497
120,1955,estimates,female,5yearly,20_64,26.8506715638616
120,1955,estimates,male,5yearly,20_64,27.9169970832582
120,1955,estimates,female,5yearly,20_69,30.9358683518779
120,1955,estimates,male,5yearly,20_69,31.5385898216942
120,1955,estimates,female,5yearly,25plus,38.9510640596305
120,1955,estimates,male,5yearly,25plus,36.7158916483165
120,1955,estimates,female,5yearly,25_69,28.0789312592273
120,1955,estimates,male,5yearly,25_69,28.319282828661
120,1955,estimates,female,5yearly,40plus,30.037809225451
120,1955,estimates,male,5yearly,40plus,27.8128520425701
120,1955,estimates,female,5yearly,50plus,24.5299052968924
120,1955,estimates,male,5yearly,50plus,21.8936018868631
120,1955,estimates,female,5yearly,60plus,18.5949371646682
120,1955,estimates,male,5yearly,60plus,15.5050183615194
120,1955,estimates,female,5yearly,65plus,14.9573295884196
120,1955,estimates,male,5yearly,65plus,12.0182015580915
120,1955,estimates,female,5yearly,70plus,10.8721328004033
120,1955,estimates,male,5yearly,70plus,8.3966088196555
120,1955,estimates,female,5yearly,80plus,3.33981491483922
120,1955,estimates,male,5yearly,80plus,2.27179132873416
120,1955,estimates,female,5yearly,90plus,0.261423787404127
120,1955,estimates,male,5yearly,90plus,0.134775935008049
120,1960,estimates,female,5yearly,0_4,47.1295719668373
120,1960,estimates,male,5yearly,0_4,49.6504300252531
120,1960,estimates,female,5yearly,0_14,55.6227407621307
120,1960,estimates,male,5yearly,0_14,57.4992529152724
120,1960,estimates,female,5yearly,0_19,58.1864864958895
120,1960,estimates,male,5yearly,0_19,60.0817031561456
120,1960,estimates,female,5yearly,0_24,60.9391471344427
120,1960,estimates,male,5yearly,0_24,63.1990989008824
120,1960,estimates,female,5yearly,5_14,8.49316879529348
120,1960,estimates,male,5yearly,5_14,7.84882289001928
120,1960,estimates,female,5yearly,15plus,44.3772592378693
120,1960,estimates,male,5yearly,15plus,42.5007470847276
120,1960,estimates,female,5yearly,15_24,5.31640637231196
120,1960,estimates,male,5yearly,15_24,5.69984598561
120,1960,estimates,female,5yearly,15_49,19.3521227703344
120,1960,estimates,male,5yearly,15_49,20.1686605345514
120,1960,estimates,female,5yearly,15_59,25.2161388298409
120,1960,estimates,male,5yearly,15_59,26.4960576913604
120,1960,estimates,female,5yearly,15_64,28.845879532827
120,1960,estimates,male,5yearly,15_64,29.9933993832857
120,1960,estimates,female,5yearly,20plus,41.8135135041106
120,1960,estimates,male,5yearly,20plus,39.9182968438544
120,1960,estimates,female,5yearly,20_64,26.2821337990683
120,1960,estimates,male,5yearly,20_64,27.4109491424124
120,1960,estimates,female,5yearly,20_69,30.3961646447321
120,1960,estimates,male,5yearly,20_69,31.0846356689446
120,1960,estimates,female,5yearly,25plus,39.0608528655573
120,1960,estimates,male,5yearly,25plus,36.8009010991176
120,1960,estimates,female,5yearly,25_69,27.6435040061789
120,1960,estimates,male,5yearly,25_69,27.9672399242078
120,1960,estimates,female,5yearly,40plus,30.4142559431655
120,1960,estimates,male,5yearly,40plus,28.1209259253178
120,1960,estimates,female,5yearly,50plus,25.0251364675348
120,1960,estimates,male,5yearly,50plus,22.3320865501762
120,1960,estimates,female,5yearly,60plus,19.1611204080284
120,1960,estimates,male,5yearly,60plus,16.0046893933672
120,1960,estimates,female,5yearly,65plus,15.5313797050423
120,1960,estimates,male,5yearly,65plus,12.507347701442
120,1960,estimates,female,5yearly,70plus,11.4173488593784
120,1960,estimates,male,5yearly,70plus,8.83366117490977
120,1960,estimates,female,5yearly,80plus,3.6516590068573
120,1960,estimates,male,5yearly,80plus,2.48064968458247
120,1960,estimates,female,5yearly,90plus,0.308247892537687
120,1960,estimates,male,5yearly,90plus,0.155984723348779
120,1965,estimates,female,5yearly,0_4,47.4783832963647
120,1965,estimates,male,5yearly,0_4,49.918473753556
120,1965,estimates,female,5yearly,0_14,55.8720397402011
120,1965,estimates,male,5yearly,0_14,57.7052474110331
120,1965,estimates,female,5yearly,0_19,58.3750614299566
120,1965,estimates,male,5yearly,0_19,60.2580673428703
120,1965,estimates,female,5yearly,0_24,61.0135610779795
120,1965,estimates,male,5yearly,0_24,63.2678098075605
120,1965,estimates,female,5yearly,5_14,8.39365644383642
120,1965,estimates,male,5yearly,5_14,7.7867736574771
120,1965,estimates,female,5yearly,15plus,44.1279602597989
120,1965,estimates,male,5yearly,15plus,42.2947525889669
120,1965,estimates,female,5yearly,15_24,5.14152133777843
120,1965,estimates,male,5yearly,15_24,5.56256239652739
120,1965,estimates,female,5yearly,15_49,18.6640810742605
120,1965,estimates,male,5yearly,15_49,19.552528878443
120,1965,estimates,female,5yearly,15_59,24.4179096547969
120,1965,estimates,male,5yearly,15_59,25.773560459301
120,1965,estimates,female,5yearly,15_64,28.0100678718007
120,1965,estimates,male,5yearly,15_64,29.257751252625
120,1965,estimates,female,5yearly,20plus,41.6249385700434
120,1965,estimates,male,5yearly,20plus,39.7419326571297
120,1965,estimates,female,5yearly,20_64,25.5070461820452
120,1965,estimates,male,5yearly,20_64,26.7049313207878
120,1965,estimates,female,5yearly,20_69,29.6344751557332
120,1965,estimates,male,5yearly,20_69,30.413514892232
120,1965,estimates,female,5yearly,25plus,38.9864389220205
120,1965,estimates,male,5yearly,25plus,36.7321901924395
120,1965,estimates,female,5yearly,25_69,26.9959755077103
120,1965,estimates,male,5yearly,25_69,27.4037724275418
120,1965,estimates,female,5yearly,40plus,30.6967153236196
120,1965,estimates,male,5yearly,40plus,28.3554857305597
120,1965,estimates,female,5yearly,50plus,25.4638791855384
120,1965,estimates,male,5yearly,50plus,22.7422237105239
120,1965,estimates,female,5yearly,60plus,19.7100506050021
120,1965,estimates,male,5yearly,60plus,16.5211921296658
120,1965,estimates,female,5yearly,65plus,16.1178923879982
120,1965,estimates,male,5yearly,65plus,13.0370013363419
120,1965,estimates,female,5yearly,70plus,11.9904634143102
120,1965,estimates,male,5yearly,70plus,9.32841776489771
120,1965,estimates,female,5yearly,80plus,4.0012485223605
120,1965,estimates,male,5yearly,80plus,2.73997039392356
120,1965,estimates,female,5yearly,90plus,0.372564385235559
120,1965,estimates,male,5yearly,90plus,0.188715265281086
120,1970,estimates,female,5yearly,0_4,47.1997904330081
120,1970,estimates,male,5yearly,0_4,49.6740684351389
120,1970,estimates,female,5yearly,0_14,55.5294315495345
120,1970,estimates,male,5yearly,0_14,57.4685532235006
120,1970,estimates,female,5yearly,0_19,58.0012224741194
120,1970,estimates,male,5yearly,0_19,60.0268537638727
120,1970,estimates,female,5yearly,0_24,60.5959076223525
120,1970,estimates,male,5yearly,0_24,63.0188306025014
120,1970,estimates,female,5yearly,5_14,8.32964111652636
120,1970,estimates,male,5yearly,5_14,7.79448478836177
120,1970,estimates,female,5yearly,15plus,44.4705684504655
120,1970,estimates,male,5yearly,15plus,42.5314467764994
120,1970,estimates,female,5yearly,15_24,5.06647607281806
120,1970,estimates,male,5yearly,15_24,5.55027737900072
120,1970,estimates,female,5yearly,15_49,18.1220469003166
120,1970,estimates,male,5yearly,15_49,19.106033405363
120,1970,estimates,female,5yearly,15_59,23.8156069195916
120,1970,estimates,male,5yearly,15_59,25.2605204714994
120,1970,estimates,female,5yearly,15_64,27.4031480325605
120,1970,estimates,male,5yearly,15_64,28.7616998192766
