continent,variant,gender,year,population
909,no_change,female,2029,23764.757
909,no_change,male,2029,23708.879
909,zero_migration,female,2029,22267.328
909,zero_migration,male,2029,22365.151
909,constant_fertility,female,2030,24254.515
909,constant_fertility,male,2030,24276.62
909,constant_mortality,female,2030,23640.651
909,constant_mortality,male,2030,23543.015
909,high_variant,female,2030,24689.108
909,high_variant,male,2030,24726.9
909,instant_replacement,female,2030,23565.912
909,instant_replacement,male,2030,23532.883
909,low_variant,female,2030,23004.736
909,low_variant,male,2030,22945.625
909,medium_variant,female,2030,23846.929
909,medium_variant,male,2030,23836.243
909,momentum,female,2030,21932.829
909,momentum,male,2030,21922.635
909,no_change,female,2030,24044.153
909,no_change,male,2030,23979.117
909,zero_migration,female,2030,22423.715
909,zero_migration,male,2030,22522.56
909,constant_fertility,female,2031,24559.114
909,constant_fertility,male,2031,24579.17
909,constant_mortality,female,2031,23871.836
909,constant_mortality,male,2031,23761.508
909,high_variant,female,2031,25023.917
909,high_variant,male,2031,25060.511
909,instant_replacement,female,2031,23813.323
909,instant_replacement,male,2031,23773.84
909,low_variant,female,2031,23183.918
909,low_variant,male,2031,23114.698
909,medium_variant,female,2031,24103.896
909,medium_variant,male,2031,24087.583
909,momentum,female,2031,22049.071
909,momentum,male,2031,22031.805
909,no_change,female,2031,24322.16
909,no_change,male,2031,24248.009
909,zero_migration,female,2031,22576.311
909,zero_migration,male,2031,22675.782
909,constant_fertility,female,2032,24864.221
909,constant_fertility,male,2032,24882.192
909,constant_mortality,female,2032,24099.207
909,constant_mortality,male,2032,23976.174
909,high_variant,female,2032,25356.55
909,high_variant,male,2032,25391.676
909,instant_replacement,female,2032,24059.357
909,instant_replacement,male,2032,24013.242
909,low_variant,female,2032,23360.88
909,low_variant,male,2032,23281.306
909,medium_variant,female,2032,24358.615
909,medium_variant,male,2032,24336.384
909,momentum,female,2032,22160.692
909,momentum,male,2032,22136.294
909,no_change,female,2032,24599.045
909,no_change,male,2032,24515.902
909,zero_migration,female,2032,22725.067
909,zero_migration,male,2032,22824.894
909,constant_fertility,female,2033,25169.921
909,constant_fertility,male,2033,25185.831
909,constant_mortality,female,2033,24322.821
909,constant_mortality,male,2033,24187.166
909,high_variant,female,2033,25687.357
909,high_variant,male,2033,25720.912
909,instant_replacement,female,2033,24303.792
909,instant_replacement,male,2033,24250.954
909,low_variant,female,2033,23535.3
909,low_variant,male,2033,23445.236
909,medium_variant,female,2033,24611.079
909,medium_variant,male,2033,24582.796
909,momentum,female,2033,22267.568
909,momentum,male,2033,22236.213
909,no_change,female,2033,24874.873
909,no_change,male,2033,24783.05
909,zero_migration,female,2033,22870.033
909,zero_migration,male,2033,22969.929
909,constant_fertility,female,2034,25476.348
909,constant_fertility,male,2034,25490.388
909,constant_mortality,female,2034,24542.75
909,constant_mortality,male,2034,24394.891
909,high_variant,female,2034,26017.047
909,high_variant,male,2034,26049.06
909,instant_replacement,female,2034,24546.397
909,instant_replacement,male,2034,24486.825
909,low_variant,female,2034,23706.625
909,low_variant,male,2034,23606.021
909,medium_variant,female,2034,24861.39
909,medium_variant,male,2034,24827.052
909,momentum,female,2034,22369.643
909,momentum,male,2034,22331.618
909,no_change,female,2034,25149.761
909,no_change,male,2034,25049.839
909,zero_migration,female,2034,23011.318
909,zero_migration,male,2034,23111.239
909,constant_fertility,female,2035,25783.623
909,constant_fertility,male,2035,25796.061
909,constant_mortality,female,2035,24759.162
909,constant_mortality,male,2035,24599.496
909,high_variant,female,2035,26346.275
909,high_variant,male,2035,26376.918
909,instant_replacement,female,2035,24786.992
909,instant_replacement,male,2035,24720.808
909,low_variant,female,2035,23874.501
909,low_variant,male,2035,23763.346
909,medium_variant,female,2035,25109.588
909,medium_variant,male,2035,25069.267
909,momentum,female,2035,22466.776
909,momentum,male,2035,22422.527
909,no_change,female,2035,25423.995
909,no_change,male,2035,25316.515
909,zero_migration,female,2035,23149.008
909,zero_migration,male,2035,23248.957
909,constant_fertility,female,2036,26091.748
909,constant_fertility,male,2036,26102.973
909,constant_mortality,female,2036,24972.036
909,constant_mortality,male,2036,24801.141
909,high_variant,female,2036,26675.008
909,high_variant,male,2036,26704.591
909,instant_replacement,female,2036,25025.435
909,instant_replacement,male,2036,24952.811
909,low_variant,female,2036,24038.718
909,low_variant,male,2036,23917.128
909,medium_variant,female,2036,25355.576
909,medium_variant,male,2036,25309.471
909,momentum,female,2036,22558.971
909,momentum,male,2036,22509.027
909,no_change,female,2036,25697.56
909,no_change,male,2036,25583.322
909,zero_migration,female,2036,23283.066
909,zero_migration,male,2036,23383.204
909,constant_fertility,female,2037,26400.925
909,constant_fertility,male,2037,26411.306
909,constant_mortality,female,2037,25181.382
909,constant_mortality,male,2037,24999.894
909,high_variant,female,2037,27003.442
909,high_variant,male,2037,27032.217
909,instant_replacement,female,2037,25261.746
909,instant_replacement,male,2037,25182.884
909,low_variant,female,2037,24199.391
909,low_variant,male,2037,24067.546
909,medium_variant,female,2037,25599.448
909,medium_variant,male,2037,25547.737
909,momentum,female,2037,22646.272
909,momentum,male,2037,22591.203
909,no_change,female,2037,25970.667
909,no_change,male,2037,25850.435
909,zero_migration,female,2037,23413.567
909,zero_migration,male,2037,23513.982
909,constant_fertility,female,2038,26711.382
909,constant_fertility,male,2038,26721.44
909,constant_mortality,female,2038,25387.428
909,constant_mortality,male,2038,25195.942
909,high_variant,female,2038,27331.899
909,high_variant,male,2038,27360.273
909,instant_replacement,female,2038,25496.006
909,instant_replacement,male,2038,25411.162
909,low_variant,female,2038,24356.464
909,low_variant,male,2038,24214.524
909,medium_variant,female,2038,25841.245
909,medium_variant,male,2038,25784.271
909,momentum,female,2038,22728.832
909,momentum,male,2038,22669.299
909,no_change,female,2038,26243.566
909,no_change,male,2038,26118.191
909,zero_migration,female,2038,23540.601
909,zero_migration,male,2038,23641.563
909,constant_fertility,female,2039,27023.442
909,constant_fertility,male,2039,27033.83
909,constant_mortality,female,2039,25590.31
909,constant_mortality,male,2039,25389.638
909,high_variant,female,2039,27660.915
909,high_variant,male,2039,27689.414
909,instant_replacement,female,2039,25728.206
909,instant_replacement,male,2039,25637.851
909,low_variant,female,2039,24509.821
909,low_variant,male,2039,24358.135
909,medium_variant,female,2039,26081.158
909,medium_variant,male,2039,26019.327
909,momentum,female,2039,22806.779
909,momentum,male,2039,22743.427
909,no_change,female,2039,26516.639
909,no_change,male,2039,26387.065
909,zero_migration,female,2039,23664.35
909,zero_migration,male,2039,23766.21
909,constant_fertility,female,2040,27337.365
909,constant_fertility,male,2040,27348.775
909,constant_mortality,female,2040,25790.267
909,constant_mortality,male,2040,25581.123
909,high_variant,female,2040,27990.912
909,high_variant,male,2040,28020.16
909,instant_replacement,female,2040,25958.486
909,instant_replacement,male,2040,25862.957
909,low_variant,female,2040,24659.364
909,low_variant,male,2040,24498.242
909,medium_variant,female,2040,26319.297
909,medium_variant,male,2040,26252.987
909,momentum,female,2040,22880.297
909,momentum,male,2040,22813.81
909,no_change,female,2040,26790.211
909,no_change,male,2040,26657.4
909,zero_migration,female,2040,23784.966
909,zero_migration,male,2040,23888.093
909,constant_fertility,female,2041,27653.344
909,constant_fertility,male,2041,27666.531
909,constant_mortality,female,2041,25987.358
909,constant_mortality,male,2041,25770.449
909,high_variant,female,2041,28322.152
909,high_variant,male,2041,28352.818
909,instant_replacement,female,2041,26186.828
909,instant_replacement,male,2041,26086.685
909,low_variant,female,2041,24805.039
909,low_variant,male,2041,24634.889
909,medium_variant,female,2041,26555.694
909,medium_variant,male,2041,26485.486
909,momentum,female,2041,22949.477
909,momentum,male,2041,22880.6
909,no_change,female,2041,27064.453
909,no_change,male,2041,26929.354
909,zero_migration,female,2041,23902.407
909,zero_migration,male,2041,24007.333
909,constant_fertility,female,2042,27971.377
909,constant_fertility,male,2042,27987.113
909,constant_mortality,female,2042,26181.567
909,constant_mortality,male,2042,25957.707
909,high_variant,female,2042,28654.751
909,high_variant,male,2042,28687.601
909,instant_replacement,female,2042,26413.162
909,instant_replacement,male,2042,26308.921
909,low_variant,female,2042,24946.54
909,low_variant,male,2042,24767.828
909,medium_variant,female,2042,26790.222
909,medium_variant,male,2042,26716.627
909,momentum,female,2042,23014.406
909,momentum,male,2042,22943.902
909,no_change,female,2042,27339.436
909,no_change,male,2042,27203.093
909,zero_migration,female,2042,24016.788
909,zero_migration,male,2042,24123.934
909,constant_fertility,female,2043,28291.804
909,constant_fertility,male,2043,28310.849
909,constant_mortality,female,2043,26373.019
909,constant_mortality,male,2043,26142.909
909,high_variant,female,2043,28989.288
909,high_variant,male,2043,29024.928
909,instant_replacement,female,2043,26637.924
909,instant_replacement,male,2043,26530.062
909,low_variant,female,2043,25083.906
909,low_variant,male,2043,24896.91
909,medium_variant,female,2043,27023.043
909,medium_variant,male,2043,26946.559
909,momentum,female,2043,23075.36
909,momentum,male,2043,23003.992
909,no_change,female,2043,27615.506
909,no_change,male,2043,27478.822
909,zero_migration,female,2043,24128.047
909,zero_migration,male,2043,24237.856
909,constant_fertility,female,2044,28614.934
909,constant_fertility,male,2044,28637.916
909,constant_mortality,female,2044,26561.832
909,constant_mortality,male,2044,26326.205
909,high_variant,female,2044,29326.217
909,high_variant,male,2044,29365.25
909,instant_replacement,female,2044,26861.435
909,instant_replacement,male,2044,26750.368
909,low_variant,female,2044,25216.926
909,low_variant,male,2044,25021.934
909,medium_variant,female,2044,27254.3
909,medium_variant,male,2044,27175.287
909,momentum,female,2044,23132.648
909,momentum,male,2044,23061.035
909,no_change,female,2044,27892.911
909,no_change,male,2044,27756.848
909,zero_migration,female,2044,24236.14
909,zero_migration,male,2044,24348.999
909,constant_fertility,female,2045,28940.928
909,constant_fertility,male,2045,28968.456
909,constant_mortality,female,2045,26748.194
909,constant_mortality,male,2045,26507.589
909,high_variant,female,2045,29665.921
909,high_variant,male,2045,29708.874
909,instant_replacement,female,2045,27084.037
909,instant_replacement,male,2045,26970.078
909,low_variant,female,2045,25345.52
909,low_variant,male,2045,25142.688
909,medium_variant,female,2045,27484.001
909,medium_variant,male,2045,27402.728
909,momentum,female,2045,23186.562
909,momentum,male,2045,23115.355
909,no_change,female,2045,28171.922
909,no_change,male,2045,28037.38
909,zero_migration,female,2045,24341.076
909,zero_migration,male,2045,24457.199
909,constant_fertility,female,2046,29269.977
909,constant_fertility,male,2046,29302.669
909,constant_mortality,female,2046,26932.121
909,constant_mortality,male,2046,26687.137
909,high_variant,female,2046,30008.621
909,high_variant,male,2046,30056.087
909,instant_replacement,female,2046,27305.846
909,instant_replacement,male,2046,27189.332
909,low_variant,female,2046,25469.636
909,low_variant,male,2046,25259.119
909,medium_variant,female,2046,27712.145
909,medium_variant,male,2046,27628.974
909,momentum,female,2046,23237.218
909,momentum,male,2046,23167.032
909,no_change,female,2046,28452.792
909,no_change,male,2046,28320.523
909,zero_migration,female,2046,24442.793
909,zero_migration,male,2046,24562.602
909,constant_fertility,female,2047,29602.109
909,constant_fertility,male,2047,29640.553
909,constant_mortality,female,2047,27113.597
909,constant_mortality,male,2047,26864.696
909,high_variant,female,2047,30354.327
909,high_variant,male,2047,30406.832
909,instant_replacement,female,2047,27526.721
909,instant_replacement,male,2047,27408.073
909,low_variant,female,2047,25589.124
909,low_variant,male,2047,25371.042
909,medium_variant,female,2047,27938.653
909,medium_variant,male,2047,27853.91
909,momentum,female,2047,23284.727
909,momentum,male,2047,23216.199
909,no_change,female,2047,28735.486
909,no_change,male,2047,28606.259
909,zero_migration,female,2047,24541.417
909,zero_migration,male,2047,24665.147
909,constant_fertility,female,2048,29937.128
909,constant_fertility,male,2048,29981.909
909,constant_mortality,female,2048,27292.178
909,constant_mortality,male,2048,27039.975
909,high_variant,female,2048,30702.857
909,high_variant,male,2048,30760.914
909,instant_replacement,female,2048,27746.55
909,instant_replacement,male,2048,27626.004
909,low_variant,female,2048,25703.511
909,low_variant,male,2048,25478.001
909,medium_variant,female,2048,28163.198
909,medium_variant,male,2048,28077.084
909,momentum,female,2048,23329.191
909,momentum,male,2048,23262.887
909,no_change,female,2048,29019.766
909,no_change,male,2048,28894.445
909,zero_migration,female,2048,24636.89
909,zero_migration,male,2048,24764.735
909,constant_fertility,female,2049,30274.801
909,constant_fertility,male,2049,30326.409
909,constant_mortality,female,2049,27467.573
909,constant_mortality,male,2049,27212.468
909,high_variant,female,2049,31054.006
909,high_variant,male,2049,31118.093
909,instant_replacement,female,2049,27964.935
909,instant_replacement,male,2049,27842.836
909,low_variant,female,2049,25812.383
909,low_variant,male,2049,25579.477
909,medium_variant,female,2049,28385.391
909,medium_variant,male,2049,28298.151
909,momentum,female,2049,23370.727
909,momentum,male,2049,23307.104
909,no_change,female,2049,29305.371
909,no_change,male,2049,29184.707
909,zero_migration,female,2049,24729.218
909,zero_migration,male,2049,24861.282
909,constant_fertility,female,2050,30614.846
909,constant_fertility,male,2050,30673.736
909,constant_mortality,female,2050,27639.367
909,constant_mortality,male,2050,27381.849
909,high_variant,female,2050,31407.533
909,high_variant,male,2050,31478.065
909,instant_replacement,female,2050,28181.707
909,instant_replacement,male,2050,28058.189
909,low_variant,female,2050,25915.359
909,low_variant,male,2050,25675.014
909,medium_variant,female,2050,28604.843
909,medium_variant,male,2050,28516.594
909,momentum,female,2050,23409.398
909,momentum,male,2050,23348.929
909,no_change,female,2050,29592.05
909,no_change,male,2050,29476.753
909,zero_migration,female,2050,24818.377
909,zero_migration,male,2050,24954.758
909,constant_fertility,female,2051,30957.302
909,constant_fertility,male,2051,31023.942
909,constant_mortality,female,2051,27807.507
909,constant_mortality,male,2051,27548.001
909,high_variant,female,2051,31763.364
909,high_variant,male,2051,31840.737
909,instant_replacement,female,2051,28396.742
909,instant_replacement,male,2051,28272.054
909,low_variant,female,2051,26012.295
909,low_variant,male,2051,25764.508
909,medium_variant,female,2051,28821.473
909,medium_variant,male,2051,28732.338
909,momentum,female,2051,23445.348
909,momentum,male,2051,23388.453
909,no_change,female,2051,29879.828
909,no_change,male,2051,29770.586
909,zero_migration,female,2051,24904.361
909,zero_migration,male,2051,25045.078
909,constant_fertility,female,2052,31302.344
909,constant_fertility,male,2052,31377.108
909,constant_mortality,female,2052,27971.985
909,constant_mortality,male,2052,27710.777
909,high_variant,female,2052,32121.495
