continent,variant,gender,year,population
935,constant_fertility,female,2015,2158307.634
935,constant_fertility,male,2015,2261589.969
935,constant_mortality,female,2015,2158307.634
935,constant_mortality,male,2015,2261589.969
935,estimates,female,2015,2158307.634
935,estimates,male,2015,2261589.969
935,high_variant,female,2015,2158307.634
935,high_variant,male,2015,2261589.969
935,instant_replacement,female,2015,2158307.634
935,instant_replacement,male,2015,2261589.969
935,low_variant,female,2015,2158307.634
935,low_variant,male,2015,2261589.969
935,medium_variant,female,2015,2158307.634
935,medium_variant,male,2015,2261589.969
935,momentum,female,2015,2158307.634
935,momentum,male,2015,2261589.969
935,no_change,female,2015,2158307.634
935,no_change,male,2015,2261589.969
935,zero_migration,female,2015,2158307.634
935,zero_migration,male,2015,2261589.969
935,constant_fertility,female,2016,2180044.724
935,constant_fertility,male,2016,2284598.959
935,constant_mortality,female,2016,2178474.837
935,constant_mortality,male,2016,2282889.416
935,high_variant,female,2016,2181730.714
935,high_variant,male,2016,2286403.21
935,instant_replacement,female,2016,2179843.817
935,instant_replacement,male,2016,2284222.004
935,low_variant,female,2016,2176455.342
935,low_variant,male,2016,2280582.44
935,medium_variant,female,2016,2179240.88
935,medium_variant,male,2016,2283435.788
935,momentum,female,2016,2180100.659
935,momentum,male,2016,2284257.76
935,no_change,female,2016,2179403.978
935,no_change,male,2016,2283971.066
935,zero_migration,female,2016,2180211.111
935,zero_migration,male,2016,2284098.518
935,constant_fertility,female,2017,2201612.846
935,constant_fertility,male,2017,2307236.388
935,constant_mortality,female,2017,2198073.575
935,constant_mortality,male,2017,2303371.465
935,high_variant,female,2017,2205625.488
935,high_variant,male,2017,2311530.963
935,instant_replacement,female,2017,2201165.603
935,instant_replacement,male,2017,2306642.762
935,low_variant,female,2017,2193398.316
935,low_variant,male,2017,2298064.569
935,medium_variant,female,2017,2199696.948
935,medium_variant,male,2017,2304731.371
935,momentum,female,2017,2201769.019
935,momentum,male,2017,2306714.921
935,no_change,female,2017,2200138.456
935,no_change,male,2017,2305770.742
935,zero_migration,female,2017,2201673.31
935,zero_migration,male,2017,2306058.24
935,constant_fertility,female,2018,2223004.148
935,constant_fertility,male,2018,2329507.703
935,constant_mortality,female,2018,2217085.706
935,constant_mortality,male,2018,2323033.053
935,high_variant,female,2018,2229824.33
935,high_variant,male,2018,2336803.348
935,instant_replacement,female,2018,2222233.417
935,instant_replacement,male,2018,2328747.512
935,low_variant,female,2018,2209264.961
935,low_variant,male,2018,2314189.652
935,medium_variant,female,2018,2219685.76
935,medium_variant,male,2018,2325447.308
935,momentum,female,2018,2223181.776
935,momentum,male,2018,2328820.099
935,no_change,female,2018,2220498.681
935,no_change,male,2018,2326993.201
935,zero_migration,female,2018,2222684.84
935,zero_migration,male,2018,2327459.645
935,constant_fertility,female,2019,2244207.575
935,constant_fertility,male,2019,2351416.935
935,constant_mortality,female,2019,2235491.804
935,constant_mortality,male,2019,2341870.617
935,high_variant,female,2019,2254186.925
935,high_variant,male,2019,2362081.562
935,instant_replacement,female,2019,2243004.888
935,instant_replacement,male,2019,2350401.033
935,low_variant,female,2019,2224154.11
935,low_variant,male,2019,2329080.549
935,medium_variant,female,2019,2239242.683
935,medium_variant,male,2019,2345564.366
935,momentum,female,2019,2244171.609
935,momentum,male,2019,2350389.746
935,no_change,female,2019,2240470.04
935,no_change,male,2019,2347641.572
935,zero_migration,female,2019,2243236.244
935,zero_migration,male,2019,2348293.253
935,constant_fertility,female,2020,2265209.069
935,constant_fertility,male,2020,2372966.149
935,constant_mortality,female,2020,2253271.377
935,constant_mortality,male,2020,2359880.251
935,high_variant,female,2020,2278600.229
935,high_variant,male,2020,2387257.999
935,instant_replacement,female,2020,2263442.773
935,instant_replacement,male,2020,2371500.744
935,low_variant,female,2020,2238134.783
935,low_variant,male,2020,2342829.621
935,medium_variant,female,2020,2258388.455
935,medium_variant,male,2020,2365065.7
935,momentum,female,2020,2264610.054
935,momentum,male,2020,2371284.094
935,no_change,female,2020,2260036.195
935,no_change,male,2020,2367717.669
935,zero_migration,female,2020,2263318.112
935,zero_migration,male,2020,2368549.342
935,constant_fertility,female,2021,2285990.943
935,constant_fertility,male,2021,2394155.71
935,constant_mortality,female,2021,2270402.596
935,constant_mortality,male,2021,2377057.7
935,high_variant,female,2021,2302979.293
935,high_variant,male,2021,2412257.253
935,instant_replacement,female,2021,2283522.666
935,instant_replacement,male,2021,2392000.822
935,low_variant,female,2021,2251244.847
935,low_variant,male,2021,2355497.276
935,medium_variant,female,2021,2277111.517
935,medium_variant,male,2021,2383926.798
935,momentum,female,2021,2284434.864
935,momentum,male,2021,2391439.827
935,no_change,female,2021,2279178.467
935,no_change,male,2021,2387221.95
935,zero_migration,female,2021,2282920.781
935,zero_migration,male,2021,2388217.855
935,constant_fertility,female,2022,2306532.478
935,constant_fertility,male,2022,2414984.221
935,constant_mortality,female,2022,2286862.506
935,constant_mortality,male,2022,2393398.103
935,high_variant,female,2022,2327266.385
935,high_variant,male,2022,2437034.981
935,instant_replacement,female,2022,2303224.93
935,instant_replacement,male,2022,2411905.368
935,low_variant,female,2022,2263492.479
935,low_variant,male,2022,2367113.483
935,medium_variant,female,2022,2295375.85
935,medium_variant,male,2022,2402128.947
935,momentum,female,2022,2303645.351
935,momentum,male,2022,2410861.359
935,no_change,female,2022,2297876.268
935,no_change,male,2022,2406153.781
935,zero_migration,female,2022,2302034.531
935,zero_migration,male,2022,2407288.443
935,constant_fertility,female,2023,2326810.536
935,constant_fertility,male,2023,2435449.135
935,constant_mortality,female,2023,2302627.716
935,constant_mortality,male,2023,2408896.791
935,high_variant,female,2023,2351427.615
935,high_variant,male,2023,2461573.812
935,instant_replacement,female,2023,2322524.583
935,instant_replacement,male,2023,2431224.734
935,low_variant,female,2023,2274860.867
935,low_variant,male,2023,2377682.375
935,medium_variant,female,2023,2313151.088
935,medium_variant,male,2023,2419672.115
935,momentum,female,2023,2322252.467
935,momentum,male,2023,2429560.889
935,no_change,female,2023,2316107.853
935,no_change,male,2023,2424511.554
935,zero_migration,female,2023,2320649.784
935,zero_migration,male,2023,2425751.138
935,constant_fertility,female,2024,2346801.309
935,constant_fertility,male,2024,2455547.308
935,constant_mortality,female,2024,2317675.013
935,constant_mortality,male,2024,2423549.202
935,high_variant,female,2024,2375447.044
935,high_variant,male,2024,2485876.336
935,instant_replacement,female,2024,2341398.032
935,instant_replacement,male,2024,2449990.405
935,low_variant,female,2024,2285316.008
935,low_variant,male,2024,2387189.763
935,medium_variant,female,2024,2330400.532
935,medium_variant,male,2024,2436564.534
935,momentum,female,2024,2340294.105
935,momentum,male,2024,2447579.298
935,no_change,female,2024,2333851.458
935,no_change,male,2024,2442293.665
935,zero_migration,female,2024,2338757.106
935,zero_migration,male,2024,2443596.139
935,constant_fertility,female,2025,2366484.745
935,constant_fertility,male,2025,2475277.695
935,constant_mortality,female,2025,2331984.686
935,constant_mortality,male,2025,2437352.418
935,high_variant,female,2025,2399309.789
935,high_variant,male,2025,2509944.513
935,instant_replacement,female,2025,2359826.559
935,instant_replacement,male,2025,2468225.431
935,low_variant,female,2025,2294830.308
935,low_variant,male,2025,2395626.419
935,medium_variant,female,2025,2347096.622
935,medium_variant,male,2025,2452813.225
935,momentum,female,2025,2357795.071
935,momentum,male,2025,2464944.87
935,no_change,female,2025,2351088.746
935,no_change,male,2025,2459500.184
935,zero_migration,female,2025,2356348.183
935,zero_migration,male,2025,2460815.716
935,constant_fertility,female,2026,2385849.374
935,constant_fertility,male,2026,2494643.646
935,constant_mortality,female,2026,2345542.975
935,constant_mortality,male,2026,2450306.684
935,high_variant,female,2026,2422983.714
935,high_variant,male,2026,2533757.555
935,instant_replacement,female,2026,2377792.281
935,instant_replacement,male,2026,2485923.5
935,low_variant,female,2026,2303407.253
935,low_variant,male,2026,2403012.136
935,medium_variant,female,2026,2363223.78
935,medium_variant,male,2026,2468414.365
935,momentum,female,2026,2374744.009
935,momentum,male,2026,2481648.387
935,no_change,female,2026,2367808.867
935,no_change,male,2026,2476135.058
935,zero_migration,female,2026,2373416.329
935,zero_migration,male,2026,2477405.401
935,constant_fertility,female,2027,2404896.564
935,constant_fertility,male,2027,2513654.964
935,constant_mortality,female,2027,2358345.246
935,constant_mortality,male,2027,2462416.594
935,high_variant,female,2027,2446403.791
935,high_variant,male,2027,2557252.55
935,instant_replacement,female,2027,2395287.221
935,instant_replacement,male,2027,2503069.27
935,low_variant,female,2027,2311103.757
935,low_variant,male,2027,2409417.497
935,medium_variant,female,2027,2378782.247
935,medium_variant,male,2027,2483364.741
935,momentum,female,2027,2391111.699
935,momentum,male,2027,2497664.966
935,no_change,female,2027,2384011.778
935,no_change,male,2027,2492208.079
935,zero_migration,female,2027,2389957.308
935,zero_migration,male,2027,2493365.238
935,constant_fertility,female,2028,2423642.09
935,constant_fertility,male,2028,2532329.116
935,constant_mortality,female,2028,2370396.574
935,constant_mortality,male,2028,2473691.526
935,high_variant,female,2028,2469464.782
935,high_variant,male,2028,2580316.335
935,instant_replacement,female,2028,2412316.24
935,instant_replacement,male,2028,2519668.809
935,low_variant,female,2028,2318039.112
935,low_variant,male,2028,2414972.839
935,medium_variant,female,2028,2393780.706
935,medium_variant,male,2028,2497674.503
935,momentum,female,2028,2406887.228
935,momentum,male,2028,2512992.351
935,no_change,female,2028,2399709.424
935,no_change,male,2028,2507735.338
935,zero_migration,female,2028,2405969.466
935,zero_migration,male,2028,2508700.287
935,constant_fertility,female,2029,2442111.495
935,constant_fertility,male,2029,2550688.499
935,constant_mortality,female,2029,2381709.206
935,constant_mortality,male,2029,2484144.169
935,high_variant,female,2029,2492041.201
935,high_variant,male,2029,2602808.962
935,instant_replacement,female,2029,2428891.508
935,instant_replacement,male,2029,2535731.621
935,low_variant,female,2029,2324368.718
935,low_variant,male,2029,2419842.336
935,medium_variant,female,2029,2408235.824
935,medium_variant,male,2029,2511357.774
935,momentum,female,2029,2422059.068
935,momentum,male,2029,2527629.774
935,no_change,female,2029,2414922.097
935,no_change,male,2029,2522737.251
935,zero_migration,female,2029,2421453.051
935,zero_migration,male,2029,2523419.366
935,constant_fertility,female,2030,2460324.583
935,constant_fertility,male,2030,2568752.554
935,constant_mortality,female,2030,2392292.499
935,constant_mortality,male,2030,2493786.209
935,high_variant,female,2030,2514043.426
935,high_variant,male,2030,2624632.389
935,instant_replacement,female,2030,2445021.748
935,instant_replacement,male,2030,2551265.958
935,low_variant,female,2030,2330205.796
935,low_variant,male,2030,2424147.481
935,medium_variant,female,2030,2422159.756
935,medium_variant,male,2030,2524426.624
935,momentum,female,2030,2436618.754
935,momentum,male,2030,2541578.455
935,no_change,female,2030,2429666.072
935,no_change,male,2030,2537232.043
935,zero_migration,female,2030,2436407.789
935,zero_migration,male,2030,2537530.238
935,constant_fertility,female,2031,2478288.848
935,constant_fertility,male,2031,2586534.78
935,constant_mortality,female,2031,2402147.77
935,constant_mortality,male,2031,2502626.433
935,high_variant,female,2031,2535431.584
935,high_variant,male,2031,2645748.769
935,instant_replacement,female,2031,2460709.664
935,instant_replacement,male,2031,2566281.162
935,low_variant,female,2031,2335597.865
935,low_variant,male,2031,2427946.323
935,medium_variant,female,2031,2435554.051
935,medium_variant,male,2031,2536888.809
935,momentum,female,2031,2450565.953
935,momentum,male,2031,2554844.501
935,no_change,female,2031,2443947.219
935,no_change,male,2031,2551233.062
935,zero_migration,female,2031,2450833.343
935,zero_migration,male,2031,2551037.28
935,constant_fertility,female,2032,2496002.633
935,constant_fertility,male,2032,2604043.628
935,constant_mortality,female,2032,2411272.479
935,constant_mortality,male,2032,2510671.277
935,high_variant,female,2032,2556224.385
935,high_variant,male,2032,2666188.04
935,instant_replacement,female,2032,2475949.501
935,instant_replacement,male,2032,2580781.8
935,low_variant,female,2032,2340523.447
935,low_variant,male,2032,2431226.159
935,medium_variant,female,2032,2448412.686
935,medium_variant,male,2032,2548747.904
935,momentum,female,2032,2463902.017
935,momentum,male,2032,2567434.199
935,no_change,female,2032,2457765.774
935,no_change,male,2032,2564749.502
935,zero_migration,female,2032,2464727.174
935,zero_migration,male,2032,2563943.364
935,constant_fertility,female,2033,2513466.949
935,constant_fertility,male,2033,2621287.386
935,constant_mortality,female,2033,2419668.9
935,constant_mortality,male,2033,2517928.308
935,high_variant,female,2033,2576469.181
935,high_variant,male,2033,2686009.008
935,instant_replacement,female,2033,2490731.915
935,instant_replacement,male,2033,2594766.054
935,low_variant,female,2033,2344939.318
935,low_variant,male,2033,2433947.745
935,medium_variant,female,2033,2460732.309
935,medium_variant,male,2033,2560007.767
935,momentum,female,2033,2476623.281
935,momentum,male,2033,2579351.14
935,no_change,female,2033,2471126.598
935,no_change,male,2033,2577791.526
935,zero_migration,female,2033,2478085.433
935,zero_migration,male,2033,2576253.647
935,constant_fertility,female,2034,2530680.529
935,constant_fertility,male,2034,2638272.703
935,constant_mortality,female,2034,2427339.676
935,constant_mortality,male,2034,2524404.527
935,high_variant,female,2034,2596244.869
935,high_variant,male,2034,2705305.683
935,instant_replacement,female,2034,2505044.45
935,instant_replacement,male,2034,2608229.856
935,low_variant,female,2034,2348770.009
935,low_variant,male,2034,2436037.508
935,medium_variant,female,2034,2472507.755
935,medium_variant,male,2034,2570671.265
935,momentum,female,2034,2488726.262
935,momentum,male,2034,2590598.898
935,no_change,female,2034,2484034.309
935,no_change,male,2034,2590368.188
935,zero_migration,female,2034,2490903.543
935,zero_migration,male,2034,2587973.407
935,constant_fertility,female,2035,2547644.992
935,constant_fertility,male,2035,2655008.545
935,constant_mortality,female,2035,2434288.302
935,constant_mortality,male,2035,2530109.002
935,high_variant,female,2035,2615618.746
935,high_variant,male,2035,2724158.501
935,instant_replacement,female,2035,2518881.072
935,instant_replacement,male,2035,2621175.016
935,low_variant,female,2035,2351956.807
935,low_variant,male,2035,2437439.633
935,medium_variant,female,2035,2483736.569
935,medium_variant,male,2035,2580743.221
935,momentum,female,2035,2500212.588
935,momentum,male,2035,2601186.028
935,no_change,female,2035,2496494.733
935,no_change,male,2035,2602490.252
935,zero_migration,female,2035,2503179.349
935,zero_migration,male,2035,2599109.451
935,constant_fertility,female,2036,2564364.3
935,constant_fertility,male,2036,2671504.955
935,constant_mortality,female,2036,2440518.005
935,constant_mortality,male,2036,2535050.776
935,high_variant,female,2036,2634604.338
935,high_variant,male,2036,2742588.987
935,instant_replacement,female,2036,2532241.158
935,instant_replacement,male,2036,2633608.101
935,low_variant,female,2036,2354490.682
935,low_variant,male,2036,2438151.185
935,medium_variant,female,2036,2494416.572
935,medium_variant,male,2036,2590228.315
935,momentum,female,2036,2511085.8
935,momentum,male,2036,2611123.291
935,no_change,female,2036,2508515.197
935,no_change,male,2036,2614170.278
935,zero_migration,female,2036,2514909.566
935,zero_migration,male,2036,2609665.907
935,constant_fertility,female,2037,2580849.162
935,constant_fertility,male,2037,2687777.637
935,constant_mortality,female,2037,2446035.06
935,constant_mortality,male,2037,2539243.043
935,high_variant,female,2037,2653211.597
935,high_variant,male,2037,2760612.93
935,instant_replacement,female,2037,2545136.87
935,instant_replacement,male,2037,2645547.981
935,low_variant,female,2037,2356382.383
935,low_variant,male,2037,2438189.729
935,medium_variant,female,2037,2504552.209
935,medium_variant,male,2037,2599136.882
935,momentum,female,2037,2521359.608
935,momentum,male,2037,2620430.691
935,no_change,female,2037,2520105.951
935,no_change,male,2037,2625424.51
935,zero_migration,female,2037,2526097.913
935,zero_migration,male,2037,2619651.428
935,constant_fertility,female,2038,2597116.219
935,constant_fertility,male,2038,2703848.956
935,constant_mortality,female,2038,2450850.388
935,constant_mortality,male,2038,2542703.695
935,high_variant,female,2038,2671503.878
935,high_variant,male,2038,2778302.279
935,instant_replacement,female,2038,2557591.974
935,instant_replacement,male,2038,2657025.282
935,low_variant,female,2038,2357614.292
935,low_variant,male,2038,2437541.521
935,medium_variant,female,2038,2514155.783
935,medium_variant,male,2038,2607486.73
935,momentum,female,2038,2531058.959
935,momentum,male,2038,2629138.639
935,no_change,female,2038,2531279.618
935,no_change,male,2038,2636272.102
935,zero_migration,female,2038,2536757.373
935,zero_migration,male,2038,2629081.758
935,constant_fertility,female,2039,2613186.195
935,constant_fertility,male,2039,2719744.713
935,constant_mortality,female,2039,2454977.383
935,constant_mortality,male,2039,2545453.135
935,high_variant,female,2039,2689556.948
935,high_variant,male,2039,2795741.638
935,instant_replacement,female,2039,2569638.001
935,instant_replacement,male,2039,2668078.432
935,low_variant,female,2039,2358168.332
935,low_variant,male,2039,2436191.845
935,medium_variant,female,2039,2523243.555
935,medium_variant,male,2039,2615299.321
935,momentum,female,2039,2540215.912
935,momentum,male,2039,2637283.914
935,no_change,female,2039,2542050.58
935,no_change,male,2039,2646734.532
935,zero_migration,female,2039,2546905.738
935,zero_migration,male,2039,2637976.131
935,constant_fertility,female,2040,2629075.793
935,constant_fertility,male,2040,2735486.749
935,constant_mortality,female,2040,2458427.38
935,constant_mortality,male,2040,2547509.92
935,high_variant,female,2040,2707431.629
935,high_variant,male,2040,2813000.562
935,instant_replacement,female,2040,2581300.518
935,instant_replacement,male,2040,2678739.992
935,low_variant,female,2040,2358027.981
935,low_variant,male,2040,2434127.983
935,medium_variant,female,2040,2531827.2
935,medium_variant,male,2040,2622591.898
935,momentum,female,2040,2548858.768
935,momentum,male,2040,2644900.372
935,no_change,female,2040,2552432.441
935,no_change,male,2040,2656831.561
935,zero_migration,female,2040,2556555.463
935,zero_migration,male,2040,2646349.916
935,constant_fertility,female,2041,2644797.042
935,constant_fertility,male,2041,2751092.197
935,constant_mortality,female,2041,2461209.441
935,constant_mortality,male,2041,2548887.667
935,high_variant,female,2041,2725157.273
935,high_variant,male,2041,2830114.732
935,instant_replacement,female,2041,2592589.22
935,instant_replacement,male,2041,2689025.226
935,low_variant,female,2041,2357184.521
935,low_variant,male,2041,2431345.803
935,medium_variant,female,2041,2539911.601
935,medium_variant,male,2041,2629374.522
935,momentum,female,2041,2557001.353
935,momentum,male,2041,2652005.719
935,no_change,female,2041,2562438.661
935,no_change,male,2041,2666581.22
935,zero_migration,female,2041,2565711.227
935,zero_migration,male,2041,2654211.768
935,constant_fertility,female,2042,2660354.016
935,constant_fertility,male,2042,2766570.193
935,constant_mortality,female,2042,2463328.084
935,constant_mortality,male,2042,2549596.92
935,high_variant,female,2042,2742745.23
935,high_variant,male,2042,2847103.625
935,instant_replacement,female,2042,2603507.752
935,instant_replacement,male,2042,2698944.959
935,low_variant,female,2042,2355627.006
935,low_variant,male,2042,2427840.252
935,medium_variant,female,2042,2547493.107
935,medium_variant,male,2042,2635650.164
935,momentum,female,2042,2564655.675
935,momentum,male,2042,2658618.824
935,no_change,female,2042,2572079.381
935,no_change,male,2042,2675997.637
935,zero_migration,female,2042,2574368.782
935,zero_migration,male,2042,2661564.529
935,constant_fertility,female,2043,2675745.935
935,constant_fertility,male,2043,2781924.568
935,constant_mortality,female,2043,2464784.983
935,constant_mortality,male,2043,2549649.74
935,high_variant,female,2043,2760214.063
935,high_variant,male,2043,2863997.765
935,instant_replacement,female,2043,2614068.682
935,instant_replacement,male,2043,2708522.022
935,low_variant,female,2043,2353334.249
935,low_variant,male,2043,2423597.825
935,medium_variant,female,2043,2554563.417
935,medium_variant,male,2043,2641419.934
935,momentum,female,2043,2571846.033
935,momentum,male,2043,2664775.507
935,no_change,female,2043,2581361.149
935,no_change,male,2043,2685092.902
935,zero_migration,female,2043,2582520.804
935,zero_migration,male,2043,2668410.406
935,constant_fertility,female,2044,2690968.266
935,constant_fertility,male,2044,2797155.318
935,constant_mortality,female,2044,2465579.415
935,constant_mortality,male,2044,2549057.015
935,high_variant,female,2044,2777576.005
935,high_variant,male,2044,2880822.565
935,instant_replacement,female,2044,2624283.908
935,instant_replacement,male,2044,2717780.121
935,low_variant,female,2044,2350282.536
935,low_variant,male,2044,2418603.462
935,medium_variant,female,2044,2561109.895
935,medium_variant,male,2044,2646681.821
935,momentum,female,2044,2578599.076
935,momentum,male,2044,2670515.966
935,no_change,female,2044,2590288.599
935,no_change,male,2044,2693877.305
935,zero_migration,female,2044,2590155.677
935,zero_migration,male,2044,2674749.002
935,constant_fertility,female,2045,2706020.287
935,constant_fertility,male,2045,2812266.121
935,constant_mortality,female,2045,2465713.56
935,constant_mortality,male,2045,2547829.952
935,high_variant,female,2045,2794838.954
935,high_variant,male,2045,2897596.731
935,instant_replacement,female,2045,2634162.727
935,instant_replacement,male,2045,2726737.888
935,low_variant,female,2045,2346455.36
935,low_variant,male,2045,2412848.138
935,medium_variant,female,2045,2567123.122
935,medium_variant,male,2045,2651435.178
935,momentum,female,2045,2584936.671
935,momentum,male,2045,2675872.541
935,no_change,female,2045,2598869.84
935,no_change,male,2045,2702363.374
935,zero_migration,female,2045,2597264.562
935,zero_migration,male,2045,2680580.584
935,constant_fertility,female,2046,2720910.801
935,constant_fertility,male,2046,2827268.676
935,constant_mortality,female,2046,2465196.181
935,constant_mortality,male,2046,2545981.723
935,high_variant,female,2046,2812014.449
935,high_variant,male,2046,2914337.36
935,instant_replacement,female,2046,2643713.054
935,instant_replacement,male,2046,2735408.468
935,low_variant,female,2046,2341849.461
935,low_variant,male,2046,2406333.012
935,medium_variant,female,2046,2572604.09
935,medium_variant,male,2046,2655685.801
935,momentum,female,2046,2590875.304
935,momentum,male,2046,2680866.183
935,no_change,female,2046,2607119.054
935,no_change,male,2046,2710567.572
935,zero_migration,female,2046,2603848.551
935,zero_migration,male,2046,2685911.086
935,constant_fertility,female,2047,2735652.785
935,constant_fertility,male,2047,2842179.877
935,constant_mortality,female,2047,2464038.568
935,constant_mortality,male,2047,2543524.858
935,high_variant,female,2047,2829104.679
935,high_variant,male,2047,2931049.116
935,instant_replacement,female,2047,2652937.171
935,instant_replacement,male,2047,2743797.051
935,low_variant,female,2047,2336470.209
935,low_variant,male,2047,2399067.051
935,medium_variant,female,2047,2577555.983
935,medium_variant,male,2047,2659440.051
935,momentum,female,2047,2596423.571
935,momentum,male,2047,2685506.118
935,no_change,female,2047,2615054.682
935,no_change,male,2047,2718510.027
935,zero_migration,female,2047,2609909.709
935,zero_migration,male,2047,2690744.895
935,constant_fertility,female,2048,2750255.166
935,constant_fertility,male,2048,2857014.557
935,constant_mortality,female,2048,2462248.745
935,constant_mortality,male,2048,2540468.585
935,high_variant,female,2048,2846093.823
935,high_variant,male,2048,2947718.925
935,instant_replacement,female,2048,2661830.948
935,instant_replacement,male,2048,2751903.008
935,low_variant,female,2048,2330322.85
935,low_variant,male,2048,2391061.268
935,medium_variant,female,2048,2581974.983
935,medium_variant,male,2048,2662698.492
935,momentum,female,2048,2601585.524
935,momentum,male,2048,2689796.289
935,no_change,female,2048,2622695.436
935,no_change,male,2048,2726211.616
935,zero_migration,female,2048,2615441.215
935,zero_migration,male,2048,2695079.78
935,constant_fertility,female,2049,2764727.935
935,constant_fertility,male,2049,2871789.35
935,constant_mortality,female,2049,2459835.141
935,constant_mortality,male,2049,2536820.94
935,high_variant,female,2049,2862957.056
935,high_variant,male,2049,2964323.224
935,instant_replacement,female,2049,2670386.108
935,instant_replacement,male,2049,2759720.854
935,low_variant,female,2049,2323417.186
935,low_variant,male,2049,2382331.202
935,medium_variant,female,2049,2585856.624
935,medium_variant,male,2049,2665460.655
935,momentum,female,2049,2606360.572
935,momentum,male,2049,2693734.288
935,no_change,female,2049,2630061.92
935,no_change,male,2049,2733695.11
935,zero_migration,female,2049,2620434.774
935,zero_migration,male,2049,2698911.089
