continent,variant,gender,year,population
904,no_change,female,2025,353441.942
904,no_change,male,2025,344487.553
904,zero_migration,female,2025,352736.417
904,zero_migration,male,2025,344108.152
904,constant_fertility,female,2026,358579.277
904,constant_fertility,male,2026,349924.526
904,constant_mortality,female,2026,351743.992
904,constant_mortality,male,2026,342374.79
904,high_variant,female,2026,363153.162
904,high_variant,male,2026,354706.832
904,instant_replacement,female,2026,356973.773
904,instant_replacement,male,2026,348263.775
904,low_variant,female,2026,344337.648
904,low_variant,male,2026,335044.047
904,medium_variant,female,2026,353746.132
904,medium_variant,male,2026,344876.202
904,momentum,female,2026,357236.043
904,momentum,male,2026,348127.172
904,no_change,female,2026,356547.694
904,no_change,male,2026,347387.071
904,zero_migration,female,2026,355650.521
904,zero_migration,male,2026,346871.206
904,constant_fertility,female,2027,361949.487
904,constant_fertility,male,2027,353170.909
904,constant_mortality,female,2027,354098.433
904,constant_mortality,male,2027,344490.011
904,high_variant,female,2027,367077.981
904,high_variant,male,2027,358533.367
904,instant_replacement,female,2027,360156.335
904,instant_replacement,male,2027,351315.658
904,low_variant,female,2027,345761.286
904,low_variant,male,2027,336255.974
904,medium_variant,female,2027,356420.93
904,medium_variant,male,2027,347396.097
904,momentum,female,2027,360313.812
904,momentum,male,2027,350996.111
904,no_change,female,2027,359590.634
904,no_change,male,2027,350220.368
904,zero_migration,female,2027,358488.013
904,zero_migration,male,2027,349559.096
904,constant_fertility,female,2028,365277.269
904,constant_fertility,male,2028,356378.862
904,constant_mortality,female,2028,356353.024
904,constant_mortality,male,2028,346501.054
904,high_variant,female,2028,370960.31
904,high_variant,male,2028,362321.472
904,instant_replacement,female,2028,363289.536
904,instant_replacement,male,2028,354321.764
904,low_variant,female,2028,347075.59
904,low_variant,male,2028,337359.574
904,medium_variant,female,2028,359019.577
904,medium_variant,male,2028,349842.252
904,momentum,female,2028,363319.986
904,momentum,male,2028,353789.793
904,no_change,female,2028,362566.62
904,no_change,male,2028,352983.55
904,zero_migration,female,2028,361247.949
904,zero_migration,male,2028,352171.515
904,constant_fertility,female,2029,368558.22
904,constant_fertility,male,2029,359544.445
904,constant_mortality,female,2029,358504.72
904,constant_mortality,male,2029,348405.222
904,high_variant,female,2029,374776.69
904,high_variant,male,2029,366047.228
904,instant_replacement,female,2029,366368.542
904,instant_replacement,male,2029,357277.869
904,low_variant,female,2029,348299.398
904,low_variant,male,2029,338375.073
904,medium_variant,female,2029,361539.342
904,medium_variant,male,2029,352212.506
904,momentum,female,2029,366251.694
904,momentum,male,2029,356505.556
904,no_change,female,2029,365470.919
904,no_change,male,2029,355672.281
904,zero_migration,female,2029,363929.778
904,zero_migration,male,2029,354708.48
904,constant_fertility,female,2030,371789.235
904,constant_fertility,male,2030,362665.206
904,constant_mortality,female,2030,360551.246
904,constant_mortality,male,2030,350200.827
904,high_variant,female,2030,378509.894
904,high_variant,male,2030,369693.324
904,instant_replacement,female,2030,369389.632
904,instant_replacement,male,2030,360180.784
904,low_variant,female,2030,349446.18
904,low_variant,male,2030,339317.409
904,medium_variant,female,2030,363978.041
904,medium_variant,male,2030,354505.39
904,momentum,female,2030,369106.113
904,momentum,male,2030,359141.253
904,no_change,female,2030,368300.139
904,no_change,male,2030,358283.666
904,zero_migration,female,2030,366532.897
904,zero_migration,male,2030,357169.982
904,constant_fertility,female,2031,374967.995
904,constant_fertility,male,2031,365739.226
904,constant_mortality,female,2031,362490.992
904,constant_mortality,male,2031,351886.834
904,high_variant,female,2031,382151.773
904,high_variant,male,2031,373251.779
904,instant_replacement,female,2031,372350.197
904,instant_replacement,male,2031,363028.29
904,low_variant,female,2031,350522.233
904,low_variant,male,2031,340193.734
904,medium_variant,female,2031,366334.244
904,medium_variant,male,2031,356719.912
904,momentum,female,2031,371881.336
904,momentum,male,2031,361695.384
904,no_change,female,2031,371051.746
904,no_change,male,2031,360815.712
904,zero_migration,female,2031,369056.446
904,zero_migration,male,2031,359555.823
904,constant_fertility,female,2032,378094.169
904,constant_fertility,male,2032,368766.818
904,constant_mortality,female,2032,364323.803
904,constant_mortality,male,2032,353463.558
904,high_variant,female,2032,385704.835
904,high_variant,male,2032,376725.868
904,instant_replacement,female,2032,375248.991
904,instant_replacement,male,2032,365819.792
904,low_variant,female,2032,351525.241
904,low_variant,male,2032,341002.402
904,medium_variant,female,2032,368607.489
904,medium_variant,male,2032,358856.312
904,momentum,female,2032,374575.702
904,momentum,male,2032,364166.652
904,no_change,female,2032,373725.587
904,no_change,male,2032,363268.692
904,zero_migration,female,2032,371499.521
904,zero_migration,male,2032,361865.64
904,constant_fertility,female,2033,381169.316
904,constant_fertility,male,2033,371750.504
904,constant_mortality,female,2033,366049.319
904,constant_mortality,male,2033,354931.56
904,high_variant,female,2033,389176.73
904,high_variant,male,2033,380124.423
904,instant_replacement,female,2033,378085.402
904,instant_replacement,male,2033,368555.441
904,low_variant,female,2033,352449.366
904,low_variant,male,2033,341738.268
904,medium_variant,female,2033,370797.691
904,medium_variant,male,2033,360915.24
904,momentum,female,2033,377187.739
904,momentum,male,2033,366554.501
904,no_change,female,2033,376322.939
904,no_change,male,2033,365644.667
904,zero_migration,female,2033,373861.19
904,zero_migration,male,2033,364099.426
904,constant_fertility,female,2034,384196.03
904,constant_fertility,male,2034,374694.056
904,constant_mortality,female,2034,367667.993
904,constant_mortality,male,2034,356292.101
904,high_variant,female,2034,392580.407
904,high_variant,male,2034,383462.012
904,instant_replacement,female,2034,380859.379
904,instant_replacement,male,2034,371236.314
904,low_variant,female,2034,353284.529
904,low_variant,male,2034,342391.945
904,medium_variant,female,2034,372904.999
904,medium_variant,male,2034,362898.275
904,momentum,female,2034,379716.222
904,momentum,male,2034,368858.389
904,no_change,female,2034,378846.369
904,no_change,male,2034,367947.19
904,zero_migration,female,2034,376140.423
904,zero_migration,male,2034,366257.395
904,constant_fertility,female,2035,387176.522
904,constant_fertility,male,2035,377600.657
904,constant_mortality,female,2035,369180.075
904,constant_mortality,male,2035,357546.405
904,high_variant,female,2035,395926.337
904,high_variant,male,2035,386750.271
904,instant_replacement,female,2035,383571.003
904,instant_replacement,male,2035,373863.281
904,low_variant,female,2035,354022.785
904,low_variant,male,2035,342956.171
904,medium_variant,female,2035,374929.725
904,medium_variant,male,2035,364806.337
904,momentum,female,2035,382160.408
904,momentum,male,2035,371078.403
904,no_change,female,2035,381298.025
904,no_change,male,2035,370179.274
904,zero_migration,female,2035,378336.535
904,zero_migration,male,2035,368339.77
904,constant_fertility,female,2036,390110.84
904,constant_fertility,male,2036,380471.199
904,constant_mortality,female,2036,370585.314
904,constant_mortality,male,2036,358694.793
904,high_variant,female,2036,399216.23
904,high_variant,male,2036,389991.951
904,instant_replacement,female,2036,386219.455
904,instant_replacement,male,2036,376436.44
904,low_variant,female,2036,354662.819
904,low_variant,male,2036,343430.459
904,medium_variant,female,2036,376871.305
904,medium_variant,male,2036,366639.811
904,momentum,female,2036,384519.617
904,momentum,male,2036,373214.397
904,no_change,female,2036,383678.062
904,no_change,male,2036,372341.701
904,zero_migration,female,2036,380448.853
904,zero_migration,male,2036,370346.64
904,constant_fertility,female,2037,392998.666
904,constant_fertility,male,2037,383305.881
904,constant_mortality,female,2037,371883.356
904,constant_mortality,male,2037,359737.526
904,high_variant,female,2037,402449.044
904,high_variant,male,2037,393186.459
904,instant_replacement,female,2037,388804.2
904,instant_replacement,male,2037,378955.678
904,low_variant,female,2037,355205.9
904,low_variant,male,2037,343816.725
904,medium_variant,female,2037,378729.068
904,medium_variant,male,2037,368398.587
904,momentum,female,2037,386793.913
904,momentum,male,2037,375266.959
904,no_change,female,2037,385986.341
904,no_change,male,2037,374434.737
904,zero_migration,female,2037,382477.1
904,zero_migration,male,2037,372278.323
904,constant_fertility,female,2038,395841.164
904,constant_fertility,male,2038,386106.342
904,constant_mortality,female,2038,373074.173
904,constant_mortality,male,2038,360675.445
904,high_variant,female,2038,405629.48
904,high_variant,male,2038,396339.156
904,instant_replacement,female,2038,391325.681
904,instant_replacement,male,2038,381422.046
904,low_variant,female,2038,355649.117
904,low_variant,male,2038,344112.49
904,medium_variant,female,2038,380502.822
904,medium_variant,male,2038,370082.915
904,momentum,female,2038,388984.414
904,momentum,male,2038,377238.06
904,no_change,female,2038,388224.067
904,no_change,male,2038,376460.547
904,zero_migration,female,2038,384421.279
904,zero_migration,male,2038,374135.403
904,constant_fertility,female,2039,398639.754
904,constant_fertility,male,2039,388874.55
904,constant_mortality,female,2039,374157.838
904,constant_mortality,male,2039,361509.395
904,high_variant,female,2039,408762.836
904,high_variant,male,2039,399455.949
904,instant_replacement,female,2039,393784.932
904,instant_replacement,male,2039,383836.893
904,low_variant,female,2039,355989.429
904,low_variant,male,2039,344314.987
904,medium_variant,female,2039,382192.383
904,medium_variant,male,2039,371693.123
904,momentum,female,2039,391092.741
904,momentum,male,2039,379130.237
904,no_change,female,2039,390392.714
904,no_change,male,2039,378421.338
904,zero_migration,female,2039,386281.711
904,zero_migration,male,2039,375918.519
904,constant_fertility,female,2040,401395.585
904,constant_fertility,male,2040,391612.087
904,constant_mortality,female,2040,375134.623
904,constant_mortality,male,2040,362240.548
904,high_variant,female,2040,411853.589
904,high_variant,male,2040,402541.894
904,instant_replacement,female,2040,396182.598
904,instant_replacement,male,2040,386201.604
904,low_variant,female,2040,356224.07
904,low_variant,male,2040,344422.04
904,medium_variant,female,2040,383797.627
904,medium_variant,male,2040,373229.417
904,momentum,female,2040,393120.485
904,momentum,male,2040,380945.966
904,no_change,female,2040,392493.626
904,no_change,male,2040,380319.251
904,zero_migration,female,2040,388058.453
904,zero_migration,male,2040,377628.266
904,constant_fertility,female,2041,404109.364
904,constant_fertility,male,2041,394320.079
904,constant_mortality,female,2041,376004.804
904,constant_mortality,male,2041,362869.706
904,high_variant,female,2041,414904.519
904,high_variant,male,2041,405600.246
904,instant_replacement,female,2041,398519.004
904,instant_replacement,male,2041,388516.567
904,low_variant,female,2041,356351.559
904,low_variant,male,2041,344432.364
904,medium_variant,female,2041,385318.468
904,medium_variant,male,2041,374692.128
904,momentum,female,2041,395068.28
904,momentum,male,2041,382686.307
904,no_change,female,2041,394527.863
904,no_change,male,2041,382155.8
904,zero_migration,female,2041,389751.471
904,zero_migration,male,2041,379265.031
904,constant_fertility,female,2042,406781.362
904,constant_fertility,male,2042,396999.35
904,constant_mortality,female,2042,376768.854
904,constant_mortality,male,2042,363397.889
904,high_variant,female,2042,417917.84
904,high_variant,male,2042,408634.062
904,instant_replacement,female,2042,400794.343
904,instant_replacement,male,2042,390782.89
904,low_variant,female,2042,356370.701
904,low_variant,male,2042,344345.354
904,medium_variant,female,2042,386754.716
904,medium_variant,male,2042,376081.8
904,momentum,female,2042,396936.993
904,momentum,male,2042,384352.427
904,no_change,female,2042,396496.088
904,no_change,male,2042,383932.115
904,zero_migration,female,2042,391360.537
904,zero_migration,male,2042,380829.187
904,constant_fertility,female,2043,409411.339
904,constant_fertility,male,2043,399651.248
904,constant_mortality,female,2043,377427.368
904,constant_mortality,male,2043,363826.015
904,high_variant,female,2043,420896.623
904,high_variant,male,2043,411648.03
904,instant_replacement,female,2043,403009.628
904,instant_replacement,male,2043,393003.003
904,low_variant,female,2043,356279.129
904,low_variant,male,2043,344159.941
904,medium_variant,female,2043,388106.045
904,medium_variant,male,2043,377399.408
904,momentum,female,2043,398728.78
904,momentum,male,2043,385947.323
904,no_change,female,2043,398398.928
904,no_change,male,2043,385649.317
904,zero_migration,female,2043,392885.407
904,zero_migration,male,2043,382321.883
904,constant_fertility,female,2044,411998.904
904,constant_fertility,male,2044,402276.951
904,constant_mortality,female,2044,377981.022
904,constant_mortality,male,2044,364155.321
904,high_variant,female,2044,423843.945
904,high_variant,male,2044,414646.967
904,instant_replacement,female,2044,405166.213
904,instant_replacement,male,2044,395179.954
904,low_variant,female,2044,356074.422
904,low_variant,male,2044,343875.287
904,medium_variant,female,2044,389371.79
904,medium_variant,male,2044,378645.979
904,momentum,female,2044,400446.408
904,momentum,male,2044,387474.131
904,no_change,female,2044,400237.216
904,no_change,male,2044,387308.378
904,zero_migration,female,2044,394325.756
904,zero_migration,male,2044,383744.475
904,constant_fertility,female,2045,414543.859
904,constant_fertility,male,2045,404877.319
904,constant_mortality,female,2045,378430.523
904,constant_mortality,male,2045,364386.777
904,high_variant,female,2045,426762.063
904,high_variant,male,2045,417634.491
904,instant_replacement,female,2045,407265.017
904,instant_replacement,male,2045,397315.971
904,low_variant,female,2045,355755.029
904,low_variant,male,2045,343490.876
904,medium_variant,female,2045,390551.802
904,medium_variant,male,2045,379822.478
904,momentum,female,2045,402092.248
904,momentum,male,2045,388935.5
904,no_change,female,2045,402011.482
904,no_change,male,2045,388910.258
904,zero_migration,female,2045,395681.367
904,zero_migration,male,2045,385097.94
904,constant_fertility,female,2046,417046.565
904,constant_fertility,male,2046,407453.174
904,constant_mortality,female,2046,378776.657
904,constant_mortality,male,2046,364521.655
904,high_variant,female,2046,429652.514
904,high_variant,male,2046,420612.555
904,instant_replacement,female,2046,409306.649
904,instant_replacement,male,2046,399412
904,low_variant,female,2046,355320.411
904,low_variant,male,2046,343006.462
904,medium_variant,female,2046,391646.071
904,medium_variant,male,2046,380929.268
904,momentum,female,2046,403667.644
904,momentum,male,2046,390333.189
904,no_change,female,2046,403722.758
904,no_change,male,2046,390456.327
904,zero_migration,female,2046,396952.383
904,zero_migration,male,2046,386382.714
904,constant_fertility,female,2047,419507.404
904,constant_fertility,male,2047,410004.775
904,constant_mortality,female,2047,379020.641
904,constant_mortality,male,2047,364561.245
904,high_variant,female,2047,432515.907
904,high_variant,male,2047,423581.636
904,instant_replacement,female,2047,411291.237
904,instant_replacement,male,2047,401467.998
904,low_variant,female,2047,354770.796
904,low_variant,male,2047,342422.136
904,medium_variant,female,2047,392654.85
904,medium_variant,male,2047,381966.48
904,momentum,female,2047,405173.201
904,momentum,male,2047,391668.091
904,no_change,female,2047,405372.196
904,no_change,male,2047,391947.82
904,zero_migration,female,2047,398138.952
904,zero_migration,male,2047,387598.857
904,constant_fertility,female,2048,421926.99
904,constant_fertility,male,2048,412532.492
904,constant_mortality,female,2048,379163.69
904,constant_mortality,male,2048,364506.974
904,high_variant,female,2048,435352.891
904,high_variant,male,2048,426542.284
904,instant_replacement,female,2048,413219.475
904,instant_replacement,male,2048,403484.526
904,low_variant,female,2048,354107.15
904,low_variant,male,2048,341738.581
904,medium_variant,female,2048,393578.86
904,medium_variant,male,2048,382934.647
904,momentum,female,2048,406610.106
904,momentum,male,2048,392941.269
904,no_change,female,2048,406960.829
904,no_change,male,2048,393385.767
904,zero_migration,female,2048,399241.297
904,zero_migration,male,2048,388746.385
904,constant_fertility,female,2049,424305.612
904,constant_fertility,male,2049,415036.294
904,constant_mortality,female,2049,379207.393
904,constant_mortality,male,2049,364360.433
904,high_variant,female,2049,438163.651
904,high_variant,male,2049,429494.346
904,instant_replacement,female,2049,415092.086
904,instant_replacement,male,2049,405461.897
904,low_variant,female,2049,353330.733
904,low_variant,male,2049,340956.683
904,medium_variant,female,2049,394418.917
904,medium_variant,male,2049,383834.195
904,momentum,female,2049,407978.985
904,momentum,male,2049,394153.445
904,no_change,female,2049,408489.624
904,no_change,male,2049,394771.265
904,zero_migration,female,2049,400259.735
904,zero_migration,male,2049,389825.17
904,constant_fertility,female,2050,426643.926
904,constant_fertility,male,2050,417516.224
904,constant_mortality,female,2050,379153.229
904,constant_mortality,male,2050,364123.117
904,high_variant,female,2050,440947.848
904,high_variant,male,2050,432436.888
904,instant_replacement,female,2050,416909.449
904,instant_replacement,male,2050,407399.935
904,low_variant,female,2050,352443.222
904,low_variant,male,2050,340077.486
904,medium_variant,female,2050,395175.84
904,medium_variant,male,2050,384665.308
904,momentum,female,2050,409280.561
904,momentum,male,2050,395305.237
904,no_change,female,2050,409959.687
904,no_change,male,2050,396105.266
904,zero_migration,female,2050,401194.684
904,zero_migration,male,2050,390835.095
904,constant_fertility,female,2051,428942.447
904,constant_fertility,male,2051,419972.592
904,constant_mortality,female,2051,379002.812
904,constant_mortality,male,2051,363796.749
904,high_variant,female,2051,443705.889
904,high_variant,male,2051,435370.013
904,instant_replacement,female,2051,418672.135
904,instant_replacement,male,2051,409298.994
904,low_variant,female,2051,351445.74
904,low_variant,male,2051,339101.963
904,medium_variant,female,2051,395850.323
904,medium_variant,male,2051,385428.58
904,momentum,female,2051,410516.189
904,momentum,male,2051,396397.928
904,no_change,female,2051,411372.448
904,no_change,male,2051,397389.13
904,zero_migration,female,2051,402046.545
904,zero_migration,male,2051,391776.366
904,constant_fertility,female,2052,431201.596
904,constant_fertility,male,2052,422405.311
904,constant_mortality,female,2052,378757.59
904,constant_mortality,male,2052,363382.857
904,high_variant,female,2052,446436.585
