continent,variant,gender,year,population
905,medium_variant,male,2023,186980.254
905,momentum,female,2023,186577.451
905,momentum,male,2023,183151.914
905,no_change,female,2023,189430.276
905,no_change,male,2023,185879.144
905,zero_migration,female,2023,185212.623
905,zero_migration,male,2023,181984.536
905,constant_fertility,female,2024,191388.433
905,constant_fertility,male,2024,188181.706
905,constant_mortality,female,2024,190719.637
905,constant_mortality,male,2024,187152.843
905,high_variant,female,2024,194911.003
905,high_variant,male,2024,191874.83
905,instant_replacement,female,2024,193902.621
905,instant_replacement,male,2024,190820.523
905,low_variant,female,2024,188177.005
905,low_variant,male,2024,184817.353
905,medium_variant,female,2024,191542.265
905,medium_variant,male,2024,188344.352
905,momentum,female,2024,187295.152
905,momentum,male,2024,183860.338
905,no_change,female,2024,190564.427
905,no_change,male,2024,186988.938
905,zero_migration,female,2024,185809.394
905,zero_migration,male,2024,182628.643
905,constant_fertility,female,2025,192655.602
905,constant_fertility,male,2025,189491.541
905,constant_mortality,female,2025,191874.51
905,constant_mortality,male,2025,188277.878
905,high_variant,female,2025,196773.248
905,high_variant,male,2025,193808.568
905,instant_replacement,female,2025,195468.528
905,instant_replacement,male,2025,192443.799
905,low_variant,female,2025,188932.572
905,low_variant,male,2025,185591.06
905,medium_variant,female,2025,192852.913
905,medium_variant,male,2025,189699.812
905,momentum,female,2025,187963.058
905,momentum,male,2025,184511.83
905,no_change,female,2025,191677.602
905,no_change,male,2025,188070.144
905,zero_migration,female,2025,186378.602
905,zero_migration,male,2025,183243.601
905,constant_fertility,female,2026,193912.283
905,constant_fertility,male,2026,190789.736
905,constant_mortality,female,2026,193009.365
905,constant_mortality,male,2026,189375.96
905,high_variant,female,2026,198658.945
905,high_variant,male,2026,195766.282
905,instant_replacement,female,2026,197026.528
905,instant_replacement,male,2026,194058.281
905,low_variant,female,2026,189649.469
905,low_variant,male,2026,186323.577
905,medium_variant,female,2026,194154.228
905,medium_variant,male,2026,191044.95
905,momentum,female,2026,188579.994
905,momentum,male,2026,185105.695
905,no_change,female,2026,192767.943
905,no_change,male,2026,189121.465
905,zero_migration,female,2026,186917.753
905,zero_migration,male,2026,183827.261
905,constant_fertility,female,2027,195155.045
905,constant_fertility,male,2027,192073.557
905,constant_mortality,female,2027,194120.49
905,constant_mortality,male,2027,190444.314
905,high_variant,female,2027,200559.299
905,high_variant,male,2027,197739.604
905,instant_replacement,female,2027,198571.133
905,instant_replacement,male,2027,195658.954
905,low_variant,female,2027,190328.897
905,low_variant,male,2027,187017.04
905,medium_variant,female,2027,195444.076
905,medium_variant,male,2027,192378.294
905,momentum,female,2027,189148.883
905,momentum,male,2027,185645.35
905,no_change,female,2027,193832.137
905,no_change,male,2027,190140.484
905,zero_migration,female,2027,187424.175
905,zero_migration,male,2027,184377.679
905,constant_fertility,female,2028,196378.726
905,constant_fertility,male,2028,193338.936
905,constant_mortality,female,2028,195202.726
905,constant_mortality,male,2028,191478.925
905,high_variant,female,2028,202459.892
905,high_variant,male,2028,199714.736
905,instant_replacement,female,2028,200096.801
905,instant_replacement,male,2028,197241.305
905,low_variant,female,2028,190974.451
905,low_variant,male,2028,187676.535
905,medium_variant,female,2028,196717.098
905,medium_variant,male,2028,193695.544
905,momentum,female,2028,189667.073
905,momentum,male,2028,186129.425
905,no_change,female,2028,194865.186
905,no_change,male,2028,191123.443
905,zero_migration,female,2028,187895.178
905,zero_migration,male,2028,184893.188
905,constant_fertility,female,2029,197577.28
905,constant_fertility,male,2029,194581.102
905,constant_mortality,female,2029,196250.011
905,constant_mortality,male,2029,192475.202
905,high_variant,female,2029,204343.238
905,high_variant,male,2029,201674.946
905,instant_replacement,female,2029,201597.213
905,instant_replacement,male,2029,198800.322
905,low_variant,female,2029,191591.155
905,low_variant,male,2029,188308.879
905,medium_variant,female,2029,197967.127
905,medium_variant,male,2029,194991.834
905,momentum,female,2029,190132.013
905,momentum,male,2029,186556.876
905,no_change,female,2029,195861.173
905,no_change,male,2029,192065.84
905,zero_migration,female,2029,188328.025
905,zero_migration,male,2029,185372.463
905,constant_fertility,female,2030,198745.95
905,constant_fertility,male,2030,195796.447
905,constant_mortality,female,2030,197257.701
905,constant_mortality,male,2030,193429.837
905,high_variant,female,2030,206196.066
905,high_variant,male,2030,203607.681
905,instant_replacement,female,2030,203067.471
905,instant_replacement,male,2030,200332.253
905,low_variant,female,2030,192182.404
905,low_variant,male,2030,188919.061
905,medium_variant,female,2030,199189.239
905,medium_variant,male,2030,196263.37
905,momentum,female,2030,190542.039
905,momentum,male,2030,186927.438
905,no_change,female,2030,196815.65
905,no_change,male,2030,192964.568
905,zero_migration,female,2030,188720.657
905,zero_migration,male,2030,185814.542
905,constant_fertility,female,2031,199882.402
905,constant_fertility,male,2031,196983.178
905,constant_mortality,female,2031,198223.688
905,constant_mortality,male,2031,194341.458
905,high_variant,female,2031,208012.359
905,high_variant,male,2031,205507.289
905,instant_replacement,female,2031,204505.404
905,instant_replacement,male,2031,201835.427
905,low_variant,female,2031,192749.416
905,low_variant,male,2031,189508.982
905,medium_variant,female,2031,200380.858
905,medium_variant,male,2031,197508.097
905,momentum,female,2031,190896.668
905,momentum,male,2031,187241.445
905,no_change,female,2031,197726.688
905,no_change,male,2031,193818.48
905,zero_migration,female,2031,189071.687
905,zero_migration,male,2031,186218.646
905,constant_fertility,female,2032,200986.049
905,constant_fertility,male,2032,198141.182
905,constant_mortality,female,2032,199147.598
905,constant_mortality,male,2032,195210.462
905,high_variant,female,2032,209792.291
905,high_variant,male,2032,207374.453
905,instant_replacement,female,2032,205910.633
905,instant_replacement,male,2032,203309.993
905,low_variant,female,2032,193290.608
905,low_variant,male,2032,190077.526
905,medium_variant,female,2032,201541.117
905,medium_variant,male,2032,198725.628
905,momentum,female,2032,191196.507
905,momentum,male,2032,187500.349
905,no_change,female,2032,198594.232
905,no_change,male,2032,194628.299
905,zero_migration,female,2032,189380.54
905,zero_migration,male,2032,186584.675
905,constant_fertility,female,2033,202056.049
905,constant_fertility,male,2033,199270.78
905,constant_mortality,female,2033,200029.043
905,constant_mortality,male,2033,196037.775
905,high_variant,female,2033,211536.768
905,high_variant,male,2033,209211.264
905,instant_replacement,female,2033,207282.588
905,instant_replacement,male,2033,204756.484
905,low_variant,female,2033,193803.02
905,low_variant,male,2033,190622.782
905,medium_variant,female,2033,202668.906
905,medium_variant,male,2033,199915.978
905,momentum,female,2033,191442.726
905,momentum,male,2033,187706.703
905,no_change,female,2033,199418.144
905,no_change,male,2033,195395.208
905,zero_migration,female,2033,189647.011
905,zero_migration,male,2033,186913.577
905,constant_fertility,female,2034,203092.276
905,constant_fertility,male,2034,200373.077
905,constant_mortality,female,2034,200868.384
905,constant_mortality,male,2034,196825.164
905,high_variant,female,2034,213249.457
905,high_variant,male,2034,211022.803
905,instant_replacement,female,2034,208621.469
905,instant_replacement,male,2034,206176.383
905,low_variant,female,2034,194282.319
905,low_variant,male,2034,191141.51
905,medium_variant,female,2034,203763.841
905,medium_variant,male,2034,201079.988
905,momentum,female,2034,191637.241
905,momentum,male,2034,187863.92
905,no_change,female,2034,200199.044
905,no_change,male,2034,196121.246
905,zero_migration,female,2034,189871.419
905,zero_migration,male,2034,187206.978
905,constant_fertility,female,2035,204094.805
905,constant_fertility,male,2035,201449.131
905,constant_mortality,female,2035,201666.337
905,constant_mortality,male,2035,197574.556
905,high_variant,female,2035,214933.77
905,high_variant,male,2035,212813.57
905,instant_replacement,female,2035,209927.971
905,instant_replacement,male,2035,207571.319
905,low_variant,female,2035,194725.162
905,low_variant,male,2035,191631.16
905,medium_variant,female,2035,204825.786
905,medium_variant,male,2035,202218.502
905,momentum,female,2035,191782.311
905,momentum,male,2035,187975.579
905,no_change,female,2035,200937.861
905,no_change,male,2035,196808.528
905,zero_migration,female,2035,190054.271
905,zero_migration,male,2035,187466.381
905,constant_fertility,female,2036,205063.42
905,constant_fertility,male,2036,202499.154
905,constant_mortality,female,2036,202423.276
905,constant_mortality,male,2036,198286.972
905,high_variant,female,2036,216590.407
905,high_variant,male,2036,214584.781
905,instant_replacement,female,2036,211202.544
905,instant_replacement,male,2036,208942.235
905,low_variant,female,2036,195130.859
905,low_variant,male,2036,192091.49
905,medium_variant,female,2036,205854.49
905,medium_variant,male,2036,203331.699
905,momentum,female,2036,191879.769
905,momentum,male,2036,188044.256
905,no_change,female,2036,201634.971
905,no_change,male,2036,197458.146
905,zero_migration,female,2036,190195.923
905,zero_migration,male,2036,187692.601
905,constant_fertility,female,2037,205998.28
905,constant_fertility,male,2037,203523.394
905,constant_mortality,female,2037,203140.053
905,constant_mortality,male,2037,198963.681
905,high_variant,female,2037,218219.942
905,high_variant,male,2037,216337.036
905,instant_replacement,female,2037,212446.409
905,instant_replacement,male,2037,210290.467
905,low_variant,female,2037,195499.867
905,low_variant,male,2037,192523.082
905,medium_variant,female,2037,206850.026
905,medium_variant,male,2037,204419.683
905,momentum,female,2037,191932.314
905,momentum,male,2037,188073.172
905,no_change,female,2037,202291.354
905,no_change,male,2037,198071.472
905,zero_migration,female,2037,190297.03
905,zero_migration,male,2037,187886.386
905,constant_fertility,female,2038,206900.713
905,constant_fertility,male,2038,204523.078
905,constant_mortality,female,2038,203818.87
905,constant_mortality,male,2038,199607.421
905,high_variant,female,2038,219826.197
905,high_variant,male,2038,218074.215
905,instant_replacement,female,2038,213662.381
905,instant_replacement,male,2038,211618.789
905,low_variant,female,2038,195831.568
905,low_variant,male,2038,192925.13
905,medium_variant,female,2038,207813.403
905,medium_variant,male,2038,205483.441
905,momentum,female,2038,191944.475
905,momentum,male,2038,188067.566
905,no_change,female,2038,202909.474
905,no_change,male,2038,198651.559
905,zero_migration,female,2038,190359.094
905,zero_migration,male,2038,188049.186
905,constant_fertility,female,2039,207772.594
905,constant_fertility,male,2039,205499.798
905,constant_mortality,female,2039,204462.613
905,constant_mortality,male,2039,200221.496
905,high_variant,female,2039,221414.043
905,high_variant,male,2039,219800.998
905,instant_replacement,female,2039,214854.057
905,instant_replacement,male,2039,212930.649
905,low_variant,female,2039,196125.528
905,low_variant,male,2039,193296.839
905,medium_variant,female,2039,208746.182
905,medium_variant,male,2039,206524.176
905,momentum,female,2039,191921.733
905,momentum,male,2039,188033.43
905,no_change,female,2039,203492.573
905,no_change,male,2039,199201.996
905,zero_migration,female,2039,190384.037
905,zero_migration,male,2039,188182.538
905,constant_fertility,female,2040,208615.88
905,constant_fertility,male,2040,206455.186
905,constant_mortality,female,2040,205074.259
905,constant_mortality,male,2040,200809.106
905,high_variant,female,2040,222988.585
905,high_variant,male,2040,221522.251
905,instant_replacement,female,2040,216025.19
905,instant_replacement,male,2040,214229.465
905,low_variant,female,2040,196381.529
905,low_variant,male,2040,193637.552
905,medium_variant,female,2040,209650.154
905,medium_variant,male,2040,207543.307
905,momentum,female,2040,191869.339
905,momentum,male,2040,187976.427
905,no_change,female,2040,204043.779
905,no_change,male,2040,199726.249
905,zero_migration,female,2040,190373.82
905,zero_migration,male,2040,188288.213
905,constant_fertility,female,2041,209431.476
905,constant_fertility,male,2041,207389.857
905,constant_mortality,female,2041,205655.45
905,constant_mortality,male,2041,201372.096
905,high_variant,female,2041,224552.624
905,high_variant,male,2041,223240.633
905,instant_replacement,female,2041,217177.361
905,instant_replacement,male,2041,215516.628
905,low_variant,female,2041,196599.404
905,low_variant,male,2041,193946.825
905,medium_variant,female,2041,210526.257
905,medium_variant,male,2041,208541.54
905,momentum,female,2041,191790.324
905,momentum,male,2041,187899.915
905,no_change,female,2041,204564.703
905,no_change,male,2041,200226.074
905,zero_migration,female,2041,190330.077
905,zero_migration,male,2041,188367.51
905,constant_fertility,female,2042,210220.876
905,constant_fertility,male,2042,208305.086
905,constant_mortality,female,2042,206208.616
905,constant_mortality,male,2042,201912.982
905,high_variant,female,2042,226110.561
905,high_variant,male,2042,224960.414
905,instant_replacement,female,2042,218313.407
905,instant_replacement,male,2042,216794.765
905,low_variant,female,2042,196779.368
905,low_variant,male,2042,194224.54
905,medium_variant,female,2042,211376.265
905,medium_variant,male,2042,209520.439
905,momentum,female,2042,191688.254
905,momentum,male,2042,187807.56
905,no_change,female,2042,205057.482
905,no_change,male,2042,200703.709
905,zero_migration,female,2042,190254.703
905,zero_migration,male,2042,188422.08
905,constant_fertility,female,2043,210987.41
905,constant_fertility,male,2043,209203.862
905,constant_mortality,female,2043,206738.656
905,constant_mortality,male,2043,202436.375
905,high_variant,female,2043,227671.156
905,high_variant,male,2043,226690.297
905,instant_replacement,female,2043,219439.59
905,instant_replacement,male,2043,218070.004
905,low_variant,female,2043,196922.064
905,low_variant,male,2043,194470.919
905,medium_variant,female,2043,212203.942
905,medium_variant,male,2043,210483.42
905,momentum,female,2043,191569.338
905,momentum,male,2043,187705.467
905,no_change,female,2043,205526.614
905,no_change,male,2043,201163.327
905,zero_migration,female,2043,190150.214
905,zero_migration,male,2043,188454.137
905,constant_fertility,female,2044,211735.078
905,constant_fertility,male,2044,210089.781
905,constant_mortality,female,2044,207251.343
905,constant_mortality,male,2044,202947.671
905,high_variant,female,2044,229244.863
905,high_variant,male,2044,228440.646
905,instant_replacement,female,2044,220563.499
905,instant_replacement,male,2044,219349.699
905,low_variant,female,2044,197028.521
905,low_variant,male,2044,194686.422
905,medium_variant,female,2044,213013.855
905,medium_variant,male,2044,211434.704
905,momentum,female,2044,191440.563
905,momentum,male,2044,187600.416
905,no_change,female,2044,205977.306
905,no_change,male,2044,201609.744
905,zero_migration,female,2044,190019.569
905,zero_migration,male,2044,188466.181
905,constant_fertility,female,2045,212467.246
905,constant_fertility,male,2045,210965.682
905,constant_mortality,female,2045,207751.539
905,constant_mortality,male,2045,203451.278
905,high_variant,female,2045,230840.347
905,high_variant,male,2045,230219.798
905,instant_replacement,female,2045,221691.175
905,instant_replacement,male,2045,220639.491
905,low_variant,female,2045,197099.764
905,low_variant,male,2045,194871.419
905,medium_variant,female,2045,213809.923
905,medium_variant,male,2045,212377.664
905,momentum,female,2045,191307.761
905,momentum,male,2045,187497.944
905,no_change,female,2045,206413.869
905,no_change,male,2045,202046.777
905,zero_migration,female,2045,189865.605
905,zero_migration,male,2045,188460.527
905,constant_fertility,female,2046,213186.113
905,constant_fertility,male,2046,211833.382
905,constant_mortality,female,2046,208242.03
905,constant_mortality,male,2046,203949.703
905,high_variant,female,2046,232461.885
905,high_variant,male,2046,232031.827
905,instant_replacement,female,2046,222825.74
905,instant_replacement,male,2046,221942.173
905,low_variant,female,2046,197136.928
905,low_variant,male,2046,195026.631
905,medium_variant,female,2046,214594.48
905,medium_variant,male,2046,213314.292
905,momentum,female,2046,191174.256
905,momentum,male,2046,187401.119
905,no_change,female,2046,206838.968
905,no_change,male,2046,202476.84
905,zero_migration,female,2046,189690.343
905,zero_migration,male,2046,188438.835
905,constant_fertility,female,2047,213892.733
905,constant_fertility,male,2047,212693.136
905,constant_mortality,female,2047,208724.484
905,constant_mortality,male,2047,204444.284
905,high_variant,female,2047,234111.89
905,high_variant,male,2047,233878.344
905,instant_replacement,female,2047,223968.114
905,instant_replacement,male,2047,223257.858
905,low_variant,female,2047,197140.862
905,low_variant,male,2047,195152.069
905,medium_variant,female,2047,215368.945
905,medium_variant,male,2047,214245.225
905,momentum,female,2047,191042.136
905,momentum,male,2047,187311.722
905,no_change,female,2047,207253.89
905,no_change,male,2047,202900.887
905,zero_migration,female,2047,189496.147
905,zero_migration,male,2047,188402.63
905,constant_fertility,female,2048,214587.998
905,constant_fertility,male,2048,213544.063
905,constant_mortality,female,2048,209200.987
905,constant_mortality,male,2048,204936.457
905,high_variant,female,2048,235794.46
905,high_variant,male,2048,235761.852
905,instant_replacement,female,2048,225119.355
905,instant_replacement,male,2048,224585.848
905,low_variant,female,2048,197112.165
905,low_variant,male,2048,195246.558
905,medium_variant,female,2048,216135.32
905,medium_variant,male,2048,215170.699
905,momentum,female,2048,190914.311
905,momentum,male,2048,187231.953
905,no_change,female,2048,207659.696
905,no_change,male,2048,203319.22
905,zero_migration,female,2048,189286.671
905,zero_migration,male,2048,188353.899
905,constant_fertility,female,2049,215272.388
905,constant_fertility,male,2049,214384.414
905,constant_mortality,female,2049,209673.32
905,constant_mortality,male,2049,205427.225
905,high_variant,female,2049,237513.209
905,high_variant,male,2049,237683.954
905,instant_replacement,female,2049,226279.598
905,instant_replacement,male,2049,225924.066
905,low_variant,female,2049,197051.31
905,low_variant,male,2049,195308.383
905,medium_variant,female,2049,216895.343
905,medium_variant,male,2049,216090.355
905,momentum,female,2049,190793.259
905,momentum,male,2049,187163.461
905,no_change,female,2049,208056.851
905,no_change,male,2049,203731.499
905,zero_migration,female,2049,189066.038
905,zero_migration,male,2049,188294.581
905,constant_fertility,female,2050,215946.593
905,constant_fertility,male,2050,215213.184
905,constant_mortality,female,2050,210143.017
905,constant_mortality,male,2050,205917.387
905,high_variant,female,2050,239270.831
905,high_variant,male,2050,239645.675
905,instant_replacement,female,2050,227448.967
905,instant_replacement,male,2050,227270.87
905,low_variant,female,2050,196959.319
905,low_variant,male,2050,195336.84
905,medium_variant,female,2050,217650.667
905,medium_variant,male,2050,217004.177
905,momentum,female,2050,190680.802
905,momentum,male,2050,187107.228
905,no_change,female,2050,208445.957
905,no_change,male,2050,204137.543
905,zero_migration,female,2050,188837.744
905,zero_migration,male,2050,188226.514
905,constant_fertility,female,2051,216611.559
905,constant_fertility,male,2051,216030.286
905,constant_mortality,female,2051,210611.309
905,constant_mortality,male,2051,206407.665
905,high_variant,female,2051,241069.37
905,high_variant,male,2051,241648.078
905,instant_replacement,female,2051,228628.409
905,instant_replacement,male,2051,228626.203
905,low_variant,female,2051,196837.143
905,low_variant,male,2051,195331.81
905,medium_variant,female,2051,218402.662
905,medium_variant,male,2051,217912.466
905,momentum,female,2051,190578.728
905,momentum,male,2051,187064.544
905,no_change,female,2051,208827.857
905,no_change,male,2051,204537.7
905,zero_migration,female,2051,188604.028
905,zero_migration,male,2051,188150.907
905,constant_fertility,female,2052,217268.983
905,constant_fertility,male,2052,216837.039
905,constant_mortality,female,2052,211079.497
905,constant_mortality,male,2052,206898.84
905,high_variant,female,2052,242909.401
