variant,country,year,oldagedependencyratio2064
estimates,90,1950,4.516
estimates,90,1951,4.524
estimates,90,1952,4.496
estimates,90,1953,4.482
estimates,90,1954,4.53
estimates,90,1955,4.662
estimates,90,1956,4.832
estimates,90,1957,5.042
estimates,90,1958,5.312
estimates,90,1959,5.665
estimates,90,1960,6.103
estimates,90,1961,6.651
estimates,90,1962,7.24
estimates,90,1963,7.783
estimates,90,1964,8.173
estimates,90,1965,8.374
estimates,90,1966,8.49
estimates,90,1967,8.471
estimates,90,1968,8.379
estimates,90,1969,8.28
estimates,90,1970,8.21
estimates,90,1971,8.171
estimates,90,1972,8.158
estimates,90,1973,8.164
estimates,90,1974,8.173
estimates,90,1975,8.176
estimates,90,1976,8.164
estimates,90,1977,8.136
estimates,90,1978,8.096
estimates,90,1979,8.044
estimates,90,1980,7.986
estimates,90,1981,7.87
estimates,90,1982,7.725
estimates,90,1983,7.573
estimates,90,1984,7.43
estimates,90,1985,7.307
estimates,90,1986,7.266
estimates,90,1987,7.228
estimates,90,1988,7.175
estimates,90,1989,7.077
estimates,90,1990,6.928
estimates,90,1991,6.834
estimates,90,1992,6.693
estimates,90,1993,6.538
estimates,90,1994,6.407
estimates,90,1995,6.317
estimates,90,1996,6.324
estimates,90,1997,6.352
estimates,90,1998,6.381
estimates,90,1999,6.388
estimates,90,2000,6.363
estimates,90,2001,6.431
estimates,90,2002,6.465
estimates,90,2003,6.491
estimates,90,2004,6.538
estimates,90,2005,6.611
estimates,90,2006,6.726
estimates,90,2007,6.86
estimates,90,2008,7
estimates,90,2009,7.123
estimates,90,2010,7.219
estimates,90,2011,7.276
estimates,90,2012,7.313
estimates,90,2013,7.332
estimates,90,2014,7.334
estimates,90,2015,7.324
medium_variant,90,2015,7.324
medium_variant,90,2016,7.337
medium_variant,90,2017,7.332
medium_variant,90,2018,7.322
medium_variant,90,2019,7.321
medium_variant,90,2020,7.335
medium_variant,90,2021,7.396
medium_variant,90,2022,7.463
medium_variant,90,2023,7.54
medium_variant,90,2024,7.624
medium_variant,90,2025,7.714
medium_variant,90,2026,7.835
medium_variant,90,2027,7.963
medium_variant,90,2028,8.096
medium_variant,90,2029,8.228
medium_variant,90,2030,8.36
medium_variant,90,2031,8.512
medium_variant,90,2032,8.656
medium_variant,90,2033,8.815
medium_variant,90,2034,9.016
medium_variant,90,2035,9.27
medium_variant,90,2036,9.578
medium_variant,90,2037,9.92
medium_variant,90,2038,10.287
medium_variant,90,2039,10.661
medium_variant,90,2040,11.035
medium_variant,90,2041,11.403
medium_variant,90,2042,11.763
