variant,country,year,oldagedependencyratio2064
estimates,706,1950,5.576
estimates,706,1951,5.738
estimates,706,1952,5.871
estimates,706,1953,5.977
estimates,706,1954,6.056
estimates,706,1955,6.111
estimates,706,1956,6.265
estimates,706,1957,6.387
estimates,706,1958,6.48
estimates,706,1959,6.547
estimates,706,1960,6.591
estimates,706,1961,6.736
estimates,706,1962,6.852
estimates,706,1963,6.941
estimates,706,1964,7
estimates,706,1965,7.03
estimates,706,1966,7.151
estimates,706,1967,7.236
estimates,706,1968,7.291
estimates,706,1969,7.319
estimates,706,1970,7.322
estimates,706,1971,7.419
estimates,706,1972,7.484
estimates,706,1973,7.523
estimates,706,1974,7.54
estimates,706,1975,7.538
estimates,706,1976,7.479
estimates,706,1977,7.466
estimates,706,1978,7.499
estimates,706,1979,7.573
estimates,706,1980,7.686
estimates,706,1981,7.797
estimates,706,1982,7.862
estimates,706,1983,7.876
estimates,706,1984,7.838
estimates,706,1985,7.746
estimates,706,1986,7.817
estimates,706,1987,7.845
estimates,706,1988,7.831
estimates,706,1989,7.775
estimates,706,1990,7.678
estimates,706,1991,7.732
estimates,706,1992,7.74
estimates,706,1993,7.698
estimates,706,1994,7.602
estimates,706,1995,7.447
estimates,706,1996,7.462
estimates,706,1997,7.449
estimates,706,1998,7.418
estimates,706,1999,7.383
estimates,706,2000,7.35
estimates,706,2001,7.4
estimates,706,2002,7.441
estimates,706,2003,7.463
estimates,706,2004,7.455
estimates,706,2005,7.412
estimates,706,2006,7.426
estimates,706,2007,7.403
estimates,706,2008,7.354
estimates,706,2009,7.296
estimates,706,2010,7.237
estimates,706,2011,7.255
estimates,706,2012,7.261
estimates,706,2013,7.252
estimates,706,2014,7.226
estimates,706,2015,7.18
medium_variant,706,2015,7.18
medium_variant,706,2016,7.186
medium_variant,706,2017,7.171
medium_variant,706,2018,7.142
medium_variant,706,2019,7.104
medium_variant,706,2020,7.06
medium_variant,706,2021,7.051
medium_variant,706,2022,7.031
medium_variant,706,2023,7.002
medium_variant,706,2024,6.964
medium_variant,706,2025,6.918
medium_variant,706,2026,6.904
medium_variant,706,2027,6.877
medium_variant,706,2028,6.842
medium_variant,706,2029,6.805
