variant,country,year,oldagedependencyratio2064
estimates,418,1950,4.506
estimates,418,1951,4.635
estimates,418,1952,4.755
estimates,418,1953,4.866
estimates,418,1954,4.968
estimates,418,1955,5.062
estimates,418,1956,5.228
estimates,418,1957,5.379
estimates,418,1958,5.514
estimates,418,1959,5.631
estimates,418,1960,5.73
estimates,418,1961,5.891
estimates,418,1962,6.027
estimates,418,1963,6.144
estimates,418,1964,6.247
estimates,418,1965,6.34
estimates,418,1966,6.502
estimates,418,1967,6.645
estimates,418,1968,6.763
estimates,418,1969,6.852
estimates,418,1970,6.911
estimates,418,1971,7.025
estimates,418,1972,7.104
estimates,418,1973,7.156
estimates,418,1974,7.192
estimates,418,1975,7.219
estimates,418,1976,7.465
estimates,418,1977,7.708
estimates,418,1978,7.944
estimates,418,1979,8.171
estimates,418,1980,8.385
estimates,418,1981,8.496
estimates,418,1982,8.574
estimates,418,1983,8.621
estimates,418,1984,8.641
estimates,418,1985,8.636
estimates,418,1986,8.673
estimates,418,1987,8.676
estimates,418,1988,8.652
estimates,418,1989,8.605
estimates,418,1990,8.541
estimates,418,1991,8.579
estimates,418,1992,8.59
estimates,418,1993,8.577
estimates,418,1994,8.537
estimates,418,1995,8.474
estimates,418,1996,8.513
estimates,418,1997,8.524
estimates,418,1998,8.513
estimates,418,1999,8.485
estimates,418,2000,8.442
estimates,418,2001,8.468
estimates,418,2002,8.478
estimates,418,2003,8.466
estimates,418,2004,8.427
estimates,418,2005,8.358
estimates,418,2006,8.291
estimates,418,2007,8.2
estimates,418,2008,8.092
estimates,418,2009,7.976
estimates,418,2010,7.858
estimates,418,2011,7.787
estimates,418,2012,7.709
estimates,418,2013,7.638
estimates,418,2014,7.589
estimates,418,2015,7.569
medium_variant,418,2015,7.569
medium_variant,418,2016,7.603
medium_variant,418,2017,7.653
medium_variant,418,2018,7.719
medium_variant,418,2019,7.796
medium_variant,418,2020,7.883
medium_variant,418,2021,8.014
medium_variant,418,2022,8.15
medium_variant,418,2023,8.291
medium_variant,418,2024,8.436
medium_variant,418,2025,8.585
medium_variant,418,2026,8.763
medium_variant,418,2027,8.939
medium_variant,418,2028,9.112
medium_variant,418,2029,9.284
medium_variant,418,2030,9.455
medium_variant,418,2031,9.643
medium_variant,418,2032,9.826
medium_variant,418,2033,10.009
medium_variant,418,2034,10.201
medium_variant,418,2035,10.404
medium_variant,418,2036,10.629
medium_variant,418,2037,10.862
medium_variant,418,2038,11.104
medium_variant,418,2039,11.356
medium_variant,418,2040,11.618
medium_variant,418,2041,11.895
medium_variant,418,2042,12.184
medium_variant,418,2043,12.492
medium_variant,418,2044,12.825
medium_variant,418,2045,13.193
medium_variant,418,2046,13.588
medium_variant,418,2047,14.011
medium_variant,418,2048,14.476
medium_variant,418,2049,15
medium_variant,418,2050,15.594
medium_variant,418,2051,16.236
medium_variant,418,2052,16.932
medium_variant,418,2053,17.689
medium_variant,418,2054,18.517
medium_variant,418,2055,19.421
medium_variant,418,2056,20.353
medium_variant,418,2057,21.348
medium_variant,418,2058,22.379
medium_variant,418,2059,23.403
medium_variant,418,2060,24.391
medium_variant,418,2061,25.282
medium_variant,418,2062,26.134
medium_variant,418,2063,26.948
medium_variant,418,2064,27.724
medium_variant,418,2065,28.465
medium_variant,418,2066,29.084
medium_variant,418,2067,29.656
medium_variant,418,2068,30.215
medium_variant,418,2069,30.81
medium_variant,418,2070,31.471
medium_variant,418,2071,32.1
medium_variant,418,2072,32.79
medium_variant,418,2073,33.533
medium_variant,418,2074,34.313
medium_variant,418,2075,35.121
