variant,country,year,oldagedependencyratio2064
estimates,214,1950,6.718
estimates,214,1951,6.688
estimates,214,1952,6.641
estimates,214,1953,6.581
estimates,214,1954,6.513
estimates,214,1955,6.44
estimates,214,1956,6.454
estimates,214,1957,6.455
estimates,214,1958,6.45
estimates,214,1959,6.444
estimates,214,1960,6.442
estimates,214,1961,6.5
estimates,214,1962,6.554
estimates,214,1963,6.602
estimates,214,1964,6.644
estimates,214,1965,6.681
estimates,214,1966,6.751
estimates,214,1967,6.807
estimates,214,1968,6.852
estimates,214,1969,6.886
estimates,214,1970,6.91
estimates,214,1971,6.958
estimates,214,1972,6.991
estimates,214,1973,7.015
estimates,214,1974,7.034
estimates,214,1975,7.052
estimates,214,1976,7.093
estimates,214,1977,7.127
estimates,214,1978,7.158
estimates,214,1979,7.191
estimates,214,1980,7.226
estimates,214,1981,7.307
estimates,214,1982,7.385
estimates,214,1983,7.465
estimates,214,1984,7.551
estimates,214,1985,7.646
estimates,214,1986,7.799
estimates,214,1987,7.954
estimates,214,1988,8.111
estimates,214,1989,8.273
estimates,214,1990,8.439
estimates,214,1991,8.633
estimates,214,1992,8.825
estimates,214,1993,9.018
estimates,214,1994,9.216
estimates,214,1995,9.421
estimates,214,1996,9.619
estimates,214,1997,9.817
estimates,214,1998,10.013
estimates,214,1999,10.206
estimates,214,2000,10.395
estimates,214,2001,10.57
estimates,214,2002,10.741
estimates,214,2003,10.901
estimates,214,2004,11.041
estimates,214,2005,11.157
estimates,214,2006,11.243
estimates,214,2007,11.311
estimates,214,2008,11.376
estimates,214,2009,11.451
estimates,214,2010,11.547
estimates,214,2011,11.649
estimates,214,2012,11.767
estimates,214,2013,11.91
estimates,214,2014,12.082
estimates,214,2015,12.29
medium_variant,214,2015,12.29
medium_variant,214,2016,12.522
medium_variant,214,2017,12.785
medium_variant,214,2018,13.078
medium_variant,214,2019,13.4
medium_variant,214,2020,13.747
medium_variant,214,2021,14.097
medium_variant,214,2022,14.468
medium_variant,214,2023,14.859
medium_variant,214,2024,15.27
medium_variant,214,2025,15.701
medium_variant,214,2026,16.115
medium_variant,214,2027,16.545
medium_variant,214,2028,16.988
medium_variant,214,2029,17.44
medium_variant,214,2030,17.899
medium_variant,214,2031,18.321
medium_variant,214,2032,18.748
medium_variant,214,2033,19.182
medium_variant,214,2034,19.624
medium_variant,214,2035,20.077
medium_variant,214,2036,20.497
medium_variant,214,2037,20.926
