variant,country,year,oldagedependencyratio2064
estimates,598,1950,8.924
estimates,598,1951,8.702
estimates,598,1952,8.364
estimates,598,1953,7.926
estimates,598,1954,7.401
estimates,598,1955,6.803
estimates,598,1956,6.569
estimates,598,1957,6.277
estimates,598,1958,5.95
estimates,598,1959,5.616
estimates,598,1960,5.285
estimates,598,1961,5.268
estimates,598,1962,5.242
estimates,598,1963,5.19
estimates,598,1964,5.099
estimates,598,1965,4.965
estimates,598,1966,5.031
estimates,598,1967,5.062
estimates,598,1968,5.057
estimates,598,1969,5.015
estimates,598,1970,4.939
estimates,598,1971,5.008
estimates,598,1972,5.043
estimates,598,1973,5.046
estimates,598,1974,5.021
estimates,598,1975,4.973
estimates,598,1976,5.045
estimates,598,1977,5.092
estimates,598,1978,5.113
estimates,598,1979,5.111
estimates,598,1980,5.086
estimates,598,1981,5.166
estimates,598,1982,5.223
estimates,598,1983,5.257
estimates,598,1984,5.27
estimates,598,1985,5.266
estimates,598,1986,5.334
estimates,598,1987,5.379
estimates,598,1988,5.397
estimates,598,1989,5.388
estimates,598,1990,5.351
estimates,598,1991,5.39
estimates,598,1992,5.399
estimates,598,1993,5.384
estimates,598,1994,5.353
estimates,598,1995,5.313
estimates,598,1996,5.35
estimates,598,1997,5.371
estimates,598,1998,5.378
estimates,598,1999,5.373
estimates,598,2000,5.358
estimates,598,2001,5.416
estimates,598,2002,5.459
estimates,598,2003,5.488
estimates,598,2004,5.505
estimates,598,2005,5.514
estimates,598,2006,5.593
estimates,598,2007,5.66
estimates,598,2008,5.715
estimates,598,2009,5.758
estimates,598,2010,5.79
estimates,598,2011,5.877
estimates,598,2012,5.947
estimates,598,2013,6.006
estimates,598,2014,6.062
estimates,598,2015,6.119
medium_variant,598,2015,6.119
medium_variant,598,2016,6.239
medium_variant,598,2017,6.35
medium_variant,598,2018,6.448
medium_variant,598,2019,6.533
medium_variant,598,2020,6.604
medium_variant,598,2021,6.724
medium_variant,598,2022,6.828
medium_variant,598,2023,6.917
medium_variant,598,2024,6.994
medium_variant,598,2025,7.064
medium_variant,598,2026,7.187
medium_variant,598,2027,7.298
medium_variant,598,2028,7.4
medium_variant,598,2029,7.496
medium_variant,598,2030,7.588
medium_variant,598,2031,7.736
medium_variant,598,2032,7.871
medium_variant,598,2033,8.006
medium_variant,598,2034,8.164
medium_variant,598,2035,8.353
medium_variant,598,2036,8.627
medium_variant,598,2037,8.913
medium_variant,598,2038,9.197
