variant,country,year,oldagedependencyratio2064
estimates,275,1950,12.05
estimates,275,1951,12.039
estimates,275,1952,11.939
estimates,275,1953,11.76
estimates,275,1954,11.515
estimates,275,1955,11.215
estimates,275,1956,11.172
estimates,275,1957,11.073
estimates,275,1958,10.902
estimates,275,1959,10.641
estimates,275,1960,10.287
estimates,275,1961,10.131
estimates,275,1962,9.897
estimates,275,1963,9.595
estimates,275,1964,9.241
estimates,275,1965,8.841
estimates,275,1966,8.717
estimates,275,1967,8.519
estimates,275,1968,8.25
estimates,275,1969,7.921
estimates,275,1970,7.53
estimates,275,1971,7.405
estimates,275,1972,7.277
estimates,275,1973,7.139
estimates,275,1974,6.977
estimates,275,1975,6.791
estimates,275,1976,6.712
estimates,275,1977,6.604
estimates,275,1978,6.472
estimates,275,1979,6.318
estimates,275,1980,6.145
estimates,275,1981,6.063
estimates,275,1982,5.963
estimates,275,1983,5.855
estimates,275,1984,5.751
estimates,275,1985,5.658
estimates,275,1986,5.635
estimates,275,1987,5.618
estimates,275,1988,5.601
estimates,275,1989,5.579
estimates,275,1990,5.549
estimates,275,1991,5.541
estimates,275,1992,5.529
estimates,275,1993,5.52
estimates,275,1994,5.522
estimates,275,1995,5.538
estimates,275,1996,5.568
estimates,275,1997,5.602
estimates,275,1998,5.646
estimates,275,1999,5.704
estimates,275,2000,5.777
estimates,275,2001,5.869
estimates,275,2002,5.96
estimates,275,2003,6.044
estimates,275,2004,6.114
estimates,275,2005,6.166
estimates,275,2006,6.224
estimates,275,2007,6.266
estimates,275,2008,6.297
estimates,275,2009,6.327
estimates,275,2010,6.36
estimates,275,2011,6.401
estimates,275,2012,6.439
estimates,275,2013,6.474
estimates,275,2014,6.498
estimates,275,2015,6.512
medium_variant,275,2015,6.512
medium_variant,275,2016,6.519
medium_variant,275,2017,6.522
medium_variant,275,2018,6.525
medium_variant,275,2019,6.536
medium_variant,275,2020,6.559
medium_variant,275,2021,6.593
medium_variant,275,2022,6.632
medium_variant,275,2023,6.689
medium_variant,275,2024,6.776
medium_variant,275,2025,6.899
medium_variant,275,2026,7.05
medium_variant,275,2027,7.225
medium_variant,275,2028,7.419
medium_variant,275,2029,7.622
medium_variant,275,2030,7.829
medium_variant,275,2031,8.035
medium_variant,275,2032,8.242
medium_variant,275,2033,8.451
medium_variant,275,2034,8.66
medium_variant,275,2035,8.87
medium_variant,275,2036,9.067
medium_variant,275,2037,9.26
medium_variant,275,2038,9.459
medium_variant,275,2039,9.67
medium_variant,275,2040,9.898
medium_variant,275,2041,10.121
medium_variant,275,2042,10.358
medium_variant,275,2043,10.608
medium_variant,275,2044,10.864
medium_variant,275,2045,11.127
medium_variant,275,2046,11.368
medium_variant,275,2047,11.616
medium_variant,275,2048,11.878
medium_variant,275,2049,12.164
medium_variant,275,2050,12.481
medium_variant,275,2051,12.791
medium_variant,275,2052,13.122
medium_variant,275,2053,13.483
medium_variant,275,2054,13.892
medium_variant,275,2055,14.354
medium_variant,275,2056,14.823
medium_variant,275,2057,15.334
medium_variant,275,2058,15.874
medium_variant,275,2059,16.423
medium_variant,275,2060,16.967
medium_variant,275,2061,17.46
medium_variant,275,2062,17.95
medium_variant,275,2063,18.431
medium_variant,275,2064,18.899
medium_variant,275,2065,19.353
medium_variant,275,2066,19.731
medium_variant,275,2067,20.092
medium_variant,275,2068,20.45
medium_variant,275,2069,20.821
medium_variant,275,2070,21.216
medium_variant,275,2071,21.561
medium_variant,275,2072,21.927
medium_variant,275,2073,22.318
medium_variant,275,2074,22.742
medium_variant,275,2075,23.2
