country,variant,freq,year,birthper1000population
512,estimates,5yearly,1950,49.092
512,estimates,5yearly,1955,49.436
512,estimates,5yearly,1960,49.116
512,estimates,5yearly,1965,48.569
512,estimates,5yearly,1970,48.001
512,estimates,5yearly,1975,50.119
512,estimates,5yearly,1980,48.221
512,estimates,5yearly,1985,42.931
512,estimates,5yearly,1990,33.426
512,estimates,5yearly,1995,26.836
512,estimates,5yearly,2000,22.394
512,estimates,5yearly,2005,21.881
512,estimates,5yearly,2010,21.529
512,constant_fertility,5yearly,2015,19.439
512,constant_mortality,5yearly,2015,17.245
512,high_variant,5yearly,2015,18.855
512,instant_replacement,5yearly,2015,14.268
512,low_variant,5yearly,2015,15.603
512,medium_variant,5yearly,2015,17.236
512,momentum,5yearly,2015,14.648
512,no_change,5yearly,2015,19.45
512,zero_migration,5yearly,2015,17.631
512,constant_fertility,5yearly,2020,17.406
512,constant_mortality,5yearly,2020,14.157
512,high_variant,5yearly,2020,16.383
512,instant_replacement,5yearly,2020,13.084
512,low_variant,5yearly,2020,11.814
512,medium_variant,5yearly,2020,14.129
512,momentum,5yearly,2020,13.382
512,no_change,5yearly,2020,17.44
512,zero_migration,5yearly,2020,14.333
512,constant_fertility,5yearly,2025,15.898
512,constant_mortality,5yearly,2025,11.966
512,high_variant,5yearly,2025,14.397
512,instant_replacement,5yearly,2025,12.065
512,low_variant,5yearly,2025,9.298
512,medium_variant,5yearly,2025,11.912
512,momentum,5yearly,2025,11.849
512,no_change,5yearly,2025,15.969
512,zero_migration,5yearly,2025,11.549
512,constant_fertility,5yearly,2030,15.131
512,constant_mortality,5yearly,2030,10.76
512,high_variant,5yearly,2030,12.928
512,instant_replacement,5yearly,2030,11.544
512,low_variant,5yearly,2030,8.237
512,medium_variant,5yearly,2030,10.67
512,momentum,5yearly,2030,11.356
512,no_change,5yearly,2030,15.254
512,zero_migration,5yearly,2030,10.298
512,constant_fertility,5yearly,2035,15.313
512,constant_mortality,5yearly,2035,10.477
512,high_variant,5yearly,2035,12.608
512,instant_replacement,5yearly,2035,11.611
512,low_variant,5yearly,2035,7.859
512,medium_variant,5yearly,2035,10.331
512,momentum,5yearly,2035,11.968
512,no_change,5yearly,2035,15.515
512,zero_migration,5yearly,2035,10.375
512,constant_fertility,5yearly,2040,15.954
512,constant_mortality,5yearly,2040,10.607
512,high_variant,5yearly,2040,12.917
512,instant_replacement,5yearly,2040,11.665
512,low_variant,5yearly,2040,7.698
512,medium_variant,5yearly,2040,10.382
512,momentum,5yearly,2040,12.64
512,no_change,5yearly,2040,16.266
512,zero_migration,5yearly,2040,10.853
512,constant_fertility,5yearly,2045,16.383
512,constant_mortality,5yearly,2045,10.554
512,high_variant,5yearly,2045,13.174
512,instant_replacement,5yearly,2045,11.252
512,low_variant,5yearly,2045,7.275
512,medium_variant,5yearly,2045,10.235
512,momentum,5yearly,2045,12.453
512,no_change,5yearly,2045,16.83
512,zero_migration,5yearly,2045,10.782
512,constant_fertility,5yearly,2050,16.367
512,constant_mortality,5yearly,2050,10.123
512,high_variant,5yearly,2050,12.964
512,instant_replacement,5yearly,2050,10.721
512,low_variant,5yearly,2050,6.554
512,medium_variant,5yearly,2050,9.705
512,momentum,5yearly,2050,11.774
512,no_change,5yearly,2050,16.964
