country,variant,freq,year,birthper1000population
376,estimates,5yearly,1950,32.976
376,estimates,5yearly,1955,27.372
376,estimates,5yearly,1960,25.542
376,estimates,5yearly,1965,25.347
376,estimates,5yearly,1970,27.443
376,estimates,5yearly,1975,26.245
376,estimates,5yearly,1980,23.735
376,estimates,5yearly,1985,22.682
376,estimates,5yearly,1990,21.413
376,estimates,5yearly,1995,21.364
376,estimates,5yearly,2000,21.167
376,estimates,5yearly,2005,21.173
376,estimates,5yearly,2010,21.412
376,constant_fertility,5yearly,2015,20.435
376,constant_mortality,5yearly,2015,19.637
376,high_variant,5yearly,2015,21.211
376,instant_replacement,5yearly,2015,14.083
376,low_variant,5yearly,2015,18.016
376,medium_variant,5yearly,2015,19.62
376,momentum,5yearly,2015,14.067
376,no_change,5yearly,2015,20.452
376,zero_migration,5yearly,2015,19.55
376,constant_fertility,5yearly,2020,19.734
376,constant_mortality,5yearly,2020,18.322
376,high_variant,5yearly,2020,20.574
376,instant_replacement,5yearly,2020,13.974
376,low_variant,5yearly,2020,15.89
376,medium_variant,5yearly,2020,18.266
376,momentum,5yearly,2020,13.91
376,no_change,5yearly,2020,19.794
376,zero_migration,5yearly,2020,18.087
376,constant_fertility,5yearly,2025,19.488
376,constant_mortality,5yearly,2025,17.552
376,high_variant,5yearly,2025,20.111
376,instant_replacement,5yearly,2025,14.119
376,low_variant,5yearly,2025,14.617
376,medium_variant,5yearly,2025,17.44
376,momentum,5yearly,2025,14.067
376,no_change,5yearly,2025,19.613
376,zero_migration,5yearly,2025,17.212
376,constant_fertility,5yearly,2030,19.618
376,constant_mortality,5yearly,2030,17.248
376,high_variant,5yearly,2030,19.53
376,instant_replacement,5yearly,2030,14.501
376,low_variant,5yearly,2030,14.389
376,medium_variant,5yearly,2030,17.065
376,momentum,5yearly,2030,14.535
376,no_change,5yearly,2030,19.824
376,zero_migration,5yearly,2030,16.856
376,constant_fertility,5yearly,2035,19.828
376,constant_mortality,5yearly,2035,17.069
376,high_variant,5yearly,2035,19.227
376,instant_replacement,5yearly,2035,14.617
376,low_variant,5yearly,2035,14.162
376,medium_variant,5yearly,2035,16.81
376,momentum,5yearly,2035,14.781
376,no_change,5yearly,2035,20.122
376,zero_migration,5yearly,2035,16.661
376,constant_fertility,5yearly,2040,19.846
376,constant_mortality,5yearly,2040,16.751
376,high_variant,5yearly,2040,18.987
376,instant_replacement,5yearly,2040,14.154
376,low_variant,5yearly,2040,13.654
376,medium_variant,5yearly,2040,16.42
376,momentum,5yearly,2040,14.425
376,no_change,5yearly,2040,20.224
376,zero_migration,5yearly,2040,16.323
376,constant_fertility,5yearly,2045,19.628
376,constant_mortality,5yearly,2045,16.109
376,high_variant,5yearly,2045,18.609
376,instant_replacement,5yearly,2045,13.168
376,low_variant,5yearly,2045,12.7
376,medium_variant,5yearly,2045,15.718
376,momentum,5yearly,2045,13.481
376,no_change,5yearly,2045,20.08
376,zero_migration,5yearly,2045,15.63
376,constant_fertility,5yearly,2050,19.335
376,constant_mortality,5yearly,2050,15.316
376,high_variant,5yearly,2050,18.12
376,instant_replacement,5yearly,2050,12.135
376,low_variant,5yearly,2050,11.566
376,medium_variant,5yearly,2050,14.872
376,momentum,5yearly,2050,12.448
376,no_change,5yearly,2050,19.856
376,zero_migration,5yearly,2050,14.758
376,constant_fertility,5yearly,2055,19.171
376,constant_mortality,5yearly,2055,14.582
376,high_variant,5yearly,2055,17.539
376,instant_replacement,5yearly,2055,11.719
