country,variant,freq,year,birthper1000population
246,estimates,5yearly,1950,22.42
246,estimates,5yearly,1955,19.444
246,estimates,5yearly,1960,18.221
246,estimates,5yearly,1965,15.919
246,estimates,5yearly,1970,12.915
246,estimates,5yearly,1975,13.538
246,estimates,5yearly,1980,13.339
246,estimates,5yearly,1985,12.558
246,estimates,5yearly,1990,12.871
246,estimates,5yearly,1995,11.473
246,estimates,5yearly,2000,10.944
246,estimates,5yearly,2005,11.22
246,estimates,5yearly,2010,10.796
246,constant_fertility,5yearly,2015,10.77
246,constant_mortality,5yearly,2015,10.863
246,high_variant,5yearly,2015,12.324
246,instant_replacement,5yearly,2015,12.489
246,low_variant,5yearly,2015,9.362
246,medium_variant,5yearly,2015,10.848
246,momentum,5yearly,2015,12.47
246,no_change,5yearly,2015,10.784
246,zero_migration,5yearly,2015,10.79
246,constant_fertility,5yearly,2020,10.542
246,constant_mortality,5yearly,2020,10.736
246,high_variant,5yearly,2020,12.891
246,instant_replacement,5yearly,2020,12.127
246,low_variant,5yearly,2020,8.406
246,medium_variant,5yearly,2020,10.678
246,momentum,5yearly,2020,12.021
246,no_change,5yearly,2020,10.599
246,zero_migration,5yearly,2020,10.497
246,constant_fertility,5yearly,2025,10.203
246,constant_mortality,5yearly,2025,10.49
246,high_variant,5yearly,2025,12.909
246,instant_replacement,5yearly,2025,11.634
246,low_variant,5yearly,2025,7.684
246,medium_variant,5yearly,2025,10.365
246,momentum,5yearly,2025,11.483
246,no_change,5yearly,2025,10.326
246,zero_migration,5yearly,2025,10.075
246,constant_fertility,5yearly,2030,9.964
246,constant_mortality,5yearly,2030,10.346
246,high_variant,5yearly,2030,12.462
246,instant_replacement,5yearly,2030,11.268
246,low_variant,5yearly,2030,7.626
246,medium_variant,5yearly,2030,10.138
246,momentum,5yearly,2030,11.153
246,no_change,5yearly,2030,10.169
246,zero_migration,5yearly,2030,9.795
246,constant_fertility,5yearly,2035,9.935
246,constant_mortality,5yearly,2035,10.43
246,high_variant,5yearly,2035,12.407
246,instant_replacement,5yearly,2035,11.264
246,low_variant,5yearly,2035,7.66
246,medium_variant,5yearly,2035,10.13
246,momentum,5yearly,2035,11.262
246,no_change,5yearly,2035,10.23
246,zero_migration,5yearly,2035,9.785
246,constant_fertility,5yearly,2040,10
246,constant_mortality,5yearly,2040,10.629
246,high_variant,5yearly,2040,12.753
246,instant_replacement,5yearly,2040,11.584
246,low_variant,5yearly,2040,7.609
246,medium_variant,5yearly,2040,10.238
246,momentum,5yearly,2040,11.721
246,no_change,5yearly,2040,10.384
246,zero_migration,5yearly,2040,9.888
246,constant_fertility,5yearly,2045,10.017
246,constant_mortality,5yearly,2045,10.767
246,high_variant,5yearly,2045,13.307
246,instant_replacement,5yearly,2045,11.975
246,low_variant,5yearly,2045,7.319
246,medium_variant,5yearly,2045,10.296
246,momentum,5yearly,2045,12.224
246,no_change,5yearly,2045,10.477
246,zero_migration,5yearly,2045,9.906
246,constant_fertility,5yearly,2050,9.946
246,constant_mortality,5yearly,2050,10.8
246,high_variant,5yearly,2050,13.75
246,instant_replacement,5yearly,2050,12.126
246,low_variant,5yearly,2050,6.915
246,medium_variant,5yearly,2050,10.262
246,momentum,5yearly,2050,12.444
246,no_change,5yearly,2050,10.472
246,zero_migration,5yearly,2050,9.819
246,constant_fertility,5yearly,2055,9.812
246,constant_mortality,5yearly,2055,10.766
246,high_variant,5yearly,2055,13.849
246,instant_replacement,5yearly,2055,11.957
246,low_variant,5yearly,2055,6.619
246,medium_variant,5yearly,2055,10.165
246,momentum,5yearly,2055,12.31
246,no_change,5yearly,2055,10.399
246,zero_migration,5yearly,2055,9.689
246,constant_fertility,5yearly,2060,9.672
246,constant_mortality,5yearly,2060,10.705
246,high_variant,5yearly,2060,13.667
246,instant_replacement,5yearly,2060,11.695
246,low_variant,5yearly,2060,6.482
246,medium_variant,5yearly,2060,10.04
246,momentum,5yearly,2060,12.1
246,no_change,5yearly,2060,10.321
246,zero_migration,5yearly,2060,9.567
246,constant_fertility,5yearly,2065,9.576
246,constant_mortality,5yearly,2065,10.696
246,high_variant,5yearly,2065,13.496
246,instant_replacement,5yearly,2065,11.558
246,low_variant,5yearly,2065,6.451
246,medium_variant,5yearly,2065,9.96
246,momentum,5yearly,2065,12.073
246,no_change,5yearly,2065,10.296
246,zero_migration,5yearly,2065,9.519
246,constant_fertility,5yearly,2070,9.523
246,constant_mortality,5yearly,2070,10.736
246,high_variant,5yearly,2070,13.5
246,instant_replacement,5yearly,2070,11.584
246,low_variant,5yearly,2070,6.404
246,medium_variant,5yearly,2070,9.923
246,momentum,5yearly,2070,12.253
246,no_change,5yearly,2070,10.319
246,zero_migration,5yearly,2070,9.523
246,constant_fertility,5yearly,2075,9.475
246,constant_mortality,5yearly,2075,10.785
246,high_variant,5yearly,2075,13.647
246,instant_replacement,5yearly,2075,11.669
246,low_variant,5yearly,2075,6.291
246,medium_variant,5yearly,2075,9.896
246,momentum,5yearly,2075,12.485
246,no_change,5yearly,2075,10.344
246,zero_migration,5yearly,2075,9.525
246,constant_fertility,5yearly,2080,9.398
246,constant_mortality,5yearly,2080,10.805
246,high_variant,5yearly,2080,13.782
246,instant_replacement,5yearly,2080,11.679
246,low_variant,5yearly,2080,6.135
246,medium_variant,5yearly,2080,9.849
246,momentum,5yearly,2080,12.592
246,no_change,5yearly,2080,10.333
246,zero_migration,5yearly,2080,9.488
246,constant_fertility,5yearly,2085,9.293
246,constant_mortality,5yearly,2085,10.776
246,high_variant,5yearly,2085,13.767
246,instant_replacement,5yearly,2085,11.561
246,low_variant,5yearly,2085,5.986
246,medium_variant,5yearly,2085,9.76
246,momentum,5yearly,2085,12.521
246,no_change,5yearly,2085,10.288
246,zero_migration,5yearly,2085,9.403
246,constant_fertility,5yearly,2090,9.183
246,constant_mortality,5yearly,2090,10.729
246,high_variant,5yearly,2090,13.612
246,instant_replacement,5yearly,2090,11.372
246,low_variant,5yearly,2090,5.894
246,medium_variant,5yearly,2090,9.654
246,momentum,5yearly,2090,12.372
246,no_change,5yearly,2090,10.237
246,zero_migration,5yearly,2090,9.309
246,constant_fertility,5yearly,2095,9.085
246,constant_mortality,5yearly,2095,10.7
246,high_variant,5yearly,2095,13.426
246,instant_replacement,5yearly,2095,11.211
246,low_variant,5yearly,2095,5.858
246,medium_variant,5yearly,2095,9.559
246,momentum,5yearly,2095,12.284
246,no_change,5yearly,2095,10.206
246,zero_migration,5yearly,2095,9.239
