country,variant,freq,year,birthper1000population
630,estimates,5yearly,1950,37.361
630,estimates,5yearly,1955,34.754
630,estimates,5yearly,1960,32.261
630,estimates,5yearly,1965,26.691
630,estimates,5yearly,1970,24.958
630,estimates,5yearly,1975,23.723
630,estimates,5yearly,1980,20.512
630,estimates,5yearly,1985,18.586
630,estimates,5yearly,1990,17.452
630,estimates,5yearly,1995,15.37
630,estimates,5yearly,2000,14.023
630,estimates,5yearly,2005,12.825
630,estimates,5yearly,2010,11.195
630,constant_fertility,5yearly,2015,10.924
630,constant_mortality,5yearly,2015,10.589
630,high_variant,5yearly,2015,12.32
630,instant_replacement,5yearly,2015,14.763
630,low_variant,5yearly,2015,8.816
630,medium_variant,5yearly,2015,10.576
630,momentum,5yearly,2015,14.835
630,no_change,5yearly,2015,10.938
630,zero_migration,5yearly,2015,10.603
630,constant_fertility,5yearly,2020,10.428
630,constant_mortality,5yearly,2020,10.129
630,high_variant,5yearly,2020,12.651
630,instant_replacement,5yearly,2020,13.911
630,low_variant,5yearly,2020,7.425
630,medium_variant,5yearly,2020,10.08
630,momentum,5yearly,2020,14.104
630,no_change,5yearly,2020,10.479
630,zero_migration,5yearly,2020,10.15
630,constant_fertility,5yearly,2025,9.75
630,constant_mortality,5yearly,2025,9.811
630,high_variant,5yearly,2025,12.596
630,instant_replacement,5yearly,2025,12.899
630,low_variant,5yearly,2025,6.635
630,medium_variant,5yearly,2025,9.708
630,momentum,5yearly,2025,13.197
630,no_change,5yearly,2025,9.853
630,zero_migration,5yearly,2025,9.802
630,constant_fertility,5yearly,2030,9.013
630,constant_mortality,5yearly,2030,9.412
630,high_variant,5yearly,2030,11.803
630,instant_replacement,5yearly,2030,11.942
630,low_variant,5yearly,2030,6.463
630,medium_variant,5yearly,2030,9.244
630,momentum,5yearly,2030,12.321
630,no_change,5yearly,2030,9.178
630,zero_migration,5yearly,2030,9.343
630,constant_fertility,5yearly,2035,8.394
630,constant_mortality,5yearly,2035,8.986
630,high_variant,5yearly,2035,11.189
630,instant_replacement,5yearly,2035,11.385
630,low_variant,5yearly,2035,6.14
630,medium_variant,5yearly,2035,8.748
630,momentum,5yearly,2035,11.851
630,no_change,5yearly,2035,8.623
630,zero_migration,5yearly,2035,8.865
630,constant_fertility,5yearly,2040,7.964
630,constant_mortality,5yearly,2040,8.644
630,high_variant,5yearly,2040,10.996
630,instant_replacement,5yearly,2040,11.427
630,low_variant,5yearly,2040,5.665
630,medium_variant,5yearly,2040,8.332
630,momentum,5yearly,2040,12.006
