country,variant,freq,year,birthper1000population
638,estimates,5yearly,1950,49.595
638,estimates,5yearly,1955,45.006
638,estimates,5yearly,1960,43.037
638,estimates,5yearly,1965,36.539
638,estimates,5yearly,1970,26.783
638,estimates,5yearly,1975,23.46
638,estimates,5yearly,1980,23.387
638,estimates,5yearly,1985,24.168
638,estimates,5yearly,1990,21.992
638,estimates,5yearly,1995,20.278
638,estimates,5yearly,2000,19.665
638,estimates,5yearly,2005,17.85
638,estimates,5yearly,2010,16.6
638,constant_fertility,5yearly,2015,15.66
638,constant_mortality,5yearly,2015,14.912
638,high_variant,5yearly,2015,16.465
638,instant_replacement,5yearly,2015,13.454
638,low_variant,5yearly,2015,13.311
638,medium_variant,5yearly,2015,14.894
638,momentum,5yearly,2015,13.644
638,no_change,5yearly,2015,15.678
638,zero_migration,5yearly,2015,15.073
638,constant_fertility,5yearly,2020,15.396
638,constant_mortality,5yearly,2020,14.085
638,high_variant,5yearly,2020,16.38
638,instant_replacement,5yearly,2020,13.382
638,low_variant,5yearly,2020,11.592
638,medium_variant,5yearly,2020,14.02
638,momentum,5yearly,2020,13.871
638,no_change,5yearly,2020,15.466
638,zero_migration,5yearly,2020,14.441
638,constant_fertility,5yearly,2025,15.355
638,constant_mortality,5yearly,2025,13.656
638,high_variant,5yearly,2025,16.315
638,instant_replacement,5yearly,2025,13.464
638,low_variant,5yearly,2025,10.557
638,medium_variant,5yearly,2025,13.517
638,momentum,5yearly,2025,14.144
638,no_change,5yearly,2025,15.51
638,zero_migration,5yearly,2025,14.027
638,constant_fertility,5yearly,2030,15.16
638,constant_mortality,5yearly,2030,13.229
638,high_variant,5yearly,2030,15.658
638,instant_replacement,5yearly,2030,13.299
638,low_variant,5yearly,2030,10.136
638,medium_variant,5yearly,2030,12.998
638,momentum,5yearly,2030,14.102
638,no_change,5yearly,2030,15.423
638,zero_migration,5yearly,2030,13.509
638,constant_fertility,5yearly,2035,14.766
638,constant_mortality,5yearly,2035,12.689
638,high_variant,5yearly,2035,15.067
638,instant_replacement,5yearly,2035,12.758
638,low_variant,5yearly,2035,9.491
638,medium_variant,5yearly,2035,12.357
638,momentum,5yearly,2035,13.68
638,no_change,5yearly,2035,15.148
638,zero_migration,5yearly,2035,12.866
638,constant_fertility,5yearly,2040,14.382
638,constant_mortality,5yearly,2040,12.118
638,high_variant,5yearly,2040,14.65
