country,variant,freq,year,birthper1000population
690,estimates,5yearly,1950,39.189
690,estimates,5yearly,1955,37.473
690,estimates,5yearly,1960,38.452
690,estimates,5yearly,1965,36.436
690,estimates,5yearly,1970,33.26
690,estimates,5yearly,1975,29.304
690,estimates,5yearly,1980,26.674
690,estimates,5yearly,1985,24.31
690,estimates,5yearly,1990,22.108
690,estimates,5yearly,1995,18.989
690,estimates,5yearly,2000,19.204
690,estimates,5yearly,2005,18.935
690,estimates,5yearly,2010,17.733
690,constant_fertility,5yearly,2015,16.207
690,constant_mortality,5yearly,2015,15.434
690,high_variant,5yearly,2015,17.053
690,instant_replacement,5yearly,2015,14.331
690,low_variant,5yearly,2015,13.768
690,medium_variant,5yearly,2015,15.418
690,momentum,5yearly,2015,14.46
690,no_change,5yearly,2015,16.223
690,zero_migration,5yearly,2015,15.51
690,constant_fertility,5yearly,2020,14.638
690,constant_mortality,5yearly,2020,13.394
690,high_variant,5yearly,2020,15.601
690,instant_replacement,5yearly,2020,13.033
690,low_variant,5yearly,2020,11.023
690,medium_variant,5yearly,2020,13.344
690,momentum,5yearly,2020,13.365
690,no_change,5yearly,2020,14.693
690,zero_migration,5yearly,2020,13.588
690,constant_fertility,5yearly,2025,14.089
690,constant_mortality,5yearly,2025,12.438
690,high_variant,5yearly,2025,14.9
690,instant_replacement,5yearly,2025,12.551
690,low_variant,5yearly,2025,9.605
690,medium_variant,5yearly,2025,12.328
690,momentum,5yearly,2025,13.032
690,no_change,5yearly,2025,14.213
690,zero_migration,5yearly,2025,12.643
690,constant_fertility,5yearly,2030,14.411
690,constant_mortality,5yearly,2030,12.368
690,high_variant,5yearly,2030,14.705
690,instant_replacement,5yearly,2030,12.739
690,low_variant,5yearly,2030,9.469
690,medium_variant,5yearly,2030,12.178
690,momentum,5yearly,2030,13.31
690,no_change,5yearly,2030,14.634
690,zero_migration,5yearly,2030,12.476
690,constant_fertility,5yearly,2035,14.93
690,constant_mortality,5yearly,2035,12.654
690,high_variant,5yearly,2035,15.068
690,instant_replacement,5yearly,2035,13.091
690,low_variant,5yearly,2035,9.472
690,medium_variant,5yearly,2035,12.351
690,momentum,5yearly,2035,13.746
690,no_change,5yearly,2035,15.285
690,zero_migration,5yearly,2035,12.591
690,constant_fertility,5yearly,2040,15.095
690,constant_mortality,5yearly,2040,12.727
690,high_variant,5yearly,2040,15.369
690,instant_replacement,5yearly,2040,13.089
690,low_variant,5yearly,2040,9.156
690,medium_variant,5yearly,2040,12.298
690,momentum,5yearly,2040,13.863
690,no_change,5yearly,2040,15.592
690,zero_migration,5yearly,2040,12.509
690,constant_fertility,5yearly,2045,14.885
690,constant_mortality,5yearly,2045,12.354
690,high_variant,5yearly,2045,15.278
690,instant_replacement,5yearly,2045,12.633
690,low_variant,5yearly,2045,8.387
690,medium_variant,5yearly,2045,11.813
690,momentum,5yearly,2045,13.587
690,no_change,5yearly,2045,15.524
690,zero_migration,5yearly,2045,12.054
690,constant_fertility,5yearly,2050,14.641
690,constant_mortality,5yearly,2050,11.783
690,high_variant,5yearly,2050,14.895
690,instant_replacement,5yearly,2050,12.129
690,low_variant,5yearly,2050,7.498
690,medium_variant,5yearly,2050,11.138
690,momentum,5yearly,2050,13.274
690,no_change,5yearly,2050,15.415
690,zero_migration,5yearly,2050,11.452
690,constant_fertility,5yearly,2055,14.646
690,constant_mortality,5yearly,2055,11.42
690,high_variant,5yearly,2055,14.581
690,instant_replacement,5yearly,2055,11.937
690,low_variant,5yearly,2055,6.88
690,medium_variant,5yearly,2055,10.68
690,momentum,5yearly,2055,13.242
690,no_change,5yearly,2055,15.544
690,zero_migration,5yearly,2055,11.029
690,constant_fertility,5yearly,2060,14.859
690,constant_mortality,5yearly,2060,11.427
690,high_variant,5yearly,2060,14.538
690,instant_replacement,5yearly,2060,12.089
690,low_variant,5yearly,2060,6.664
690,medium_variant,5yearly,2060,10.574
690,momentum,5yearly,2060,13.497
690,no_change,5yearly,2060,15.889
690,zero_migration,5yearly,2060,10.906
690,constant_fertility,5yearly,2065,15.063
690,constant_mortality,5yearly,2065,11.627
690,high_variant,5yearly,2065,14.696
