country,variant,freq,year,birthper1000population
604,estimates,5yearly,1950,47.771
604,estimates,5yearly,1955,47.341
604,estimates,5yearly,1960,46.731
604,estimates,5yearly,1965,44.273
604,estimates,5yearly,1970,40.417
604,estimates,5yearly,1975,38.25
604,estimates,5yearly,1980,34.021
604,estimates,5yearly,1985,31.648
604,estimates,5yearly,1990,28.717
604,estimates,5yearly,1995,25.441
604,estimates,5yearly,2000,23.01
604,estimates,5yearly,2005,21.357
604,estimates,5yearly,2010,20.399
604,constant_fertility,5yearly,2015,19.85
604,constant_mortality,5yearly,2015,18.755
604,high_variant,5yearly,2015,20.629
604,instant_replacement,5yearly,2015,16.99
604,low_variant,5yearly,2015,16.83
604,medium_variant,5yearly,2015,18.739
604,momentum,5yearly,2015,17.123
604,no_change,5yearly,2015,19.868
604,zero_migration,5yearly,2015,18.767
604,constant_fertility,5yearly,2020,19.058
604,constant_mortality,5yearly,2020,17.204
604,high_variant,5yearly,2020,19.896
604,instant_replacement,5yearly,2020,16.456
604,low_variant,5yearly,2020,14.308
604,medium_variant,5yearly,2020,17.149
604,momentum,5yearly,2020,16.737
604,no_change,5yearly,2020,19.12
604,zero_migration,5yearly,2020,17.216
604,constant_fertility,5yearly,2025,18.248
604,constant_mortality,5yearly,2025,15.871
604,high_variant,5yearly,2025,18.88
604,instant_replacement,5yearly,2025,15.887
604,low_variant,5yearly,2025,12.44
604,medium_variant,5yearly,2025,15.764
604,momentum,5yearly,2025,16.275
604,no_change,5yearly,2025,18.372
604,zero_migration,5yearly,2025,15.839
604,constant_fertility,5yearly,2030,17.572
604,constant_mortality,5yearly,2030,14.811
604,high_variant,5yearly,2030,17.499
604,instant_replacement,5yearly,2030,15.307
604,low_variant,5yearly,2030,11.531
604,medium_variant,5yearly,2030,14.644
604,momentum,5yearly,2030,15.783
604,no_change,5yearly,2030,17.771
604,zero_migration,5yearly,2030,14.709
604,constant_fertility,5yearly,2035,17.096
604,constant_mortality,5yearly,2035,13.99
604,high_variant,5yearly,2035,16.603
604,instant_replacement,5yearly,2035,14.679
604,low_variant,5yearly,2035,10.68
604,medium_variant,5yearly,2035,13.758
604,momentum,5yearly,2035,15.244
604,no_change,5yearly,2035,17.375
604,zero_migration,5yearly,2035,13.809
604,constant_fertility,5yearly,2040,16.773
604,constant_mortality,5yearly,2040,13.319
604,high_variant,5yearly,2040,16.093
604,instant_replacement,5yearly,2040,14.026
604,low_variant,5yearly,2040,9.805
604,medium_variant,5yearly,2040,13.019
604,momentum,5yearly,2040,14.692
604,no_change,5yearly,2040,17.137
604,zero_migration,5yearly,2040,13.064
604,constant_fertility,5yearly,2045,16.51
604,constant_mortality,5yearly,2045,12.69
604,high_variant,5yearly,2045,15.756
604,instant_replacement,5yearly,2045,13.402
604,low_variant,5yearly,2045,8.863
604,medium_variant,5yearly,2045,12.321
604,momentum,5yearly,2045,14.189
604,no_change,5yearly,2045,16.968
604,zero_migration,5yearly,2045,12.369
604,constant_fertility,5yearly,2050,16.26
604,constant_mortality,5yearly,2050,12.102
604,high_variant,5yearly,2050,15.41
604,instant_replacement,5yearly,2050,12.929
604,low_variant,5yearly,2050,7.968
604,medium_variant,5yearly,2050,11.659
604,momentum,5yearly,2050,13.856
604,no_change,5yearly,2050,16.82
604,zero_migration,5yearly,2050,11.718
604,constant_fertility,5yearly,2055,16.025
604,constant_mortality,5yearly,2055,11.618
604,high_variant,5yearly,2055,14.982
604,instant_replacement,5yearly,2055,12.656
604,low_variant,5yearly,2055,7.274
604,medium_variant,5yearly,2055,11.092
604,momentum,5yearly,2055,13.732
604,no_change,5yearly,2055,16.696
604,zero_migration,5yearly,2055,11.161
604,constant_fertility,5yearly,2060,15.831
604,constant_mortality,5yearly,2060,11.259
604,high_variant,5yearly,2060,14.522
604,instant_replacement,5yearly,2060,12.478
604,low_variant,5yearly,2060,6.808
604,medium_variant,5yearly,2060,10.64
604,momentum,5yearly,2060,13.698
604,no_change,5yearly,2060,16.615
604,zero_migration,5yearly,2060,10.711
604,constant_fertility,5yearly,2065,15.69
604,constant_mortality,5yearly,2065,11.005
604,high_variant,5yearly,2065,14.143
604,instant_replacement,5yearly,2065,12.293
604,low_variant,5yearly,2065,6.48
604,medium_variant,5yearly,2065,10.29
604,momentum,5yearly,2065,13.647
604,no_change,5yearly,2065,16.586
604,zero_migration,5yearly,2065,10.358
604,constant_fertility,5yearly,2070,15.594
604,constant_mortality,5yearly,2070,10.822
604,high_variant,5yearly,2070,13.911
604,instant_replacement,5yearly,2070,12.08
604,low_variant,5yearly,2070,6.192
604,medium_variant,5yearly,2070,10.01
604,momentum,5yearly,2070,13.559
604,no_change,5yearly,2070,16.595
604,zero_migration,5yearly,2070,10.074
604,constant_fertility,5yearly,2075,15.521
604,constant_mortality,5yearly,2075,10.678
604,high_variant,5yearly,2075,13.792
604,instant_replacement,5yearly,2075,11.873
604,low_variant,5yearly,2075,5.901
604,medium_variant,5yearly,2075,9.774
604,momentum,5yearly,2075,13.472
604,no_change,5yearly,2075,16.614
604,zero_migration,5yearly,2075,9.838
604,constant_fertility,5yearly,2080,15.452
604,constant_mortality,5yearly,2080,10.553
604,high_variant,5yearly,2080,13.693
604,instant_replacement,5yearly,2080,11.715
604,low_variant,5yearly,2080,5.619
604,medium_variant,5yearly,2080,9.563
604,momentum,5yearly,2080,13.429
604,no_change,5yearly,2080,16.626
604,zero_migration,5yearly,2080,9.63
604,constant_fertility,5yearly,2085,15.379
604,constant_mortality,5yearly,2085,10.449
604,high_variant,5yearly,2085,13.554
604,instant_replacement,5yearly,2085,11.623
604,low_variant,5yearly,2085,5.387
604,medium_variant,5yearly,2085,9.375
604,momentum,5yearly,2085,13.446
604,no_change,5yearly,2085,16.626
604,zero_migration,5yearly,2085,9.447
604,constant_fertility,5yearly,2090,15.305
604,constant_mortality,5yearly,2090,10.394
604,high_variant,5yearly,2090,13.39
604,instant_replacement,5yearly,2090,11.574
604,low_variant,5yearly,2090,5.239
604,medium_variant,5yearly,2090,9.232
604,momentum,5yearly,2090,13.495
604,no_change,5yearly,2090,16.623
604,zero_migration,5yearly,2090,9.305
604,constant_fertility,5yearly,2095,15.234
604,constant_mortality,5yearly,2095,10.376
604,high_variant,5yearly,2095,13.232
604,instant_replacement,5yearly,2095,11.522
604,low_variant,5yearly,2095,5.156
604,medium_variant,5yearly,2095,9.124
604,momentum,5yearly,2095,13.528
604,no_change,5yearly,2095,16.622
604,zero_migration,5yearly,2095,9.195
