country,variant,freq,year,birthper1000population
454,estimates,5yearly,1950,49.818
454,estimates,5yearly,1955,51.034
454,estimates,5yearly,1960,52.554
454,estimates,5yearly,1965,53.719
454,estimates,5yearly,1970,53.629
454,estimates,5yearly,1975,53.438
454,estimates,5yearly,1980,52.396
454,estimates,5yearly,1985,51.267
454,estimates,5yearly,1990,47.181
454,estimates,5yearly,1995,45.323
454,estimates,5yearly,2000,43.445
454,estimates,5yearly,2005,42.435
454,estimates,5yearly,2010,38.099
454,constant_fertility,5yearly,2015,38.8
454,constant_mortality,5yearly,2015,36.386
454,high_variant,5yearly,2015,38.201
454,instant_replacement,5yearly,2015,19.081
454,low_variant,5yearly,2015,34.498
454,medium_variant,5yearly,2015,36.359
454,momentum,5yearly,2015,19.582
454,no_change,5yearly,2015,38.83
454,zero_migration,5yearly,2015,36.375
454,constant_fertility,5yearly,2020,38.872
454,constant_mortality,5yearly,2020,34.604
454,high_variant,5yearly,2020,37.193
454,instant_replacement,5yearly,2020,20.782
454,low_variant,5yearly,2020,31.65
454,medium_variant,5yearly,2020,34.466
454,momentum,5yearly,2020,21.604
454,no_change,5yearly,2020,39.023
454,zero_migration,5yearly,2020,34.482
454,constant_fertility,5yearly,2025,38.294
454,constant_mortality,5yearly,2025,32.725
454,high_variant,5yearly,2025,35.518
454,instant_replacement,5yearly,2025,22.078
454,low_variant,5yearly,2025,29.078
454,medium_variant,5yearly,2025,32.397
454,momentum,5yearly,2025,23.229
454,no_change,5yearly,2025,38.664
454,zero_migration,5yearly,2025,32.377
454,constant_fertility,5yearly,2030,37.323
454,constant_mortality,5yearly,2030,30.729
454,high_variant,5yearly,2030,33.107
454,instant_replacement,5yearly,2030,21.655
454,low_variant,5yearly,2030,27.078
454,medium_variant,5yearly,2030,30.207
454,momentum,5yearly,2030,23.081
454,no_change,5yearly,2030,37.929
454,zero_migration,5yearly,2030,30.152
454,constant_fertility,5yearly,2035,36.6
454,constant_mortality,5yearly,2035,28.865
454,high_variant,5yearly,2035,31.238
454,instant_replacement,5yearly,2035,19.604
454,low_variant,5yearly,2035,24.94
454,medium_variant,5yearly,2035,28.191
454,momentum,5yearly,2035,21.196
454,no_change,5yearly,2035,37.405
454,zero_migration,5yearly,2035,28.127
454,constant_fertility,5yearly,2040,36.225
454,constant_mortality,5yearly,2040,27.16
454,high_variant,5yearly,2040,29.722
454,instant_replacement,5yearly,2040,17.629
454,low_variant,5yearly,2040,22.83
454,medium_variant,5yearly,2040,26.361
454,momentum,5yearly,2040,19.387
454,no_change,5yearly,2040,37.207
454,zero_migration,5yearly,2040,26.305
454,constant_fertility,5yearly,2045,35.965
