country,variant,freq,year,birthper1000population
548,estimates,5yearly,1950,51.02
548,estimates,5yearly,1955,49.652
548,estimates,5yearly,1960,47.514
548,estimates,5yearly,1965,43.556
548,estimates,5yearly,1970,40.933
548,estimates,5yearly,1975,39.793
548,estimates,5yearly,1980,38.352
548,estimates,5yearly,1985,36.669
548,estimates,5yearly,1990,35.478
548,estimates,5yearly,1995,33.826
548,estimates,5yearly,2000,30.904
548,estimates,5yearly,2005,28.196
548,estimates,5yearly,2010,26.948
548,constant_fertility,5yearly,2015,26.721
548,constant_mortality,5yearly,2015,25.37
548,high_variant,5yearly,2015,27.191
548,instant_replacement,5yearly,2015,17.179
548,low_variant,5yearly,2015,23.5
548,medium_variant,5yearly,2015,25.354
548,momentum,5yearly,2015,17.228
548,no_change,5yearly,2015,26.737
548,zero_migration,5yearly,2015,25.278
548,constant_fertility,5yearly,2020,26.126
548,constant_mortality,5yearly,2020,23.798
548,high_variant,5yearly,2020,26.421
548,instant_replacement,5yearly,2020,17.472
548,low_variant,5yearly,2020,20.976
548,medium_variant,5yearly,2020,23.743
548,momentum,5yearly,2020,17.588
548,no_change,5yearly,2020,26.187
548,zero_migration,5yearly,2020,23.641
548,constant_fertility,5yearly,2025,25.532
548,constant_mortality,5yearly,2025,22.496
548,high_variant,5yearly,2025,25.437
548,instant_replacement,5yearly,2025,17.699
548,low_variant,5yearly,2025,19.132
548,medium_variant,5yearly,2025,22.383
548,momentum,5yearly,2025,18.018
548,no_change,5yearly,2025,25.661
548,zero_migration,5yearly,2025,22.424
548,constant_fertility,5yearly,2030,24.995
548,constant_mortality,5yearly,2030,21.442
548,high_variant,5yearly,2030,24.026
548,instant_replacement,5yearly,2030,17.665
548,low_variant,5yearly,2030,18.237
548,medium_variant,5yearly,2030,21.257
548,momentum,5yearly,2030,18.243
548,no_change,5yearly,2030,25.211
548,zero_migration,5yearly,2030,21.479
548,constant_fertility,5yearly,2035,24.512
548,constant_mortality,5yearly,2035,20.445
548,high_variant,5yearly,2035,22.954
548,instant_replacement,5yearly,2035,16.857
548,low_variant,5yearly,2035,17.182
548,medium_variant,5yearly,2035,20.187
