country,variant,freq,year,birthper1000population
422,estimates,5yearly,1950,40.186
422,estimates,5yearly,1955,39.12
422,estimates,5yearly,1960,37.242
422,estimates,5yearly,1965,33.682
422,estimates,5yearly,1970,31.354
422,estimates,5yearly,1975,30.433
422,estimates,5yearly,1980,28.837
422,estimates,5yearly,1985,25.913
422,estimates,5yearly,1990,23.345
422,estimates,5yearly,1995,20.646
422,estimates,5yearly,2000,16.314
422,estimates,5yearly,2005,12.717
422,estimates,5yearly,2010,14.973
422,constant_fertility,5yearly,2015,15.525
422,constant_mortality,5yearly,2015,15.425
422,high_variant,5yearly,2015,17.576
422,instant_replacement,5yearly,2015,18.693
422,low_variant,5yearly,2015,13.225
422,medium_variant,5yearly,2015,15.413
422,momentum,5yearly,2015,18.727
422,no_change,5yearly,2015,15.537
422,zero_migration,5yearly,2015,15.408
422,constant_fertility,5yearly,2020,15.126
422,constant_mortality,5yearly,2020,15.118
422,high_variant,5yearly,2020,18.256
422,instant_replacement,5yearly,2020,18.043
422,low_variant,5yearly,2020,11.75
422,medium_variant,5yearly,2020,15.069
422,momentum,5yearly,2020,18.201
422,no_change,5yearly,2020,15.176
422,zero_migration,5yearly,2020,15.1
422,constant_fertility,5yearly,2025,13.56
422,constant_mortality,5yearly,2025,13.723
422,high_variant,5yearly,2025,16.957
422,instant_replacement,5yearly,2025,16.046
422,low_variant,5yearly,2025,9.996
422,medium_variant,5yearly,2025,13.619
422,momentum,5yearly,2025,16.717
422,no_change,5yearly,2025,13.664
422,zero_migration,5yearly,2025,13.987
422,constant_fertility,5yearly,2030,11.501
422,constant_mortality,5yearly,2030,11.694
422,high_variant,5yearly,2030,14.129
422,instant_replacement,5yearly,2030,13.434
422,low_variant,5yearly,2030,8.623
422,medium_variant,5yearly,2030,11.535
422,momentum,5yearly,2030,14.871
422,no_change,5yearly,2030,11.659
422,zero_migration,5yearly,2030,12.504
422,constant_fertility,5yearly,2035,9.953
422,constant_mortality,5yearly,2035,10.033
422,high_variant,5yearly,2035,12.062
422,instant_replacement,5yearly,2035,11.568
422,low_variant,5yearly,2035,7.337
422,medium_variant,5yearly,2035,9.824
422,momentum,5yearly,2035,13.519
422,no_change,5yearly,2035,10.164
422,zero_migration,5yearly,2035,11.257
422,constant_fertility,5yearly,2040,9.319
422,constant_mortality,5yearly,2040,9.335
422,high_variant,5yearly,2040,11.608
422,instant_replacement,5yearly,2040,11.276
422,low_variant,5yearly,2040,6.457
422,medium_variant,5yearly,2040,9.06
422,momentum,5yearly,2040,13.225
422,no_change,5yearly,2040,9.6
422,zero_migration,5yearly,2040,10.588
422,constant_fertility,5yearly,2045,9.345
422,constant_mortality,5yearly,2045,9.481
422,high_variant,5yearly,2045,12.515
422,instant_replacement,5yearly,2045,12.156
422,low_variant,5yearly,2045,5.898
422,medium_variant,5yearly,2045,9.11
422,momentum,5yearly,2045,13.668
422,no_change,5yearly,2045,9.723
422,zero_migration,5yearly,2045,10.338
422,constant_fertility,5yearly,2050,9.479
422,constant_mortality,5yearly,2050,9.93
422,high_variant,5yearly,2050,13.581
422,instant_replacement,5yearly,2050,12.872
422,low_variant,5yearly,2050,5.597
422,medium_variant,5yearly,2050,9.437
422,momentum,5yearly,2050,13.939
422,no_change,5yearly,2050,9.973
422,zero_migration,5yearly,2050,10.183
422,constant_fertility,5yearly,2055,9.312
422,constant_mortality,5yearly,2055,10.108
422,high_variant,5yearly,2055,13.724
422,instant_replacement,5yearly,2055,12.611
422,low_variant,5yearly,2055,5.467
422,medium_variant,5yearly,2055,9.492
422,momentum,5yearly,2055,13.605
422,no_change,5yearly,2055,9.913
422,zero_migration,5yearly,2055,9.912
422,constant_fertility,5yearly,2060,8.843
422,constant_mortality,5yearly,2060,9.771
422,high_variant,5yearly,2060,12.89
422,instant_replacement,5yearly,2060,11.686
422,low_variant,5yearly,2060,5.28
422,medium_variant,5yearly,2060,9.055
422,momentum,5yearly,2060,12.94
422,no_change,5yearly,2060,9.539
422,zero_migration,5yearly,2060,9.46
422,constant_fertility,5yearly,2065,8.376
422,constant_mortality,5yearly,2065,9.278
422,high_variant,5yearly,2065,11.965
422,instant_replacement,5yearly,2065,10.858
422,low_variant,5yearly,2065,5.002
422,medium_variant,5yearly,2065,8.47
422,momentum,5yearly,2065,12.423
422,no_change,5yearly,2065,9.171
422,zero_migration,5yearly,2065,9.029
422,constant_fertility,5yearly,2070,8.169
422,constant_mortality,5yearly,2070,9.06
422,high_variant,5yearly,2070,11.706
422,instant_replacement,5yearly,2070,10.668
422,low_variant,5yearly,2070,4.722
422,medium_variant,5yearly,2070,8.143
422,momentum,5yearly,2070,12.351
422,no_change,5yearly,2070,9.086
422,zero_migration,5yearly,2070,8.786
422,constant_fertility,5yearly,2075,8.23
422,constant_mortality,5yearly,2075,9.296
422,high_variant,5yearly,2075,12.216
422,instant_replacement,5yearly,2075,11.087
422,low_variant,5yearly,2075,4.559
422,medium_variant,5yearly,2075,8.238
422,momentum,5yearly,2075,12.652
422,no_change,5yearly,2075,9.282
422,zero_migration,5yearly,2075,8.766
422,constant_fertility,5yearly,2080,8.379
422,constant_mortality,5yearly,2080,9.762
422,high_variant,5yearly,2080,12.948
422,instant_replacement,5yearly,2080,11.601
422,low_variant,5yearly,2080,4.535
422,medium_variant,5yearly,2080,8.564
422,momentum,5yearly,2080,12.967
422,no_change,5yearly,2080,9.548
422,zero_migration,5yearly,2080,8.838
