country,variant,freq,year,birthper1000population
850,estimates,5yearly,1950,34.026
850,estimates,5yearly,1955,35.619
850,estimates,5yearly,1960,41.205
850,estimates,5yearly,1965,46.328
850,estimates,5yearly,1970,38.382
850,estimates,5yearly,1975,28.093
850,estimates,5yearly,1980,24.282
850,estimates,5yearly,1985,23.824
850,estimates,5yearly,1990,21.144
850,estimates,5yearly,1995,15.536
850,estimates,5yearly,2000,14.421
850,estimates,5yearly,2005,15.857
850,estimates,5yearly,2010,13.967
850,constant_fertility,5yearly,2015,13.324
850,constant_mortality,5yearly,2015,12.715
850,high_variant,5yearly,2015,14.1
850,instant_replacement,5yearly,2015,12.154
850,low_variant,5yearly,2015,11.286
850,medium_variant,5yearly,2015,12.696
850,momentum,5yearly,2015,12.404
850,no_change,5yearly,2015,13.343
850,zero_migration,5yearly,2015,12.928
850,constant_fertility,5yearly,2020,13.112
850,constant_mortality,5yearly,2020,12.034
850,high_variant,5yearly,2020,14.071
850,instant_replacement,5yearly,2020,12.001
850,low_variant,5yearly,2020,9.795
850,medium_variant,5yearly,2020,11.963
850,momentum,5yearly,2020,12.701
850,no_change,5yearly,2020,13.193
850,zero_migration,5yearly,2020,12.559
850,constant_fertility,5yearly,2025,13.19
850,constant_mortality,5yearly,2025,11.811
850,high_variant,5yearly,2025,14.185
850,instant_replacement,5yearly,2025,12.108
850,low_variant,5yearly,2025,8.992
850,medium_variant,5yearly,2025,11.655
850,momentum,5yearly,2025,13.101
850,no_change,5yearly,2025,13.363
850,zero_migration,5yearly,2025,12.414
850,constant_fertility,5yearly,2030,13.229
850,constant_mortality,5yearly,2030,11.688
850,high_variant,5yearly,2030,13.838
850,instant_replacement,5yearly,2030,12.15
850,low_variant,5yearly,2030,8.824
850,medium_variant,5yearly,2030,11.422
850,momentum,5yearly,2030,13.281
850,no_change,5yearly,2030,13.529
850,zero_migration,5yearly,2030,12.177
850,constant_fertility,5yearly,2035,13.085
850,constant_mortality,5yearly,2035,11.404
850,high_variant,5yearly,2035,13.567
850,instant_replacement,5yearly,2035,11.854
850,low_variant,5yearly,2035,8.362
850,medium_variant,5yearly,2035,11.024
850,momentum,5yearly,2035,13.123
850,no_change,5yearly,2035,13.524
850,zero_migration,5yearly,2035,11.779
850,constant_fertility,5yearly,2040,12.953
850,constant_mortality,5yearly,2040,11.071
850,high_variant,5yearly,2040,13.51
850,instant_replacement,5yearly,2040,11.442
850,low_variant,5yearly,2040,7.67
850,medium_variant,5yearly,2040,10.582
850,momentum,5yearly,2040,12.928
850,no_change,5yearly,2040,13.521
850,zero_migration,5yearly,2040,11.413
850,constant_fertility,5yearly,2045,12.901
850,constant_mortality,5yearly,2045,10.695
850,high_variant,5yearly,2045,13.512
850,instant_replacement,5yearly,2045,11.105
850,low_variant,5yearly,2045,6.862
850,medium_variant,5yearly,2045,10.114
850,momentum,5yearly,2045,12.864
850,no_change,5yearly,2045,13.589
850,zero_migration,5yearly,2045,11.093
850,constant_fertility,5yearly,2050,12.961
850,constant_mortality,5yearly,2050,10.448
850,high_variant,5yearly,2050,13.579
850,instant_replacement,5yearly,2050,10.996
850,low_variant,5yearly,2050,6.206
850,medium_variant,5yearly,2050,9.792
850,momentum,5yearly,2050,12.962
850,no_change,5yearly,2050,13.751
850,zero_migration,5yearly,2050,10.895
850,constant_fertility,5yearly,2055,13.041
850,constant_mortality,5yearly,2055,10.286
850,high_variant,5yearly,2055,13.547
850,instant_replacement,5yearly,2055,11.034
850,low_variant,5yearly,2055,5.76
850,medium_variant,5yearly,2055,9.568
850,momentum,5yearly,2055,13.082
850,no_change,5yearly,2055,13.905
850,zero_migration,5yearly,2055,10.724
850,constant_fertility,5yearly,2060,13.027
850,constant_mortality,5yearly,2060,10.112
850,high_variant,5yearly,2060,13.407
850,instant_replacement,5yearly,2060,10.988
850,low_variant,5yearly,2060,5.415
850,medium_variant,5yearly,2060,9.347
850,momentum,5yearly,2060,13.058
850,no_change,5yearly,2060,13.943
850,zero_migration,5yearly,2060,10.507
850,constant_fertility,5yearly,2065,12.935
850,constant_mortality,5yearly,2065,9.876
850,high_variant,5yearly,2065,13.224
850,instant_replacement,5yearly,2065,10.796
850,low_variant,5yearly,2065,5.044
850,medium_variant,5yearly,2065,9.067
850,momentum,5yearly,2065,12.909
850,no_change,5yearly,2065,13.894
850,zero_migration,5yearly,2065,10.242
850,constant_fertility,5yearly,2070,12.811
850,constant_mortality,5yearly,2070,9.596
850,high_variant,5yearly,2070,13.059
850,instant_replacement,5yearly,2070,10.517
850,low_variant,5yearly,2070,4.58
850,medium_variant,5yearly,2070,8.739
850,momentum,5yearly,2070,12.74
850,no_change,5yearly,2070,13.823
850,zero_migration,5yearly,2070,9.971
850,constant_fertility,5yearly,2075,12.711
850,constant_mortality,5yearly,2075,9.335
850,high_variant,5yearly,2075,12.927
850,instant_replacement,5yearly,2075,10.254
850,low_variant,5yearly,2075,4.054
850,medium_variant,5yearly,2075,8.403
850,momentum,5yearly,2075,12.635
850,no_change,5yearly,2075,13.803
850,zero_migration,5yearly,2075,9.726
850,constant_fertility,5yearly,2080,12.638
850,constant_mortality,5yearly,2080,9.145
850,high_variant,5yearly,2080,12.81
850,instant_replacement,5yearly,2080,10.088
850,low_variant,5yearly,2080,3.54
850,medium_variant,5yearly,2080,8.12
850,momentum,5yearly,2080,12.627
850,no_change,5yearly,2080,13.83
850,zero_migration,5yearly,2080,9.532
850,constant_fertility,5yearly,2085,12.591
850,constant_mortality,5yearly,2085,9.063
850,high_variant,5yearly,2085,12.7
850,instant_replacement,5yearly,2085,10.027
850,low_variant,5yearly,2085,3.11
850,medium_variant,5yearly,2085,7.923
850,momentum,5yearly,2085,12.671
850,no_change,5yearly,2085,13.88
850,zero_migration,5yearly,2085,9.388
850,constant_fertility,5yearly,2090,12.546
850,constant_mortality,5yearly,2090,9.048
850,high_variant,5yearly,2090,12.597
850,instant_replacement,5yearly,2090,10
850,low_variant,5yearly,2090,2.736
850,medium_variant,5yearly,2090,7.788
850,momentum,5yearly,2090,12.704
850,no_change,5yearly,2090,13.917
850,zero_migration,5yearly,2090,9.285
850,constant_fertility,5yearly,2095,12.51
850,constant_mortality,5yearly,2095,9.047
850,high_variant,5yearly,2095,12.498
850,instant_replacement,5yearly,2095,9.955
850,low_variant,5yearly,2095,2.399
850,medium_variant,5yearly,2095,7.68
850,momentum,5yearly,2095,12.69
850,no_change,5yearly,2095,13.957
850,zero_migration,5yearly,2095,9.192
