country,variant,freq,year,birthper1000population
678,estimates,5yearly,1950,47.704
678,estimates,5yearly,1955,47.634
678,estimates,5yearly,1960,46.921
678,estimates,5yearly,1965,42.446
678,estimates,5yearly,1970,40.38
678,estimates,5yearly,1975,40.924
678,estimates,5yearly,1980,40.626
678,estimates,5yearly,1985,40.295
678,estimates,5yearly,1990,39.984
678,estimates,5yearly,1995,40.136
678,estimates,5yearly,2000,39.445
678,estimates,5yearly,2005,37.634
678,estimates,5yearly,2010,35.599
678,constant_fertility,5yearly,2015,35.336
678,constant_mortality,5yearly,2015,33.106
678,high_variant,5yearly,2015,34.835
678,instant_replacement,5yearly,2015,17.552
678,low_variant,5yearly,2015,31.336
678,medium_variant,5yearly,2015,33.093
678,momentum,5yearly,2015,17.868
678,no_change,5yearly,2015,35.348
678,zero_migration,5yearly,2015,33.412
678,constant_fertility,5yearly,2020,35.292
678,constant_mortality,5yearly,2020,31.359
678,high_variant,5yearly,2020,33.868
678,instant_replacement,5yearly,2020,18.903
678,low_variant,5yearly,2020,28.688
678,medium_variant,5yearly,2020,31.317
678,momentum,5yearly,2020,19.56
678,no_change,5yearly,2020,35.34
678,zero_migration,5yearly,2020,31.935
678,constant_fertility,5yearly,2025,35.261
678,constant_mortality,5yearly,2025,29.986
678,high_variant,5yearly,2025,32.843
678,instant_replacement,5yearly,2025,20.269
678,low_variant,5yearly,2025,26.792
678,medium_variant,5yearly,2025,29.908
678,momentum,5yearly,2025,20.999
678,no_change,5yearly,2025,35.362
678,zero_migration,5yearly,2025,30.411
678,constant_fertility,5yearly,2030,34.915
678,constant_mortality,5yearly,2030,28.537
678,high_variant,5yearly,2030,31.121
678,instant_replacement,5yearly,2030,20.603
678,low_variant,5yearly,2030,25.515
678,medium_variant,5yearly,2030,28.428
678,momentum,5yearly,2030,21.278
678,no_change,5yearly,2030,35.063
678,zero_migration,5yearly,2030,28.674
678,constant_fertility,5yearly,2035,34.503
678,constant_mortality,5yearly,2035,26.982
678,high_variant,5yearly,2035,29.625
678,instant_replacement,5yearly,2035,19.113
678,low_variant,5yearly,2035,23.884
678,medium_variant,5yearly,2035,26.857
678,momentum,5yearly,2035,19.835
678,no_change,5yearly,2035,34.678
678,zero_migration,5yearly,2035,26.951
678,constant_fertility,5yearly,2040,34.251
678,constant_mortality,5yearly,2040,25.506
678,high_variant,5yearly,2040,28.429
678,instant_replacement,5yearly,2040,17.209
678,low_variant,5yearly,2040,22.158
678,medium_variant,5yearly,2040,25.378
678,momentum,5yearly,2040,18.08
678,no_change,5yearly,2040,34.436
678,zero_migration,5yearly,2040,25.438
678,constant_fertility,5yearly,2045,34.115
678,constant_mortality,5yearly,2045,24.108
678,high_variant,5yearly,2045,27.302
678,instant_replacement,5yearly,2045,15.949
678,low_variant,5yearly,2045,20.499
678,medium_variant,5yearly,2045,23.979
678,momentum,5yearly,2045,16.957
678,no_change,5yearly,2045,34.31
678,zero_migration,5yearly,2045,24.047
678,constant_fertility,5yearly,2050,34.073
678,constant_mortality,5yearly,2050,22.841
678,high_variant,5yearly,2050,26.217
678,instant_replacement,5yearly,2050,15.008
678,low_variant,5yearly,2050,19.034
678,medium_variant,5yearly,2050,22.71
678,momentum,5yearly,2050,16.17
678,no_change,5yearly,2050,34.287
678,zero_migration,5yearly,2050,22.794
678,constant_fertility,5yearly,2055,34.081
678,constant_mortality,5yearly,2055,21.682
678,high_variant,5yearly,2055,25.181
678,instant_replacement,5yearly,2055,14.243
678,low_variant,5yearly,2055,17.722
678,medium_variant,5yearly,2055,21.546
678,momentum,5yearly,2055,15.578
678,no_change,5yearly,2055,34.317
678,zero_migration,5yearly,2055,21.645
678,constant_fertility,5yearly,2060,34.07
678,constant_mortality,5yearly,2060,20.674
678,high_variant,5yearly,2060,24.252
678,instant_replacement,5yearly,2060,13.951
678,low_variant,5yearly,2060,16.604
678,medium_variant,5yearly,2060,20.529
678,momentum,5yearly,2060,15.4
678,no_change,5yearly,2060,34.332
678,zero_migration,5yearly,2060,20.63
678,constant_fertility,5yearly,2065,34.021
678,constant_mortality,5yearly,2065,19.764
678,high_variant,5yearly,2065,23.371
678,instant_replacement,5yearly,2065,14.021
678,low_variant,5yearly,2065,15.626
678,medium_variant,5yearly,2065,19.603
678,momentum,5yearly,2065,15.508
678,no_change,5yearly,2065,34.312
678,zero_migration,5yearly,2065,19.687
678,constant_fertility,5yearly,2070,33.959
678,constant_mortality,5yearly,2070,18.903
678,high_variant,5yearly,2070,22.526
678,instant_replacement,5yearly,2070,13.836
678,low_variant,5yearly,2070,14.71
678,medium_variant,5yearly,2070,18.719
678,momentum,5yearly,2070,15.404
678,no_change,5yearly,2070,34.283
678,zero_migration,5yearly,2070,18.792
678,constant_fertility,5yearly,2075,33.907
678,constant_mortality,5yearly,2075,18.06
678,high_variant,5yearly,2075,21.705
678,instant_replacement,5yearly,2075,13.47
678,low_variant,5yearly,2075,13.799
678,medium_variant,5yearly,2075,17.846
678,momentum,5yearly,2075,15.171
678,no_change,5yearly,2075,34.273
678,zero_migration,5yearly,2075,17.925
678,constant_fertility,5yearly,2080,33.865
678,constant_mortality,5yearly,2080,17.305
678,high_variant,5yearly,2080,20.971
678,instant_replacement,5yearly,2080,13.144
678,low_variant,5yearly,2080,12.958
678,medium_variant,5yearly,2080,17.054
678,momentum,5yearly,2080,14.994
678,no_change,5yearly,2080,34.28
678,zero_migration,5yearly,2080,17.151
678,constant_fertility,5yearly,2085,33.819
678,constant_mortality,5yearly,2085,16.586
678,high_variant,5yearly,2085,20.25
678,instant_replacement,5yearly,2085,13.009
678,low_variant,5yearly,2085,12.16
