country,variant,freq,year,birthper1000population
524,estimates,5yearly,1950,47.886
524,estimates,5yearly,1955,45.94
524,estimates,5yearly,1960,44.102
524,estimates,5yearly,1965,43.157
524,estimates,5yearly,1970,42.534
524,estimates,5yearly,1975,42.247
524,estimates,5yearly,1980,41.187
524,estimates,5yearly,1985,39.568
524,estimates,5yearly,1990,37.236
524,estimates,5yearly,1995,34.299
524,estimates,5yearly,2000,29.671
524,estimates,5yearly,2005,25.234
524,estimates,5yearly,2010,20.894
524,constant_fertility,5yearly,2015,21.473
524,constant_mortality,5yearly,2015,19.518
524,high_variant,5yearly,2015,21.716
524,instant_replacement,5yearly,2015,20.14
524,low_variant,5yearly,2015,17.256
524,medium_variant,5yearly,2015,19.498
524,momentum,5yearly,2015,20.597
524,no_change,5yearly,2015,21.495
524,zero_migration,5yearly,2015,19.661
524,constant_fertility,5yearly,2020,21.136
524,constant_mortality,5yearly,2020,18.142
524,high_variant,5yearly,2020,21.382
524,instant_replacement,5yearly,2020,19.816
524,low_variant,5yearly,2020,14.625
524,medium_variant,5yearly,2020,18.07
524,momentum,5yearly,2020,20.723
524,no_change,5yearly,2020,21.222
524,zero_migration,5yearly,2020,18.465
524,constant_fertility,5yearly,2025,19.846
524,constant_mortality,5yearly,2025,16.478
524,high_variant,5yearly,2025,20.018
524,instant_replacement,5yearly,2025,18.6
524,low_variant,5yearly,2025,12.359
524,medium_variant,5yearly,2025,16.336
524,momentum,5yearly,2025,19.73
524,no_change,5yearly,2025,20.019
524,zero_migration,5yearly,2025,16.799
524,constant_fertility,5yearly,2030,18.113
524,constant_mortality,5yearly,2030,14.671
524,high_variant,5yearly,2030,17.672
524,instant_replacement,5yearly,2030,16.899
524,low_variant,5yearly,2030,10.923
524,medium_variant,5yearly,2030,14.466
524,momentum,5yearly,2030,18.077
524,no_change,5yearly,2030,18.366
524,zero_migration,5yearly,2030,14.893
524,constant_fertility,5yearly,2035,16.944
524,constant_mortality,5yearly,2035,13.218
524,high_variant,5yearly,2035,16.192
524,instant_replacement,5yearly,2035,15.5
524,low_variant,5yearly,2035,9.534
524,medium_variant,5yearly,2035,12.968
524,momentum,5yearly,2035,16.755
524,no_change,5yearly,2035,17.254
524,zero_migration,5yearly,2035,13.379
524,constant_fertility,5yearly,2040,16.5
524,constant_mortality,5yearly,2040,12.292
524,high_variant,5yearly,2040,15.652
524,instant_replacement,5yearly,2040,14.749
524,low_variant,5yearly,2040,8.349
524,medium_variant,5yearly,2040,11.999
524,momentum,5yearly,2040,16.169
524,no_change,5yearly,2040,16.872
524,zero_migration,5yearly,2040,12.449
524,constant_fertility,5yearly,2045,16.144
524,constant_mortality,5yearly,2045,11.628
524,high_variant,5yearly,2045,15.335
524,instant_replacement,5yearly,2045,14.283
524,low_variant,5yearly,2045,7.363
524,medium_variant,5yearly,2045,11.276
524,momentum,5yearly,2045,15.913
524,no_change,5yearly,2045,16.601
524,zero_migration,5yearly,2045,11.792
524,constant_fertility,5yearly,2050,15.596
524,constant_mortality,5yearly,2050,11.068
524,high_variant,5yearly,2050,14.87
524,instant_replacement,5yearly,2050,13.797
524,low_variant,5yearly,2050,6.582
524,medium_variant,5yearly,2050,10.638
524,momentum,5yearly,2050,15.621
524,no_change,5yearly,2050,16.154
524,zero_migration,5yearly,2050,11.214
524,constant_fertility,5yearly,2055,15.006
524,constant_mortality,5yearly,2055,10.548
524,high_variant,5yearly,2055,14.237
524,instant_replacement,5yearly,2055,13.237
524,low_variant,5yearly,2055,5.968
524,medium_variant,5yearly,2055,10.024
524,momentum,5yearly,2055,15.218
524,no_change,5yearly,2055,15.675
524,zero_migration,5yearly,2055,10.639
524,constant_fertility,5yearly,2060,14.595
524,constant_mortality,5yearly,2060,10.11
524,high_variant,5yearly,2060,13.659
524,instant_replacement,5yearly,2060,12.696
524,low_variant,5yearly,2060,5.469
524,medium_variant,5yearly,2060,9.48
524,momentum,5yearly,2060,14.821
524,no_change,5yearly,2060,15.385
524,zero_migration,5yearly,2060,10.12
524,constant_fertility,5yearly,2065,14.371
524,constant_mortality,5yearly,2065,9.81
524,high_variant,5yearly,2065,13.288
524,instant_replacement,5yearly,2065,12.28
524,low_variant,5yearly,2065,5.055
524,medium_variant,5yearly,2065,9.059
524,momentum,5yearly,2065,14.563
524,no_change,5yearly,2065,15.301
524,zero_migration,5yearly,2065,9.717
524,constant_fertility,5yearly,2070,14.213
524,constant_mortality,5yearly,2070,9.656
524,high_variant,5yearly,2070,13.123
524,instant_replacement,5yearly,2070,12.023
524,low_variant,5yearly,2070,4.702
524,medium_variant,5yearly,2070,8.765
524,momentum,5yearly,2070,14.486
524,no_change,5yearly,2070,15.294
524,zero_migration,5yearly,2070,9.444
