country,variant,freq,year,birthper1000population
498,estimates,5yearly,1950,29.909
498,estimates,5yearly,1955,29.158
498,estimates,5yearly,1960,25.554
498,estimates,5yearly,1965,20.348
498,estimates,5yearly,1970,19.765
498,estimates,5yearly,1975,20.296
498,estimates,5yearly,1980,21.639
498,estimates,5yearly,1985,21.099
498,estimates,5yearly,1990,15.701
498,estimates,5yearly,1995,12.99
498,estimates,5yearly,2000,10.157
498,estimates,5yearly,2005,10.958
498,estimates,5yearly,2010,10.914
498,constant_fertility,5yearly,2015,10.171
498,constant_mortality,5yearly,2015,9.987
498,high_variant,5yearly,2015,11.945
498,instant_replacement,5yearly,2015,16.726
498,low_variant,5yearly,2015,7.988
498,medium_variant,5yearly,2015,9.976
498,momentum,5yearly,2015,16.802
498,no_change,5yearly,2015,10.182
498,zero_migration,5yearly,2015,9.987
498,constant_fertility,5yearly,2020,8.746
498,constant_mortality,5yearly,2020,8.958
498,high_variant,5yearly,2020,11.591
498,instant_replacement,5yearly,2020,14.311
498,low_variant,5yearly,2020,6.154
498,medium_variant,5yearly,2020,8.919
498,momentum,5yearly,2020,14.493
498,no_change,5yearly,2020,8.784
498,zero_migration,5yearly,2020,8.959
498,constant_fertility,5yearly,2025,7.583
498,constant_mortality,5yearly,2025,8.303
498,high_variant,5yearly,2025,10.998
498,instant_replacement,5yearly,2025,12.143
498,low_variant,5yearly,2025,5.262
498,medium_variant,5yearly,2025,8.224
498,momentum,5yearly,2025,12.438
498,no_change,5yearly,2025,7.656
498,zero_migration,5yearly,2025,8.302
498,constant_fertility,5yearly,2030,7.078
498,constant_mortality,5yearly,2030,7.952
498,high_variant,5yearly,2030,10.216
498,instant_replacement,5yearly,2030,10.937
498,low_variant,5yearly,2030,5.205
498,medium_variant,5yearly,2030,7.818
498,momentum,5yearly,2030,11.347
498,no_change,5yearly,2030,7.2
498,zero_migration,5yearly,2030,7.935
498,constant_fertility,5yearly,2035,6.963
498,constant_mortality,5yearly,2035,8.081
498,high_variant,5yearly,2035,10.253
498,instant_replacement,5yearly,2035,11.065
498,low_variant,5yearly,2035,5.321
498,medium_variant,5yearly,2035,7.869
498,momentum,5yearly,2035,11.602
498,no_change,5yearly,2035,7.152
498,zero_migration,5yearly,2035,8.014
498,constant_fertility,5yearly,2040,6.801
498,constant_mortality,5yearly,2040,8.419
498,high_variant,5yearly,2040,10.86
498,instant_replacement,5yearly,2040,12.232
498,low_variant,5yearly,2040,5.352
498,medium_variant,5yearly,2040,8.106
498,momentum,5yearly,2040,12.922
498,no_change,5yearly,2040,7.064
498,zero_migration,5yearly,2040,8.272
498,constant_fertility,5yearly,2045,6.426
498,constant_mortality,5yearly,2045,8.591
498,high_variant,5yearly,2045,11.512
498,instant_replacement,5yearly,2045,13.335
498,low_variant,5yearly,2045,5.045
498,medium_variant,5yearly,2045,8.17
498,momentum,5yearly,2045,14.198
498,no_change,5yearly,2045,6.761
498,zero_migration,5yearly,2045,8.362
498,constant_fertility,5yearly,2050,5.969
498,constant_mortality,5yearly,2050,8.522
498,high_variant,5yearly,2050,11.823
498,instant_replacement,5yearly,2050,13.419
498,low_variant,5yearly,2050,4.508
498,medium_variant,5yearly,2050,7.993
498,momentum,5yearly,2050,14.443
498,no_change,5yearly,2050,6.375
498,zero_migration,5yearly,2050,8.222
498,constant_fertility,5yearly,2055,5.63
498,constant_mortality,5yearly,2055,8.439
498,high_variant,5yearly,2055,11.785
498,instant_replacement,5yearly,2055,12.605
498,low_variant,5yearly,2055,4.103
498,medium_variant,5yearly,2055,7.789
498,momentum,5yearly,2055,13.768
498,no_change,5yearly,2055,6.121
498,zero_migration,5yearly,2055,8.058
498,constant_fertility,5yearly,2060,5.471
498,constant_mortality,5yearly,2060,8.561
498,high_variant,5yearly,2060,11.664
498,instant_replacement,5yearly,2060,11.779
498,low_variant,5yearly,2060,4.041
498,medium_variant,5yearly,2060,7.76
498,momentum,5yearly,2060,13.068
498,no_change,5yearly,2060,6.073
498,zero_migration,5yearly,2060,8.06
498,constant_fertility,5yearly,2065,5.412
498,constant_mortality,5yearly,2065,8.951
498,high_variant,5yearly,2065,11.811
498,instant_replacement,5yearly,2065,11.694
498,low_variant,5yearly,2065,4.232
498,medium_variant,5yearly,2065,7.968
498,momentum,5yearly,2065,13.115
498,no_change,5yearly,2065,6.141
498,zero_migration,5yearly,2065,8.282
498,constant_fertility,5yearly,2070,5.348
498,constant_mortality,5yearly,2070,9.488
498,high_variant,5yearly,2070,12.298
498,instant_replacement,5yearly,2070,12.259
498,low_variant,5yearly,2070,4.467
498,medium_variant,5yearly,2070,8.319
498,momentum,5yearly,2070,13.805
498,no_change,5yearly,2070,6.19
498,zero_migration,5yearly,2070,8.628
498,constant_fertility,5yearly,2075,5.236
498,constant_mortality,5yearly,2075,9.945
498,high_variant,5yearly,2075,12.883
498,instant_replacement,5yearly,2075,12.892
498,low_variant,5yearly,2075,4.569
498,medium_variant,5yearly,2075,8.63
498,momentum,5yearly,2075,14.53
498,no_change,5yearly,2075,6.161
498,zero_migration,5yearly,2075,8.932
498,constant_fertility,5yearly,2080,5.102
498,constant_mortality,5yearly,2080,10.161
498,high_variant,5yearly,2080,13.229
498,instant_replacement,5yearly,2080,13.035
498,low_variant,5yearly,2080,4.49
498,medium_variant,5yearly,2080,8.756
498,momentum,5yearly,2080,14.733
498,no_change,5yearly,2080,6.087
498,zero_migration,5yearly,2080,9.06
498,constant_fertility,5yearly,2085,4.985
498,constant_mortality,5yearly,2085,10.206
498,high_variant,5yearly,2085,13.237
498,instant_replacement,5yearly,2085,12.607
498,low_variant,5yearly,2085,4.354
498,medium_variant,5yearly,2085,8.738
498,momentum,5yearly,2085,14.366
498,no_change,5yearly,2085,6.034
498,zero_migration,5yearly,2085,9.053
498,constant_fertility,5yearly,2090,4.894
498,constant_mortality,5yearly,2090,10.273
498,high_variant,5yearly,2090,13.079
498,instant_replacement,5yearly,2090,12.011
498,low_variant,5yearly,2090,4.338
498,medium_variant,5yearly,2090,8.719
498,momentum,5yearly,2090,13.859
498,no_change,5yearly,2090,6.032
498,zero_migration,5yearly,2090,9.043
498,constant_fertility,5yearly,2095,4.814
498,constant_mortality,5yearly,2095,10.462
498,high_variant,5yearly,2095,12.989
498,instant_replacement,5yearly,2095,11.695
498,low_variant,5yearly,2095,4.492
498,medium_variant,5yearly,2095,8.794
498,momentum,5yearly,2095,13.668
498,no_change,5yearly,2095,6.054
498,zero_migration,5yearly,2095,9.11
