country,variant,freq,year,birthper1000population
776,estimates,5yearly,1950,47.227
776,estimates,5yearly,1955,47.634
776,estimates,5yearly,1960,45.783
776,estimates,5yearly,1965,40.304
776,estimates,5yearly,1970,33.092
776,estimates,5yearly,1975,33.788
776,estimates,5yearly,1980,34.852
776,estimates,5yearly,1985,31.437
776,estimates,5yearly,1990,31.241
776,estimates,5yearly,1995,28.295
776,estimates,5yearly,2000,28.515
776,estimates,5yearly,2005,28.202
776,estimates,5yearly,2010,25.676
776,constant_fertility,5yearly,2015,24.809
776,constant_mortality,5yearly,2015,23.438
776,high_variant,5yearly,2015,24.964
776,instant_replacement,5yearly,2015,14.225
776,low_variant,5yearly,2015,21.876
776,medium_variant,5yearly,2015,23.426
776,momentum,5yearly,2015,14.669
776,no_change,5yearly,2015,24.82
776,zero_migration,5yearly,2015,24.076
776,constant_fertility,5yearly,2020,25.323
776,constant_mortality,5yearly,2020,22.905
776,high_variant,5yearly,2020,25.203
776,instant_replacement,5yearly,2020,15.28
776,low_variant,5yearly,2020,20.456
776,medium_variant,5yearly,2020,22.86
776,momentum,5yearly,2020,16.41
776,no_change,5yearly,2020,25.373
776,zero_migration,5yearly,2020,24.384
776,constant_fertility,5yearly,2025,26.227
776,constant_mortality,5yearly,2025,23.042
776,high_variant,5yearly,2025,25.759
776,instant_replacement,5yearly,2025,16.744
776,low_variant,5yearly,2025,19.953
776,medium_variant,5yearly,2025,22.939
776,momentum,5yearly,2025,18.119
776,no_change,5yearly,2025,26.341
776,zero_migration,5yearly,2025,24.594
776,constant_fertility,5yearly,2030,26.579
776,constant_mortality,5yearly,2030,22.854
776,high_variant,5yearly,2030,25.257
776,instant_replacement,5yearly,2030,17.877
776,low_variant,5yearly,2030,19.869
776,medium_variant,5yearly,2030,22.683
776,momentum,5yearly,2030,18.993
776,no_change,5yearly,2030,26.77
776,zero_migration,5yearly,2030,23.855
776,constant_fertility,5yearly,2035,26.034
776,constant_mortality,5yearly,2035,21.945
