country,variant,freq,year,birthper1000population
670,estimates,5yearly,1950,49.473
670,estimates,5yearly,1955,48.943
670,estimates,5yearly,1960,46.269
670,estimates,5yearly,1965,42.308
670,estimates,5yearly,1970,38.255
670,estimates,5yearly,1975,32.776
670,estimates,5yearly,1980,29.216
670,estimates,5yearly,1985,25.836
670,estimates,5yearly,1990,23.969
670,estimates,5yearly,1995,21.411
670,estimates,5yearly,2000,18.637
670,estimates,5yearly,2005,17.714
670,estimates,5yearly,2010,16.428
670,constant_fertility,5yearly,2015,15.926
670,constant_mortality,5yearly,2015,15.128
670,high_variant,5yearly,2015,17.026
670,instant_replacement,5yearly,2015,16.517
670,low_variant,5yearly,2015,13.199
670,medium_variant,5yearly,2015,15.12
670,momentum,5yearly,2015,16.777
670,no_change,5yearly,2015,15.935
670,zero_migration,5yearly,2015,15.31
670,constant_fertility,5yearly,2020,15.268
670,constant_mortality,5yearly,2020,13.919
670,high_variant,5yearly,2020,16.666
670,instant_replacement,5yearly,2020,15.751
670,low_variant,5yearly,2020,11.013
670,medium_variant,5yearly,2020,13.888
670,momentum,5yearly,2020,16.383
670,no_change,5yearly,2020,15.301
670,zero_migration,5yearly,2020,14.351
670,constant_fertility,5yearly,2025,14.521
670,constant_mortality,5yearly,2025,12.919
670,high_variant,5yearly,2025,15.993
670,instant_replacement,5yearly,2025,14.912
670,low_variant,5yearly,2025,9.504
670,medium_variant,5yearly,2025,12.86
670,momentum,5yearly,2025,15.705
670,no_change,5yearly,2025,14.592
670,zero_migration,5yearly,2025,13.402
670,constant_fertility,5yearly,2030,13.839
670,constant_mortality,5yearly,2030,12.162
670,high_variant,5yearly,2030,14.912
670,instant_replacement,5yearly,2030,14.174
670,low_variant,5yearly,2030,8.937
670,medium_variant,5yearly,2030,12.057
670,momentum,5yearly,2030,14.942
670,no_change,5yearly,2030,13.955
670,zero_migration,5yearly,2030,12.519
670,constant_fertility,5yearly,2035,13.34
670,constant_mortality,5yearly,2035,11.611
