country,variant,freq,year,birthper1000population
430,estimates,5yearly,1950,47.027
430,estimates,5yearly,1955,48.576
430,estimates,5yearly,1960,49.194
430,estimates,5yearly,1965,48.96
430,estimates,5yearly,1970,49.15
430,estimates,5yearly,1975,48.963
430,estimates,5yearly,1980,48.456
430,estimates,5yearly,1985,46.698
430,estimates,5yearly,1990,44.127
430,estimates,5yearly,1995,43.536
430,estimates,5yearly,2000,41.637
430,estimates,5yearly,2005,38.634
430,estimates,5yearly,2010,35.839
430,constant_fertility,5yearly,2015,35.989
430,constant_mortality,5yearly,2015,33.812
430,high_variant,5yearly,2015,35.494
430,instant_replacement,5yearly,2015,18.168
430,low_variant,5yearly,2015,32.027
430,medium_variant,5yearly,2015,33.768
430,momentum,5yearly,2015,18.735
430,no_change,5yearly,2015,36.039
430,zero_migration,5yearly,2015,33.769
430,constant_fertility,5yearly,2020,36.035
430,constant_mortality,5yearly,2020,32.178
430,high_variant,5yearly,2020,34.586
430,instant_replacement,5yearly,2020,19.322
430,low_variant,5yearly,2020,29.401
430,medium_variant,5yearly,2020,32.033
430,momentum,5yearly,2020,20.445
430,no_change,5yearly,2020,36.212
430,zero_migration,5yearly,2020,32.033
430,constant_fertility,5yearly,2025,35.697
430,constant_mortality,5yearly,2025,30.62
430,high_variant,5yearly,2025,33.291
430,instant_replacement,5yearly,2025,20.363
430,low_variant,5yearly,2025,27.237
430,medium_variant,5yearly,2025,30.353
430,momentum,5yearly,2025,21.951
430,no_change,5yearly,2025,36.043
430,zero_migration,5yearly,2025,30.352
430,constant_fertility,5yearly,2030,35.154
430,constant_mortality,5yearly,2030,29.047
430,high_variant,5yearly,2030,31.419
430,instant_replacement,5yearly,2030,20.287
430,low_variant,5yearly,2030,25.731
430,medium_variant,5yearly,2030,28.681
430,momentum,5yearly,2030,22.144
430,no_change,5yearly,2030,35.653
430,zero_migration,5yearly,2030,28.68
430,constant_fertility,5yearly,2035,34.762
430,constant_mortality,5yearly,2035,27.462
430,high_variant,5yearly,2035,29.899
430,instant_replacement,5yearly,2035,18.799
430,low_variant,5yearly,2035,24.007
430,medium_variant,5yearly,2035,27.052
430,momentum,5yearly,2035,20.77
430,no_change,5yearly,2035,35.349
430,zero_migration,5yearly,2035,27.05
430,constant_fertility,5yearly,2040,34.556
430,constant_mortality,5yearly,2040,25.914
430,high_variant,5yearly,2040,28.619
430,instant_replacement,5yearly,2040,17.091
430,low_variant,5yearly,2040,22.204
430,medium_variant,5yearly,2040,25.495
430,momentum,5yearly,2040,19.145
430,no_change,5yearly,2040,35.187
430,zero_migration,5yearly,2040,25.495
430,constant_fertility,5yearly,2045,34.446
430,constant_mortality,5yearly,2045,24.477
430,high_variant,5yearly,2045,27.49
430,instant_replacement,5yearly,2045,15.556
430,low_variant,5yearly,2045,20.489
430,medium_variant,5yearly,2045,24.067
430,momentum,5yearly,2045,17.728
430,no_change,5yearly,2045,35.106
430,zero_migration,5yearly,2045,24.067
430,constant_fertility,5yearly,2050,34.374
430,constant_mortality,5yearly,2050,23.186
430,high_variant,5yearly,2050,26.418
430,instant_replacement,5yearly,2050,14.585
430,low_variant,5yearly,2050,18.969
430,medium_variant,5yearly,2050,22.775
430,momentum,5yearly,2050,16.919
430,no_change,5yearly,2050,35.074
430,zero_migration,5yearly,2050,22.775
430,constant_fertility,5yearly,2055,34.306
430,constant_mortality,5yearly,2055,21.996
430,high_variant,5yearly,2055,25.314
430,instant_replacement,5yearly,2055,14.327
430,low_variant,5yearly,2055,17.626
430,medium_variant,5yearly,2055,21.562
430,momentum,5yearly,2055,16.892
430,no_change,5yearly,2055,35.061
430,zero_migration,5yearly,2055,21.561
430,constant_fertility,5yearly,2060,34.226
430,constant_mortality,5yearly,2060,20.938
430,high_variant,5yearly,2060,24.259
430,instant_replacement,5yearly,2060,14.237
430,low_variant,5yearly,2060,16.475
430,medium_variant,5yearly,2060,20.464
430,momentum,5yearly,2060,17.021
430,no_change,5yearly,2060,35.04
430,zero_migration,5yearly,2060,20.463
430,constant_fertility,5yearly,2065,34.137
430,constant_mortality,5yearly,2065,19.906
430,high_variant,5yearly,2065,23.218
430,instant_replacement,5yearly,2065,13.956
430,low_variant,5yearly,2065,15.364
430,medium_variant,5yearly,2065,19.384
430,momentum,5yearly,2065,16.919
430,no_change,5yearly,2065,35.01
430,zero_migration,5yearly,2065,19.384
430,constant_fertility,5yearly,2070,34.057
430,constant_mortality,5yearly,2070,18.934
430,high_variant,5yearly,2070,22.263
430,instant_replacement,5yearly,2070,13.468
430,low_variant,5yearly,2070,14.291
430,medium_variant,5yearly,2070,18.359
430,momentum,5yearly,2070,16.587
430,no_change,5yearly,2070,34.99
430,zero_migration,5yearly,2070,18.359
430,constant_fertility,5yearly,2075,33.993
430,constant_mortality,5yearly,2075,18.043
430,high_variant,5yearly,2075,21.389
430,instant_replacement,5yearly,2075,13.017
430,low_variant,5yearly,2075,13.282
430,medium_variant,5yearly,2075,17.408
430,momentum,5yearly,2075,16.31
430,no_change,5yearly,2075,34.988
430,zero_migration,5yearly,2075,17.408
430,constant_fertility,5yearly,2080,33.935
430,constant_mortality,5yearly,2080,17.221
430,high_variant,5yearly,2080,20.55
430,instant_replacement,5yearly,2080,12.751
430,low_variant,5yearly,2080,12.344
430,medium_variant,5yearly,2080,16.513
430,momentum,5yearly,2080,16.247
430,no_change,5yearly,2080,34.996
430,zero_migration,5yearly,2080,16.513
430,constant_fertility,5yearly,2085,33.871
430,constant_mortality,5yearly,2085,16.488
430,high_variant,5yearly,2085,19.759
430,instant_replacement,5yearly,2085,12.682
