country,variant,freq,year,birthper1000population
646,estimates,5yearly,1950,53.839
646,estimates,5yearly,1955,53.613
646,estimates,5yearly,1960,50.699
646,estimates,5yearly,1965,49.255
646,estimates,5yearly,1970,51.128
646,estimates,5yearly,1975,53.386
646,estimates,5yearly,1980,53.132
646,estimates,5yearly,1985,49.688
646,estimates,5yearly,1990,44.837
646,estimates,5yearly,1995,41.79
646,estimates,5yearly,2000,38.581
646,estimates,5yearly,2005,36.875
646,estimates,5yearly,2010,33.51
646,constant_fertility,5yearly,2015,32.977
646,constant_mortality,5yearly,2015,30.163
646,high_variant,5yearly,2015,31.971
646,instant_replacement,5yearly,2015,18.065
646,low_variant,5yearly,2015,28.274
646,medium_variant,5yearly,2015,30.131
646,momentum,5yearly,2015,18.511
646,no_change,5yearly,2015,33.012
646,zero_migration,5yearly,2015,30.143
646,constant_fertility,5yearly,2020,32.176
646,constant_mortality,5yearly,2020,27.348
646,high_variant,5yearly,2020,29.934
646,instant_replacement,5yearly,2020,18.749
646,low_variant,5yearly,2020,24.472
646,medium_variant,5yearly,2020,27.247
646,momentum,5yearly,2020,19.404
646,no_change,5yearly,2020,32.298
646,zero_migration,5yearly,2020,27.274
646,constant_fertility,5yearly,2025,31.614
646,constant_mortality,5yearly,2025,25.527
646,high_variant,5yearly,2025,28.469
646,instant_replacement,5yearly,2025,19.53
646,low_variant,5yearly,2025,22.003
646,medium_variant,5yearly,2025,25.336
646,momentum,5yearly,2025,20.379
646,no_change,5yearly,2025,31.856
646,zero_migration,5yearly,2025,25.351
646,constant_fertility,5yearly,2030,31.106
646,constant_mortality,5yearly,2030,24.269
646,high_variant,5yearly,2030,26.866
646,instant_replacement,5yearly,2030,20.203
646,low_variant,5yearly,2030,20.83
646,medium_variant,5yearly,2030,23.985
646,momentum,5yearly,2030,21.216
646,no_change,5yearly,2030,31.476
646,zero_migration,5yearly,2030,23.961
646,constant_fertility,5yearly,2035,30.603
646,constant_mortality,5yearly,2035,22.88
646,high_variant,5yearly,2035,25.37
646,instant_replacement,5yearly,2035,19.605
646,low_variant,5yearly,2035,19.406
646,medium_variant,5yearly,2035,22.535
646,momentum,5yearly,2035,20.729
646,no_change,5yearly,2035,31.066
646,zero_migration,5yearly,2035,22.473
646,constant_fertility,5yearly,2040,30.187
646,constant_mortality,5yearly,2040,21.129
646,high_variant,5yearly,2040,23.863
646,instant_replacement,5yearly,2040,17.238
646,low_variant,5yearly,2040,17.432
646,medium_variant,5yearly,2040,20.766
646,momentum,5yearly,2040,18.389
646,no_change,5yearly,2040,30.704
646,zero_migration,5yearly,2040,20.693
646,constant_fertility,5yearly,2045,29.851
646,constant_mortality,5yearly,2045,19.294
646,high_variant,5yearly,2045,22.432
646,instant_replacement,5yearly,2045,14.891
646,low_variant,5yearly,2045,15.261
646,medium_variant,5yearly,2045,18.923
646,momentum,5yearly,2045,16.101
646,no_change,5yearly,2045,30.422
646,zero_migration,5yearly,2045,18.865
646,constant_fertility,5yearly,2050,29.598
646,constant_mortality,5yearly,2050,17.735
646,high_variant,5yearly,2050,21.146
646,instant_replacement,5yearly,2050,14.059
646,low_variant,5yearly,2050,13.407
646,medium_variant,5yearly,2050,17.334
646,momentum,5yearly,2050,15.428
646,no_change,5yearly,2050,30.245
646,zero_migration,5yearly,2050,17.292
646,constant_fertility,5yearly,2055,29.424
646,constant_mortality,5yearly,2055,16.559
646,high_variant,5yearly,2055,20.014
646,instant_replacement,5yearly,2055,14.25
646,low_variant,5yearly,2055,12.05
646,medium_variant,5yearly,2055,16.099
646,momentum,5yearly,2055,15.839
646,no_change,5yearly,2055,30.17
646,zero_migration,5yearly,2055,16.063
646,constant_fertility,5yearly,2060,29.283
646,constant_mortality,5yearly,2060,15.614
646,high_variant,5yearly,2060,18.974
646,instant_replacement,5yearly,2060,14.576
646,low_variant,5yearly,2060,11.023
646,medium_variant,5yearly,2060,15.082
646,momentum,5yearly,2060,16.381
646,no_change,5yearly,2060,30.14
646,zero_migration,5yearly,2060,15.04
646,constant_fertility,5yearly,2065,29.144
646,constant_mortality,5yearly,2065,14.793
646,high_variant,5yearly,2065,18.072
646,instant_replacement,5yearly,2065,14.337
646,low_variant,5yearly,2065,10.146
646,medium_variant,5yearly,2065,14.189
646,momentum,5yearly,2065,16.299
646,no_change,5yearly,2065,30.106
646,zero_migration,5yearly,2065,14.143
646,constant_fertility,5yearly,2070,29.012
646,constant_mortality,5yearly,2070,13.97
646,high_variant,5yearly,2070,17.252
646,instant_replacement,5yearly,2070,13.556
646,low_variant,5yearly,2070,9.253
646,medium_variant,5yearly,2070,13.304
646,momentum,5yearly,2070,15.619
646,no_change,5yearly,2070,30.063
646,zero_migration,5yearly,2070,13.261
646,constant_fertility,5yearly,2075,28.899
646,constant_mortality,5yearly,2075,13.226
646,high_variant,5yearly,2075,16.558
646,instant_replacement,5yearly,2075,12.797
646,low_variant,5yearly,2075,8.42
646,medium_variant,5yearly,2075,12.503
646,momentum,5yearly,2075,14.968
646,no_change,5yearly,2075,30.027
646,zero_migration,5yearly,2075,12.469
646,constant_fertility,5yearly,2080,28.808
646,constant_mortality,5yearly,2080,12.622
646,high_variant,5yearly,2080,15.972
646,instant_replacement,5yearly,2080,12.505
646,low_variant,5yearly,2080,7.72
646,medium_variant,5yearly,2080,11.834
646,momentum,5yearly,2080,14.842
646,no_change,5yearly,2080,30.008
646,zero_migration,5yearly,2080,11.811
646,constant_fertility,5yearly,2085,28.733
646,constant_mortality,5yearly,2085,12.196
646,high_variant,5yearly,2085,15.489
646,instant_replacement,5yearly,2085,12.658
646,low_variant,5yearly,2085,7.204
646,medium_variant,5yearly,2085,11.328
646,momentum,5yearly,2085,15.2
646,no_change,5yearly,2085,30.007
646,zero_migration,5yearly,2085,11.311
646,constant_fertility,5yearly,2090,28.665
646,constant_mortality,5yearly,2090,11.897
646,high_variant,5yearly,2090,15.082
646,instant_replacement,5yearly,2090,12.907
646,low_variant,5yearly,2090,6.832
646,medium_variant,5yearly,2090,10.941
646,momentum,5yearly,2090,15.622
646,no_change,5yearly,2090,30.007
646,zero_migration,5yearly,2090,10.925
646,constant_fertility,5yearly,2095,28.595
646,constant_mortality,5yearly,2095,11.68
646,high_variant,5yearly,2095,14.755
646,instant_replacement,5yearly,2095,12.924
646,low_variant,5yearly,2095,6.553
646,medium_variant,5yearly,2095,10.635
646,momentum,5yearly,2095,15.73
646,no_change,5yearly,2095,30.001
646,zero_migration,5yearly,2095,10.619
