variant,continent,year,oldagedependencyratio1564
estimates,903,1950,5.819
estimates,903,1951,5.833
estimates,903,1952,5.818
estimates,903,1953,5.779
estimates,903,1954,5.72
estimates,903,1955,5.644
estimates,903,1956,5.695
estimates,903,1957,5.722
estimates,903,1958,5.728
estimates,903,1959,5.716
estimates,903,1960,5.689
estimates,903,1961,5.761
estimates,903,1962,5.81
estimates,903,1963,5.838
estimates,903,1964,5.847
estimates,903,1965,5.837
estimates,903,1966,5.891
estimates,903,1967,5.92
estimates,903,1968,5.926
estimates,903,1969,5.916
estimates,903,1970,5.892
estimates,903,1971,5.946
estimates,903,1972,5.979
estimates,903,1973,5.993
estimates,903,1974,5.987
estimates,903,1975,5.964
estimates,903,1976,6.003
estimates,903,1977,6.022
estimates,903,1978,6.026
estimates,903,1979,6.02
estimates,903,1980,6.007
estimates,903,1981,6.04
estimates,903,1982,6.059
estimates,903,1983,6.064
estimates,903,1984,6.059
estimates,903,1985,6.046
estimates,903,1986,6.087
estimates,903,1987,6.115
estimates,903,1988,6.13
estimates,903,1989,6.136
estimates,903,1990,6.133
estimates,903,1991,6.167
estimates,903,1992,6.184
estimates,903,1993,6.189
estimates,903,1994,6.185
estimates,903,1995,6.175
estimates,903,1996,6.215
estimates,903,1997,6.241
estimates,903,1998,6.255
estimates,903,1999,6.255
estimates,903,2000,6.242
estimates,903,2001,6.265
estimates,903,2002,6.27
estimates,903,2003,6.262
estimates,903,2004,6.246
estimates,903,2005,6.225
estimates,903,2006,6.247
estimates,903,2007,6.257
estimates,903,2008,6.259
estimates,903,2009,6.256
estimates,903,2010,6.253
estimates,903,2011,6.268
estimates,903,2012,6.278
estimates,903,2013,6.285
estimates,903,2014,6.291
estimates,903,2015,6.297
medium_variant,903,2015,6.297
medium_variant,903,2016,6.338
medium_variant,903,2017,6.374
medium_variant,903,2018,6.407
medium_variant,903,2019,6.438
medium_variant,903,2020,6.469
medium_variant,903,2021,6.531
medium_variant,903,2022,6.587
medium_variant,903,2023,6.638
medium_variant,903,2024,6.686
medium_variant,903,2025,6.732
medium_variant,903,2026,6.799
medium_variant,903,2027,6.86
medium_variant,903,2028,6.917
medium_variant,903,2029,6.971
medium_variant,903,2030,7.024
medium_variant,903,2031,7.094
medium_variant,903,2032,7.16
medium_variant,903,2033,7.225
medium_variant,903,2034,7.292
medium_variant,903,2035,7.365
medium_variant,903,2036,7.456
medium_variant,903,2037,7.547
medium_variant,903,2038,7.642
medium_variant,903,2039,7.745
medium_variant,903,2040,7.859
medium_variant,903,2041,7.993
medium_variant,903,2042,8.13
medium_variant,903,2043,8.274
medium_variant,903,2044,8.428
medium_variant,903,2045,8.593
medium_variant,903,2046,8.774
medium_variant,903,2047,8.958
medium_variant,903,2048,9.147
medium_variant,903,2049,9.339
medium_variant,903,2050,9.536
medium_variant,903,2051,9.736
medium_variant,903,2052,9.934
medium_variant,903,2053,10.131
medium_variant,903,2054,10.325
medium_variant,903,2055,10.517
medium_variant,903,2056,10.704
medium_variant,903,2057,10.884
medium_variant,903,2058,11.061
medium_variant,903,2059,11.239
medium_variant,903,2060,11.42
medium_variant,903,2061,11.597
medium_variant,903,2062,11.773
medium_variant,903,2063,11.951
medium_variant,903,2064,12.137
medium_variant,903,2065,12.332
medium_variant,903,2066,12.529
medium_variant,903,2067,12.731
medium_variant,903,2068,12.941
medium_variant,903,2069,13.163
medium_variant,903,2070,13.399
medium_variant,903,2071,13.637
medium_variant,903,2072,13.882
medium_variant,903,2073,14.138
medium_variant,903,2074,14.41
medium_variant,903,2075,14.7
medium_variant,903,2076,14.992
medium_variant,903,2077,15.296
medium_variant,903,2078,15.609
medium_variant,903,2079,15.926
medium_variant,903,2080,16.245
medium_variant,903,2081,16.549
medium_variant,903,2082,16.85
medium_variant,903,2083,17.152
medium_variant,903,2084,17.456
medium_variant,903,2085,17.766
medium_variant,903,2086,18.058
medium_variant,903,2087,18.351
medium_variant,903,2088,18.646
medium_variant,903,2089,18.947
medium_variant,903,2090,19.256
medium_variant,903,2091,19.546
medium_variant,903,2092,19.839
medium_variant,903,2093,20.139
medium_variant,903,2094,20.449
medium_variant,903,2095,20.77
medium_variant,903,2096,21.072
medium_variant,903,2097,21.382
medium_variant,903,2098,21.702
medium_variant,903,2099,22.032
medium_variant,903,2100,22.376
high_variant,903,2015,6.29736473586217
low_variant,903,2015,6.29736473586217
constant_fertility,903,2015,6.29736473586217
instant_replacement,903,2015,6.29736473586217
zero_migration,903,2015,6.29736473586217
constant_mortality,903,2015,6.29736473586217
no_change,903,2015,6.29736473586217
high_variant,903,2020,6.4691215952379
low_variant,903,2020,6.4691215952379
constant_fertility,903,2020,6.4691215952379
instant_replacement,903,2020,6.46913907626902
zero_migration,903,2020,6.45711624835071
constant_mortality,903,2020,6.42088610070749
no_change,903,2020,6.42088407463153
high_variant,903,2025,6.73234407175494
low_variant,903,2025,6.73234407175494
constant_fertility,903,2025,6.73234407175494
instant_replacement,903,2025,6.73242043228275
zero_migration,903,2025,6.71124175145408
constant_mortality,903,2025,6.59898244292242
no_change,903,2025,6.59897297454112
high_variant,903,2030,7.02370685152062
low_variant,903,2030,7.02370685152062
constant_fertility,903,2030,7.02370685152062
instant_replacement,903,2030,7.02371862216993
zero_migration,903,2030,6.99651064924054
constant_mortality,903,2030,6.78355093166673
no_change,903,2030,6.78353656545864
high_variant,903,2035,7.29317686720545
low_variant,903,2035,7.43805517356189
constant_fertility,903,2035,7.27119380009324
instant_replacement,903,2035,8.00191639626744
zero_migration,903,2035,7.33042184450881
constant_mortality,903,2035,7.00617283925013
no_change,903,2035,6.91739498882562
high_variant,903,2040,7.67019542808399
low_variant,903,2040,8.05775081518096
constant_fertility,903,2040,7.57618418515862
instant_replacement,903,2040,9.16144032850087
zero_migration,903,2040,7.8144067323087
constant_mortality,903,2040,7.35971656578391
no_change,903,2040,7.09594482443867
high_variant,903,2045,8.24393926245177
low_variant,903,2045,8.97307862439505
