variant,continent,year,oldagedependencyratio1564
estimates,905,1950,12.723
estimates,905,1951,13.054
estimates,905,1952,13.359
estimates,905,1953,13.649
estimates,905,1954,13.928
estimates,905,1955,14.198
estimates,905,1956,14.443
estimates,905,1957,14.648
estimates,905,1958,14.816
estimates,905,1959,14.948
estimates,905,1960,15.044
estimates,905,1961,15.22
estimates,905,1962,15.35
estimates,905,1963,15.439
estimates,905,1964,15.484
estimates,905,1965,15.481
estimates,905,1966,15.497
estimates,905,1967,15.472
estimates,905,1968,15.437
estimates,905,1969,15.423
estimates,905,1970,15.438
estimates,905,1971,15.512
estimates,905,1972,15.604
estimates,905,1973,15.714
estimates,905,1974,15.826
estimates,905,1975,15.923
estimates,905,1976,16.111
estimates,905,1977,16.289
estimates,905,1978,16.475
estimates,905,1979,16.675
estimates,905,1980,16.884
estimates,905,1981,17.049
estimates,905,1982,17.203
estimates,905,1983,17.365
estimates,905,1984,17.547
estimates,905,1985,17.747
estimates,905,1986,17.957
estimates,905,1987,18.173
estimates,905,1988,18.386
estimates,905,1989,18.581
estimates,905,1990,18.749
estimates,905,1991,18.881
estimates,905,1992,18.977
estimates,905,1993,19.036
estimates,905,1994,19.051
estimates,905,1995,19.019
estimates,905,1996,18.963
estimates,905,1997,18.867
estimates,905,1998,18.752
estimates,905,1999,18.634
estimates,905,2000,18.526
estimates,905,2001,18.456
estimates,905,2002,18.405
estimates,905,2003,18.375
estimates,905,2004,18.365
estimates,905,2005,18.381
estimates,905,2006,18.494
estimates,905,2007,18.635
estimates,905,2008,18.827
estimates,905,2009,19.098
estimates,905,2010,19.459
estimates,905,2011,19.904
estimates,905,2012,20.448
estimates,905,2013,21.079
estimates,905,2014,21.76
estimates,905,2015,22.462
medium_variant,905,2015,22.462
medium_variant,905,2016,23.13
medium_variant,905,2017,23.805
medium_variant,905,2018,24.502
medium_variant,905,2019,25.242
medium_variant,905,2020,26.034
medium_variant,905,2021,26.836
medium_variant,905,2022,27.678
medium_variant,905,2023,28.553
medium_variant,905,2024,29.446
medium_variant,905,2025,30.348
medium_variant,905,2026,31.192
medium_variant,905,2027,32.051
medium_variant,905,2028,32.889
medium_variant,905,2029,33.653
medium_variant,905,2030,34.31
medium_variant,905,2031,34.762
medium_variant,905,2032,35.104
medium_variant,905,2033,35.374
medium_variant,905,2034,35.63
medium_variant,905,2035,35.906
medium_variant,905,2036,36.08
medium_variant,905,2037,36.28
medium_variant,905,2038,36.488
medium_variant,905,2039,36.667
medium_variant,905,2040,36.793
medium_variant,905,2041,36.758
medium_variant,905,2042,36.699
medium_variant,905,2043,36.644
medium_variant,905,2044,36.641
medium_variant,905,2045,36.723
medium_variant,905,2046,36.782
medium_variant,905,2047,36.94
medium_variant,905,2048,37.172
medium_variant,905,2049,37.428
medium_variant,905,2050,37.672
medium_variant,905,2051,37.797
medium_variant,905,2052,37.934
medium_variant,905,2053,38.105
medium_variant,905,2054,38.339
medium_variant,905,2055,38.653
medium_variant,905,2056,38.944
medium_variant,905,2057,39.344
medium_variant,905,2058,39.795
medium_variant,905,2059,40.22
medium_variant,905,2060,40.583
medium_variant,905,2061,40.775
medium_variant,905,2062,40.917
medium_variant,905,2063,41.05
medium_variant,905,2064,41.221
medium_variant,905,2065,41.442
medium_variant,905,2066,41.532
medium_variant,905,2067,41.689
medium_variant,905,2068,41.893
medium_variant,905,2069,42.131
medium_variant,905,2070,42.407
medium_variant,905,2071,42.548
medium_variant,905,2072,42.74
medium_variant,905,2073,42.986
medium_variant,905,2074,43.264
medium_variant,905,2075,43.546
medium_variant,905,2076,43.614
medium_variant,905,2077,43.719
medium_variant,905,2078,43.849
medium_variant,905,2079,44.012
medium_variant,905,2080,44.228
medium_variant,905,2081,44.297
medium_variant,905,2082,44.428
medium_variant,905,2083,44.634
medium_variant,905,2084,44.906
medium_variant,905,2085,45.217
medium_variant,905,2086,45.341
medium_variant,905,2087,45.545
medium_variant,905,2088,45.796
medium_variant,905,2089,46.072
medium_variant,905,2090,46.381
medium_variant,905,2091,46.516
medium_variant,905,2092,46.689
medium_variant,905,2093,46.916
medium_variant,905,2094,47.205
medium_variant,905,2095,47.543
medium_variant,905,2096,47.652
medium_variant,905,2097,47.831
medium_variant,905,2098,48.067
medium_variant,905,2099,48.344
medium_variant,905,2100,48.656
high_variant,905,2015,22.4619981947244
low_variant,905,2015,22.4619981947244
constant_fertility,905,2015,22.4619981947244
instant_replacement,905,2015,22.4619981947244
zero_migration,905,2015,22.4619981947244
constant_mortality,905,2015,22.4619981947244
no_change,905,2015,22.4619981947244
