variant,continent,year,gender,potentialsupport2569_70
estimates,935,1962,female,16.624
estimates,935,1963,female,16.655
estimates,935,1964,female,16.783
estimates,935,1965,female,16.995
estimates,935,1966,female,16.579
estimates,935,1967,female,16.234
estimates,935,1968,female,15.951
estimates,935,1969,female,15.721
estimates,935,1970,female,15.541
estimates,935,1971,female,15.147
estimates,935,1972,female,14.832
estimates,935,1973,female,14.588
estimates,935,1974,female,14.415
estimates,935,1975,female,14.307
estimates,935,1976,female,14.03
estimates,935,1977,female,13.839
estimates,935,1978,female,13.707
estimates,935,1979,female,13.604
estimates,935,1980,female,13.512
estimates,935,1981,female,13.277
estimates,935,1982,female,13.081
estimates,935,1983,female,12.925
estimates,935,1984,female,12.814
estimates,935,1985,female,12.746
estimates,935,1986,female,12.587
estimates,935,1987,female,12.484
estimates,935,1988,female,12.424
estimates,935,1989,female,12.399
estimates,935,1990,female,12.401
estimates,935,1991,female,12.299
estimates,935,1992,female,12.235
estimates,935,1993,female,12.195
estimates,935,1994,female,12.165
estimates,935,1995,female,12.133
estimates,935,1996,female,11.999
estimates,935,1997,female,11.886
estimates,935,1998,female,11.78
estimates,935,1999,female,11.67
estimates,935,2000,female,11.549
estimates,935,2001,female,11.343
estimates,935,2002,female,11.151
estimates,935,2003,female,10.976
estimates,935,2004,female,10.824
estimates,935,2005,female,10.696
estimates,935,2006,female,10.525
estimates,935,2007,female,10.382
estimates,935,2008,female,10.268
estimates,935,2009,female,10.184
estimates,935,2010,female,10.127
estimates,935,2011,female,10.043
estimates,935,2012,female,9.989
estimates,935,2013,female,9.942
estimates,935,2014,female,9.877
estimates,935,2015,female,9.778
medium_variant,935,2015,female,9.778
medium_variant,935,2016,female,9.609
medium_variant,935,2017,female,9.431
medium_variant,935,2018,female,9.233
medium_variant,935,2019,female,9.006
medium_variant,935,2020,female,8.751
medium_variant,935,2021,female,8.446
medium_variant,935,2022,female,8.137
medium_variant,935,2023,female,7.839
medium_variant,935,2024,female,7.566
medium_variant,935,2025,female,7.321
medium_variant,935,2026,female,7.085
medium_variant,935,2027,female,6.876
medium_variant,935,2028,female,6.681
medium_variant,935,2029,female,6.487
medium_variant,935,2030,female,6.286
medium_variant,935,2031,female,6.078
medium_variant,935,2032,female,5.878
medium_variant,935,2033,female,5.683
medium_variant,935,2034,female,5.492
medium_variant,935,2035,female,5.302
medium_variant,935,2036,female,5.119
medium_variant,935,2037,female,4.944
medium_variant,935,2038,female,4.781
medium_variant,935,2039,female,4.63
medium_variant,935,2040,female,4.493
medium_variant,935,2041,female,4.366
medium_variant,935,2042,female,4.253
medium_variant,935,2043,female,4.152
medium_variant,935,2044,female,4.061
medium_variant,935,2045,female,3.978
medium_variant,935,2046,female,3.902
medium_variant,935,2047,female,3.837
medium_variant,935,2048,female,3.776
medium_variant,935,2049,female,3.714
medium_variant,935,2050,female,3.645
medium_variant,935,2051,female,3.573
medium_variant,935,2052,female,3.502
medium_variant,935,2053,female,3.429
medium_variant,935,2054,female,3.353
medium_variant,935,2055,female,3.275
medium_variant,935,2056,female,3.196
medium_variant,935,2057,female,3.118
medium_variant,935,2058,female,3.045
medium_variant,935,2059,female,2.98
medium_variant,935,2060,female,2.923
medium_variant,935,2061,female,2.873
medium_variant,935,2062,female,2.833
medium_variant,935,2063,female,2.801
medium_variant,935,2064,female,2.772
medium_variant,935,2065,female,2.745
medium_variant,935,2066,female,2.722
medium_variant,935,2067,female,2.703
medium_variant,935,2068,female,2.687
medium_variant,935,2069,female,2.672
medium_variant,935,2070,female,2.654
medium_variant,935,2071,female,2.638
medium_variant,935,2072,female,2.623
medium_variant,935,2073,female,2.607
medium_variant,935,2074,female,2.589
medium_variant,935,2075,female,2.569
medium_variant,935,2076,female,2.548
medium_variant,935,2077,female,2.528
medium_variant,935,2078,female,2.507
medium_variant,935,2079,female,2.485
medium_variant,935,2080,female,2.462
medium_variant,935,2081,female,2.437
medium_variant,935,2082,female,2.414
medium_variant,935,2083,female,2.392
medium_variant,935,2084,female,2.37
medium_variant,935,2085,female,2.346
medium_variant,935,2086,female,2.324
medium_variant,935,2087,female,2.304
medium_variant,935,2088,female,2.284
medium_variant,935,2089,female,2.263
medium_variant,935,2090,female,2.241
medium_variant,935,2091,female,2.222
medium_variant,935,2092,female,2.205
medium_variant,935,2093,female,2.189
medium_variant,935,2094,female,2.171
medium_variant,935,2095,female,2.153
medium_variant,935,2096,female,2.139
medium_variant,935,2097,female,2.125
medium_variant,935,2098,female,2.112
medium_variant,935,2099,female,2.097
medium_variant,935,2100,female,2.081
