variant,continent,year,gender,potentialsupport2569_70
estimates,905,1950,male,11.336
estimates,905,1951,male,10.977
estimates,905,1952,male,10.685
estimates,905,1953,male,10.467
estimates,905,1954,male,10.311
estimates,905,1955,male,10.192
estimates,905,1956,male,9.895
estimates,905,1957,male,9.657
estimates,905,1958,male,9.486
estimates,905,1959,male,9.379
estimates,905,1960,male,9.322
estimates,905,1961,male,9.094
estimates,905,1962,male,8.915
estimates,905,1963,male,8.791
estimates,905,1964,male,8.726
estimates,905,1965,male,8.717
estimates,905,1966,male,8.598
estimates,905,1967,male,8.547
estimates,905,1968,male,8.554
estimates,905,1969,male,8.598
estimates,905,1970,male,8.658
estimates,905,1971,male,8.523
estimates,905,1972,male,8.433
estimates,905,1973,male,8.397
estimates,905,1974,male,8.417
estimates,905,1975,male,8.483
estimates,905,1976,male,8.316
estimates,905,1977,male,8.191
estimates,905,1978,male,8.107
estimates,905,1979,male,8.053
estimates,905,1980,male,8.007
estimates,905,1981,male,7.924
estimates,905,1982,male,7.866
estimates,905,1983,male,7.838
estimates,905,1984,male,7.841
estimates,905,1985,male,7.869
estimates,905,1986,male,7.796
estimates,905,1987,male,7.753
estimates,905,1988,male,7.73
estimates,905,1989,male,7.717
estimates,905,1990,male,7.706
estimates,905,1991,male,7.623
estimates,905,1992,male,7.553
estimates,905,1993,male,7.499
estimates,905,1994,male,7.464
estimates,905,1995,male,7.448
estimates,905,1996,male,7.378
estimates,905,1997,male,7.332
estimates,905,1998,male,7.311
estimates,905,1999,male,7.315
estimates,905,2000,male,7.343
estimates,905,2001,male,7.311
estimates,905,2002,male,7.299
estimates,905,2003,male,7.298
estimates,905,2004,male,7.3
estimates,905,2005,male,7.299
estimates,905,2006,male,7.225
estimates,905,2007,male,7.154
estimates,905,2008,male,7.083
estimates,905,2009,male,7.009
estimates,905,2010,male,6.926
estimates,905,2011,male,6.799
estimates,905,2012,male,6.675
estimates,905,2013,male,6.546
estimates,905,2014,male,6.401
estimates,905,2015,male,6.236
medium_variant,905,2015,male,6.236
medium_variant,905,2016,male,6.033
medium_variant,905,2017,male,5.827
medium_variant,905,2018,male,5.623
medium_variant,905,2019,male,5.425
medium_variant,905,2020,male,5.233
medium_variant,905,2021,male,5.036
medium_variant,905,2022,male,4.852
medium_variant,905,2023,male,4.677
medium_variant,905,2024,male,4.509
