variant,continent,year,gender,potentialsupport2569_70
estimates,908,1950,male,11.182
estimates,908,1951,male,11.032
estimates,908,1952,male,10.974
estimates,908,1953,male,10.983
estimates,908,1954,male,11.036
estimates,908,1955,male,11.122
estimates,908,1956,male,10.995
estimates,908,1957,male,10.91
estimates,908,1958,male,10.871
estimates,908,1959,male,10.893
estimates,908,1960,male,10.979
estimates,908,1961,male,10.889
estimates,908,1962,male,10.869
estimates,908,1963,male,10.891
estimates,908,1964,male,10.918
estimates,908,1965,male,10.927
estimates,908,1966,male,10.716
estimates,908,1967,male,10.525
estimates,908,1968,male,10.354
estimates,908,1969,male,10.21
estimates,908,1970,male,10.093
estimates,908,1971,male,9.804
estimates,908,1972,male,9.578
estimates,908,1973,male,9.407
estimates,908,1974,male,9.28
estimates,908,1975,male,9.187
estimates,908,1976,male,8.934
estimates,908,1977,male,8.744
estimates,908,1978,male,8.61
estimates,908,1979,male,8.526
estimates,908,1980,male,8.49
estimates,908,1981,male,8.343
estimates,908,1982,male,8.242
estimates,908,1983,male,8.203
estimates,908,1984,male,8.259
estimates,908,1985,male,8.421
estimates,908,1986,male,8.502
estimates,908,1987,male,8.68
estimates,908,1988,male,8.904
estimates,908,1989,male,9.099
estimates,908,1990,male,9.221
estimates,908,1991,male,9.093
estimates,908,1992,male,8.932
estimates,908,1993,male,8.753
estimates,908,1994,male,8.577
estimates,908,1995,male,8.411
estimates,908,1996,male,8.113
estimates,908,1997,male,7.846
estimates,908,1998,male,7.62
estimates,908,1999,male,7.445
estimates,908,2000,male,7.319
estimates,908,2001,male,7.123
estimates,908,2002,male,6.977
estimates,908,2003,male,6.865
estimates,908,2004,male,6.766
estimates,908,2005,male,6.675
estimates,908,2006,male,6.489
estimates,908,2007,male,6.319
estimates,908,2008,male,6.176
estimates,908,2009,male,6.072
estimates,908,2010,male,6.01
estimates,908,2011,male,5.92
estimates,908,2012,male,5.865
estimates,908,2013,male,5.821
estimates,908,2014,male,5.768
estimates,908,2015,male,5.694
medium_variant,908,2015,male,5.694
medium_variant,908,2016,male,5.563
medium_variant,908,2017,male,5.425
medium_variant,908,2018,male,5.286
medium_variant,908,2019,male,5.15
medium_variant,908,2020,male,5.019
medium_variant,908,2021,male,4.858
medium_variant,908,2022,male,4.708
medium_variant,908,2023,male,4.567
medium_variant,908,2024,male,4.434
medium_variant,908,2025,male,4.308
medium_variant,908,2026,male,4.166
medium_variant,908,2027,male,4.036
medium_variant,908,2028,male,3.916
medium_variant,908,2029,male,3.805
medium_variant,908,2030,male,3.702
medium_variant,908,2031,male,3.592
medium_variant,908,2032,male,3.493
medium_variant,908,2033,male,3.405
medium_variant,908,2034,male,3.327
medium_variant,908,2035,male,3.258
medium_variant,908,2036,male,3.187
medium_variant,908,2037,male,3.126
medium_variant,908,2038,male,3.073
medium_variant,908,2039,male,3.023
medium_variant,908,2040,male,2.977
medium_variant,908,2041,male,2.925
medium_variant,908,2042,male,2.879
medium_variant,908,2043,male,2.838
medium_variant,908,2044,male,2.8
medium_variant,908,2045,male,2.764
medium_variant,908,2046,male,2.725
medium_variant,908,2047,male,2.689
medium_variant,908,2048,male,2.656
medium_variant,908,2049,male,2.624
medium_variant,908,2050,male,2.591
medium_variant,908,2051,male,2.555
medium_variant,908,2052,male,2.521
medium_variant,908,2053,male,2.489
medium_variant,908,2054,male,2.459
medium_variant,908,2055,male,2.429
medium_variant,908,2056,male,2.399
medium_variant,908,2057,male,2.372
medium_variant,908,2058,male,2.349
medium_variant,908,2059,male,2.33
medium_variant,908,2060,male,2.316
medium_variant,908,2061,male,2.305
medium_variant,908,2062,male,2.3
medium_variant,908,2063,male,2.3
medium_variant,908,2064,male,2.302
medium_variant,908,2065,male,2.306
medium_variant,908,2066,male,2.311
medium_variant,908,2067,male,2.321
medium_variant,908,2068,male,2.332
medium_variant,908,2069,male,2.342
medium_variant,908,2070,male,2.348
medium_variant,908,2071,male,2.353
medium_variant,908,2072,male,2.358
medium_variant,908,2073,male,2.361
medium_variant,908,2074,male,2.36
medium_variant,908,2075,male,2.353
medium_variant,908,2076,male,2.345
medium_variant,908,2077,male,2.335
medium_variant,908,2078,male,2.322
medium_variant,908,2079,male,2.307
medium_variant,908,2080,male,2.288
medium_variant,908,2081,male,2.271
medium_variant,908,2082,male,2.254
medium_variant,908,2083,male,2.236
medium_variant,908,2084,male,2.217
medium_variant,908,2085,male,2.196
medium_variant,908,2086,male,2.179
medium_variant,908,2087,male,2.164
medium_variant,908,2088,male,2.148
medium_variant,908,2089,male,2.131
medium_variant,908,2090,male,2.112
medium_variant,908,2091,male,2.101
medium_variant,908,2092,male,2.091
medium_variant,908,2093,male,2.08
medium_variant,908,2094,male,2.068
medium_variant,908,2095,male,2.054
medium_variant,908,2096,male,2.049
medium_variant,908,2097,male,2.044
medium_variant,908,2098,male,2.039
medium_variant,908,2099,male,2.032
medium_variant,908,2100,male,2.022
estimates,908,1950,female,9.212
estimates,908,1951,female,9.043
estimates,908,1952,female,8.91
estimates,908,1953,female,8.797
estimates,908,1954,female,8.693
estimates,908,1955,female,8.589
estimates,908,1956,female,8.407
estimates,908,1957,female,8.237
estimates,908,1958,female,8.081
estimates,908,1959,female,7.947
estimates,908,1960,female,7.835
estimates,908,1961,female,7.663
estimates,908,1962,female,7.526
estimates,908,1963,female,7.405
estimates,908,1964,female,7.28
estimates,908,1965,female,7.139
estimates,908,1966,female,6.946
estimates,908,1967,female,6.753
estimates,908,1968,female,6.564
estimates,908,1969,female,6.385
estimates,908,1970,female,6.218
estimates,908,1971,female,6.029
estimates,908,1972,female,5.867
estimates,908,1973,female,5.722
estimates,908,1974,female,5.589
estimates,908,1975,female,5.463
estimates,908,1976,female,5.31
estimates,908,1977,female,5.176
estimates,908,1978,female,5.059
estimates,908,1979,female,4.956
estimates,908,1980,female,4.868
estimates,908,1981,female,4.773
estimates,908,1982,female,4.695
estimates,908,1983,female,4.639
estimates,908,1984,female,4.616
estimates,908,1985,female,4.629
estimates,908,1986,female,4.647
estimates,908,1987,female,4.703
estimates,908,1988,female,4.773
estimates,908,1989,female,4.824
estimates,908,1990,female,4.834
estimates,908,1991,female,4.788
estimates,908,1992,female,4.717
estimates,908,1993,female,4.633
estimates,908,1994,female,4.552
estimates,908,1995,female,4.483
estimates,908,1996,female,4.4
estimates,908,1997,female,4.329
estimates,908,1998,female,4.27
estimates,908,1999,female,4.223
estimates,908,2000,female,4.188
estimates,908,2001,female,4.14
estimates,908,2002,female,4.109
estimates,908,2003,female,4.088
estimates,908,2004,female,4.066
estimates,908,2005,female,4.039
estimates,908,2006,female,3.981
estimates,908,2007,female,3.922
estimates,908,2008,female,3.868
estimates,908,2009,female,3.828
estimates,908,2010,female,3.802
estimates,908,2011,female,3.781
estimates,908,2012,female,3.774
estimates,908,2013,female,3.771
estimates,908,2014,female,3.757
estimates,908,2015,female,3.726
medium_variant,908,2015,female,3.726
medium_variant,908,2016,female,3.682
medium_variant,908,2017,female,3.628
medium_variant,908,2018,female,3.565
medium_variant,908,2019,female,3.496
medium_variant,908,2020,female,3.421
medium_variant,908,2021,female,3.335
medium_variant,908,2022,female,3.248
medium_variant,908,2023,female,3.161
medium_variant,908,2024,female,3.074
medium_variant,908,2025,female,2.987
medium_variant,908,2026,female,2.902
medium_variant,908,2027,female,2.821
medium_variant,908,2028,female,2.744
medium_variant,908,2029,female,2.67
medium_variant,908,2030,female,2.599
medium_variant,908,2031,female,2.533
medium_variant,908,2032,female,2.473
medium_variant,908,2033,female,2.418
medium_variant,908,2034,female,2.366
medium_variant,908,2035,female,2.318
medium_variant,908,2036,female,2.279
medium_variant,908,2037,female,2.244
medium_variant,908,2038,female,2.211
medium_variant,908,2039,female,2.179
medium_variant,908,2040,female,2.146
medium_variant,908,2041,female,2.118
medium_variant,908,2042,female,2.091
medium_variant,908,2043,female,2.066
medium_variant,908,2044,female,2.04
medium_variant,908,2045,female,2.014
medium_variant,908,2046,female,1.992
medium_variant,908,2047,female,1.971
medium_variant,908,2048,female,1.95
medium_variant,908,2049,female,1.927
medium_variant,908,2050,female,1.902
medium_variant,908,2051,female,1.881
medium_variant,908,2052,female,1.86
medium_variant,908,2053,female,1.839
medium_variant,908,2054,female,1.817
medium_variant,908,2055,female,1.795
medium_variant,908,2056,female,1.778
medium_variant,908,2057,female,1.762
medium_variant,908,2058,female,1.749
medium_variant,908,2059,female,1.737
medium_variant,908,2060,female,1.726
medium_variant,908,2061,female,1.725
medium_variant,908,2062,female,1.727
medium_variant,908,2063,female,1.731
medium_variant,908,2064,female,1.736
medium_variant,908,2065,female,1.739
medium_variant,908,2066,female,1.751
medium_variant,908,2067,female,1.764
medium_variant,908,2068,female,1.777
medium_variant,908,2069,female,1.788
medium_variant,908,2070,female,1.795
medium_variant,908,2071,female,1.807
medium_variant,908,2072,female,1.817
medium_variant,908,2073,female,1.825
medium_variant,908,2074,female,1.829
medium_variant,908,2075,female,1.826
medium_variant,908,2076,female,1.829
medium_variant,908,2077,female,1.829
medium_variant,908,2078,female,1.826
medium_variant,908,2079,female,1.819
medium_variant,908,2080,female,1.807
medium_variant,908,2081,female,1.802
medium_variant,908,2082,female,1.795
medium_variant,908,2083,female,1.787
medium_variant,908,2084,female,1.776
medium_variant,908,2085,female,1.76
medium_variant,908,2086,female,1.753
medium_variant,908,2087,female,1.746
medium_variant,908,2088,female,1.736
medium_variant,908,2089,female,1.725
medium_variant,908,2090,female,1.709
medium_variant,908,2091,female,1.704
medium_variant,908,2092,female,1.698
medium_variant,908,2093,female,1.691
medium_variant,908,2094,female,1.682
medium_variant,908,2095,female,1.669
medium_variant,908,2096,female,1.668
medium_variant,908,2097,female,1.666
medium_variant,908,2098,female,1.663
medium_variant,908,2099,female,1.657
medium_variant,908,2100,female,1.647
