variant,continent,year,gender,potentialsupport2569_70
medium_variant,909,2035,male,4.399
medium_variant,909,2036,male,4.348
medium_variant,909,2037,male,4.307
medium_variant,909,2038,male,4.271
medium_variant,909,2039,male,4.236
medium_variant,909,2040,male,4.199
medium_variant,909,2041,male,4.165
medium_variant,909,2042,male,4.133
medium_variant,909,2043,male,4.103
medium_variant,909,2044,male,4.078
medium_variant,909,2045,male,4.054
medium_variant,909,2046,male,4.037
medium_variant,909,2047,male,4.026
medium_variant,909,2048,male,4.015
medium_variant,909,2049,male,3.998
medium_variant,909,2050,male,3.972
medium_variant,909,2051,male,3.941
medium_variant,909,2052,male,3.906
medium_variant,909,2053,male,3.867
medium_variant,909,2054,male,3.826
medium_variant,909,2055,male,3.782
medium_variant,909,2056,male,3.74
medium_variant,909,2057,male,3.699
medium_variant,909,2058,male,3.659
medium_variant,909,2059,male,3.618
medium_variant,909,2060,male,3.575
medium_variant,909,2061,male,3.536
medium_variant,909,2062,male,3.499
medium_variant,909,2063,male,3.463
medium_variant,909,2064,male,3.429
medium_variant,909,2065,male,3.396
medium_variant,909,2066,male,3.37
medium_variant,909,2067,male,3.348
medium_variant,909,2068,male,3.329
medium_variant,909,2069,male,3.309
medium_variant,909,2070,male,3.286
medium_variant,909,2071,male,3.27
medium_variant,909,2072,male,3.254
medium_variant,909,2073,male,3.237
medium_variant,909,2074,male,3.215
medium_variant,909,2075,male,3.188
medium_variant,909,2076,male,3.165
medium_variant,909,2077,male,3.14
medium_variant,909,2078,male,3.114
medium_variant,909,2079,male,3.086
medium_variant,909,2080,male,3.055
medium_variant,909,2081,male,3.029
medium_variant,909,2082,male,3.005
medium_variant,909,2083,male,2.98
medium_variant,909,2084,male,2.952
medium_variant,909,2085,male,2.92
medium_variant,909,2086,male,2.894
medium_variant,909,2087,male,2.867
medium_variant,909,2088,male,2.84
medium_variant,909,2089,male,2.811
medium_variant,909,2090,male,2.779
medium_variant,909,2091,male,2.755
medium_variant,909,2092,male,2.731
medium_variant,909,2093,male,2.707
medium_variant,909,2094,male,2.681
medium_variant,909,2095,male,2.652
medium_variant,909,2096,male,2.632
medium_variant,909,2097,male,2.612
medium_variant,909,2098,male,2.591
medium_variant,909,2099,male,2.568
medium_variant,909,2100,male,2.543
estimates,909,1950,female,9.725
estimates,909,1951,female,9.53
estimates,909,1952,female,9.363
estimates,909,1953,female,9.215
estimates,909,1954,female,9.077
estimates,909,1955,female,8.944
estimates,909,1956,female,8.728
estimates,909,1957,female,8.54
estimates,909,1958,female,8.374
estimates,909,1959,female,8.232
estimates,909,1960,female,8.114
estimates,909,1961,female,7.959
estimates,909,1962,female,7.835
estimates,909,1963,female,7.737
estimates,909,1964,female,7.66
estimates,909,1965,female,7.6
estimates,909,1966,female,7.569
estimates,909,1967,female,7.564
estimates,909,1968,female,7.58
estimates,909,1969,female,7.624
estimates,909,1970,female,7.694
estimates,909,1971,female,7.645
estimates,909,1972,female,7.621
estimates,909,1973,female,7.604
estimates,909,1974,female,7.578
estimates,909,1975,female,7.539
estimates,909,1976,female,7.458
estimates,909,1977,female,7.386
estimates,909,1978,female,7.316
estimates,909,1979,female,7.245
estimates,909,1980,female,7.171
estimates,909,1981,female,7.072
estimates,909,1982,female,6.98
estimates,909,1983,female,6.896
estimates,909,1984,female,6.823
estimates,909,1985,female,6.763
estimates,909,1986,female,6.717
estimates,909,1987,female,6.691
estimates,909,1988,female,6.671
estimates,909,1989,female,6.644
estimates,909,1990,female,6.602
estimates,909,1991,female,6.522
estimates,909,1992,female,6.439
estimates,909,1993,female,6.357
estimates,909,1994,female,6.285
estimates,909,1995,female,6.226
estimates,909,1996,female,6.175
estimates,909,1997,female,6.14
estimates,909,1998,female,6.117
estimates,909,1999,female,6.099
estimates,909,2000,female,6.084
estimates,909,2001,female,6.079
estimates,909,2002,female,6.081
estimates,909,2003,female,6.085
estimates,909,2004,female,6.087
estimates,909,2005,female,6.083
estimates,909,2006,female,6.078
estimates,909,2007,female,6.074
estimates,909,2008,female,6.068
estimates,909,2009,female,6.056
estimates,909,2010,female,6.032
estimates,909,2011,female,5.995
estimates,909,2012,female,5.953
estimates,909,2013,female,5.897
estimates,909,2014,female,5.822
estimates,909,2015,female,5.725
medium_variant,909,2015,female,5.725
medium_variant,909,2016,female,5.616
medium_variant,909,2017,female,5.495
medium_variant,909,2018,female,5.368
medium_variant,909,2019,female,5.243
medium_variant,909,2020,female,5.119
medium_variant,909,2021,female,5.002
medium_variant,909,2022,female,4.892
medium_variant,909,2023,female,4.784
medium_variant,909,2024,female,4.673
medium_variant,909,2025,female,4.558
medium_variant,909,2026,female,4.452
medium_variant,909,2027,female,4.347
medium_variant,909,2028,female,4.244
medium_variant,909,2029,female,4.144
medium_variant,909,2030,female,4.046
medium_variant,909,2031,female,3.967
medium_variant,909,2032,female,3.893
medium_variant,909,2033,female,3.824
medium_variant,909,2034,female,3.757
medium_variant,909,2035,female,3.694
medium_variant,909,2036,female,3.648
medium_variant,909,2037,female,3.606
medium_variant,909,2038,female,3.566
medium_variant,909,2039,female,3.526
medium_variant,909,2040,female,3.484
medium_variant,909,2041,female,3.454
medium_variant,909,2042,female,3.424
medium_variant,909,2043,female,3.396
medium_variant,909,2044,female,3.369
medium_variant,909,2045,female,3.342
medium_variant,909,2046,female,3.327
medium_variant,909,2047,female,3.317
medium_variant,909,2048,female,3.305
medium_variant,909,2049,female,3.287
medium_variant,909,2050,female,3.26
medium_variant,909,2051,female,3.238
medium_variant,909,2052,female,3.212
medium_variant,909,2053,female,3.182
medium_variant,909,2054,female,3.149
medium_variant,909,2055,female,3.112
medium_variant,909,2056,female,3.085
medium_variant,909,2057,female,3.058
medium_variant,909,2058,female,3.03
medium_variant,909,2059,female,3
medium_variant,909,2060,female,2.967
medium_variant,909,2061,female,2.945
medium_variant,909,2062,female,2.924
medium_variant,909,2063,female,2.902
medium_variant,909,2064,female,2.878
medium_variant,909,2065,female,2.852
medium_variant,909,2066,female,2.836
medium_variant,909,2067,female,2.822
medium_variant,909,2068,female,2.806
medium_variant,909,2069,female,2.789
medium_variant,909,2070,female,2.766
medium_variant,909,2071,female,2.754
medium_variant,909,2072,female,2.742
medium_variant,909,2073,female,2.726
medium_variant,909,2074,female,2.704
medium_variant,909,2075,female,2.676
medium_variant,909,2076,female,2.658
medium_variant,909,2077,female,2.638
medium_variant,909,2078,female,2.614
medium_variant,909,2079,female,2.588
medium_variant,909,2080,female,2.558
medium_variant,909,2081,female,2.538
medium_variant,909,2082,female,2.518
medium_variant,909,2083,female,2.496
medium_variant,909,2084,female,2.471
medium_variant,909,2085,female,2.44
medium_variant,909,2086,female,2.42
medium_variant,909,2087,female,2.399
medium_variant,909,2088,female,2.376
medium_variant,909,2089,female,2.35
medium_variant,909,2090,female,2.32
medium_variant,909,2091,female,2.302
medium_variant,909,2092,female,2.283
medium_variant,909,2093,female,2.263
medium_variant,909,2094,female,2.239
medium_variant,909,2095,female,2.212
medium_variant,909,2096,female,2.196
medium_variant,909,2097,female,2.18
medium_variant,909,2098,female,2.162
medium_variant,909,2099,female,2.141
medium_variant,909,2100,female,2.117
