variant,continent,year,dependencyratio2069
estimates,908,1950,65.656
estimates,908,1951,65.84
estimates,908,1952,65.651
estimates,908,1953,65.58
estimates,908,1954,65.595
estimates,908,1955,65.525
estimates,908,1956,65.252
estimates,908,1957,64.988
estimates,908,1958,64.748
estimates,908,1959,64.636
estimates,908,1960,64.742
estimates,908,1961,65.282
estimates,908,1962,65.994
estimates,908,1963,66.74
estimates,908,1964,67.326
estimates,908,1965,67.614
estimates,908,1966,67.831
estimates,908,1967,67.725
estimates,908,1968,67.386
estimates,908,1969,66.958
estimates,908,1970,66.538
estimates,908,1971,66.228
estimates,908,1972,65.902
estimates,908,1973,65.534
estimates,908,1974,65.072
estimates,908,1975,64.499
estimates,908,1976,64.207
estimates,908,1977,63.749
estimates,908,1978,63.181
estimates,908,1979,62.587
estimates,908,1980,62.013
estimates,908,1981,61.667
estimates,908,1982,61.35
estimates,908,1983,60.988
estimates,908,1984,60.459
estimates,908,1985,59.715
estimates,908,1986,59.101
estimates,908,1987,58.294
estimates,908,1988,57.41
estimates,908,1989,56.587
estimates,908,1990,55.887
estimates,908,1991,55.552
estimates,908,1992,55.228
estimates,908,1993,54.917
estimates,908,1994,54.622
estimates,908,1995,54.335
estimates,908,1996,54.097
estimates,908,1997,53.932
estimates,908,1998,53.746
estimates,908,1999,53.425
estimates,908,2000,52.933
estimates,908,2001,52.599
estimates,908,2002,52.085
estimates,908,2003,51.479
estimates,908,2004,50.902
estimates,908,2005,50.412
estimates,908,2006,50.251
estimates,908,2007,50.163
estimates,908,2008,50.096
estimates,908,2009,49.974
estimates,908,2010,49.781
estimates,908,2011,49.739
estimates,908,2012,49.619
estimates,908,2013,49.516
estimates,908,2014,49.54
estimates,908,2015,49.731
medium_variant,908,2015,49.731
medium_variant,908,2016,50.098
medium_variant,908,2017,50.617
medium_variant,908,2018,51.243
medium_variant,908,2019,51.909
medium_variant,908,2020,52.58
medium_variant,908,2021,53.398
medium_variant,908,2022,54.231
medium_variant,908,2023,55.045
medium_variant,908,2024,55.808
medium_variant,908,2025,56.502
medium_variant,908,2026,57.243
medium_variant,908,2027,57.895
medium_variant,908,2028,58.486
medium_variant,908,2029,59.055
medium_variant,908,2030,59.618
medium_variant,908,2031,60.246
medium_variant,908,2032,60.881
medium_variant,908,2033,61.494
medium_variant,908,2034,62.047
medium_variant,908,2035,62.536
medium_variant,908,2036,63.047
medium_variant,908,2037,63.501
medium_variant,908,2038,63.93
medium_variant,908,2039,64.365
medium_variant,908,2040,64.812
medium_variant,908,2041,65.322
medium_variant,908,2042,65.84
medium_variant,908,2043,66.359
medium_variant,908,2044,66.873
medium_variant,908,2045,67.386
medium_variant,908,2046,67.958
medium_variant,908,2047,68.529
medium_variant,908,2048,69.107
medium_variant,908,2049,69.702
medium_variant,908,2050,70.311
medium_variant,908,2051,70.953
medium_variant,908,2052,71.609
medium_variant,908,2053,72.27
medium_variant,908,2054,72.924
medium_variant,908,2055,73.554
medium_variant,908,2056,74.167
medium_variant,908,2057,74.776
medium_variant,908,2058,75.334
medium_variant,908,2059,75.781
medium_variant,908,2060,76.087
medium_variant,908,2061,76.26
medium_variant,908,2062,76.324
medium_variant,908,2063,76.286
medium_variant,908,2064,76.155
medium_variant,908,2065,75.946
medium_variant,908,2066,75.643
medium_variant,908,2067,75.288
medium_variant,908,2068,74.908
medium_variant,908,2069,74.539
medium_variant,908,2070,74.207
medium_variant,908,2071,73.882
medium_variant,908,2072,73.607
medium_variant,908,2073,73.399
medium_variant,908,2074,73.276
medium_variant,908,2075,73.246
medium_variant,908,2076,73.27
medium_variant,908,2077,73.401
medium_variant,908,2078,73.623
medium_variant,908,2079,73.903
medium_variant,908,2080,74.219
medium_variant,908,2081,74.52
medium_variant,908,2082,74.877
medium_variant,908,2083,75.272
medium_variant,908,2084,75.686
medium_variant,908,2085,76.11
medium_variant,908,2086,76.448
medium_variant,908,2087,76.806
medium_variant,908,2088,77.173
medium_variant,908,2089,77.537
medium_variant,908,2090,77.897
medium_variant,908,2091,78.11
medium_variant,908,2092,78.322
medium_variant,908,2093,78.531
medium_variant,908,2094,78.737
medium_variant,908,2095,78.94
medium_variant,908,2096,78.965
medium_variant,908,2097,78.997
medium_variant,908,2098,79.043
medium_variant,908,2099,79.11
medium_variant,908,2100,79.199
high_variant,908,2015,49.7308472688789
low_variant,908,2015,49.7308472688789
constant_fertility,908,2015,49.7308472688789
instant_replacement,908,2015,49.7308472688789
zero_migration,908,2015,49.7308472688789
constant_mortality,908,2015,49.7308472688789
no_change,908,2015,49.7308472688789
high_variant,908,2020,53.8078488601486
low_variant,908,2020,51.3524385959783
constant_fertility,908,2020,52.2554561406086
instant_replacement,908,2020,54.817482095021
zero_migration,908,2020,52.6827445891344
constant_mortality,908,2020,52.3436984336532
no_change,908,2020,52.0188632793704
high_variant,908,2025,59.6485636478022
low_variant,908,2025,53.3556137050958
constant_fertility,908,2025,55.6348682606929
instant_replacement,908,2025,60.7733888827485
zero_migration,908,2025,56.7774850054221
constant_mortality,908,2025,55.8328932950383
no_change,908,2025,54.9636840172177
high_variant,908,2030,65.0926245276961
low_variant,908,2030,54.143099723848
constant_fertility,908,2030,58.185963046543
instant_replacement,908,2030,65.7257922563995
zero_migration,908,2030,60.0361491587943
constant_mortality,908,2030,58.3205732258683
no_change,908,2030,56.8818571266514
high_variant,908,2035,70.3881797805337
low_variant,908,2035,54.6931181783758
constant_fertility,908,2035,60.5801573963339
instant_replacement,908,2035,70.4069545372648
zero_migration,908,2035,63.1117469765194
constant_mortality,908,2035,60.4007803764251
no_change,908,2035,58.4300293520023
high_variant,908,2040,72.8947709871216
low_variant,908,2040,56.5712777899073
constant_fertility,908,2040,62.7934860980206
instant_replacement,908,2040,70.3323295466622
zero_migration,908,2040,65.6563471622237
constant_mortality,908,2040,61.6910045960377
no_change,908,2040,59.6417359762152
high_variant,908,2045,74.8396219994819
low_variant,908,2045,59.6781117229873
constant_fertility,908,2045,65.4095007886415
instant_replacement,908,2045,71.3608810737076
zero_migration,908,2045,68.661144712123
constant_mortality,908,2045,63.1796987024864
no_change,908,2045,61.1391020297405
high_variant,908,2050,77.0527339094746
low_variant,908,2050,63.5362235139377
constant_fertility,908,2050,68.1395441310024
instant_replacement,908,2050,73.7031026537925
zero_migration,908,2050,72.1729017396416
constant_mortality,908,2050,64.9596168047329
no_change,908,2050,62.6698992415234
high_variant,908,2055,80.2215340678818
low_variant,908,2055,67.4234887807748
constant_fertility,908,2055,70.9396787659561
instant_replacement,908,2055,76.9581976935668
zero_migration,908,2055,76.0645479748965
constant_mortality,908,2055,66.9741874429487
no_change,908,2055,64.1673647371278
high_variant,908,2060,82.8287787126512
low_variant,908,2060,70.65843362885
constant_fertility,908,2060,73.2158498377263
instant_replacement,908,2060,79.4106433094963
zero_migration,908,2060,79.0633585511566
constant_mortality,908,2060,68.2584102231462
no_change,908,2060,65.0927624970275
high_variant,908,2065,82.4671176080294
low_variant,908,2065,71.452592625576
constant_fertility,908,2065,73.3226847036785
instant_replacement,908,2065,78.6144413635645
zero_migration,908,2065,78.8180871549076
constant_mortality,908,2065,67.1603018283434
no_change,908,2065,64.1100864631861
high_variant,908,2070,79.8645839843783
low_variant,908,2070,71.1125220273061
constant_fertility,908,2070,72.1793767366768
instant_replacement,908,2070,75.4260578046882
zero_migration,908,2070,76.5369401191911
constant_mortality,908,2070,64.803352290837
no_change,908,2070,62.1847154474088
high_variant,908,2075,77.3425758398454
low_variant,908,2075,72.3725424254379
constant_fertility,908,2075,71.8744223451474
instant_replacement,908,2075,72.5387536393813
zero_migration,908,2075,75.0968554454847
constant_mortality,908,2075,63.3401024478313
no_change,908,2075,61.1767710001836
high_variant,908,2080,76.320556323446
low_variant,908,2080,76.6715160896221
constant_fertility,908,2080,73.4587651949765
instant_replacement,908,2080,71.6436494414289
zero_migration,908,2080,75.9964912487563
constant_mortality,908,2080,63.687806496346
no_change,908,2080,61.8780586530929
high_variant,908,2085,76.2060483507737
low_variant,908,2085,82.8703719182585
constant_fertility,908,2085,75.9845859392433
instant_replacement,908,2085,72.0139226685891
zero_migration,908,2085,78.0768520235375
constant_mortality,908,2085,64.7676059791126
no_change,908,2085,63.2578432951779
high_variant,908,2090,77.8811716252903
low_variant,908,2090,85.8793667930424
constant_fertility,908,2090,77.9664657610906
instant_replacement,908,2090,75.8987782721014
zero_migration,908,2090,80.0007548462663
constant_mortality,908,2090,65.582527240954
no_change,908,2090,63.9872509021726
high_variant,908,2095,79.556825618211
low_variant,908,2095,86.2863455314584
constant_fertility,908,2095,79.142343964497
instant_replacement,908,2095,78.3043921520428
zero_migration,908,2095,80.9615509250463
constant_mortality,908,2095,65.5916331706826
no_change,908,2095,63.900907918828
high_variant,908,2100,80.4728923252068
low_variant,908,2100,85.0171901838803
constant_fertility,908,2100,79.8292894222172
instant_replacement,908,2100,78.9612699301191
zero_migration,908,2100,80.8842384553963
constant_mortality,908,2100,64.9166772715997
no_change,908,2100,63.4132439017773
