variant,continent,year,dependencyratio2069
estimates,935,1950,95.024
estimates,935,1951,96.331
estimates,935,1952,97.79
estimates,935,1953,98.871
estimates,935,1954,99.405
estimates,935,1955,99.526
estimates,935,1956,100.907
estimates,935,1957,101.521
estimates,935,1958,101.862
estimates,935,1959,102.349
estimates,935,1960,103.12
estimates,935,1961,104.011
estimates,935,1962,105.435
estimates,935,1963,107.079
estimates,935,1964,108.503
estimates,935,1965,109.533
estimates,935,1966,111.272
estimates,935,1967,112.549
estimates,935,1968,113.376
estimates,935,1969,113.771
estimates,935,1970,113.714
estimates,935,1971,113.664
estimates,935,1972,112.966
estimates,935,1973,111.875
estimates,935,1974,110.651
estimates,935,1975,109.425
estimates,935,1976,108.495
estimates,935,1977,107.477
estimates,935,1978,106.345
estimates,935,1979,105.07
estimates,935,1980,103.664
estimates,935,1981,102.279
estimates,935,1982,100.957
estimates,935,1983,99.595
estimates,935,1984,98.088
estimates,935,1985,96.429
estimates,935,1986,95.249
estimates,935,1987,93.885
estimates,935,1988,92.404
estimates,935,1989,90.847
estimates,935,1990,89.215
estimates,935,1991,88.014
estimates,935,1992,86.484
estimates,935,1993,84.839
estimates,935,1994,83.316
estimates,935,1995,82.006
estimates,935,1996,80.638
estimates,935,1997,79.559
estimates,935,1998,78.607
estimates,935,1999,77.58
estimates,935,2000,76.407
estimates,935,2001,75.431
estimates,935,2002,74.394
estimates,935,2003,73.261
estimates,935,2004,72
estimates,935,2005,70.596
estimates,935,2006,69.24
estimates,935,2007,67.706
estimates,935,2008,66.128
estimates,935,2009,64.647
estimates,935,2010,63.335
estimates,935,2011,62.254
estimates,935,2012,61.287
estimates,935,2013,60.439
estimates,935,2014,59.686
estimates,935,2015,59.015
medium_variant,935,2015,59.015
medium_variant,935,2016,58.56
medium_variant,935,2017,58.154
medium_variant,935,2018,57.803
medium_variant,935,2019,57.517
medium_variant,935,2020,57.294
medium_variant,935,2021,57.205
medium_variant,935,2022,57.157
medium_variant,935,2023,57.116
medium_variant,935,2024,57.036
medium_variant,935,2025,56.898
medium_variant,935,2026,56.798
medium_variant,935,2027,56.651
medium_variant,935,2028,56.471
medium_variant,935,2029,56.281
medium_variant,935,2030,56.097
medium_variant,935,2031,56.029
medium_variant,935,2032,55.943
medium_variant,935,2033,55.861
medium_variant,935,2034,55.811
medium_variant,935,2035,55.809
medium_variant,935,2036,55.942
medium_variant,935,2037,56.096
medium_variant,935,2038,56.273
medium_variant,935,2039,56.467
medium_variant,935,2040,56.674
medium_variant,935,2041,56.964
medium_variant,935,2042,57.257
medium_variant,935,2043,57.543
medium_variant,935,2044,57.793
medium_variant,935,2045,57.991
medium_variant,935,2046,58.21
medium_variant,935,2047,58.373
medium_variant,935,2048,58.504
medium_variant,935,2049,58.635
medium_variant,935,2050,58.792
medium_variant,935,2051,59.038
medium_variant,935,2052,59.28
medium_variant,935,2053,59.545
medium_variant,935,2054,59.864
medium_variant,935,2055,60.253
medium_variant,935,2056,60.761
medium_variant,935,2057,61.325
medium_variant,935,2058,61.91
medium_variant,935,2059,62.461
medium_variant,935,2060,62.938
medium_variant,935,2061,63.395
medium_variant,935,2062,63.784
medium_variant,935,2063,64.107
medium_variant,935,2064,64.363
medium_variant,935,2065,64.556
medium_variant,935,2066,64.74
medium_variant,935,2067,64.858
medium_variant,935,2068,64.928
medium_variant,935,2069,64.979
medium_variant,935,2070,65.034
medium_variant,935,2071,65.125
medium_variant,935,2072,65.212
medium_variant,935,2073,65.309
medium_variant,935,2074,65.428
medium_variant,935,2075,65.575
medium_variant,935,2076,65.752
medium_variant,935,2077,65.948
medium_variant,935,2078,66.178
medium_variant,935,2079,66.44
medium_variant,935,2080,66.724
medium_variant,935,2081,67.039
medium_variant,935,2082,67.391
medium_variant,935,2083,67.76
medium_variant,935,2084,68.121
medium_variant,935,2085,68.473
medium_variant,935,2086,68.838
medium_variant,935,2087,69.198
medium_variant,935,2088,69.551
medium_variant,935,2089,69.894
medium_variant,935,2090,70.223
