variant,continent,year,dependencyratio2069
instant_replacement,903,2055,56.5075640236072
zero_migration,903,2055,79.1458615281459
constant_mortality,903,2055,76.4344979134163
no_change,903,2055,115.221983228691
high_variant,903,2060,87.4685594066942
low_variant,903,2060,65.460824387755
constant_fertility,903,2060,121.590228811689
instant_replacement,903,2060,55.4007500077193
zero_migration,903,2060,76.0977511998367
constant_mortality,903,2060,72.9709009852092
no_change,903,2060,116.409505011209
high_variant,903,2065,84.5783881222091
low_variant,903,2065,62.5500382771969
constant_fertility,903,2065,123.061384184973
instant_replacement,903,2065,56.0332779416911
zero_migration,903,2065,73.2029059019411
constant_mortality,903,2065,69.6696711229376
no_change,903,2065,117.239392593644
high_variant,903,2070,81.7041349760714
low_variant,903,2070,60.2971459684285
constant_fertility,903,2070,124.220292530849
instant_replacement,903,2070,58.1526140170901
zero_migration,903,2070,70.6668435025619
constant_mortality,903,2070,66.7623308621442
no_change,903,2070,117.85780519409
high_variant,903,2075,79.1708772067894
low_variant,903,2075,58.8167558282171
constant_fertility,903,2075,125.292024300189
instant_replacement,903,2075,61.2557708151334
zero_migration,903,2075,68.6464415610208
constant_mortality,903,2075,64.4129560414727
no_change,903,2075,118.483595148912
high_variant,903,2080,77.134338774867
low_variant,903,2080,58.0750731958692
constant_fertility,903,2080,126.357710365157
instant_replacement,903,2080,65.0545014050984
zero_migration,903,2080,67.1685207671691
constant_mortality,903,2080,62.6097988806127
no_change,903,2080,119.173300370728
high_variant,903,2085,75.5371418540537
low_variant,903,2085,58.0099421089682
constant_fertility,903,2085,127.346200693204
instant_replacement,903,2085,69.6772279776655
zero_migration,903,2085,66.1734659507056
constant_mortality,903,2085,61.2408639160014
no_change,903,2085,119.84666771922
high_variant,903,2090,74.402205261236
low_variant,903,2090,57.579760796458
constant_fertility,903,2090,128.400039858023
instant_replacement,903,2090,66.1853802811748
zero_migration,903,2090,65.2844508661259
constant_mortality,903,2090,59.8625035739787
no_change,903,2090,120.569486124046
high_variant,903,2095,73.4500983885167
low_variant,903,2095,57.0325176832231
constant_fertility,903,2095,129.408575990618
instant_replacement,903,2095,64.4596180053351
zero_migration,903,2095,64.493104707241
constant_mortality,903,2095,58.5135234030144
no_change,903,2095,121.265494892395
high_variant,903,2100,72.656868882163
low_variant,903,2100,56.6435900443438
constant_fertility,903,2100,130.330686376691
instant_replacement,903,2100,64.6795694603668
zero_migration,903,2100,63.8986488542043
constant_mortality,903,2100,57.3290476262687
no_change,903,2100,121.912789501444
