variant,country,year,oldagedependencyratio2069
estimates,422,1950,8.717
estimates,422,1951,8.728
estimates,422,1952,8.686
estimates,422,1953,8.592
estimates,422,1954,8.451
estimates,422,1955,8.277
estimates,422,1956,8.274
estimates,422,1957,8.226
estimates,422,1958,8.147
estimates,422,1959,8.052
estimates,422,1960,7.95
estimates,422,1961,7.971
estimates,422,1962,7.966
estimates,422,1963,7.924
estimates,422,1964,7.83
estimates,422,1965,7.68
estimates,422,1966,7.648
estimates,422,1967,7.548
estimates,422,1968,7.393
estimates,422,1969,7.208
estimates,422,1970,7.009
estimates,422,1971,6.946
estimates,422,1972,6.862
estimates,422,1973,6.757
estimates,422,1974,6.633
estimates,422,1975,6.495
estimates,422,1976,6.616
estimates,422,1977,6.721
estimates,422,1978,6.823
estimates,422,1979,6.935
estimates,422,1980,7.062
estimates,422,1981,7.145
estimates,422,1982,7.212
estimates,422,1983,7.231
estimates,422,1984,7.168
estimates,422,1985,7.021
estimates,422,1986,6.929
estimates,422,1987,6.787
estimates,422,1988,6.643
estimates,422,1989,6.551
estimates,422,1990,6.537
estimates,422,1991,6.557
estimates,422,1992,6.598
estimates,422,1993,6.65
estimates,422,1994,6.703
estimates,422,1995,6.752
estimates,422,1996,6.927
estimates,422,1997,7.097
estimates,422,1998,7.262
estimates,422,1999,7.418
estimates,422,2000,7.566
estimates,422,2001,7.585
estimates,422,2002,7.612
estimates,422,2003,7.67
estimates,422,2004,7.767
estimates,422,2005,7.901
estimates,422,2006,8.131
estimates,422,2007,8.353
estimates,422,2008,8.569
estimates,422,2009,8.774
estimates,422,2010,8.965
estimates,422,2011,8.947
estimates,422,2012,8.917
estimates,422,2013,8.891
estimates,422,2014,8.877
estimates,422,2015,8.882
medium_variant,422,2015,8.882
medium_variant,422,2016,9.058
medium_variant,422,2017,9.234
medium_variant,422,2018,9.415
medium_variant,422,2019,9.604
medium_variant,422,2020,9.808
medium_variant,422,2021,10.116
medium_variant,422,2022,10.442
medium_variant,422,2023,10.798
medium_variant,422,2024,11.194
medium_variant,422,2025,11.637
medium_variant,422,2026,12.064
medium_variant,422,2027,12.532
medium_variant,422,2028,13.05
medium_variant,422,2029,13.627
medium_variant,422,2030,14.268
medium_variant,422,2031,14.878
medium_variant,422,2032,15.542
medium_variant,422,2033,16.243
medium_variant,422,2034,16.956
medium_variant,422,2035,17.67
medium_variant,422,2036,18.325
medium_variant,422,2037,18.984
medium_variant,422,2038,19.637
medium_variant,422,2039,20.264
medium_variant,422,2040,20.855
