variant,country,year,oldagedependencyratio2069
estimates,356,1950,3.695
estimates,356,1951,3.659
estimates,356,1952,3.568
estimates,356,1953,3.451
estimates,356,1954,3.34
estimates,356,1955,3.246
estimates,356,1956,3.341
estimates,356,1957,3.438
estimates,356,1958,3.513
estimates,356,1959,3.534
estimates,356,1960,3.493
estimates,356,1961,3.553
estimates,356,1962,3.567
estimates,356,1963,3.553
estimates,356,1964,3.536
estimates,356,1965,3.524
estimates,356,1966,3.641
estimates,356,1967,3.753
estimates,356,1968,3.842
estimates,356,1969,3.889
estimates,356,1970,3.889
estimates,356,1971,3.963
estimates,356,1972,3.997
estimates,356,1973,4.001
estimates,356,1974,3.992
estimates,356,1975,3.977
estimates,356,1976,4.06
estimates,356,1977,4.127
estimates,356,1978,4.174
estimates,356,1979,4.198
estimates,356,1980,4.195
estimates,356,1981,4.263
estimates,356,1982,4.303
estimates,356,1983,4.318
estimates,356,1984,4.314
estimates,356,1985,4.293
estimates,356,1986,4.352
estimates,356,1987,4.387
estimates,356,1988,4.401
estimates,356,1989,4.394
estimates,356,1990,4.367
estimates,356,1991,4.441
estimates,356,1992,4.493
estimates,356,1993,4.527
estimates,356,1994,4.544
estimates,356,1995,4.549
estimates,356,1996,4.642
estimates,356,1997,4.717
estimates,356,1998,4.777
estimates,356,1999,4.821
estimates,356,2000,4.854
estimates,356,2001,4.95
estimates,356,2002,5.027
estimates,356,2003,5.088
estimates,356,2004,5.135
estimates,356,2005,5.172
estimates,356,2006,5.274
estimates,356,2007,5.359
estimates,356,2008,5.428
estimates,356,2009,5.476
estimates,356,2010,5.505
estimates,356,2011,5.6
estimates,356,2012,5.676
estimates,356,2013,5.737
estimates,356,2014,5.785
estimates,356,2015,5.824
medium_variant,356,2015,5.824
medium_variant,356,2016,5.921
medium_variant,356,2017,6.003
medium_variant,356,2018,6.082
medium_variant,356,2019,6.176
medium_variant,356,2020,6.293
medium_variant,356,2021,6.491
medium_variant,356,2022,6.698
medium_variant,356,2023,6.905
medium_variant,356,2024,7.102
medium_variant,356,2025,7.286
medium_variant,356,2026,7.52
medium_variant,356,2027,7.736
medium_variant,356,2028,7.939
medium_variant,356,2029,8.135
medium_variant,356,2030,8.328
medium_variant,356,2031,8.577
medium_variant,356,2032,8.816
medium_variant,356,2033,9.045
medium_variant,356,2034,9.264
medium_variant,356,2035,9.474
medium_variant,356,2036,9.738
medium_variant,356,2037,9.988
medium_variant,356,2038,10.226
medium_variant,356,2039,10.46
medium_variant,356,2040,10.694
medium_variant,356,2041,10.987
medium_variant,356,2042,11.273
medium_variant,356,2043,11.555
medium_variant,356,2044,11.834
medium_variant,356,2045,12.112
medium_variant,356,2046,12.446
medium_variant,356,2047,12.774
medium_variant,356,2048,13.101
medium_variant,356,2049,13.438
medium_variant,356,2050,13.793
medium_variant,356,2051,14.219
medium_variant,356,2052,14.654
medium_variant,356,2053,15.094
medium_variant,356,2054,15.538
medium_variant,356,2055,15.983
medium_variant,356,2056,16.476
medium_variant,356,2057,16.965
medium_variant,356,2058,17.45
medium_variant,356,2059,17.928
medium_variant,356,2060,18.399
medium_variant,356,2061,18.901
medium_variant,356,2062,19.389
medium_variant,356,2063,19.868
medium_variant,356,2064,20.345
medium_variant,356,2065,20.822
medium_variant,356,2066,21.333
medium_variant,356,2067,21.839
medium_variant,356,2068,22.342
