variant,country,year,oldagedependencyratio2069
estimates,626,1950,3.69
estimates,626,1951,3.757
estimates,626,1952,3.768
estimates,626,1953,3.729
estimates,626,1954,3.652
estimates,626,1955,3.537
estimates,626,1956,3.635
estimates,626,1957,3.711
estimates,626,1958,3.73
estimates,626,1959,3.659
estimates,626,1960,3.489
estimates,626,1961,3.434
estimates,626,1962,3.315
estimates,626,1963,3.163
estimates,626,1964,3.008
estimates,626,1965,2.862
estimates,626,1966,2.861
estimates,626,1967,2.85
estimates,626,1968,2.832
estimates,626,1969,2.809
estimates,626,1970,2.781
estimates,626,1971,2.909
estimates,626,1972,3.029
estimates,626,1973,3.125
estimates,626,1974,3.177
estimates,626,1975,3.181
estimates,626,1976,3.231
estimates,626,1977,3.207
estimates,626,1978,3.103
estimates,626,1979,2.909
estimates,626,1980,2.601
estimates,626,1981,2.589
estimates,626,1982,2.551
estimates,626,1983,2.488
estimates,626,1984,2.403
estimates,626,1985,2.302
estimates,626,1986,2.243
estimates,626,1987,2.169
estimates,626,1988,2.082
estimates,626,1989,1.98
estimates,626,1990,1.86
estimates,626,1991,1.901
estimates,626,1992,1.927
estimates,626,1993,1.95
estimates,626,1994,1.985
estimates,626,1995,2.038
estimates,626,1996,2.238
estimates,626,1997,2.47
estimates,626,1998,2.722
estimates,626,1999,2.969
estimates,626,2000,3.189
estimates,626,2001,3.272
estimates,626,2002,3.312
estimates,626,2003,3.331
estimates,626,2004,3.355
estimates,626,2005,3.395
estimates,626,2006,3.616
estimates,626,2007,3.862
estimates,626,2008,4.131
estimates,626,2009,4.433
estimates,626,2010,4.788
estimates,626,2011,4.975
estimates,626,2012,5.136
estimates,626,2013,5.322
estimates,626,2014,5.612
estimates,626,2015,6.033
medium_variant,626,2015,6.033
medium_variant,626,2016,6.6
medium_variant,626,2017,7.263
medium_variant,626,2018,7.889
medium_variant,626,2019,8.298
medium_variant,626,2020,8.409
medium_variant,626,2021,8.303
medium_variant,626,2022,7.976
medium_variant,626,2023,7.548
medium_variant,626,2024,7.155
medium_variant,626,2025,6.858
medium_variant,626,2026,6.685
medium_variant,626,2027,6.565
medium_variant,626,2028,6.472
medium_variant,626,2029,6.373
medium_variant,626,2030,6.253
medium_variant,626,2031,6.203
medium_variant,626,2032,6.133
medium_variant,626,2033,6.055
medium_variant,626,2034,5.986
medium_variant,626,2035,5.935
medium_variant,626,2036,5.971
medium_variant,626,2037,6.002
medium_variant,626,2038,6.035
medium_variant,626,2039,6.08
medium_variant,626,2040,6.139
medium_variant,626,2041,6.264
medium_variant,626,2042,6.394
medium_variant,626,2043,6.513
medium_variant,626,2044,6.565
medium_variant,626,2045,6.537
medium_variant,626,2046,6.474
medium_variant,626,2047,6.342
medium_variant,626,2048,6.194
medium_variant,626,2049,6.093
medium_variant,626,2050,6.07
medium_variant,626,2051,6.134
medium_variant,626,2052,6.249
medium_variant,626,2053,6.392
medium_variant,626,2054,6.533
medium_variant,626,2055,6.656
medium_variant,626,2056,6.796
medium_variant,626,2057,6.92
medium_variant,626,2058,7.038
medium_variant,626,2059,7.166
medium_variant,626,2060,7.311
medium_variant,626,2061,7.487
medium_variant,626,2062,7.668
medium_variant,626,2063,7.856
medium_variant,626,2064,8.044
medium_variant,626,2065,8.229
medium_variant,626,2066,8.415
medium_variant,626,2067,8.592
medium_variant,626,2068,8.774
medium_variant,626,2069,8.978
medium_variant,626,2070,9.219
medium_variant,626,2071,9.492
medium_variant,626,2072,9.797
medium_variant,626,2073,10.108
medium_variant,626,2074,10.38
medium_variant,626,2075,10.591
medium_variant,626,2076,10.734
medium_variant,626,2077,10.814
medium_variant,626,2078,10.899
medium_variant,626,2079,11.081
medium_variant,626,2080,11.41
medium_variant,626,2081,11.871
medium_variant,626,2082,12.452
medium_variant,626,2083,13.107
medium_variant,626,2084,13.767
medium_variant,626,2085,14.39
medium_variant,626,2086,14.962
medium_variant,626,2087,15.499
medium_variant,626,2088,16.013
medium_variant,626,2089,16.522
medium_variant,626,2090,17.035
medium_variant,626,2091,17.501
medium_variant,626,2092,17.955
medium_variant,626,2093,18.404
medium_variant,626,2094,18.851
medium_variant,626,2095,19.293
medium_variant,626,2096,19.662
medium_variant,626,2097,20.031
medium_variant,626,2098,20.402
medium_variant,626,2099,20.775
medium_variant,626,2100,21.157
high_variant,626,2015,6.03268780396487
low_variant,626,2015,6.03268780396487
constant_fertility,626,2015,6.03268780396487
instant_replacement,626,2015,6.03268780396487
zero_migration,626,2015,6.03268780396487
constant_mortality,626,2015,6.03268780396487
no_change,626,2015,6.03268780396487
high_variant,626,2020,8.40947089470683
low_variant,626,2020,8.40947089470683
constant_fertility,626,2020,8.40947089470683
instant_replacement,626,2020,8.40947089470683
zero_migration,626,2020,7.93483339359329
constant_mortality,626,2020,8.28804347826087
no_change,626,2020,8.28804347826087
high_variant,626,2025,6.85837714776231
low_variant,626,2025,6.85837714776231
constant_fertility,626,2025,6.85837714776231
instant_replacement,626,2025,6.85837714776231
zero_migration,626,2025,6.21233321948371
constant_mortality,626,2025,6.56185010867356
no_change,626,2025,6.56185010867356
high_variant,626,2030,6.25341416388268
low_variant,626,2030,6.25341416388268
constant_fertility,626,2030,6.25341416388268
instant_replacement,626,2030,6.25341416388268
zero_migration,626,2030,5.5249046895825
constant_mortality,626,2030,5.77460054994845
no_change,626,2030,5.77460054994845
high_variant,626,2035,5.9348867124548
low_variant,626,2035,5.9348867124548
constant_fertility,626,2035,5.9348867124548
instant_replacement,626,2035,5.9348867124548
zero_migration,626,2035,5.22312266457859
constant_mortality,626,2035,5.31119782243097
no_change,626,2035,5.31119782243097
high_variant,626,2040,6.07599487438781
low_variant,626,2040,6.20320844136889
constant_fertility,626,2040,6.00412594734743
instant_replacement,626,2040,7.05806932174104
zero_migration,626,2040,5.37190437136906
constant_mortality,626,2040,5.34778736003176
