variant,region,year,dependencyratio2569
estimates,934,1950,138.266
estimates,934,1951,140.239
estimates,934,1952,142.392
estimates,934,1953,144.049
estimates,934,1954,144.989
estimates,934,1955,145.371
estimates,934,1956,147.348
estimates,934,1957,148.319
estimates,934,1958,148.854
estimates,934,1959,149.425
estimates,934,1960,150.198
estimates,934,1961,151.093
estimates,934,1962,152.492
estimates,934,1963,154.129
estimates,934,1964,155.645
estimates,934,1965,156.943
estimates,934,1966,159.337
estimates,934,1967,161.34
estimates,934,1968,163.004
estimates,934,1969,164.418
estimates,934,1970,165.565
estimates,934,1971,167.071
estimates,934,1972,168.069
estimates,934,1973,168.513
estimates,934,1974,168.255
estimates,934,1975,167.233
estimates,934,1976,165.94
estimates,934,1977,163.908
estimates,934,1978,161.424
estimates,934,1979,158.892
estimates,934,1980,156.558
estimates,934,1981,154.662
estimates,934,1982,153.028
estimates,934,1983,151.468
estimates,934,1984,149.745
estimates,934,1985,147.776
estimates,934,1986,146.375
estimates,934,1987,144.718
estimates,934,1988,142.818
estimates,934,1989,140.64
estimates,934,1990,138.158
estimates,934,1991,136.098
estimates,934,1992,133.485
estimates,934,1993,130.589
estimates,934,1994,127.718
estimates,934,1995,125.022
estimates,934,1996,122.287
estimates,934,1997,119.817
estimates,934,1998,117.529
estimates,934,1999,115.319
estimates,934,2000,113.176
estimates,934,2001,111.541
estimates,934,2002,109.989
estimates,934,2003,108.456
estimates,934,2004,106.887
estimates,934,2005,105.249
estimates,934,2006,103.813
estimates,934,2007,102.236
estimates,934,2008,100.533
estimates,934,2009,98.712
estimates,934,2010,96.793
estimates,934,2011,95.005
estimates,934,2012,93.136
estimates,934,2013,91.272
estimates,934,2014,89.507
estimates,934,2015,87.896
medium_variant,934,2015,87.896
medium_variant,934,2016,86.653
medium_variant,934,2017,85.482
medium_variant,934,2018,84.424
medium_variant,934,2019,83.53
medium_variant,934,2020,82.814
medium_variant,934,2021,82.365
medium_variant,934,2022,82.077
medium_variant,934,2023,81.879
medium_variant,934,2024,81.673
medium_variant,934,2025,81.412
medium_variant,934,2026,81.258
medium_variant,934,2027,81.055
medium_variant,934,2028,80.821
medium_variant,934,2029,80.586
medium_variant,934,2030,80.372
medium_variant,934,2031,80.326
medium_variant,934,2032,80.26
medium_variant,934,2033,80.184
medium_variant,934,2034,80.104
medium_variant,934,2035,80.025
medium_variant,934,2036,80.079
medium_variant,934,2037,80.102
medium_variant,934,2038,80.105
medium_variant,934,2039,80.096
medium_variant,934,2040,80.084
medium_variant,934,2041,80.175
medium_variant,934,2042,80.246
medium_variant,934,2043,80.299
medium_variant,934,2044,80.323
medium_variant,934,2045,80.311
medium_variant,934,2046,80.37
medium_variant,934,2047,80.39
medium_variant,934,2048,80.394
medium_variant,934,2049,80.413
medium_variant,934,2050,80.471
medium_variant,934,2051,80.664
medium_variant,934,2052,80.863
medium_variant,934,2053,81.092
medium_variant,934,2054,81.38
medium_variant,934,2055,81.741
medium_variant,934,2056,82.252
medium_variant,934,2057,82.813
medium_variant,934,2058,83.386
medium_variant,934,2059,83.91
medium_variant,934,2060,84.344
medium_variant,934,2061,84.771
medium_variant,934,2062,85.108
medium_variant,934,2063,85.359
medium_variant,934,2064,85.528
medium_variant,934,2065,85.619
medium_variant,934,2066,85.713
medium_variant,934,2067,85.722
medium_variant,934,2068,85.67
medium_variant,934,2069,85.588
medium_variant,934,2070,85.504
medium_variant,934,2071,85.472
medium_variant,934,2072,85.427
medium_variant,934,2073,85.383
medium_variant,934,2074,85.353
medium_variant,934,2075,85.343
medium_variant,934,2076,85.386
medium_variant,934,2077,85.438
medium_variant,934,2078,85.521
medium_variant,934,2079,85.642
medium_variant,934,2080,85.799
medium_variant,934,2081,86.025
medium_variant,934,2082,86.297
medium_variant,934,2083,86.589
medium_variant,934,2084,86.873
medium_variant,934,2085,87.141
medium_variant,934,2086,87.439
medium_variant,934,2087,87.721
medium_variant,934,2088,87.989
medium_variant,934,2089,88.239
medium_variant,934,2090,88.47
medium_variant,934,2091,88.674
medium_variant,934,2092,88.848
medium_variant,934,2093,89
medium_variant,934,2094,89.142
medium_variant,934,2095,89.28
medium_variant,934,2096,89.369
medium_variant,934,2097,89.455
medium_variant,934,2098,89.547
medium_variant,934,2099,89.645
medium_variant,934,2100,89.743
high_variant,934,2015,87.8955709113116
low_variant,934,2015,87.8955709113116
constant_fertility,934,2015,87.8955709113116
instant_replacement,934,2015,87.8955709113116
zero_migration,934,2015,87.8955709113116
constant_mortality,934,2015,87.8955709113116
no_change,934,2015,87.8955709113116
high_variant,934,2020,84.4998068854285
low_variant,934,2020,81.1282985377924
constant_fertility,934,2020,83.4814595323506
instant_replacement,934,2020,82.2055258752377
zero_migration,934,2020,82.8351841626626
constant_mortality,934,2020,82.6801716950196
no_change,934,2020,83.3437240033481
high_variant,934,2025,85.53213806822
low_variant,934,2025,77.291813128469
constant_fertility,934,2025,83.3210089573811
instant_replacement,934,2025,80.4279470971934
zero_migration,934,2025,81.4345043928035
constant_mortality,934,2025,80.9926870353497
no_change,934,2025,82.8843225289333
high_variant,934,2030,87.3189266802015
low_variant,934,2030,73.4257279872719
constant_fertility,934,2030,84.0183413496596
instant_replacement,934,2030,79.1980782927614
zero_migration,934,2030,80.3793165103949
constant_mortality,934,2030,79.5067698580862
no_change,934,2030,83.1106311087737
high_variant,934,2035,89.7161973794969
low_variant,934,2035,70.353669287096
constant_fertility,934,2035,85.9255058207418
instant_replacement,934,2035,78.770962681609
zero_migration,934,2035,80.0150468039841
constant_mortality,934,2035,78.5117207873338
no_change,934,2035,84.3301041186977
high_variant,934,2040,92.7630652490906
low_variant,934,2040,67.5640023316863
constant_fertility,934,2040,88.8781534242044
instant_replacement,934,2040,78.7854114276506
zero_migration,934,2040,80.082511698588
constant_mortality,934,2040,77.6667568163179
no_change,934,2040,86.3161739378199
high_variant,934,2045,93.8881960156255
low_variant,934,2045,66.915322510649
constant_fertility,934,2045,91.7363433635101
instant_replacement,934,2045,79.7782100711443
zero_migration,934,2045,80.3407251858284
constant_mortality,934,2045,76.894885444781
no_change,934,2045,88.0987659737743
high_variant,934,2050,94.2028780451597
low_variant,934,2050,67.0450598959931
constant_fertility,934,2050,94.3824703370996
instant_replacement,934,2050,80.5888802982411
zero_migration,934,2050,80.5076009082189
constant_mortality,934,2050,76.0582725589234
no_change,934,2050,89.6727039669123
high_variant,934,2055,95.3510356325741
low_variant,934,2055,68.7464661132831
constant_fertility,934,2055,98.2565247596624
instant_replacement,934,2055,82.4369024822718
zero_migration,934,2055,81.7408816445416
constant_mortality,934,2055,76.2424447487577
no_change,934,2055,92.3876651384635
high_variant,934,2060,98.1303534108438
low_variant,934,2060,71.6751043586731
constant_fertility,934,2060,103.669314832149
instant_replacement,934,2060,85.5721294352142
zero_migration,934,2060,84.2682028664142
constant_mortality,934,2060,77.5417118324814
no_change,934,2060,96.422807146502
high_variant,934,2065,99.31553706991
low_variant,934,2065,73.561273395875
constant_fertility,934,2065,107.652486345699
instant_replacement,934,2065,87.3838739035259
zero_migration,934,2065,85.473998554658
constant_mortality,934,2065,77.5390158210981
no_change,934,2065,99.0734133814074
high_variant,934,2070,98.4959813827478
low_variant,934,2070,74.5965864370686
constant_fertility,934,2070,110.045533192344
instant_replacement,934,2070,87.8110759237014
zero_migration,934,2070,85.334782732241
constant_mortality,934,2070,76.2978361392365
no_change,934,2070,100.314318325064
high_variant,934,2075,97.0017553136844
low_variant,934,2075,76.3022427317259
constant_fertility,934,2075,112.202300944522
instant_replacement,934,2075,88.0847484298213
