variant,region,year,dependencyratio2569
estimates,923,1950,108.579
estimates,923,1951,107.592
estimates,923,1952,105.085
estimates,923,1953,102.427
estimates,923,1954,100.358
estimates,923,1955,99.031
estimates,923,1956,98.243
estimates,923,1957,98.188
estimates,923,1958,98.413
estimates,923,1959,98.245
estimates,923,1960,97.349
estimates,923,1961,96.018
estimates,923,1962,94.06
estimates,923,1963,91.898
estimates,923,1964,90.204
estimates,923,1965,89.313
estimates,923,1966,89.128
estimates,923,1967,89.685
estimates,923,1968,90.629
estimates,923,1969,91.425
estimates,923,1970,91.762
estimates,923,1971,91.866
estimates,923,1972,91.629
estimates,923,1973,91.079
estimates,923,1974,90.291
estimates,923,1975,89.334
estimates,923,1976,88.927
estimates,923,1977,88.098
estimates,923,1978,87.036
estimates,923,1979,85.964
estimates,923,1980,84.99
estimates,923,1981,84.313
estimates,923,1982,83.729
estimates,923,1983,83.14
estimates,923,1984,82.373
estimates,923,1985,81.369
estimates,923,1986,80.509
estimates,923,1987,79.517
estimates,923,1988,78.512
estimates,923,1989,77.633
estimates,923,1990,76.936
estimates,923,1991,76.847
estimates,923,1992,76.699
estimates,923,1993,76.51
estimates,923,1994,76.316
estimates,923,1995,76.114
estimates,923,1996,75.873
estimates,923,1997,75.765
estimates,923,1998,75.581
estimates,923,1999,75.062
estimates,923,2000,74.121
estimates,923,2001,73.403
estimates,923,2002,72.26
estimates,923,2003,70.889
estimates,923,2004,69.562
estimates,923,2005,68.396
estimates,923,2006,67.717
estimates,923,2007,67.203
estimates,923,2008,66.707
estimates,923,2009,65.979
estimates,923,2010,64.908
estimates,923,2011,63.775
estimates,923,2012,62.328
estimates,923,2013,60.803
estimates,923,2014,59.483
estimates,923,2015,58.494
medium_variant,923,2015,58.494
medium_variant,923,2016,57.954
medium_variant,923,2017,57.662
medium_variant,923,2018,57.636
medium_variant,923,2019,57.901
medium_variant,923,2020,58.467
medium_variant,923,2021,59.527
medium_variant,923,2022,60.926
medium_variant,923,2023,62.51
medium_variant,923,2024,64.072
medium_variant,923,2025,65.487
medium_variant,923,2026,67.069
medium_variant,923,2027,68.461
medium_variant,923,2028,69.668
medium_variant,923,2029,70.706
medium_variant,923,2030,71.564
medium_variant,923,2031,72.453
medium_variant,923,2032,73.151
medium_variant,923,2033,73.608
medium_variant,923,2034,73.77
medium_variant,923,2035,73.638
medium_variant,923,2036,73.511
medium_variant,923,2037,73.112
medium_variant,923,2038,72.571
medium_variant,923,2039,72.058
medium_variant,923,2040,71.669
medium_variant,923,2041,71.686
medium_variant,923,2042,71.792
medium_variant,923,2043,71.988
medium_variant,923,2044,72.246
medium_variant,923,2045,72.544
medium_variant,923,2046,73.206
medium_variant,923,2047,73.924
medium_variant,923,2048,74.7
medium_variant,923,2049,75.532
medium_variant,923,2050,76.416
medium_variant,923,2051,77.636
medium_variant,923,2052,78.885
medium_variant,923,2053,80.168
medium_variant,923,2054,81.501
medium_variant,923,2055,82.881
medium_variant,923,2056,84.553
medium_variant,923,2057,86.268
medium_variant,923,2058,87.89
medium_variant,923,2059,89.232
medium_variant,923,2060,90.18
medium_variant,923,2061,90.977
medium_variant,923,2062,91.389
medium_variant,923,2063,91.434
medium_variant,923,2064,91.146
medium_variant,923,2065,90.546
medium_variant,923,2066,89.869
medium_variant,923,2067,88.912
medium_variant,923,2068,87.765
medium_variant,923,2069,86.538
medium_variant,923,2070,85.307
medium_variant,923,2071,84.35
medium_variant,923,2072,83.408
medium_variant,923,2073,82.521
medium_variant,923,2074,81.733
medium_variant,923,2075,81.075
medium_variant,923,2076,80.828
medium_variant,923,2077,80.716
medium_variant,923,2078,80.737
medium_variant,923,2079,80.869
medium_variant,923,2080,81.083
medium_variant,923,2081,81.619
medium_variant,923,2082,82.265
medium_variant,923,2083,82.969
medium_variant,923,2084,83.666
medium_variant,923,2085,84.322
medium_variant,923,2086,85.113
medium_variant,923,2087,85.869
medium_variant,923,2088,86.57
medium_variant,923,2089,87.195
medium_variant,923,2090,87.734
medium_variant,923,2091,88.258
medium_variant,923,2092,88.68
medium_variant,923,2093,88.995
medium_variant,923,2094,89.199
medium_variant,923,2095,89.29
medium_variant,923,2096,89.292
medium_variant,923,2097,89.187
medium_variant,923,2098,88.996
medium_variant,923,2099,88.737
medium_variant,923,2100,88.424
high_variant,923,2015,58.4938667718622
low_variant,923,2015,58.4938667718622
constant_fertility,923,2015,58.4938667718622
instant_replacement,923,2015,58.4938667718622
zero_migration,923,2015,58.4938667718622
constant_mortality,923,2015,58.4938667718622
no_change,923,2015,58.4938667718622
high_variant,923,2020,59.8484612605495
low_variant,923,2020,57.0851045598492
constant_fertility,923,2020,57.8831231374883
instant_replacement,923,2020,61.2217666643755
zero_migration,923,2020,58.4491062543976
constant_mortality,923,2020,58.3643329568106
no_change,923,2020,57.7803737023961
high_variant,923,2025,69.03857436108
low_variant,923,2025,61.9352182505549
constant_fertility,923,2025,63.9021099601541
instant_replacement,923,2025,70.7881307402924
zero_migration,923,2025,65.4874114074109
constant_mortality,923,2025,65.2100775275414
no_change,923,2025,63.6207642128904
high_variant,923,2030,77.7554948454787
low_variant,923,2030,65.3724141425467
constant_fertility,923,2030,68.9906162566552
instant_replacement,923,2030,79.1993802090579
zero_migration,923,2030,71.6264738339171
constant_mortality,923,2030,71.0127231925971
no_change,923,2030,68.4231962800644
high_variant,923,2035,82.4447880328328
low_variant,923,2035,64.8452416558348
constant_fertility,923,2035,70.3200278365967
instant_replacement,923,2035,83.4032219020673
zero_migration,923,2035,73.7280829021451
constant_mortality,923,2035,72.6947679410697
no_change,923,2035,69.3425079628662
high_variant,923,2040,83.1893510347861
low_variant,923,2040,60.2394978407721
constant_fertility,923,2040,67.4765700727413
instant_replacement,923,2040,83.5247935455376
zero_migration,923,2040,71.7370559585907
constant_mortality,923,2040,70.2877685563525
no_change,923,2040,66.032570927486
high_variant,923,2045,84.4969666653567
low_variant,923,2045,60.5521973106335
constant_fertility,923,2045,67.9595359268021
instant_replacement,923,2045,81.2390026727064
zero_migration,923,2045,72.6521231763696
constant_mortality,923,2045,70.6759513120421
no_change,923,2045,65.9882023774069
high_variant,923,2050,88.2840714032984
low_variant,923,2050,64.55312707565
constant_fertility,923,2050,71.5553434028209
instant_replacement,923,2050,83.6966274475023
zero_migration,923,2050,76.5857711913886
constant_mortality,923,2050,73.9742264641289
no_change,923,2050,68.9478779539885
high_variant,923,2055,94.6579715777141
low_variant,923,2055,71.5278507133587
constant_fertility,923,2055,77.3674335791849
instant_replacement,923,2055,89.7810020337324
zero_migration,923,2055,83.1815432012519
constant_mortality,923,2055,79.6455728249524
no_change,923,2055,73.8592285199863
high_variant,923,2060,102.12030093733
low_variant,923,2060,79.4208229312315
constant_fertility,923,2060,83.5780407465758
instant_replacement,923,2060,96.6794929944837
zero_migration,923,2060,90.6754429362217
constant_mortality,923,2060,85.7541377694133
no_change,923,2060,78.7149151789818
high_variant,923,2065,102.500524070078
low_variant,923,2065,80.6032643833283
constant_fertility,923,2065,83.3102232965189
instant_replacement,923,2065,96.5279077391083
zero_migration,923,2065,91.0996849116924
constant_mortality,923,2065,85.1617350772862
no_change,923,2065,77.2904345937034
high_variant,923,2070,97.0149617787847
low_variant,923,2070,76.1875085687976
constant_fertility,923,2070,78.4605703702278
instant_replacement,923,2070,90.3962644417045
zero_migration,923,2070,85.7355471962155
constant_mortality,923,2070,79.6180014544298
no_change,923,2070,71.9322775513936
high_variant,923,2075,91.8238003078234
low_variant,923,2075,73.3885799968072
constant_fertility,923,2075,75.2098491638368
instant_replacement,923,2075,84.3232257189134
zero_migration,923,2075,81.347375131826
constant_mortality,923,2075,75.4011124162266
no_change,923,2075,68.4685496392044
high_variant,923,2080,89.955470590871
low_variant,923,2080,76.310990292374
constant_fertility,923,2080,76.3488785129059
instant_replacement,923,2080,81.8028022798688
zero_migration,923,2080,81.3492816602573
constant_mortality,923,2080,75.2908512025029
no_change,923,2080,69.1735491244248
high_variant,923,2085,90.7004134541391
low_variant,923,2085,84.3935650459856
constant_fertility,923,2085,80.7471682714368
instant_replacement,923,2085,82.5047632778365
zero_migration,923,2085,84.7078380034219
constant_mortality,923,2085,77.9817599665116
no_change,923,2085,72.5245950765476
high_variant,923,2090,93.9280910322603
low_variant,923,2090,89.108764465677
constant_fertility,923,2090,83.8507345341292
instant_replacement,923,2090,88.5905971727306
zero_migration,923,2090,88.215918305449
constant_mortality,923,2090,80.4744136839228
no_change,923,2090,74.2981385296724
high_variant,923,2095,96.3753106945906
low_variant,923,2095,89.5782657026542
constant_fertility,923,2095,84.5346079983762
instant_replacement,923,2095,92.0242084205674
zero_migration,923,2095,89.813384235515
constant_mortality,923,2095,80.9905176988589
no_change,923,2095,73.6882208522218
high_variant,923,2100,96.61261506535
low_variant,923,2100,86.3884335510932
constant_fertility,923,2100,83.7439094135617
instant_replacement,923,2100,91.8468533297456
zero_migration,923,2100,88.8802426823225
constant_mortality,923,2100,79.387927433257
no_change,923,2100,71.9277979094643
