variant,region,year,dependencyratio2569
estimates,914,1950,162.781
estimates,914,1951,163.587
estimates,914,1952,164
estimates,914,1953,164.085
estimates,914,1954,163.915
estimates,914,1955,163.547
estimates,914,1956,164.653
estimates,914,1957,165.367
estimates,914,1958,165.742
estimates,914,1959,165.829
estimates,914,1960,165.685
estimates,914,1961,166.97
estimates,914,1962,167.803
estimates,914,1963,168.272
estimates,914,1964,168.444
estimates,914,1965,168.372
estimates,914,1966,169.501
estimates,914,1967,170.187
estimates,914,1968,170.556
estimates,914,1969,170.748
estimates,914,1970,170.869
estimates,914,1971,172.175
estimates,914,1972,173.289
estimates,914,1973,174.234
estimates,914,1974,175.009
estimates,914,1975,175.638
estimates,914,1976,177.467
estimates,914,1977,178.877
estimates,914,1978,179.93
estimates,914,1979,180.691
estimates,914,1980,181.221
estimates,914,1981,183.173
estimates,914,1982,184.754
estimates,914,1983,186.031
estimates,914,1984,187.039
estimates,914,1985,187.797
estimates,914,1986,189.261
estimates,914,1987,190.244
estimates,914,1988,190.815
estimates,914,1989,191.07
estimates,914,1990,191.099
estimates,914,1991,191.99
estimates,914,1992,192.525
estimates,914,1993,192.71
estimates,914,1994,192.533
estimates,914,1995,192.015
estimates,914,1996,192.4
estimates,914,1997,192.341
estimates,914,1998,191.902
estimates,914,1999,191.149
estimates,914,2000,190.159
estimates,914,2001,190.157
estimates,914,2002,189.81
estimates,914,2003,189.204
estimates,914,2004,188.412
estimates,914,2005,187.498
estimates,914,2006,187.337
estimates,914,2007,186.889
estimates,914,2008,186.262
estimates,914,2009,185.563
estimates,914,2010,184.856
estimates,914,2011,184.678
estimates,914,2012,184.405
estimates,914,2013,184.025
estimates,914,2014,183.49
estimates,914,2015,182.782
medium_variant,914,2015,182.782
medium_variant,914,2016,182.545
medium_variant,914,2017,182.004
medium_variant,914,2018,181.221
medium_variant,914,2019,180.276
medium_variant,914,2020,179.214
medium_variant,914,2021,178.405
medium_variant,914,2022,177.457
medium_variant,914,2023,176.345
medium_variant,914,2024,175.028
medium_variant,914,2025,173.507
medium_variant,914,2026,172.319
medium_variant,914,2027,170.877
medium_variant,914,2028,169.232
medium_variant,914,2029,167.444
medium_variant,914,2030,165.553
medium_variant,914,2031,163.991
medium_variant,914,2032,162.278
medium_variant,914,2033,160.438
medium_variant,914,2034,158.477
medium_variant,914,2035,156.415
medium_variant,914,2036,154.664
medium_variant,914,2037,152.773
medium_variant,914,2038,150.803
medium_variant,914,2039,148.817
medium_variant,914,2040,146.854
medium_variant,914,2041,145.259
medium_variant,914,2042,143.623
medium_variant,914,2043,141.96
medium_variant,914,2044,140.274
medium_variant,914,2045,138.574
medium_variant,914,2046,137.183
medium_variant,914,2047,135.729
medium_variant,914,2048,134.224
medium_variant,914,2049,132.677
medium_variant,914,2050,131.098
medium_variant,914,2051,129.787
medium_variant,914,2052,128.404
medium_variant,914,2053,126.96
medium_variant,914,2054,125.464
medium_variant,914,2055,123.928
medium_variant,914,2056,122.639
medium_variant,914,2057,121.277
medium_variant,914,2058,119.86
medium_variant,914,2059,118.403
medium_variant,914,2060,116.922
medium_variant,914,2061,115.694
medium_variant,914,2062,114.407
medium_variant,914,2063,113.084
medium_variant,914,2064,111.741
medium_variant,914,2065,110.394
medium_variant,914,2066,109.3
medium_variant,914,2067,108.169
medium_variant,914,2068,107.018
medium_variant,914,2069,105.861
