variant,region,year,dependencyratio2569
estimates,910,1950,175.302
estimates,910,1951,176.631
estimates,910,1952,177.427
estimates,910,1953,177.827
estimates,910,1954,177.901
estimates,910,1955,177.705
estimates,910,1956,178.946
estimates,910,1957,179.727
estimates,910,1958,180.174
estimates,910,1959,180.429
estimates,910,1960,180.6
estimates,910,1961,182.242
estimates,910,1962,183.623
estimates,910,1963,184.775
estimates,910,1964,185.694
estimates,910,1965,186.398
estimates,910,1966,188.346
estimates,910,1967,189.843
estimates,910,1968,190.984
estimates,910,1969,191.859
estimates,910,1970,192.529
estimates,910,1971,194.312
estimates,910,1972,195.741
estimates,910,1973,196.852
estimates,910,1974,197.682
estimates,910,1975,198.286
estimates,910,1976,199.408
estimates,910,1977,200.146
estimates,910,1978,200.571
estimates,910,1979,200.732
estimates,910,1980,200.66
estimates,910,1981,202.188
estimates,910,1982,203.254
estimates,910,1983,203.937
estimates,910,1984,204.347
estimates,910,1985,204.582
estimates,910,1986,205.833
estimates,910,1987,206.83
estimates,910,1988,207.566
estimates,910,1989,207.937
estimates,910,1990,207.865
estimates,910,1991,208.67
estimates,910,1992,208.856
estimates,910,1993,208.533
estimates,910,1994,207.919
estimates,910,1995,207.212
estimates,910,1996,208.092
estimates,910,1997,208.806
estimates,910,1998,209.354
estimates,910,1999,209.66
estimates,910,2000,209.675
estimates,910,2001,210.002
estimates,910,2002,209.956
estimates,910,2003,209.573
estimates,910,2004,208.907
estimates,910,2005,207.998
estimates,910,2006,206.849
estimates,910,2007,205.447
estimates,910,2008,203.87
estimates,910,2009,202.185
estimates,910,2010,200.445
estimates,910,2011,198.661
estimates,910,2012,196.737
estimates,910,2013,194.717
estimates,910,2014,192.638
estimates,910,2015,190.519
medium_variant,910,2015,190.519
medium_variant,910,2016,188.568
medium_variant,910,2017,186.534
medium_variant,910,2018,184.407
medium_variant,910,2019,182.165
medium_variant,910,2020,179.806
medium_variant,910,2021,177.637
medium_variant,910,2022,175.324
medium_variant,910,2023,172.903
medium_variant,910,2024,170.413
medium_variant,910,2025,167.881
medium_variant,910,2026,165.528
medium_variant,910,2027,163.118
medium_variant,910,2028,160.663
medium_variant,910,2029,158.171
medium_variant,910,2030,155.654
medium_variant,910,2031,153.346
medium_variant,910,2032,150.994
medium_variant,910,2033,148.625
medium_variant,910,2034,146.266
medium_variant,910,2035,143.932
medium_variant,910,2036,141.804
medium_variant,910,2037,139.676
medium_variant,910,2038,137.567
medium_variant,910,2039,135.492
medium_variant,910,2040,133.461
medium_variant,910,2041,131.634
medium_variant,910,2042,129.821
medium_variant,910,2043,128.037
medium_variant,910,2044,126.294
medium_variant,910,2045,124.602
medium_variant,910,2046,123.097
medium_variant,910,2047,121.611
medium_variant,910,2048,120.153
medium_variant,910,2049,118.726
medium_variant,910,2050,117.334
medium_variant,910,2051,116.107
medium_variant,910,2052,114.889
medium_variant,910,2053,113.681
medium_variant,910,2054,112.484
medium_variant,910,2055,111.301
medium_variant,910,2056,110.253
medium_variant,910,2057,109.196
medium_variant,910,2058,108.138
medium_variant,910,2059,107.086
medium_variant,910,2060,106.045
medium_variant,910,2061,105.121
medium_variant,910,2062,104.189
medium_variant,910,2063,103.261
medium_variant,910,2064,102.348
medium_variant,910,2065,101.461
medium_variant,910,2066,100.696
medium_variant,910,2067,99.932
medium_variant,910,2068,99.178
medium_variant,910,2069,98.442
medium_variant,910,2070,97.728
medium_variant,910,2071,97.124
medium_variant,910,2072,96.521
medium_variant,910,2073,95.926
medium_variant,910,2074,95.343
medium_variant,910,2075,94.776
medium_variant,910,2076,94.306
medium_variant,910,2077,93.832
medium_variant,910,2078,93.358
medium_variant,910,2079,92.893
medium_variant,910,2080,92.439
medium_variant,910,2081,92.068
medium_variant,910,2082,91.69
medium_variant,910,2083,91.311
medium_variant,910,2084,90.936
medium_variant,910,2085,90.567
medium_variant,910,2086,90.271
medium_variant,910,2087,89.964
medium_variant,910,2088,89.652
medium_variant,910,2089,89.34
medium_variant,910,2090,89.03
medium_variant,910,2091,88.78
medium_variant,910,2092,88.518
medium_variant,910,2093,88.25
medium_variant,910,2094,87.984
medium_variant,910,2095,87.725
medium_variant,910,2096,87.522
medium_variant,910,2097,87.312
medium_variant,910,2098,87.103
medium_variant,910,2099,86.899
medium_variant,910,2100,86.705
high_variant,910,2015,190.519089191177
low_variant,910,2015,190.519089191177
constant_fertility,910,2015,190.519089191177
instant_replacement,910,2015,190.519089191177
zero_migration,910,2015,190.519089191177
constant_mortality,910,2015,190.519089191177
no_change,910,2015,190.519089191177
high_variant,910,2020,182.199763065127
low_variant,910,2020,177.412100677907
constant_fertility,910,2020,183.528652487271
instant_replacement,910,2020,158.467561764564
zero_migration,910,2020,179.56484040371
constant_mortality,910,2020,180.144777214102
no_change,910,2020,183.847216994119
high_variant,910,2025,173.64224589836
low_variant,910,2025,162.120228335363
constant_fertility,910,2025,178.101497814513
instant_replacement,910,2025,132.198526879975
zero_migration,910,2025,167.468776187339
constant_mortality,910,2025,168.209504777895
no_change,910,2025,178.351703394866
high_variant,910,2030,165.093732460623
low_variant,910,2030,146.213889505665
constant_fertility,910,2030,174.083211716682
instant_replacement,910,2030,110.707789395317
zero_migration,910,2030,155.21323853219
constant_mortality,910,2030,155.773633294596
no_change,910,2030,174.04088993251
high_variant,910,2035,156.508541661386
low_variant,910,2035,131.383447868499
constant_fertility,910,2035,171.764484833969
instant_replacement,910,2035,92.8611149413708
zero_migration,910,2035,143.55394057742
constant_mortality,910,2035,143.744785480726
no_change,910,2035,171.314411941468
high_variant,910,2040,149.076375324852
low_variant,910,2040,118.005049593097
constant_fertility,910,2040,172.11295164819
instant_replacement,910,2040,77.1225229846958
zero_migration,910,2040,133.175149563529
constant_mortality,910,2040,132.961136346484
no_change,910,2040,171.247722317795
high_variant,910,2045,141.056663227883
low_variant,910,2045,108.287449484482
constant_fertility,910,2045,171.697393064492
instant_replacement,910,2045,79.1710994523694
zero_migration,910,2045,124.366464098298
constant_mortality,910,2045,124.03986259992
no_change,910,2045,170.663008614333
high_variant,910,2050,133.914161109869
low_variant,910,2050,100.899921042602
constant_fertility,910,2050,171.47652943763
instant_replacement,910,2050,78.6927852359382
zero_migration,910,2050,117.111822644405
constant_mortality,910,2050,116.668530987769
no_change,910,2050,170.21973116949
high_variant,910,2055,127.734188595311
low_variant,910,2055,95.1074576323718
constant_fertility,910,2055,171.993626593861
instant_replacement,910,2055,76.8517926715767
zero_migration,910,2055,111.099201531308
constant_mortality,910,2055,110.356283182677
no_change,910,2055,170.317199140681
high_variant,910,2060,122.741792673742
low_variant,910,2060,89.7787663143127
constant_fertility,910,2060,173.092303412417
instant_replacement,910,2060,74.7653481244178
zero_migration,910,2060,105.889442761349
constant_mortality,910,2060,104.709348405772
no_change,910,2060,170.910552082491
high_variant,910,2065,118.359408698523
low_variant,910,2065,85.1713871070026
constant_fertility,910,2065,174.363822001249
instant_replacement,910,2065,74.1742425206184
zero_migration,910,2065,101.367540333258
constant_mortality,910,2065,99.7304925893755
no_change,910,2065,171.757536372668
high_variant,910,2070,114.444907581114
low_variant,910,2070,81.7396374616628
constant_fertility,910,2070,175.524519960224
instant_replacement,910,2070,76.4128763994492
zero_migration,910,2070,97.6866522182403
constant_mortality,910,2070,95.6385998630974
no_change,910,2070,172.633648296243
high_variant,910,2075,110.891786770795
low_variant,910,2075,79.5039019133426
constant_fertility,910,2075,176.329108474036
instant_replacement,910,2075,81.098484404481
zero_migration,910,2075,94.7589834684137
constant_mortality,910,2075,92.3392591598448
no_change,910,2075,173.267949474086
high_variant,910,2080,107.694198865635
low_variant,910,2080,78.2305484084657
constant_fertility,910,2080,176.71924790173
instant_replacement,910,2080,87.1117488606582
zero_migration,910,2080,92.4170064059948
constant_mortality,910,2080,89.6209745897176
no_change,910,2080,173.57361838022
high_variant,910,2085,104.86962446125
low_variant,910,2085,77.6738792385968
constant_fertility,910,2085,176.723921674782
instant_replacement,910,2085,93.788208829518
zero_migration,910,2085,90.5281126741876
constant_mortality,910,2085,87.3025851622787
no_change,910,2085,173.5760133925
high_variant,910,2090,102.908947523318
low_variant,910,2090,76.8709670982262
constant_fertility,910,2090,177.186583490609
instant_replacement,910,2090,88.4435747451018
zero_migration,910,2090,88.9850839685477
constant_mortality,910,2090,85.1960208226972
no_change,910,2090,173.963723633899
high_variant,910,2095,101.389339533447
low_variant,910,2095,75.9852577037344
constant_fertility,910,2095,177.863539857643
instant_replacement,910,2095,85.4597659604421
zero_migration,910,2095,87.6897553362672
constant_mortality,910,2095,83.2778641879474
no_change,910,2095,174.542109381143
high_variant,910,2100,100.148270719961
low_variant,910,2100,75.2777735806906
constant_fertility,910,2100,178.534924591036
instant_replacement,910,2100,85.3320499831232
zero_migration,910,2100,86.6786903256787
constant_mortality,910,2100,81.6293414930608
no_change,910,2100,175.116678427072
