variant,region,year,dependencyratio2569
estimates,1502,1950,129.26
estimates,1502,1951,132.198
estimates,1502,1952,135.432
estimates,1502,1953,137.99
estimates,1502,1954,139.454
estimates,1502,1955,139.988
estimates,1502,1956,142.325
estimates,1502,1957,143.256
estimates,1502,1958,143.62
estimates,1502,1959,144.133
estimates,1502,1960,145.044
estimates,1502,1961,145.731
estimates,1502,1962,147.398
estimates,1502,1963,149.557
estimates,1502,1964,151.584
estimates,1502,1965,153.294
estimates,1502,1966,156.449
estimates,1502,1967,159.073
estimates,1502,1968,161.254
estimates,1502,1969,163.116
estimates,1502,1970,164.601
estimates,1502,1971,166.271
estimates,1502,1972,167.196
estimates,1502,1973,167.366
estimates,1502,1974,166.626
estimates,1502,1975,164.912
estimates,1502,1976,162.427
estimates,1502,1977,159.096
estimates,1502,1978,155.327
estimates,1502,1979,151.7
estimates,1502,1980,148.552
estimates,1502,1981,145.785
estimates,1502,1982,143.635
estimates,1502,1983,141.766
estimates,1502,1984,139.791
estimates,1502,1985,137.561
estimates,1502,1986,135.799
estimates,1502,1987,133.881
estimates,1502,1988,131.738
estimates,1502,1989,129.2
estimates,1502,1990,126.171
estimates,1502,1991,123.617
estimates,1502,1992,120.147
estimates,1502,1993,116.247
estimates,1502,1994,112.487
estimates,1502,1995,109.118
estimates,1502,1996,105.361
estimates,1502,1997,102.188
estimates,1502,1998,99.43
estimates,1502,1999,96.875
estimates,1502,2000,94.47
estimates,1502,2001,92.656
estimates,1502,2002,91.043
estimates,1502,2003,89.532
estimates,1502,2004,88.044
estimates,1502,2005,86.52
estimates,1502,2006,85.291
estimates,1502,2007,83.934
estimates,1502,2008,82.454
estimates,1502,2009,80.818
estimates,1502,2010,79.011
estimates,1502,2011,77.111
estimates,1502,2012,75.062
estimates,1502,2013,73.012
estimates,1502,2014,71.126
estimates,1502,2015,69.498
medium_variant,1502,2015,69.498
medium_variant,1502,2016,68.285
medium_variant,1502,2017,67.226
medium_variant,1502,2018,66.366
medium_variant,1502,2019,65.761
medium_variant,1502,2020,65.424
medium_variant,1502,2021,65.371
medium_variant,1502,2022,65.588
medium_variant,1502,2023,65.959
medium_variant,1502,2024,66.319
medium_variant,1502,2025,66.579
medium_variant,1502,2026,66.847
medium_variant,1502,2027,67.039
medium_variant,1502,2028,67.188
medium_variant,1502,2029,67.358
medium_variant,1502,2030,67.588
medium_variant,1502,2031,67.972
medium_variant,1502,2032,68.362
medium_variant,1502,2033,68.776
medium_variant,1502,2034,69.235
medium_variant,1502,2035,69.751
medium_variant,1502,2036,70.394
medium_variant,1502,2037,71.053
medium_variant,1502,2038,71.725
medium_variant,1502,2039,72.4
medium_variant,1502,2040,73.074
medium_variant,1502,2041,73.78
medium_variant,1502,2042,74.471
medium_variant,1502,2043,75.14
medium_variant,1502,2044,75.755
medium_variant,1502,2045,76.292
medium_variant,1502,2046,76.776
medium_variant,1502,2047,77.198
medium_variant,1502,2048,77.59
medium_variant,1502,2049,78.002
medium_variant,1502,2050,78.478
medium_variant,1502,2051,79.031
medium_variant,1502,2052,79.605
medium_variant,1502,2053,80.265
medium_variant,1502,2054,81.104
medium_variant,1502,2055,82.165
medium_variant,1502,2056,83.421
medium_variant,1502,2057,84.885
medium_variant,1502,2058,86.455
medium_variant,1502,2059,87.956
medium_variant,1502,2060,89.266
medium_variant,1502,2061,90.36
medium_variant,1502,2062,91.282
medium_variant,1502,2063,92.026
medium_variant,1502,2064,92.593
medium_variant,1502,2065,92.989
medium_variant,1502,2066,93.183
medium_variant,1502,2067,93.208
medium_variant,1502,2068,93.112
medium_variant,1502,2069,92.975
medium_variant,1502,2070,92.858
medium_variant,1502,2071,92.69
medium_variant,1502,2072,92.542
medium_variant,1502,2073,92.436
medium_variant,1502,2074,92.39
medium_variant,1502,2075,92.411
medium_variant,1502,2076,92.372
medium_variant,1502,2077,92.395
medium_variant,1502,2078,92.521
medium_variant,1502,2079,92.765
medium_variant,1502,2080,93.107
medium_variant,1502,2081,93.438
medium_variant,1502,2082,93.923
