region,variant,year,sexratio_maleper100female
913,estimates,1950,100.463112690281
913,estimates,1955,99.600983848536
913,estimates,1960,98.9588813963479
913,estimates,1965,98.59863858336
913,estimates,1970,98.8647739782545
913,estimates,1975,98.6720177698564
913,estimates,1980,98.0561599010607
913,estimates,1985,97.8006059771338
913,estimates,1990,97.1136716356732
913,estimates,1995,96.3743317628624
913,estimates,2000,96.1580710674448
913,estimates,2005,96.1974825003386
913,estimates,2010,96.2848787869153
913,constant_fertility,2015,96.3085884376562
913,constant_mortality,2015,96.3085884376562
913,estimates,2015,96.3085884376562
913,high_variant,2015,96.3085884376562
913,instant_replacement,2015,96.3085884376562
913,low_variant,2015,96.3085884376562
913,medium_variant,2015,96.3085884376562
913,momentum,2015,96.3085884376562
913,no_change,2015,96.3085884376562
913,zero_migration,2015,96.3085884376562
913,constant_fertility,2020,96.138482473372
913,constant_mortality,2020,95.8732417822429
913,high_variant,2020,96.1624767619812
913,instant_replacement,2020,96.0358792925381
913,low_variant,2020,96.044476753511
913,medium_variant,2020,96.1040576646267
913,momentum,2020,95.7931871751602
913,no_change,2020,95.9076068083645
913,zero_migration,2020,96.0763128292311
913,constant_fertility,2025,96.052281250905
913,constant_mortality,2025,95.4006404195699
913,high_variant,2025,96.1031037200451
913,instant_replacement,2025,95.844624883167
913,low_variant,2025,95.7983347165874
913,medium_variant,2025,95.9544144233801
913,momentum,2025,95.2909870144584
913,no_change,2025,95.5013778089347
913,zero_migration,2025,95.9198584622595
913,constant_fertility,2030,96.0467253663312
913,constant_mortality,2030,94.9035791386431
913,high_variant,2030,96.1185943847794
913,instant_replacement,2030,95.7339216665444
913,low_variant,2030,95.5843307512185
913,medium_variant,2030,95.8626046086428
913,momentum,2030,94.807973062562
913,no_change,2030,95.1015376814553
913,zero_migration,2030,95.8381490641665
913,constant_fertility,2035,96.1471080030659
913,constant_mortality,2035,94.4213686519708
913,high_variant,2035,96.2154700593285
913,instant_replacement,2035,95.7293066051247
913,low_variant,2035,95.4573579899593
913,medium_variant,2035,95.8581940120871
913,momentum,2035,94.36540682935
913,no_change,2035,94.7476031958146
