region,variant,year,sexratio_maleper100female
915,estimates,1950,100.690443922792
915,estimates,1955,100.334802408173
915,estimates,1960,99.7354457577058
915,estimates,1965,99.2854359772098
915,estimates,1970,99.6869465162889
915,estimates,1975,99.4225688949223
915,estimates,1980,99.3534480161036
915,estimates,1985,99.257519944726
915,estimates,1990,99.0047751564686
915,estimates,1995,98.8148531534384
915,estimates,2000,98.4693658968423
915,estimates,2005,98.2984972812654
915,estimates,2010,98.1341306177897
915,constant_fertility,2015,98.0101435450799
915,constant_mortality,2015,98.0101435450799
915,estimates,2015,98.0101435450799
915,high_variant,2015,98.0101435450799
915,instant_replacement,2015,98.0101435450799
915,low_variant,2015,98.0101435450799
915,medium_variant,2015,98.0101435450799
915,momentum,2015,98.0101435450799
915,no_change,2015,98.0101435450799
915,zero_migration,2015,98.0101435450799
915,constant_fertility,2020,97.8548254590794
915,constant_mortality,2020,97.7879739502008
915,high_variant,2020,97.885754983354
915,instant_replacement,2020,97.8238001463632
915,low_variant,2020,97.7684439489868
915,medium_variant,2020,97.8275863152992
915,momentum,2020,97.8722509772707
915,no_change,2020,97.8151938868544
915,zero_migration,2020,97.9112342439642
915,constant_fertility,2025,97.7267078688468
915,constant_mortality,2025,97.5385560352103
915,high_variant,2025,97.7998765075117
915,instant_replacement,2025,97.6629886854656
915,low_variant,2025,97.4975236528381
915,medium_variant,2025,97.6520135998179
915,momentum,2025,97.7303019873677
915,no_change,2025,97.6139337931833
915,zero_migration,2025,97.8205616341432
915,constant_fertility,2030,97.6237067797955
915,constant_mortality,2030,97.2610445572518
915,high_variant,2030,97.7401740311803
915,instant_replacement,2030,97.5235966032773
915,low_variant,2030,97.2095769168971
915,medium_variant,2030,97.4850680694534
915,momentum,2030,97.5788526787592
915,no_change,2030,97.4033527667205
915,zero_migration,2030,97.7394774505909
915,constant_fertility,2035,97.5514223281441
915,constant_mortality,2035,96.9693223015686
915,high_variant,2035,97.6930101641268
915,instant_replacement,2035,97.4082029884497
915,low_variant,2035,96.9321938848035
915,medium_variant,2035,97.332464494758
915,momentum,2035,97.4275364987684
915,no_change,2035,97.1983923863134
915,zero_migration,2035,97.6726653870677
915,constant_fertility,2040,97.5222662833674
915,constant_mortality,2040,96.6847350266483
915,high_variant,2040,97.6755805040788
915,instant_replacement,2040,97.3251691924106
915,low_variant,2040,96.6685380210599
915,medium_variant,2040,97.2037448303658
915,momentum,2040,97.2965011777724
915,no_change,2040,97.0234319963043
915,zero_migration,2040,97.6287459949402
915,constant_fertility,2045,97.5399083193613
915,constant_mortality,2045,96.4273574286034
915,high_variant,2045,97.6991525298602
915,instant_replacement,2045,97.2800867588572
915,low_variant,2045,96.4156787833216
915,medium_variant,2045,97.1027960409907
915,momentum,2045,97.2078569214646
915,no_change,2045,96.8985785220778
915,zero_migration,2045,97.6131279908673
915,constant_fertility,2050,97.6069888530643
915,constant_mortality,2050,96.2132861363574
915,high_variant,2050,97.7719276209432
915,instant_replacement,2050,97.2804489094497
915,low_variant,2050,96.1711602795505
915,medium_variant,2050,97.0335437674128
915,momentum,2050,97.1790825418245
915,no_change,2050,96.8387370470085
915,zero_migration,2050,97.6297086959225
915,constant_fertility,2055,97.7189200968951
915,constant_mortality,2055,96.0553836632311
915,high_variant,2055,97.8878227461951
915,instant_replacement,2055,97.3228076706891
915,low_variant,2055,95.9291557441253
915,medium_variant,2055,96.992985290328
915,momentum,2055,97.213342864442
915,no_change,2055,96.8521513045121
915,zero_migration,2055,97.6714691858008
915,constant_fertility,2060,97.8779271536615
915,constant_mortality,2060,95.9455331247745
915,high_variant,2060,98.0431561291773
915,instant_replacement,2060,97.4102160917447
915,low_variant,2060,95.7003611862872
915,medium_variant,2060,96.9869606637917
915,momentum,2060,97.2949462601689
915,no_change,2060,96.926622234948
915,zero_migration,2060,97.7408002120411
915,constant_fertility,2065,98.0941779823017
915,constant_mortality,2065,95.8667510086613
915,high_variant,2065,98.2443914259688
915,instant_replacement,2065,97.5569330657272
915,low_variant,2065,95.5121304533047
915,medium_variant,2065,97.0337938254905
915,momentum,2065,97.3989535794445
915,no_change,2065,97.0407101805073
915,zero_migration,2065,97.8503727629959
915,constant_fertility,2070,98.337029282031
915,constant_mortality,2070,95.7797201854705
915,high_variant,2070,98.462677923241
915,instant_replacement,2070,97.7329807268215
915,low_variant,2070,95.3330866101549
915,medium_variant,2070,97.1036147909733
915,momentum,2070,97.4862053857107
915,no_change,2070,97.1547712094573
915,zero_migration,2070,97.9691803781846
915,constant_fertility,2075,98.5768838320841
915,constant_mortality,2075,95.670367499185
915,high_variant,2075,98.6730652465247
915,instant_replacement,2075,97.9113624714627
915,low_variant,2075,95.124531059972
915,medium_variant,2075,97.1662772283748
915,momentum,2075,97.5457928156863
915,no_change,2075,97.2537443672376
915,zero_migration,2075,98.0680730055051
915,constant_fertility,2080,98.7933820094856
915,constant_mortality,2080,95.5479007772387
915,high_variant,2080,98.8601237048468
915,instant_replacement,2080,98.0773207576528
915,low_variant,2080,94.8623584173626
915,medium_variant,2080,97.2037765429315
915,momentum,2080,97.5848660290436
915,no_change,2080,97.339869970545
915,zero_migration,2080,98.1332133002942
915,constant_fertility,2085,98.9981456772549
915,constant_mortality,2085,95.4400618323354
915,high_variant,2085,99.0354014214588
915,instant_replacement,2085,98.2482944745046
915,low_variant,2085,94.5710527169663
915,medium_variant,2085,97.2353059480597
915,momentum,2085,97.6233853997429
915,no_change,2085,97.4283547749422
915,zero_migration,2085,98.1831051260212
915,constant_fertility,2090,99.1956654517453
915,constant_mortality,2090,95.3552934895499
915,high_variant,2090,99.2018821089395
915,instant_replacement,2090,98.4322063210383
915,low_variant,2090,94.2799331496411
915,medium_variant,2090,97.2745716933837
915,momentum,2090,97.6593130540752
915,no_change,2090,97.5171779234844
915,zero_migration,2090,98.2319748187088
915,constant_fertility,2095,99.3843441151159
915,constant_mortality,2095,95.2879212274604
915,high_variant,2095,99.3544229177789
915,instant_replacement,2095,98.6231667686042
915,low_variant,2095,94.0155858290939
915,medium_variant,2095,97.3264529699821
915,momentum,2095,97.6770188593158
915,no_change,2095,97.5979109158864
915,zero_migration,2095,98.2873107377143
915,constant_fertility,2100,99.5627744901065
915,constant_mortality,2100,95.2379209597741
915,high_variant,2100,99.4905303596089
915,instant_replacement,2100,98.8102009880813
915,low_variant,2100,93.8085778888404
915,medium_variant,2100,97.3945739196482
915,momentum,2100,97.673091927498
915,no_change,2100,97.6705382471497
915,zero_migration,2100,98.3529102356872
915,constant_fertility,"Region, subregion, country or area *",Caribbean
915,constant_mortality,"Region, subregion, country or area *",Caribbean
915,estimates,"Region, subregion, country or area *",Caribbean
915,high_variant,"Region, subregion, country or area *",Caribbean
915,instant_replacement,"Region, subregion, country or area *",Caribbean
915,low_variant,"Region, subregion, country or area *",Caribbean
915,medium_variant,"Region, subregion, country or area *",Caribbean
915,momentum,"Region, subregion, country or area *",Caribbean
915,no_change,"Region, subregion, country or area *",Caribbean
915,zero_migration,"Region, subregion, country or area *",Caribbean
