region,variant,year,sexratio_maleper100female
914,estimates,1950,99.4422016355613
914,estimates,1955,99.4279449927122
914,estimates,1960,99.4841257738483
914,estimates,1965,99.650402312073
914,estimates,1970,99.8447191486009
914,estimates,1975,100.104064328568
914,estimates,1980,100.481666211976
914,estimates,1985,100.421188492065
914,estimates,1990,100.462843698608
914,estimates,1995,100.567812380268
914,estimates,2000,100.788207807442
914,estimates,2005,100.827137551193
914,estimates,2010,100.919501341018
914,constant_fertility,2015,101.238797522084
914,constant_mortality,2015,101.238797522084
914,estimates,2015,101.238797522084
914,high_variant,2015,101.238797522084
914,instant_replacement,2015,101.238797522084
914,low_variant,2015,101.238797522084
914,medium_variant,2015,101.238797522084
914,momentum,2015,101.238797522084
914,no_change,2015,101.238797522084
914,zero_migration,2015,101.238797522084
914,constant_fertility,2020,101.497368747893
914,constant_mortality,2020,101.48580999932
914,high_variant,2020,101.491594386701
914,instant_replacement,2020,101.225016512893
914,low_variant,2020,101.451259089377
914,medium_variant,2020,101.471586358215
914,momentum,2020,101.369118710793
914,no_change,2020,101.509670642373
914,zero_migration,2020,101.568481941221
914,constant_fertility,2025,101.69321180618
914,constant_mortality,2025,101.679792572409
914,high_variant,2025,101.67058244222
914,instant_replacement,2025,101.207867595753
914,low_variant,2025,101.5811856102
914,medium_variant,2025,101.626742111541
914,momentum,2025,101.50778807329
914,no_change,2025,101.741330165186
914,zero_migration,2025,101.794373109827
914,constant_fertility,2030,101.837433521853
914,constant_mortality,2030,101.834323773361
914,high_variant,2030,101.788508365108
914,instant_replacement,2030,101.175403459533
914,low_variant,2030,101.649342874873
914,medium_variant,2030,101.721222710438
914,momentum,2030,101.639212745094
914,no_change,2030,101.941921784802
914,zero_migration,2030,101.939168555371
914,constant_fertility,2035,101.949676411631
914,constant_mortality,2035,101.957841607592
914,high_variant,2035,101.860766885315
914,instant_replacement,2035,101.119626665689
914,low_variant,2035,101.678508725324
914,medium_variant,2035,101.773723137925
914,momentum,2035,101.754844852341
914,no_change,2035,102.117150298254
914,zero_migration,2035,102.025917588626
914,constant_fertility,2040,102.03546505286
914,constant_mortality,2040,102.05496654873
914,high_variant,2040,101.893693054182
914,instant_replacement,2040,101.012540535584
914,low_variant,2040,101.664076674181
914,medium_variant,2040,101.785115974489
914,momentum,2040,101.837603207342
914,no_change,2040,102.271498762057
914,zero_migration,2040,102.059197735617
914,constant_fertility,2045,102.102983463235
914,constant_mortality,2045,102.128846589737
914,high_variant,2045,101.8956252607
914,instant_replacement,2045,100.850170557922
914,low_variant,2045,101.61005359453
914,medium_variant,2045,101.761685231073
914,momentum,2045,101.876111406432
914,no_change,2045,102.40891633643
914,zero_migration,2045,102.048308021502
914,constant_fertility,2050,102.15322514037
914,constant_mortality,2050,102.182033393935
914,high_variant,2050,101.867407232319
914,instant_replacement,2050,100.633135241684
914,low_variant,2050,101.515651817104
914,medium_variant,2050,101.703743214092
914,momentum,2050,101.874889879849
914,no_change,2050,102.532306129079
914,zero_migration,2050,101.994942712253
914,constant_fertility,2055,102.196679787672
914,constant_mortality,2055,102.215249166018
